label,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,id
1,"database tuning : principles , experiments , and troubleshooting techniques","d shasha , p bonnet",vldb,2002,"database tuning : principles , experiments , and troubleshooting techniques ( part i )","d shasha , p bonnet","proceedings of the 2002 acm sigmod international conference & hellip ; ,",2002.0,60
0,"database tuning : principles , experiments , and troubleshooting techniques ( part ii )","d shasha , p bonnet",sigmod conference,2002,"database tuning : principles , experiments , and troubleshooting techniques ( part i )","d shasha , p bonnet","proceedings of the 2002 acm sigmod international conference & hellip ; ,",2002.0,61
1,"database tuning : principles , experiments , and troubleshooting techniques","d shasha , p bonnet",vldb,2002,"database tuning : principles , experiments , and troubleshooting techniques","de shasha , p bonnetâ ? ¦",,2003.0,62
1,"database tuning : principles , experiments , and troubleshooting techniques ( part ii )","d shasha , p bonnet",sigmod conference,2002,"database tuning : principles , experiments , and troubleshooting techniques","de shasha , p bonnetâ ? ¦",,2003.0,63
1,"database tuning : principles , experiments , and troubleshooting techniques ( part i )","d shasha , p bonnet",sigmod conference,2002,"database tuning : principles , experiments , and troubleshooting techniques","de shasha , p bonnetâ ? ¦",,2003.0,64
0,dna-miner : a system prototype for mining dna sequences,"j han , h jamil , y lu , l chen , y liao , j pei",sigmod conference,2001,n. stefanovic 1997 â ?? geominer : a system prototype for spatial data miningâ ??,"j han , k koperski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,65
1,geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic",sigmod conference,1997,n. stefanovic 1997 â ?? geominer : a system prototype for spatial data miningâ ??,"j han , k koperski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,66
0,multimediaminer : a system prototype for multimedia data mining,"o zaяane , j han , z li , s chee , j chiang",sigmod conference,1998,n. stefanovic 1997 â ?? geominer : a system prototype for spatial data miningâ ??,"j han , k koperski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,67
0,dna-miner : a system prototype for mining dna sequences,"j han , h jamil , y lu , l chen , y liao , j pei",sigmod conference,2001,multimedia-miner : a system prototype formultimedia data mining,"or zaiane , j hanâ ? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,68
0,geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic",sigmod conference,1997,multimedia-miner : a system prototype formultimedia data mining,"or zaiane , j hanâ ? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,69
1,multimediaminer : a system prototype for multimedia data mining,"o zaяane , j han , z li , s chee , j chiang",sigmod conference,1998,multimedia-miner : a system prototype formultimedia data mining,"or zaiane , j hanâ ? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,70
0,dna-miner : a system prototype for mining dna sequences,"j han , h jamil , y lu , l chen , y liao , j pei",sigmod conference,2001,geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic","sigmod conference ,",1997.0,71
1,geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic",sigmod conference,1997,geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic","sigmod conference ,",1997.0,72
0,dna-miner : a system prototype for mining dna sequences,"j han , h jamil , y lu , l chen , y liao , j pei",sigmod conference,2001,geominer : a system prototype for spatial mining,"j han , k koperski , n stefanovic","proceedings , 1997 acm-sigmod international conference on & hellip ; ,",,73
1,geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic",sigmod conference,1997,geominer : a system prototype for spatial mining,"j han , k koperski , n stefanovic","proceedings , 1997 acm-sigmod international conference on & hellip ; ,",,74
0,dna-miner : a system prototype for mining dna sequences,"j han , h jamil , y lu , l chen , y liao , j pei",sigmod conference,2001,multimidia data miner : a system prototype for multimedia data miner,"or zaiane , j han , zn li , sh chee , j chiang","proc . acm sigmod intl. conf . on management of data ,",,75
1,multimediaminer : a system prototype for multimedia data mining,"o zaяane , j han , z li , s chee , j chiang",sigmod conference,1998,multimidia data miner : a system prototype for multimedia data miner,"or zaiane , j han , zn li , sh chee , j chiang","proc . acm sigmod intl. conf . on management of data ,",,76
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,77
0,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,78
0,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,79
0,scalable parallel data mining for association rules,"e han , g karypis , v kumar",sigmod conference,1997,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,80
0,beyond market baskets : generalizing association rules to correlations,"s brin , r motwani , c silverstein",sigmod conference,1997,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,81
0,query flocks : a generalization of association-rule mining,"s tsur , j ullman , s abiteboul , c clifton , r motwani , s nestorov , a rosenthal",sigmod conference,1998,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,82
0,sampling large databases for association rules,h toivonen,vldb,1996,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,83
0,mining quantitative association rules in large relational tables,"r srikant , r agrawal",sigmod conference,1996,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,84
0,data mining with optimized two-dimensional association rules,"t fukuda , y morimoto , s morishita , t tokuyama",acm trans . database syst .,2001,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,85
0,maintaining data privacy in association rule mining,"s rizvi , j haritsa",vldb,2002,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,86
0,an effective hash based algorithm for mining association rules,"j park , m chen , p yu",sigmod conference,1995,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,87
0,a new sql-like operator for mining association rules,"r meo , g psaila , s ceri",vldb,1996,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,88
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,efficient mining for fuzzy implication-based association rules in quantitative databases,"g chen , p yan , ee kerre","international journal of general systems ,",2004.0,89
0,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995,efficient mining for fuzzy implication-based association rules in quantitative databases,"g chen , p yan , ee kerre","international journal of general systems ,",2004.0,90
0,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998,efficient mining for fuzzy implication-based association rules in quantitative databases,"g chen , p yan , ee kerre","international journal of general systems ,",2004.0,91
0,mining quantitative association rules in large relational tables,"r srikant , r agrawal",sigmod conference,1996,efficient mining for fuzzy implication-based association rules in quantitative databases,"g chen , p yan , ee kerre","international journal of general systems ,",2004.0,92
0,using quantitative information for efficient association rule generation,"b pєssas , w jr. , m carvalho , r resende",sigmod record,2000,efficient mining for fuzzy implication-based association rules in quantitative databases,"g chen , p yan , ee kerre","international journal of general systems ,",2004.0,93
0,an effective hash based algorithm for mining association rules,"j park , m chen , p yu",sigmod conference,1995,efficient mining for fuzzy implication-based association rules in quantitative databases,"g chen , p yan , ee kerre","international journal of general systems ,",2004.0,94
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,using unknowns to prevent discovery of association rules,"y saygin , vs verykios , c clifton","acm sigmod record ,",2001.0,95
0,discovery of multiple-level association rules from large databases,"j han , y fu",vldb,1995,using unknowns to prevent discovery of association rules,"y saygin , vs verykios , c clifton","acm sigmod record ,",2001.0,96
1,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,using unknowns to prevent discovery of association rules,"y saygin , vs verykios , c clifton","acm sigmod record ,",2001.0,97
0,on the discovery of interesting patterns in association rules,"s ramaswamy , s mahajan , a silberschatz",vldb,1998,using unknowns to prevent discovery of association rules,"y saygin , vs verykios , c clifton","acm sigmod record ,",2001.0,98
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,privacy-preserving mining of association rules,"v krishnan , i mumbai , s agrawal , i bangalore , j",,,99
0,online association rule mining,c hidber,sigmod conference,1999,privacy-preserving mining of association rules,"v krishnan , i mumbai , s agrawal , i bangalore , j",,,100
0,privacy-preserving data mining,"r agrawal , r srikant",sigmod conference,2000,privacy-preserving mining of association rules,"v krishnan , i mumbai , s agrawal , i bangalore , j",,,101
0,maintaining data privacy in association rule mining,"s rizvi , j haritsa",vldb,2002,privacy-preserving mining of association rules,"v krishnan , i mumbai , s agrawal , i bangalore , j",,,102
0,a new sql-like operator for mining association rules,"r meo , g psaila , s ceri",vldb,1996,privacy-preserving mining of association rules,"v krishnan , i mumbai , s agrawal , i bangalore , j",,,103
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,104
0,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,105
0,algorithms for mining association rules for binary segmentations of huge categorical databases,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,1998,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,106
0,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,107
0,scalable parallel data mining for association rules,"e han , g karypis , v kumar",sigmod conference,1997,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,108
0,an effective hash based algorithm for mining association rules,"j park , m chen , p yu",sigmod conference,1995,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,109
0,a new sql-like operator for mining association rules,"r meo , g psaila , s ceri",vldb,1996,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,110
1,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,communication-efficient distributed mining of association rules,"a schuster , r wolff","data mining and knowledge discovery ,",2004.0,111
0,mining generalized association rules,"r srikant , r agrawal",vldb,1995,communication-efficient distributed mining of association rules,"a schuster , r wolff","data mining and knowledge discovery ,",2004.0,112
0,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995,communication-efficient distributed mining of association rules,"a schuster , r wolff","data mining and knowledge discovery ,",2004.0,113
0,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,communication-efficient distributed mining of association rules,"a schuster , r wolff","data mining and knowledge discovery ,",2004.0,114
0,constructing efficient decision trees by using optimized numeric association rules,"t fukuda , y morimoto , s morishita , t tokuyama",vldb,1996,communication-efficient distributed mining of association rules,"a schuster , r wolff","data mining and knowledge discovery ,",2004.0,115
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",,1995.0,116
0,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",,1995.0,117
0,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",,1995.0,118
0,algorithms for mining association rules for binary segmentations of huge categorical databases,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,1998,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",,1995.0,119
0,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",,1995.0,120
0,discovery of multiple-level association rules from large databases,"j han , y fu",vldb,1995,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",,1995.0,121
0,scalable parallel data mining for association rules,"e han , g karypis , v kumar",sigmod conference,1997,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",,1995.0,122
0,fast algorithms for universal quantification in large databases,"g graefe , r cole",acm trans . database syst .,1995,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",,1995.0,123
0,an effective hash based algorithm for mining association rules,"j park , m chen , p yu",sigmod conference,1995,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",,1995.0,124
0,a new sql-like operator for mining association rules,"r meo , g psaila , s ceri",vldb,1996,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",,1995.0,125
0,algorithms for mining distance-based outliers in large datasets,"e knorr , r ng",vldb,1998,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",,1995.0,126
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",,127
0,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",,128
0,algorithms for mining association rules for binary segmentations of huge categorical databases,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,1998,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",,129
0,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",,130
0,discovery of multiple-level association rules from large databases,"j han , y fu",vldb,1995,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",,131
0,scalable parallel data mining for association rules,"e han , g karypis , v kumar",sigmod conference,1997,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",,132
0,mining quantitative association rules in large relational tables,"r srikant , r agrawal",sigmod conference,1996,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",,133
0,fast algorithms for universal quantification in large databases,"g graefe , r cole",acm trans . database syst .,1995,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",,134
0,cure : an efficient clustering algorithm for large databases,"s guha , r rastogi , k shim",sigmod conference,1998,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",,135
0,an effective hash based algorithm for mining association rules,"j park , m chen , p yu",sigmod conference,1995,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",,136
0,algorithms for mining distance-based outliers in large datasets,"e knorr , r ng",vldb,1998,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",,137
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,new algorithms for efficient mining of association rules,"l shen , h shen , l cheng",,,138
0,mining generalized association rules,"r srikant , r agrawal",vldb,1995,new algorithms for efficient mining of association rules,"l shen , h shen , l cheng",,,139
