label,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,id
0,procedures in object-oriented query languages,"kazimierz subieta , jacek leszczylowski , yahiko kambayashi",vldb,1995,an effective deductive object-oriented database through language integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994,373#2239
0,extracting schema from semistructured data,"serge abiteboul , rajeev motwani , svetlozar nestorov",sigmod conference,1998,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,656#1313
0,transaction chopping : algorithms and performance studies,"dennis shasha , eric simon , patrick valduriez , françois llirbat",acm trans . database syst .,1995,transactional client-server cache consistency : alternatives and performance,"michael j. franklin , michael j. carey , miron livny",acm transactions on database systems ( tods ),1997,2529#1859
0,rights protection for relational data,"sunil prabhakar , radu sion , mikhail j. atallah",sigmod conference,2003,query processing over object views of relational data,"gustav fahl , tore risch",the vldb journal -- the international journal on very large data bases,1997,1915#1156
1,ripple joins for online aggregation,"peter j. haas , joseph m. hellerstein",sigmod conference,1999,ripple joins for online aggregation,"peter j. haas , joseph m. hellerstein",international conference on management of data,1999,1818#194
0,integration approaches for cim,moira c. norrie,sigmod conference,1995,semantic b2b integration : issues in ontology-based approaches,"zhan cui , dean jones , paul o'brien",acm sigmod record,2002,552#667
1,using schema matching to simplify heterogeneous data translation,"tova milo , sagit zohar",vldb,1998,using schema matching to simplify heterogeneous data translation,"tova milo , sagit zohar",very large data bases,1998,2331#1014
0,report on first international workshop on real-time database systems,"sang hyuk son , kwei-jay lin , azer bestavros",sigmod record,1996,an introduction to spatial database systems,ralf hartmut g &#252; ting,the vldb journal -- the international journal on very large data bases,1994,1365#589
0,bigsur : a system for the management of earth science data,"paul brown , michael stonebraker",vldb,1995,dynamat : a dynamic view management system for data warehouses,"yannis kotidis , nick roussopoulos",international conference on management of data,1999,995#53
0,priority assignment in real-time active databases,"rajendran m. sivasankaran , bhaskar purimetla , john a. stankovic , krithi ramamritham , donald f. towsley",vldb j.,1996,promises and realities of active database systems,"eric simon , angelika kotz dittrich",very large data bases,1995,12#1114
0,efficient and transparent application recovery in client-server information systems,"david b. lomet , gerhard weikum",sigmod conference,1998,synchronization and recovery in a client-server storage system,"e. panagos , a. biliris",the vldb journal -- the international journal on very large data bases,1997,437#1152
0,describing and using query capabilities of heterogeneous sources,"yannis papakonstantinou , vasilis vassalos",vldb,1997,mind your vocabulary : query mapping across heterogeneous information sources,"chen-chuan k. chang , h &#233; ctor garc &#237; a-molina",international conference on management of data,1999,2406#198
0,optimizing queries with universal quantification in object-oriented and object-relational databases,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",vldb,1997,static detection of security flaws in object-oriented databases,keishi tajima,international conference on management of data,1996,542#1983
0,dataguides : enabling query formulation and optimization in semistructured databases,"roy goldman , jennifer widom",vldb,1997,semantic integration of semistructured and structured data sources,"s. bergamaschi , s. castano , m. vincini",acm sigmod record,1999,1347#127
1,on parallel processing of aggregate and scalar functions in object-relational dbms,"michael jaedicke , bernhard mitschang",sigmod conference,1998,on parallel processing of aggregate and scalar functions in object-relational dbms,"michael jaedicke , bernhard mitschang",international conference on management of data,1998,2115#190
1,promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,promises and realities of active database systems,"eric simon , angelika kotz dittrich",very large data bases,1995,2129#1114
1,strudel : a web-site management system,"alon y. levy , mary f. fernandez , jaewoo kang , daniela florescu , dan suciu",sigmod conference,1997,strudel : a web site management system,"mary fernandez , daniela florescu , jaewoo kang , alon levy , dan suciu",international conference on management of data,1997,688#1866
1,xquery formal semantics : state and challenges,peter fankhauser,sigmod record,2001,xquery formal semantics state and challenges,peter fankhauser,acm sigmod record,2001,2514#566
0,tigukat : a uniform behavioral objectbase management system,"randal j. peters , m. tamer özsu , boman irani , adriana muñoz , anna lipka , duane szafron",vldb j.,1995,aurora : a data stream management system,"d. abadi , d. carney , u. &#199; etintemel , m. cherniack , c. convey , c. erwin , e. galvez , m. hatoun , a. maskey , a. rasin , a. singer , m. stonebraker , n. tatbul , y. xing , r. yan , s. zdonik",international conference on management of data,2003,525#2010
1,analyzing energy behavior of spatial access methods for memory-resident data,"anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan , ning an , mary jane irwin , mahmut t. kandemir",vldb,2001,analyzing energy behavior of spatial access methods for memory-resident data,"ning an , anand sivasubramaniam , narayanan vijaykrishnan , mahmut t. kandemir , mary jane irwin , sudhanva gurumurthi",very large data bases,2001,59#2187
0,semantic data caching and replacement,"björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,1996,semantic caching of web queries,"boris chidlovskii , uwe m. borghoff",the vldb journal -- the international journal on very large data bases,2000,960#1219
1,qualitative representation of spatial knowledge in two-dimensional space,"dimitris papadias , timos k. sellis",vldb j.,1994,qualitative representation of spatial knowledge in two-dimensional space,"dimitris papadias , timos sellis",the vldb journal -- the international journal on very large data bases,1994,535#584
1,the coral deductive system,"raghu ramakrishnan , s. sudarshan , divesh srivastava , praveen seshadri",vldb j.,1994,the coral deductive system,"raghu ramakrishnan , divesh srivastava , s. sudarshan , praveen seshadri",the vldb journal -- the international journal on very large data bases,1994,2074#578
0,a cost model for query processing in high dimensional data spaces,christian böhm,acm trans . database syst .,2000,what is the nearest neighbor in high dimensional spaces ?,"alexander hinneburg , charu c. aggarwal , daniel a. keim",very large data bases,2000,466#849
0,the dedale system for complex spatial queries,"luc segoufin , philippe rigaux , stéphane grumbach",sigmod conference,1998,fast evaluation techniques for complex similarity queries,"klemens b &#246; hm , michael mlivoncic , hans-j &#246; rg schek , roger weber",very large data bases,2001,959#1306
0,performance issues in incremental warehouse maintenance,"hector garcia-molina , wilburt labio , yingwei cui , jennifer widom , jun yang",vldb,2000,incremental maintenance of views with duplicates,"timothy griffin , leonid libkin",international conference on management of data,1995,1975#1506
1,online aggregation,"helen j. wang , peter j. haas , joseph m. hellerstein",sigmod conference,1997,online aggregation,"joseph m. hellerstein , peter j. haas , helen j. wang",international conference on management of data,1997,168#1821
1,qc-trees : an efficient summary structure for semantic olap,"laks v. s. lakshmanan , jian pei , yan zhao",sigmod conference,2003,qc-trees : an efficient summary structure for semantic olap,"laks v. s. lakshmanan , jian pei , yan zhao",international conference on management of data,2003,871#2081
0,semantics for update rule programs and implementations in a relational database management system,"louiqa raschid , jorge lobo",acm trans . database syst .,1996,implementing lazy database updates for an object database system,"fabrizio ferrandina , thorsten meyer , roberto zicari",very large data bases,1994,1108#2269
0,data and knowledge base research at hong kong university of science and technology,"babak hamidzadeh , kamalakar karlapalem , qing li , chung-dak shum , dik lun lee , frederick h. lochovsky , beat wüthrich , alex chia-yee kean , pamela drew",sigmod record,1995,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",acm sigmod record,1997,1151#1772
0,lineage tracing for general data warehouse transformations,"jennifer widom , yingwei cui",vldb j.,2003,data extraction and transformation for the data warehouse,case squire,international conference on management of data,1995,1243#1548
0,query optimization in compressed database systems,"zhiyuan chen , flip korn , johannes gehrke",sigmod conference,2001,open issues in parallel query optimization,"waqar hasan , daniela florescu , patrick valduriez",acm sigmod record,1996,1892#1878
0,foundations of preferences in database systems,werner kießling,vldb,2002,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",very large data bases,1998,2162#998
0,temporal slicing in the evaluation of xml queries,"richard t. snodgrass , dengfeng gao",vldb,2003,efficient evaluation of queries in a mediator for websources,"vladimir zadorozhny , louiqa raschid , maria esther vidal , tolga urhan , laura bright",international conference on management of data,2002,1595#644
0,efficient maintenance of materialized mediated views,"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian",sigmod conference,1995,efficient view maintenance at data warehouses,"d. agrawal , a. el abbadi , a. singh , t. yurek",international conference on management of data,1997,2261#1825
1,"a robust , optimization-based approach for approximate answering of aggregate queries","vivek r. narasayya , gautam das , surajit chaudhuri",sigmod conference,2001,"a robust , optimization-based approach for approximate answering of aggregate queries","surajit chaudhuri , gautam das , vivek narasayya",international conference on management of data,2001,1530#306
0,approximate query processing using wavelets,"kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi",vldb,2000,online query processing : a tutorial,"peter j. haas , joseph m. hellerstein",international conference on management of data,2001,2308#365
0,sequence query processing,"raghu ramakrishnan , miron livny , praveen seshadri",sigmod conference,1994,online query processing : a tutorial,"peter j. haas , joseph m. hellerstein",international conference on management of data,2001,1533#365
0,"object-relational database systems : principles , products , and challenges ( tutorial )","michael j. carey , anil nori , nelson mendonça mattos",sigmod conference,1997,java and relational databases ( tutorial ) : sqlj,"gray clossman , phil shaw , mark hapner , johannes klein , richard pledereder , brian becker",international conference on management of data,1998,970#176
1,issues in network management in the next millennium,"michael l. brodie , surajit chaudhuri",vldb,1999,issues in network management in the next millennium,"michael l. brodie , surajit chaudhuri",very large data bases,1999,1207#802
0,managing intervals efficiently in object-relational databases,"thomas seidl , marco pötke , hans-peter kriegel",vldb,2000,index nesting - an efficient approach to indexing in object-oriented databases,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",the vldb journal -- the international journal on very large data bases,1996,1646#1205
0,searching and mining fine-grained semi-structured data,soumen chakrabarti,vldb,2002,semistructured and structured data in the web : going back and forth,"paolo atzeni , giansalvatore mecca , paolo merialdo",acm sigmod record,1997,1159#1754
1,fast subsequence matching in time-series databases,"m. ranganathan , christos faloutsos , yannis manolopoulos",sigmod conference,1994,fast subsequence matching in time-series databases,"christos faloutsos , m. ranganathan , yannis manolopoulos",international conference on management of data,1994,332#1643
0,user-adaptive exploration of multidimensional data,sunita sarawagi,vldb,2000,"olap , relational , and multidimensional database systems",george colliat,acm sigmod record,1996,924#1884
0,"panel : future directions of database research - the vldb broadening strategy , part 2",michael l. brodie,vldb,2000,"panel : future directions of database research - the vldb broadening strategy , part 1",hans-j &#246; rg schek,very large data bases,2000,1846#1370
0,specification and implementation of exceptions in workflow management systems,"stefano paraboschi , stefano ceri , fabio casati , giuseppe pozzi",acm trans . database syst .,1999,state of the art in workflow management research and products,c. mohan,international conference on management of data,1996,485#254
0,repositories and object oriented databases,philip a. bernstein,sigmod record,1998,exact : an extensible approach to active object-oriented databases,"oscar d &#237; az , arturo jaime",the vldb journal -- the international journal on very large data bases,1997,692#1159
0,index nesting - an efficient approach to indexing in object-oriented databases,"jiawei han , beng chin ooi , hongjun lu , kian-lee tan",vldb j.,1996,index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994,1118#591
0,the aqua approximate query answering system,"sridhar ramaswamy , swarup acharya , phillip b. gibbons , viswanath poosala",sigmod conference,1999,the query by image content ( qbic ) system,"jonathan ashley , myron flickner , james hafner , denis lee , wayne niblack , dragutin petkovic",international conference on management of data,1995,2022#1528
0,optimizing queries over multimedia repositories,"luis gravano , surajit chaudhuri",sigmod conference,1996,optimizing multi-feature queries for image databases,"ulrich g &#252; ntzer , wolf-tilo balke , werner kie &#223; ling",very large data bases,2000,438#1371
0,"integrating temporal , real-time , and active databases","john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley",sigmod record,1996,integrating reliable memory in databases,"wee teck ng , peter m. chen",the vldb journal -- the international journal on very large data bases,1998,2421#1183
0,curio : a novel solution for efficient storage and indexing in data warehouses,"helen m. thomas , krithi ramamritham , anindya datta",vldb,1999,a novel index supporting high volume data warehouse insertion,"chris jermaine , anindya datta , edward omiecinski",very large data bases,1999,2001#824
0,algorithms for mining distance-based outliers in large datasets,"raymond t. ng , edwin m. knorr",vldb,1998,efficient algorithms for mining outliers from large data sets,"sridhar ramaswamy , rajeev rastogi , kyuseok shim",international conference on management of data,2000,2188#444
0,efficient dynamic mining of constrained frequent sets,"laks v. s. lakshmanan , raymond t. ng , carson kai-sang leung",acm trans . database syst .,2003,mining frequent itemsets using support constraints,"ke wang , yu he , jiawei han",very large data bases,2000,2423#877
0,staggered striping in multimedia information systems,"steven berson , richard r. muntz , shahram ghandeharizadeh , xiangyu ju",sigmod conference,1994,research and practice in federated information systems,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",acm sigmod record,2000,50#451
0,approximate query processing using wavelets,"rajeev rastogi , minos n. garofalakis , kyuseok shim , kaushik chakrabarti",vldb j.,2001,dynamic sample selection for approximate query processing,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,2003,718#2063
0,performance measurements of compressed bitmap indices,theodore johnson,vldb,1999,performance measurements of tertiary storage devices,"theodore johnson , ethan l. miller",very large data bases,1998,106#1013
0,on spatially partitioned temporal join,"beng chin ooi , kian-lee tan , hongjun lu",vldb,1994,iterative spatial join,"edwin h. jacox , hanan samet",acm transactions on database systems ( tods ),2003,1816#2246
0,query processing techniques for arrays,"kenneth salem , arunprasad p. marathe",sigmod conference,1999,query processing techniques for arrays,"arunprasad p. marathe , kenneth salem",the vldb journal -- the international journal on very large data bases,2002,1126#1186
0,temporal database system implementations,michael h. böhlen,sigmod record,1995,the multidimensional database system rasdaman,"p. baumann , a. dehmel , p. furtado , r. ritsch , n. widmann",international conference on management of data,1998,162#147
0,paradise : a database system for gis applications,paradise team,sigmod conference,1995,infosphere project : system support for information flow applications,"calton pu , karsten schwan , jonathan walpole",acm sigmod record,2001,306#479
0,querying a multilevel database : a logical analysis,frédéric cuppens,vldb,1996,querying atsql databases with temporal logic,"jan chomicki , david toman , michael h. b &#246; hlen",acm transactions on database systems ( tods ),2001,1795#329
1,an annotated bibliography on real-time database systems,özgür ulusoy,sigmod record,1995,an annotated bibliography on real-time database systems,&#214; zg &#252; r ulusoy,acm sigmod record,1995,1119#1614
0,chair 's message,richard t. snodgrass,sigmod record,2001,treasurer 's message,joachim hammer,acm sigmod record,2002,2614#542
0,description logics for semantic query optimization in object-oriented database systems,"claudio sartori , sonia bergamaschi , domenico beneventano",acm trans . database syst .,2003,the ccube constraint object-oriented database system,"alexander brodsky , victor e. segal , jia chen , paval a. exarkhopoulo",international conference on management of data,1999,2008#4
0,estimation of query-result distribution and its application in parallel-join load balancing,"viswanath poosala , yannis e. ioannidis",vldb,1996,predictive dynamic load balancing of parallel and distributed rule and query processing,"hasanat m. dewan , salvatore j. stolfo , mauricio hern &#225; ndez , jae-jun hwang",international conference on management of data,1994,1#1639
0,lopix : a system for xml data integration and manipulation,wolfgang may,vldb,2001,infomaster : an information integration system,"michael r. genesereth , arthur m. keller , oliver m. duschka",international conference on management of data,1997,1230#1846
0,open object database management systems,josé a. blakeley,sigmod conference,1994,is web-site management a database problem ?,"daniela florescu , alon y. levy , dan suciu",very large data bases,1998,987#990
0,data management for pervasive computing,"mitch cherniack , stanley b. zdonik , michael j. franklin",vldb,2001,"data management : lasting impact on wild , wild , web",reed m. meseck,international conference on management of data,2001,1061#278
0,temporal conditions and integrity constraints in active database systems,"ouri wolfson , a. prasad sistla",sigmod conference,1995,promises and realities of active database systems,"eric simon , angelika kotz dittrich",very large data bases,1995,2452#1114
0,optimization techniques for queries with expensive methods,joseph m. hellerstein,acm trans . database syst .,1998,modularization techniques for active rules design,"elena baralis , stefano ceri , stefano paraboschi",acm transactions on database systems ( tods ),1996,612#1940
1,approximate query processing using wavelets,"rajeev rastogi , minos n. garofalakis , kyuseok shim , kaushik chakrabarti",vldb j.,2001,approximate query processing using wavelets,"kaushik chakrabarti , minos garofalakis , rajeev rastogi , kyuseok shim",the vldb journal -- the international journal on very large data bases,2001,718#2104
0,m-tree : an efficient access method for similarity search in metric spaces,"paolo ciaccia , pavel zezula , marco patella",vldb,1997,indexing large metric spaces for similarity search queries,"tolga bozkaya , meral ozsoyoglu",acm transactions on database systems ( tods ),1999,328#108
0,information integration and xml in ibm 's db2,patricia g. selinger,vldb,2002,efficient integration and aggregation of historical information,"mirek riedewald , divyakant agrawal , amr el abbadi",international conference on management of data,2002,946#642
0,efficient algorithms for processing xpath queries,"reinhard pichler , georg gottlob , christoph koch",vldb,2002,efficient and extensible algorithms for multi query optimization,"prasan roy , s. seshadri , s. sudarshan , siddhesh bhobe",international conference on management of data,2000,1233#430
0,expiring data in a warehouse,"wilburt labio , jun yang , hector garcia-molina",vldb,1998,maintenance of data cubes and summary tables in a warehouse,"inderpal singh mumick , dallan quass , barinderpal singh mumick",international conference on management of data,1997,70#1929
0,report on the nsf workshop on building an infrastructure for mobile and wireless systems,"ouri wolfson , s. a. m. makki , kia makki , charles e. perkins , birgitta könig-ries , peter l. reiher , niki pissinou , peter scheuermann , jari veijalainen",sigmod record,2002,report on the first international workshop on efficient web-based information systems,"zo &#233; lacroix , omar boucelma",acm sigmod record,2003,519#913
0,query optimization for selections using bitmaps,ming-chuan wu,sigmod conference,1999,query optimization for xml,"jason mchugh , jennifer widom",very large data bases,1999,385#782
0,indexing multimedia databases ( tutorial ),christos faloutsos,sigmod conference,1995,standard for multimedia databases,john r. smith,international conference on management of data,2001,2524#368
1,"tcp-d - the challenges , issues and results",ramesh bhashyam,sigmod record,1996,"tpc-d-the challenges , issues and results",ramesh bhashyam,acm sigmod record,1996,303#1911
1,of objects and databases : a decade of turmoil,"david j. dewitt , michael j. carey",vldb,1996,of objects and databases : a decade of turmoil,"michael j. carey , david j. dewitt",very large data bases,1996,2530#1142
1,retrieval of composite multimedia objects,"surajit chaudhuri , shahram ghandeharizadeh , cyrus shahabi",vldb,1995,retrieval of composite multimedia objects,"surajit chaudhuri , shahram ghandeharizadeh , cyrus shahabi",very large data bases,1995,2000#1117
0,ontologies : a silver bullet for knowledge management and electronic commerce - book review,antonio badia,sigmod record,2002,data management issues in electronic commerce,asuman dogac,acm sigmod record,2002,1069#347
1,a multi-similarity algebra,"v. s. subrahmanian , sibel adali , maria luisa sapino , piero a. bonatti",sigmod conference,1998,a multi-similarity algebra,"s. adali , p. bonatti , m. l. sapino , v. s. subrahmanian",international conference on management of data,1998,2357#188
0,proximity search in databases,"narayanan shivakumar , hector garcia-molina , roy goldman , suresh venkatasubramanian",vldb,1998,fast parallel similarity search in multimedia databases,"stefan berchtold , christian b &#246; hm , bernhard braunm &#252; ller , daniel a. keim , hans-peter kriegel",international conference on management of data,1997,1138#1921
0,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,static detection of security flaws in object-oriented databases,keishi tajima,international conference on management of data,1996,783#1983
0,object query standards,andrew e. wade,sigmod record,1996,standards,andrew eisenberg,acm sigmod record,2002,1172#738
1,preference formulas in relational queries,jan chomicki,acm trans . database syst .,2003,preference formulas in relational queries,jan chomicki,acm transactions on database systems ( tods ),2003,1419#2173
0,application servers and associated technologies,c. mohan,vldb,2002,the multiview project : object-oriented view technology and applications,"e. a. rundensteiner , h. a. kuno , y.-g . ra , v. crestana-taube , m. c. jones , p. j. marron",international conference on management of data,1996,1676#245
0,simultaneous optimization and evaluation of multiple dimensional queries,"amit shukla , jeffrey f. naughton , yihong zhao , prasad deshpande",sigmod conference,1998,optimizing multiple dimensional queries simultaneously in multidimensional databases,"weifa liang , maria e. orlowska , jeffrey x. yu",the vldb journal -- the international journal on very large data bases,2000,1220#1217
0,an introduction to spatial database systems,ralf hartmut güting,vldb j.,1994,the impact of global clustering on spatial database systems,"thomas brinkhoff , hans-peter kriegel",very large data bases,1994,1753#2255
1,the 3w model and algebra for unified data mining,"laks v. s. lakshmanan , raymond t. ng , theodore johnson",vldb,2000,the 3w model and algebra for unified data mining,"theodore johnson , laks v. s. lakshmanan , raymond t. ng",very large data bases,2000,2557#1368
0,fast algorithms for mining association rules in large databases,"ramakrishnan srikant , rakesh agrawal",vldb,1994,online association rule mining,christian hidber,international conference on management of data,1999,234#215
0,reminiscences on influential papers,richard t. snodgrass,sigmod record,1998,reminiscences on influential papers,"kenneth a. ross , theodore johnson , richard thomas snodgrass",acm sigmod record,2002,934#527
0,tree pattern query minimization,"divesh srivastava , sungran cho , laks v. s. lakshmanan , sihem amer-yahia",vldb j.,2002,efficient algorithms for minimizing tree pattern queries,prakash ramanan,international conference on management of data,2002,175#680
0,efficient and effective metasearch for text databases incorporating linkages among documents,"weiyi meng , clement t. yu , king-lup liu , wensheng wu",sigmod conference,2001,efficient and effective clustering methods for spatial data mining,"raymond t. ng , jiawei han",very large data bases,1994,1855#2225
1,an efficient cost-driven index selection tool for microsoft sql server,"surajit chaudhuri , vivek r. narasayya",vldb,1997,an efficient cost-driven index selection tool for microsoft sql server,"surajit chaudhuri , vivek r. narasayya",very large data bases,1997,2490#1033
0,parallel database systems in the 1990 's,michael j. carey,sigmod conference,1994,an introduction to spatial database systems,ralf hartmut g &#252; ting,the vldb journal -- the international journal on very large data bases,1994,1689#589
0,aurora : a data stream management system,"nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",sigmod conference,2003,data grid management systems,"arun jagatheesan , arcot rajasekar",international conference on management of data,2003,11#2250
0,data management for pervasive computing,"mitch cherniack , stanley b. zdonik , michael j. franklin",vldb,2001,data grid management systems,"arun jagatheesan , arcot rajasekar",international conference on management of data,2003,1061#2250
0,the prototype of the dare system,"tiziana catarci , giuseppe santucci",sigmod conference,2001,special issue on prototypes of deductive database systems,k. ramamohanarao,the vldb journal -- the international journal on very large data bases,1994,381#583
0,gigascope : a stream database for network applications,"theodore johnson , charles d. cranor , oliver spatscheck , vladislav shkapenyuk",sigmod conference,2003,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,1578#720
0,improving index performance through prefetching,"shimin chen , todd c. mowry , phillip b. gibbons",sigmod conference,2001,improving performance in replicated databases through relaxed coherency,"rainer gallersd &#246; rfer , matthias nicola",very large data bases,1995,97#1424
1,caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , valérie issarny , daniela florescu",vldb,2000,caching strategies for data-intensive web sites,"khaled yagoub , daniela florescu , val &#233; rie issarny , patrick valduriez",very large data bases,2000,2058#1399
1,the database group at national technical university of athens ( ntua ),"timos k. sellis , yannis vassiliou",sigmod record,1995,the database group at national technical university of athens ( ntua ),corporate national technical univ. of athens,acm sigmod record,1995,1770#1605
0,performance of future database systems : bottlenecks and bonananzas,chaitanya k. baru,vldb,1996,pc database systems - present and future,philip a. bernstein,very large data bases,1994,1997#1431
0,broadcast disks : data management for asymmetric communications environments,"michael j. franklin , stanley b. zdonik , swarup acharya , rafael alonso",sigmod conference,1995,business data management for business-to-business electronic commerce,"christoph quix , mareike schoop , manfred jeusfeld",acm sigmod record,2002,841#664
0,the heterogeneity problem and middleware technology : experiences with and performance of database gateways,"klaudia hergula , fernando de ferreira rezende",vldb,1998,bridging heterogeneity : research and practice of database middleware technology,"fernando de ferreira rezende , g &#252; nter sauter",very large data bases,1998,2052#995
0,selectivity estimation in spatial databases,"viswanath poosala , sridhar ramaswamy , swarup acharya",sigmod conference,1999,automated selection of materialized views and indexes in sql databases,"sanjay agrawal , surajit chaudhuri , vivek r. narasayya",very large data bases,2000,2369#873
0,user-adaptive exploration of multidimensional data,sunita sarawagi,vldb,2000,quasi-cubes : exploiting approximations in multidimensional databases,"daniel barbar &#225; , mark sullivan",acm sigmod record,1997,924#1863
1,the cougar project : a work-in-progress report,"agathoniki trigoni , rajmohan rajaraman , alan j. demers , yong yao , johannes gehrke",sigmod record,2003,the cougar project : a work-in-progress report,"alan demers , johannes gehrke , rajmohan rajaraman , niki trigoni , yong yao",acm sigmod record,2003,547#2222
1,expiring data in a warehouse,"wilburt labio , jun yang , hector garcia-molina",vldb,1998,expiring data in a warehouse,"hector garcia-molina , wilburt labio , jun yang",very large data bases,1998,70#963
0,dataguides : enabling query formulation and optimization in semistructured databases,"roy goldman , jennifer widom",vldb,1997,query rewriting for semistructured data,"yannis papakonstantinou , vasilis vassalos",international conference on management of data,1999,1347#62
0,incremental maintenance of views with duplicates,"leonid libkin , timothy griffin",sigmod conference,1995,incremental maintenance for materialized views over semistructured data,"serge abiteboul , jason mchugh , michael rys , vasilis vassalos , janet l. wiener",very large data bases,1998,1634#986
0,implementing deletion in b + - trees,jan jannink,sigmod record,1995,optimizing jan jannink 's implementation of b + - tree deletion,"r. maelbrancke , h. olivi &#233;",acm sigmod record,1995,1438#1574
0,reminiscences on influential papers,"christos h. papadimitriou , anant jhingran , yannis e. ioannidis , kenneth a. ross",sigmod record,2000,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2003,1645#927
