title,manufacturer,price,SampleID
3229,5969,833,10125
5909,5622,6463,9296
11442,9092,4635,10987
8039,6056,5519,10595
8039,5622,5573,9378
5909,6257,1640,10203
10963,8728,8289,11113
3305,5622,2738,9245
3305,5622,2738,9890
9071,8872,4475,10493
11442,8872,4635,10492
522,6437,11279,10144
9735,10897,6605,10414
2066,6242,5465,10786
7626,10337,8140,9213
3305,5622,2738,9926
11273,5622,2738,9493
8486,5969,833,9941
8749,6572,6284,11204
7626,6257,9115,9540
6850,5969,6284,9738
2971,6807,6778,11019
3729,7832,4299,10368
11273,10897,10446,10424
2066,5969,833,10047
11273,5622,6516,9761
8354,8709,8354,9949
8910,6070,11150,11151
6850,5969,788,9751
10902,6868,11200,10905
11303,5622,2738,9577
8039,6686,2952,9657
4120,5969,6463,9583
7153,3885,6568,9280
7626,2971,5573,9362
2066,5969,833,10224
5322,6774,6134,11420
3305,5622,6516,9390
3305,2787,5989,10351
6911,5969,6653,10541
4837,8372,8573,11137
11419,1102,6833,10170
4390,11309,1743,9770
11333,5622,6067,10695
8486,10337,5573,9302
3305,5622,6463,10329
6751,3545,948,9180
8039,5622,2932,9203
3305,5969,5573,9816
4120,10083,3798,9171
8486,5969,11200,9424
4912,5622,6516,10289
1326,3545,5383,9266
4120,10460,6778,11161
6288,10460,1971,9422
7626,5622,9089,9903
4994,6686,6751,10096
2066,5969,4215,9437
10902,6257,2738,10782
907,5590,8398,11112
11303,5622,6774,9284
9078,6676,1772,11307
7234,5969,2932,9898
8486,5622,4234,11121
6605,5969,833,10634
4120,5622,9995,10212
3229,3325,4704,10521
8486,5622,11200,9892
3229,5622,6463,10280
1971,10460,4994,9809
8105,5622,6516,9178
3305,5622,1772,10377
4177,5624,10784,10654
8486,10337,1772,9308
3305,5622,833,9230
7858,5622,833,10037
1071,8773,6463,10086
6116,6438,6489,11377
3305,5969,5573,10561
9078,6257,2738,11410
9528,6069,6069,11152
3641,4660,5989,9732
3229,5622,11279,10038
11273,5622,11200,11130
11273,5622,5573,9395
3229,5969,11200,9779
11303,5622,1772,9404
10902,5622,833,11339
11443,5412,6463,10983
1135,5969,6739,9878
4837,4660,5036,10631
833,3124,7275,9275
8840,6389,9166,11079
5605,5081,833,10447
9007,4635,11251,11235
11303,5622,1772,10871
8749,7952,6284,9730
6502,6862,6655,10815
4120,7491,833,10374
5081,6447,8289,10938
5605,4041,5955,10888
9078,5622,6463,10554
6250,5969,1755,10890
8278,522,7105,11212
9110,4660,11274,11095
5909,11370,2952,9242
4747,11435,3867,10295
8486,6733,6653,9227
7858,5622,8690,10001
11303,5622,8690,9655
11303,5622,6516,10121
7626,2952,5247,9906
5605,10667,6813,10478
4580,5461,4299,10672
11273,10337,9089,9849
10526,2066,4120,9565
1071,4262,2932,9992
7626,6686,3503,9545
5605,6754,4806,10858
7626,5622,6452,9904
3305,5622,2738,9366
3305,2952,1772,9824
833,7218,788,11147
1071,5969,9995,9833
1971,5622,6686,9794
2966,3031,10022,10283
11443,11099,5754,9867
8486,5969,5573,9585
11419,4221,3867,9771
11303,6056,6653,10174
4977,8831,8950,11364
4237,5969,5573,9543
7228,5145,788,9918
2003,2003,9007,9425
3305,5622,5573,9979
4663,7952,10950,9940
4747,6056,10990,9749
7626,5969,6686,10186
8486,5622,2738,9537
5250,10337,3756,10805
11426,5932,6452,10674
11088,8502,3421,9276
6228,7606,2265,11192
3305,2787,11168,9220
10784,9035,1087,10744
8486,5622,2738,10501
5981,5061,6412,10962
7594,7218,1039,10769
11443,6416,6056,9857
4154,5616,2932,10216
11442,6447,4215,9914
3229,5622,6207,10801
11303,7491,833,9277
11442,7218,6463,10078
8749,5969,6463,9893
6496,5969,11200,9455
2066,5969,833,9512
3229,10337,2738,10381
4912,6447,2932,10511
7858,5969,833,10399
3305,2952,5573,10305
5166,6056,3873,9700
11273,5622,1772,9402
7629,8140,8480,10797
7626,5622,5247,10410
7626,5622,1772,10709
11333,5969,11200,9405
11333,8502,6526,10482
2738,10337,3756,10804
8486,5622,1772,11456
3822,7491,1326,10015
3305,6056,2738,10859
3305,5622,8712,11080
11303,5622,5989,10081
7858,10244,833,10245
4977,5426,5426,11067
11442,6822,10491,10629
3305,2952,6516,9915
11303,5622,9089,9339
8945,4381,6421,9767
4120,5622,10950,9206
11349,11322,6525,10908
6254,8293,11111,11085
594,6822,11111,11157
4784,11397,5044,10876
3031,10210,5219,10252
8953,11397,8690,11277
7858,5969,833,9679
5520,6822,6602,10548
6771,5679,5123,10614
10902,5969,6284,9556
6778,5061,1135,11016
8105,6257,5989,10699
8486,5969,6653,9813
9092,6733,6416,10523
6325,6822,6739,11275
2066,6822,6343,11434
11303,6009,9089,10484
8749,6505,9672,11386
8039,2927,4262,10367
5166,5622,8690,10422
3305,5622,1640,9384
7626,5969,2738,9374
5909,5622,2738,9862
7218,6056,9156,9184
9735,10897,6807,10423
11043,3798,3801,11045
3641,5622,6516,9288
4120,5969,10771,9496
4177,11426,6807,10592
3305,5622,8398,9630
4120,5969,6372,10895
5909,5324,10965,9723
174,3545,7626,10105
11273,5622,2738,9476
7626,5622,6590,9399
8486,6056,3867,11077
8486,5622,6751,9633
8486,5622,6686,10935
8486,3325,11200,10700
9528,6868,833,10111
3305,5622,1772,9191
8486,5622,2738,10577
1071,5622,2932,10945
8486,5622,6463,9713
7626,10337,670,9902
11273,5622,6516,9826
10963,5969,11200,9492
3641,10337,2738,10619
7626,10337,11168,9838
5250,4728,8555,11176
4837,3545,1377,9963
3229,5622,6516,10287
2472,3883,8555,11239
5432,5878,11380,10318
6751,3814,833,10568
7785,5426,5426,11066
7858,5622,8690,10624
522,6056,833,11004
4120,6447,6438,11026
11333,6056,5590,10156
3682,5624,6335,10507
6416,8372,6452,10985
8039,10337,9089,10335
833,3885,1175,9258
11046,8039,10022,10028
1135,8039,3715,9264
8486,5622,5573,9880
5461,4679,6558,11148
8105,5622,6851,10589
6824,5624,1631,9187
11273,5969,833,10309
7626,6686,7411,10202
8278,6733,6688,10487
8964,6733,9069,11108
921,5232,8002,11337
7626,5622,2738,9572
3641,5622,833,9313
5707,10772,6848,10845
11303,5622,2738,9574
10902,1755,4234,9335
11442,6353,7510,10591
1071,5969,833,10551
11442,3885,948,9692
11303,6056,833,10316
11273,921,2738,9480
6742,7832,8910,11452
1135,9995,3913,9539
5005,5232,833,11286
11303,5622,2738,9663
4177,3885,3491,9706
11333,4002,5146,9632
7228,5622,11200,10727
5081,4871,788,10060
7626,5622,9115,9871
6778,5061,6293,11017
8986,6672,5539,10094
5993,2406,5164,10636
11428,5969,833,11238
6823,6056,11241,9348
2738,5525,11378,10827
6850,5622,2738,9787
5081,5624,4356,10755
3229,5622,6516,9243
11346,8872,4635,10151
9071,8039,3715,11140
8105,5622,6463,10369
6242,8709,5399,9946
6795,8872,3988,11180
11273,5969,11279,9722
7629,3885,6568,9980
10902,1755,4234,9952
7626,5622,6516,9877
11303,7832,8667,11025
9007,7832,3330,11169
8514,6733,11188,10937
5001,4262,2325,9470
10902,5969,5878,10181
833,11289,8910,11344
2154,3885,3167,10379
8105,6056,833,11061
3305,10337,2738,10383
8486,5622,6463,10009
3641,6056,6483,9646
7626,2952,5573,9440
5166,5624,6207,11221
10244,5624,11200,9469
5461,5573,8812,10465
11303,2952,1772,9403
9528,5573,833,11388
10902,5589,11378,10539
7629,8039,1175,10919
11303,5622,6516,9517
11303,6447,4635,10989
1135,6056,8900,10314
6807,1988,4912,9908
5166,3885,227,9703
2971,5068,5921,9927
11273,5622,833,10209
3305,10337,2738,9209
11303,5622,1772,9523
7626,2952,522,9789
3305,2952,6516,9408
2420,10443,833,10444
2003,6447,10784,10395
8039,5969,6463,9958
11273,5969,11200,9617
8486,5969,5573,10716
9055,7218,9123,11263
4177,10460,788,10584
7626,5622,1772,9509
8486,5622,5989,9273
11273,5622,2738,9821
5647,5622,1772,9486
7785,10757,6374,9936
1071,6676,9045,10928
6518,2485,10812,11227
3305,5622,1772,10373
7626,2952,11141,9438
6778,5354,6697,11015
4660,5622,6686,10510
5496,4553,6688,10753
5399,6572,10503,11265
7626,2952,2932,9791
11273,5622,2738,9338
3305,5622,2738,9596
5605,7832,2738,10992
5513,11380,6619,9916
4120,7491,6242,10049
5605,4871,6653,11264
3229,5969,2738,9598
8486,5622,2738,9502
5909,5622,2738,10407
11419,4310,5331,10829
8486,5622,1772,9305
11442,5426,5426,11068
6496,5969,833,9788
4237,5969,6653,9562
4890,3965,3503,10704
921,3510,833,11269
10902,10443,6516,10500
9055,4081,11043,11431
6655,4309,11236,11296
522,3885,3555,9758
5605,6056,6653,10877
8270,6733,6437,10132
8486,5622,2932,9669
4640,8728,5679,10291
10812,2971,11333,10943
5081,10460,7187,9568
1135,8039,2273,10029
5004,8868,8680,10533
8486,5969,10053,10153
5981,6672,10939,11149
7626,5622,9089,9393
3305,5622,10757,9651
6850,5969,6438,9745
10615,8773,5874,11033
11426,6447,6067,10819
3704,5412,5573,9546
7626,10337,6667,9214
11303,2952,8667,9457
3641,5622,6207,9912
4120,5969,11200,9831
3641,6822,5878,9747
3305,6725,9089,10870
11088,11439,6380,10847
9078,5622,6516,10334
8749,7952,8712,9736
3641,5622,1772,10773
6762,8959,8437,10557
8486,5622,6463,10257
11273,5622,4550,9691
8486,5969,5573,9582
3569,8872,5025,10982
11442,11321,10491,10628
7979,9138,9911,11326
7626,10337,1772,10385
7626,5622,2738,9652
4177,6056,10784,11367
7187,10460,11020,10642
7858,5969,833,9666
11303,7218,2952,10869
7858,5622,6463,9984
3229,10337,2738,10382
3305,5622,10894,9981
3305,5622,1640,9381
6181,6604,4475,11391
8039,10337,4234,9317
3822,6542,8555,11181
7858,6868,6284,9369
7234,5969,6463,10833
3305,8919,2738,9236
11273,6257,2738,10893
3305,5622,7510,9550
5605,5175,4262,10138
2066,3885,522,10003
9019,6604,11188,11189
11303,5622,1640,10218
11273,5622,6686,10627
11273,5622,2738,9478
9055,6257,1743,10853
11303,5622,1640,9337
11322,6081,1755,10967
7626,6676,2738,9803
8039,2952,5573,9379
1971,5969,5889,9793
1733,4310,6747,10687
4660,9092,4635,11234
7626,5622,5573,9263
5605,7832,6653,10946
8280,11215,6269,11449
5909,10337,2738,9864
8105,5622,8690,10315
3768,2406,2062,9400
2359,7898,3464,10102
7626,8575,5573,10650
3229,5622,2932,9982
6250,7218,833,9463
8039,4237,6686,9511
9078,8872,11439,10598
11443,6257,11200,10207
5647,5622,2738,10306
4401,4401,10812,10852
8039,6778,5325,11065
8486,6056,6851,9198
10965,7832,6572,10991
8831,6758,833,11136
8397,11267,11251,11458
11443,6733,9115,11100
3682,9035,5683,11114
5909,5622,6207,9388
3305,5622,2932,10279
3305,2787,2738,10702
2066,5969,5573,9382
8749,10757,5331,9728
7779,10757,9944,10916
8486,5969,2738,9559
8280,2406,6697,10462
8105,5622,6516,10282
7626,5622,8398,10021
6605,5622,2738,10582
1071,2787,6364,10701
5081,10460,4215,9834
11303,6676,10757,10892
3305,5622,2738,9772
2066,5969,2738,9820
1135,3202,1564,10930
10963,5622,6463,9760
5909,5054,11200,10204
3682,5969,3873,9612
5081,6447,6224,9621
5166,5969,11200,9386
3704,10210,4241,9349
8486,5622,2738,10311
10902,7952,6676,9718
8105,5622,8690,10372
11273,5622,5989,9626
11088,8039,11333,9278
6496,5232,5683,11116
11218,6353,11218,11219
9078,4871,5932,10059
11303,6242,6590,10685
8039,5969,6934,9931
4177,5969,6438,10512
10963,5969,6565,10506
3229,6676,8712,10193
8659,5573,6604,10861
5605,6733,8563,10347
6850,6447,6686,9611
3305,5622,2932,9883
7626,5622,1772,9886
8278,5573,6315,10469
11333,5969,833,9641
3305,5622,2738,9868
4177,5969,6284,11237
2971,2406,5969,9790
5647,6725,6516,10084
4663,1755,6438,10662
6421,5280,4837,11209
4120,7491,8900,9208
7626,5969,6463,10179
8486,5622,6516,10159
8486,6868,5573,10914
7626,5969,2738,9375
11273,6056,833,11383
8140,6380,5828,11288
7626,5622,5989,9290
3641,10337,2738,9861
8486,5622,833,9686
11303,5622,2738,9490
11333,5969,788,9891
3305,7832,2932,9340
3305,5622,2738,9836
7626,5969,5573,9896
5166,6056,833,11144
4032,8872,9123,11282
11303,5622,2738,9564
8460,10460,5044,10563
3704,5412,6686,9328
11273,6858,6653,10844
3305,5622,5573,9800
8039,5969,6463,10317
3305,2952,5989,9913
11303,5622,6516,10485
1971,5969,5889,9795
3229,5622,518,9450
2971,7491,6834,10528
8486,10337,3867,9851
11310,10684,5354,10768
7858,5969,8900,9174
11273,5969,6686,10726
4120,1755,1755,11390
11273,10337,3867,9840
6555,9995,5687,9527
11273,5622,1640,9377
9528,4679,6807,10494
8039,6676,8690,10540
4177,6056,833,11110
11273,5622,2738,9829
11442,3885,2200,10266
6577,6733,7001,11246
3641,5622,1772,10742
6254,5573,6315,10467
2066,7952,8709,10173
7626,5622,2738,9806
833,8039,9188,10269
6911,7952,788,9739
9735,4679,4679,10495
6850,5969,788,9742
11273,10897,8430,10413
5166,6056,6774,10415
4912,6447,5889,10564
3305,5622,2738,9897
11442,7952,6807,9720
8964,3325,7001,11368
5909,5622,2738,10708
5909,5622,2738,9210
10977,3883,6619,11240
10963,5622,6774,9985
5909,6056,833,10126
8105,5622,6516,10913
833,6725,8910,11343
7858,5969,833,10114
9528,5324,6590,10136
3641,6822,6463,10322
8105,5622,6463,9910
8486,5622,6516,9671
11303,5622,11200,10509
8280,10460,3855,10463
2066,5969,11200,9445
8486,5969,833,10058
6850,5969,227,10366
8486,5969,8690,10712
8039,6697,6778,9353
5909,5622,2932,10835
921,3510,6496,11034
8105,5622,6463,10025
11273,6676,670,10177
8039,5622,1772,10107
8486,5622,2932,9538
7228,5622,833,10572
5166,10460,2066,11225
5001,4665,4299,10611
6605,6560,1743,11213
8039,3325,10757,10942
4120,5622,5399,9185
11273,5622,11200,9986
5909,5622,2738,9865
11442,3885,3555,10267
11303,6056,833,10162
1135,8039,3069,9967
1135,1071,9159,9542
11303,5622,2932,10513
3229,7218,6516,9265
8486,5969,1640,9808
5909,5622,5989,9247
11303,5622,2738,9474
6850,5969,833,9744
7631,7832,2738,11393
11273,5622,2952,9664
4120,7952,11301,10975
2066,6676,6463,9781
7626,2952,5989,9508
11303,6868,2738,10728
8486,10337,11168,9799
3305,5622,1772,10032
4177,6056,10503,10277
1071,5622,5573,10341
7199,2406,1982,10641
8039,5622,833,10100
11333,6056,833,10710
4234,4679,6368,11284
11303,5969,833,10713
11303,5622,6516,9456
1071,6056,5461,11139
1071,5969,6207,9832
7858,6056,833,10543
9055,5622,833,10149
11419,5616,6463,10947
1071,7832,6463,10880
6605,6544,788,10488
1071,6056,6463,11086
7590,6754,9123,11281
6778,6556,7629,11021
1071,5392,4215,10319
8486,5969,11200,9560
11303,5622,833,10872
5564,7218,6686,11013
11303,5622,2738,9481
8278,1988,6807,10489
11273,5622,1772,9401
5189,3715,1564,11196
3305,5622,5573,10886
11303,5622,6516,9491
4370,7167,6739,11070
7626,6009,1772,9448
7626,5622,1772,9668
11273,5622,6463,9573
11333,6056,6496,10659
5081,5145,833,9923
10812,6676,2738,10789
3641,5622,8690,11185
7629,5392,6525,11098
3305,5622,11200,10188
7626,6009,1772,10384
11273,6257,5573,9988
11442,6242,5932,10073
5316,5534,5324,10658
6474,6754,788,10062
11273,5622,11200,9472
6911,5622,833,9610
9055,6754,1083,11127
8486,6056,6207,10259
11242,7167,4581,10544
2738,7218,3990,10734
11303,5969,833,9810
10705,5040,227,10558
10532,10902,5461,10903
893,7218,6653,10072
2066,5969,6463,9792
9055,3913,4882,9996
9071,5969,5993,10671
8486,5622,2738,9762
8486,6036,4950,9329
11273,5622,2738,9578
3229,5622,2738,10404
3305,7218,6590,10978
8727,5652,788,10680
10963,5969,9137,9536
1071,6056,6496,11076
4660,10690,10918,10693
522,11370,11349,10780
3229,5622,7898,10912
11442,7952,5539,9950
4120,5969,833,10813
11273,5622,833,9615
8486,2952,5573,10148
8486,5622,5573,9380
4747,11310,5679,10292
5534,4679,4679,11415
6807,8020,10894,10896
8039,5969,6653,9740
8965,4635,11280,11194
4120,5622,2932,10109
7626,2952,5081,9444
7626,2952,4728,9569
2066,8709,5989,9731
1971,6733,5889,9423
11303,5969,6207,9519
10963,5412,11200,11451
11303,5622,2932,10265
8486,5969,6516,9993
1071,5573,5600,10862
5647,5412,2738,11201
8749,1755,5331,10761
8970,6056,11200,11318
1071,11168,2952,9658
6604,6760,11164,11165
2738,3885,6653,10110
8105,5622,4356,9361
11273,10897,6807,10418
11273,5969,833,9175
6604,10772,6617,10194
8289,3885,6776,9690
5081,10244,893,9334
522,6056,7816,9270
4120,10460,2033,9587
8486,5622,2738,10055
8039,5969,11200,9530
4177,6056,5465,10276
6751,8140,9218,11122
11442,11426,6807,10590
2472,9995,11006,10225
3569,5573,5759,10227
2066,5969,833,10375
11303,6056,6686,11058
8575,6505,8964,10192
3305,10337,2952,9866
7218,5622,11200,10846
11159,6516,6911,10656
4177,5145,9045,9921
8039,5969,833,10691
8486,6822,6540,11115
11273,7491,2738,9656
5909,5969,523,10831
9078,6056,833,10228
2066,6056,3619,10601
3873,3873,4041,11406
3305,10337,1772,9843
11428,5616,11349,9754
4237,9233,6815,9234
8486,8356,6653,9635
3305,10337,2952,10344
3305,10337,2738,10617
5081,7311,6496,10461
11273,5622,2738,9416
10705,10705,5762,10706
3305,10337,1772,9855
5600,8779,7832,11295
3305,5622,1640,10741
3229,5622,6463,9969
8486,7832,2738,10884
8486,5622,5573,9797
7626,2952,5247,9872
8486,5622,2738,10229
4663,8354,4806,9938
9528,8709,4806,9939
3305,5622,1631,9183
5909,6257,2738,10986
8039,10337,1640,9300
3305,5622,5989,10737
7228,5622,833,10573
3305,5622,2738,9411
11333,4912,6224,10599
5989,8947,11279,10325
8486,2952,8690,10901
2003,3814,8411,10679
5081,5622,5573,9396
1071,7606,1640,10740
8486,5969,6686,9584
6474,7218,788,10075
10902,8847,5622,9752
2472,6483,5889,11416
7626,2952,5573,9870
8039,7832,8712,10921
3682,10897,8927,9922
8039,5969,9045,9994
522,5969,788,9875
8039,5622,6516,9268
1743,6774,9153,11304
8486,5622,6516,9274
11273,5622,833,9319
4234,10460,4832,9553
11303,5622,5989,9415
5647,5622,6667,11073
3305,5622,1772,9976
3229,5622,2738,9212
11273,10244,6516,9624
703,3031,11006,9975
8280,4262,6806,11361
8486,2952,11200,9385
11273,5622,5989,9786
5909,6447,833,9842
8280,7311,2406,10464
10902,6676,6463,10765
3305,7832,5354,10502
8486,5622,2738,10565
7626,5622,5573,9261
3305,5969,2932,9815
8486,5622,6463,9368
833,4871,5932,10066
5683,5683,6478,11353
10902,7952,4234,10758
3229,5622,6516,9252
10902,6861,5145,11224
5605,6822,6463,10321
3305,10337,8486,10616
4518,5232,6478,11119
9088,5692,3913,10899
7234,5622,11200,10932
10963,6447,6438,10293
11273,5622,5573,10794
1071,5145,6284,9925
8774,11372,8659,11402
11006,5624,6807,10263
9078,5969,11200,10745
2738,2787,6523,9219
4912,6056,833,9973
8831,5622,6516,10333
11273,5622,833,10915
6347,4295,6525,10774
8486,5622,2932,10161
11273,5622,2738,9665
9528,7952,11046,9953
10902,5969,11200,10550
6416,5392,2265,11413
6911,7218,6751,11232
11303,5622,2738,11090
8486,7218,2738,11014
11303,5622,5232,9477
7626,5622,1772,10387
6850,5622,6438,9606
11273,5622,11349,9662
7590,2952,6667,9525
9528,6056,833,10405
7228,5622,2738,10593
8486,5969,5573,9500
7626,5622,2738,10386
5564,833,8411,11268
3229,5622,2952,9600
3305,2952,5573,9392
5647,5622,5989,11145
10963,5525,788,10067
3305,7832,8910,11297
5647,5622,1772,10606
9528,4832,6174,11257
7858,5622,6463,9699
8486,5622,833,10527
11006,3913,11200,9991
3229,5969,5989,10954
9055,4310,1083,10875
522,7218,6686,9659
7626,2952,1772,9505
11273,6725,5573,10499
8486,2952,2738,10048
8486,5622,2932,9694
3641,5622,6463,10284
895,3885,8468,10390
3229,5622,8690,9696
9078,5622,1772,10964
9078,5198,10005,9238
8486,5622,6463,10033
11273,5622,2932,10160
6864,8448,8448,11094
6858,4728,1755,11103
11236,11321,8514,10549
11333,3545,6526,10623
11273,6257,5573,9473
8899,9085,6747,11012
7858,6056,6463,9194
8105,5622,6516,10286
3682,11321,5932,10071
10460,10460,2325,9801
3305,2952,6751,9873
2971,5579,6807,11001
3305,6676,1772,10169
8486,5622,833,10312
7626,6009,6590,9661
7626,5622,5573,9391
6463,11321,6463,11425
8486,3325,9309,9310
8749,7832,6516,10920
7626,5622,5573,10707
6254,6318,5461,11351
11303,5622,5989,10124
8749,7952,5461,9727
11333,3885,788,10118
7626,6725,9089,9356
8749,6207,8289,11366
3641,5969,4215,9956
7626,2787,2952,10348
2738,6733,8480,9228
8486,10337,10757,10519
6555,7606,10475,11459
5081,6056,6653,10490
8486,5969,6463,10724
10902,5622,6463,9460
3305,10337,5989,9839
4120,6056,3619,10602
9735,5969,6807,9653
7858,6056,833,10371
11273,6056,833,11345
8486,5622,4234,11292
5993,5593,1377,11314
11382,11168,6741,11323
1071,5622,833,11052
10705,8872,6739,11187
5909,5622,9045,9360
6347,5525,4262,10770
3305,6257,1772,10201
3229,5622,2738,10842
11273,10244,1772,9625
11303,5969,1794,9561
3641,5622,2738,11054
11303,6009,9089,9341
6181,5622,5399,10052
6751,6056,10503,9190
7626,5622,1772,10738
2066,5969,8690,10234
3305,5622,2738,9889
3305,5622,6516,9888
6864,6674,6668,10816
8039,5969,3619,11283
5647,921,4292,11177
3229,5622,6686,9229
8486,5622,5573,9324
1175,6672,3069,10242
7234,5622,833,10302
1971,5969,5889,9796
3229,5622,6516,10453
11303,5969,2738,9764
8486,5969,4292,9495
11273,5622,6516,10504
11273,5044,2738,10262
1071,10223,6438,10646
11006,6447,1748,11071
2066,5969,10784,9778
5647,4977,9032,10776
4237,5622,833,10574
5815,11133,5955,11031
1971,5061,6920,10686
8105,5622,6516,9292
11159,5175,833,9746
11341,6081,5707,10442
8486,5969,6653,9819
893,3885,893,9351
8486,5622,6463,9291
11273,6686,2952,10498
10244,7491,10503,9255
9239,7311,6785,10579
8460,4679,10939,11306
3305,5622,1772,9522
4977,6437,9111,10746
10472,2003,4401,9805
4120,5600,8968,11262
7626,5622,11435,9697
9503,11099,6343,9811
11273,5622,518,9320
8573,6437,2265,11437
11273,5622,6686,10645
4177,6056,8900,10163
8039,5795,1733,10556
6113,3124,4694,10211
8359,6437,6174,10546
11442,5525,6463,10966
5605,6056,6496,11005
6315,6672,6525,11197
8486,5622,833,9683
8105,5412,11168,10095
3641,5622,8690,10743
5068,5068,6113,11403
8039,5969,6284,10459
4237,6807,833,10725
11273,5622,2738,9575
11341,3510,3510,11271
11443,6284,11200,11233
4663,1597,10950,9719
10902,6070,6478,10981
3229,5622,2738,9712
9078,5622,8289,11126
1071,6353,6207,10531
11273,5622,5573,10175
8831,5969,833,10626
9962,8709,6353,9947
7626,5622,2738,9407
8039,5969,11200,9531
4120,6604,11299,11131
8486,5622,833,9695
11273,5622,1772,9628
6934,1755,1755,10692
8791,8872,6739,11128
1175,6192,5219,10255
8486,5622,833,10516
7858,8356,788,10651
