title,manufacturer,price,SampleID
880,1313,2380,9566
5463,2705,8947,11225
2954,1034,10577,11095
5263,5764,717,10442
5922,2705,5611,11089
961,8240,5463,10171
4780,11645,5463,11361
384,2705,6395,11605
2954,6994,5463,10680
4780,1909,3565,11437
10167,11645,1822,9934
4780,5764,3565,10367
11588,2705,2938,10241
11512,1034,7577,10830
9990,1313,5611,11527
4308,7009,4899,11654
4248,2705,53,10090
695,9591,1863,10424
3276,1911,1822,10360
10352,4470,5463,10964
3558,4470,726,11501
5481,2032,8971,10515
11512,4470,9148,11111
9593,2490,4787,11476
2954,1034,11645,10555
9158,9591,7238,10795
5648,1034,5463,11060
5700,1034,911,11005
610,5130,5745,9797
3558,1911,3565,11587
225,1313,1029,11396
5889,2705,9963,11525
9593,4470,10926,10461
8807,1034,9722,9876
6596,2705,1822,10714
7645,2705,8112,10184
2954,2705,9963,9737
7753,1585,3383,10333
5889,3367,514,10813
1577,9184,3536,11124
3822,7707,9963,10645
3374,9591,3655,10671
2954,2705,6596,9490
3558,1034,1822,10612
6009,10806,4527,10107
6697,7707,2628,10498
5496,9184,4394,11235
4452,10806,7409,10218
3802,9591,7645,10208
10352,1313,10117,9659
2172,1034,9722,11371
5463,2490,909,10391
136,1313,1954,10546
3120,9184,5496,10114
2954,4470,4006,10449
3558,2705,1822,11127
1993,10806,6837,9610
2031,2705,8947,10574
3383,10545,3255,11212
3266,1096,969,11293
4780,4470,5578,11213
5263,7372,53,10144
4611,2705,1822,11065
1225,1313,726,10656
10402,1313,10323,11234
1778,7707,10723,10147
3001,2705,5463,10746
11248,2705,10637,9457
11415,9184,8116,10507
2970,1034,4202,10245
7763,1313,5611,10361
3558,4470,3655,9780
11512,9591,7238,10069
3383,11248,969,11036
4780,2490,3565,11334
2954,1034,3266,9700
4512,1313,7238,9977
384,7198,7577,9848
6406,4470,3565,9690
1618,1313,8238,11338
4997,4470,4899,9705
4780,1313,3565,10500
7509,9591,53,10109
1577,3513,8642,10066
11588,2032,3565,9547
225,1034,2628,9686
1752,1313,3367,10270
3558,1034,3565,10393
522,1911,7415,10347
3041,10178,4494,9604
7256,7001,2711,10211
9195,1313,10445,9670
3802,1911,7831,10058
1618,1096,5137,10892
4780,5533,1822,11039
7198,2490,5463,11463
5263,9591,6837,9437
4780,2705,909,11547
8116,1911,1258,11471
391,1911,10736,10973
2761,1034,3565,9380
4780,1034,5611,11641
10693,4470,5463,10194
11119,10806,9963,10994
2954,10545,4202,11592
3558,1034,7238,10002
11512,1034,10926,10593
1096,4470,4899,11156
1225,1911,9963,10900
1524,9591,7645,10496
3726,1911,3565,9481
8916,1313,9722,11539
9944,4470,1925,10231
9645,1313,7238,10118
136,2032,53,10288
2104,1034,4899,10076
2104,2705,3565,10073
7256,2032,9739,11379
11512,4470,5578,10609
4780,1034,316,10894
9593,1911,909,9683
1577,4470,5463,9899
4780,2705,3565,9929
1225,1313,1925,11088
10901,4470,11458,10371
10693,4470,10167,10944
467,1034,3565,10766
1096,2705,10120,9726
3910,9708,10545,9910
8257,9591,4899,11560
3558,1034,3565,10975
5496,1911,9722,9623
4780,1911,5463,10059
2954,2705,1822,10075
2761,5889,3565,10191
9990,1034,8971,11502
4780,1313,509,11169
2954,1034,1822,10734
2954,1911,3565,9616
4509,1034,726,9405
3541,9591,7554,10912
1225,2705,6653,9470
114,2705,909,9464
5636,1911,7645,9483
3217,2490,10723,11473
1041,2705,4527,9727
961,9591,2508,10819
2954,1911,5463,11658
7245,1909,2938,9908
1166,2980,4526,11659
4780,7707,1925,10628
3276,11645,726,9679
11512,4470,8781,10084
225,8642,3774,11435
5263,2490,3565,9733
9032,1034,7238,10324
4780,1313,5463,11541
4780,11375,3565,11608
2954,4470,3565,9447
4509,2705,3565,9578
218,2490,3011,10457
10113,2705,3565,11045
598,1909,3565,10627
4780,1034,53,11210
11119,10806,5463,11211
10113,2705,3565,10436
4355,7001,2177,9866
4480,4470,1822,10094
3558,1911,4899,10878
4780,4470,4202,9753
2172,1909,1925,11294
2954,1034,3977,11204
1752,7584,1954,9553
5625,1911,288,9940
108,7461,2701,10301
11512,1909,2628,9396
4780,1313,5463,9525
5463,1911,53,11054
5008,5994,53,11164
9696,2490,4948,10186
4780,2705,5463,10342
4780,1313,509,9378
551,2705,3565,9589
11372,7707,9963,11530
1096,7067,3565,11416
4207,7198,3513,10606
8257,1911,10282,10242
2049,5130,3196,10544
945,9591,3383,11331
1041,2705,5611,9582
5263,1911,4948,10207
1225,11645,10809,10660
11529,1313,5463,9433
1225,2705,5611,10993
10985,1911,3565,10501
5636,7198,9739,9603
7489,2490,5463,10922
10589,1313,9739,10738
10448,1911,1685,11561
10861,9591,4948,11596
9944,4470,8352,10527
726,1034,10723,11568
598,11375,4787,11571
6406,7001,1547,9431
4780,1034,4671,10078
1225,4470,2711,11140
5263,1909,8718,10447
10985,4470,3565,11276
3115,2705,10195,11318
10999,2705,53,10558
6417,1313,7501,10296
598,1034,3977,10770
4780,1313,316,11401
1534,1313,10677,10435
5700,1313,1822,11258
5821,1911,53,9529
391,2490,10117,11494
9949,9591,4948,10053
8333,1313,10117,10426
2954,1911,53,10755
2954,1909,509,10808
1752,1313,10736,10990
1911,11248,5436,10971
6250,2705,9963,9948
5016,8642,2177,9806
10693,1034,3565,11478
1225,1313,53,9399
8257,9184,1258,9844
7453,1313,5463,10735
2738,4470,6502,10665
2954,1911,5578,10015
6199,7707,8112,10966
3907,9184,5648,9841
1206,2705,5247,9512
8348,1313,9459,10162
10167,1034,10926,9979
1225,4470,4899,11615
5126,7372,1822,11649
1225,2705,1822,11578
4308,2705,1822,11636
421,2032,3381,10601
5625,10985,6596,9429
2891,1911,7935,11384
5263,2032,8598,11420
10677,3367,4527,11492
9432,9184,2330,10410
1225,2705,3565,10196
3558,1034,2980,11043
3452,2705,53,10429
5889,4470,5247,10012
11512,2490,2266,9997
4780,1911,6502,10400
4780,4470,726,10423
3725,2705,3565,10274
4780,2705,5314,9719
11588,1313,1577,9436
5568,1911,53,11102
10425,1034,3565,11090
4780,4470,7238,11290
2954,1313,3565,9862
8108,1911,5463,10605
11497,4470,909,9534
8349,7372,509,9889
3558,5994,2110,10257
6199,4470,10117,11112
5076,1313,5463,9413
4248,1911,10719,11342
8503,4470,909,9493
5563,9591,2061,9881
6424,1909,8947,9884
1096,1911,5463,10217
11512,4470,7415,9449
2954,1034,3565,10192
2489,1313,5648,11532
1225,3367,53,9439
5700,1034,6502,10875
4780,4470,3655,10309
11512,2032,6075,10305
2706,1313,1822,11346
2954,2705,2711,10456
1225,11375,5821,10556
6250,1034,5534,9923
4780,3367,5463,11406
10352,1911,8947,11504
5879,1313,3383,9594
6199,2705,3565,9401
3276,2490,3565,10785
4780,1034,11444,10880
6687,2628,6365,9827
4780,11645,3565,10007
3558,1313,8668,11214
2954,1911,4202,10879
5225,9974,53,11296
6075,10806,945,10318
2801,7279,5463,11161
5496,2705,5463,9654
11512,2490,1822,11249
9854,2490,3041,10533
1845,1096,11450,9612
5478,2032,11645,11194
3379,4470,1925,10615
591,1313,1258,10599
2970,7372,11117,11239
4780,1034,1822,11085
5700,4470,2938,10976
9593,2705,5463,10026
2891,2705,909,10350
10167,1313,534,9564
8108,7707,7831,9902
6009,2032,5611,11336
4308,2705,10999,10869
11150,7461,7409,11178
918,7198,8642,10705
3505,1034,3565,10380
3842,1034,1822,10239
2954,7707,53,10356
4780,2490,2553,10284
11497,1034,3565,9732
10693,4470,10545,9377
3180,2705,53,9639
10779,9591,717,10868
1778,1911,695,9665
9964,2705,3565,11240
1555,4470,3247,9633
4780,1034,236,11146
1041,2705,2711,10443
11148,1034,2508,9375
1225,1911,5578,10259
2954,1034,909,11535
4780,4470,7645,10883
2954,2705,3565,11081
3558,2705,5463,11423
6009,1911,5463,9850
4780,8304,509,10562
4862,1034,3565,9832
4780,1034,2490,10030
4780,1034,5611,11182
10155,1911,4055,10008
4473,8338,6697,9893
11512,1034,5247,11228
9593,2705,53,11031
2409,10545,8303,10413
7519,2061,3041,10858
2954,1911,316,9577
4780,1911,3977,9742
7501,1911,5463,11288
7113,2705,5877,11082
6463,2980,836,10244
591,10985,2628,10639
3541,2490,5463,9714
1041,2705,5611,10571
4780,1034,5611,9435
3558,2705,3565,9937
5591,4470,10809,11013
4780,2490,9963,10629
4289,1911,3655,9657
2391,3910,5463,10950
4780,7372,1925,10710
9944,4470,4841,10578
5263,1313,5463,10180
1225,1034,2938,11180
2954,1034,726,10081
2954,1034,4899,10679
7256,2490,10926,11298
5130,3607,1925,10349
551,2490,2161,10506
7256,1282,9148,9740
4780,1909,3655,9790
9944,1911,53,10740
5995,2490,4899,10899
1463,2490,8112,11332
11512,2705,2032,9878
2954,2490,7238,10121
5700,11645,53,10226
4780,1034,53,10219
4509,7372,1822,11559
5539,1911,591,11305
4780,11375,8338,10716
3276,1034,5463,9922
9944,4470,4202,10873
5854,7707,10117,11598
10901,2705,1822,10580
5259,2705,726,11373
9944,10545,5611,9943
2172,1034,3565,10967
9696,3244,10117,9883
2954,11645,5463,10857
2761,1034,598,9760
1225,1911,726,10835
136,9184,717,11538
2954,4470,9963,11644
5700,1034,4202,10847
1752,7707,3565,10863
9593,1911,5578,9973
2031,2032,3565,10243
1534,6034,1258,11448
4308,1909,3565,10079
10112,1313,8712,9663
2330,2490,10693,10041
1225,2490,5463,11246
1105,7509,8972,9691
4780,11375,2305,9839
7501,2490,2606,10293
3725,2705,4006,10701
1225,2705,3565,10958
3654,2705,909,9782
7205,1034,8112,11495
7540,7584,642,10590
11588,1313,6986,10867
3558,1909,3565,11125
9944,11645,4841,11447
4207,1911,1822,10636
2954,8598,2330,10607
2446,1909,3565,11343
4780,6994,909,10538
10861,731,11645,9478
1225,4470,10809,9682
5341,9591,766,11425
5700,6994,5611,10281
4780,3367,53,11311
4780,1258,5578,9583
1965,2032,6502,11066
8340,11645,10809,11186
2954,2490,4787,10550
4495,11248,5922,10074
6199,2490,5463,10633
5076,6994,5611,10336
10545,11645,5636,11308
9696,1313,5648,10618
4780,5533,2892,10949
8547,1909,3565,10488
726,1034,5578,10600
6157,7318,5695,11493
6075,2538,4308,10621
11512,5310,4018,11053
9696,1034,3565,9932
8488,5533,1822,10202
2035,4470,1822,10466
3576,3910,4948,10044
1965,11645,53,9442
9944,1313,1822,10102
5533,4470,10624,11251
6424,11248,53,10227
10206,2490,1822,10622
2172,11645,5463,9461
4780,1909,7577,10551
4780,2705,5611,11217
4780,4470,981,9646
5130,8598,909,10774
8150,5130,53,9687
4780,1909,10809,11392
5463,5533,7284,10884
4780,4470,3565,9627
1225,1909,1822,9472
2553,6994,726,11051
5889,6994,3565,10013
5481,128,10736,10704
9593,6994,986,10725
2104,8598,1822,9692
11512,8598,4512,10759
11512,8598,3565,11650
11403,2705,1822,11106
766,1313,8662,10786
114,2490,9963,9684
4780,3367,10926,11145
10167,2628,10437,11046
6590,9974,4841,10864
5589,7001,8112,9852
9874,421,5347,10331
3558,4470,10809,11093
9130,6994,4899,9544
1041,3367,909,9586
6009,418,11004,9871
9990,5533,909,10182
2979,7584,10117,11010
5539,6272,7238,10319
4452,11415,5636,11144
10861,4470,7645,10199
11512,8598,5463,10925
6625,7001,10155,9774
218,11645,7238,10685
7372,1313,10630,10246
4780,1909,3565,10103
26,1313,10723,10382
2954,8598,9963,9484
2954,11645,5463,9906
4780,4470,7258,10225
4780,6994,7284,9548
10753,2032,53,10314
7704,11248,3565,9880
11512,8598,7238,11185
2391,4470,1925,9989
11497,6994,3565,9920
8763,3244,7409,10001
1225,10332,3977,9837
6861,132,4006,9501
4780,132,4202,9872
9944,6994,3565,11428
2954,1034,3565,9718
1978,7067,3565,9516
225,418,3157,9532
1038,3607,10736,10345
1225,572,8057,11506
10425,6994,3565,10661
5130,8598,3565,10101
5227,1313,8520,11159
218,7001,8900,11590
3217,2705,1822,11544
9645,1909,9963,11419
8116,1911,53,11399
8348,1911,1822,11226
2954,3367,642,9720
1225,5533,10723,11068
5263,731,53,10708
4948,4470,5463,10492
8771,8598,1845,10212
10693,6994,10926,11517
7489,2490,726,11624
4197,2980,586,10306
4780,1909,3565,11480
4780,572,5463,10264
6625,11645,5611,10569
5700,4470,3565,10198
4410,7584,10736,10233
2954,1911,3565,10027
7519,5310,3565,10187
4780,6994,3565,11354
5700,4470,3565,10213
5478,6994,1966,11247
2954,4470,2711,10168
1204,1313,509,10482
4308,1909,5611,9524
1618,3607,10736,10140
10067,1911,1822,9533
2970,1313,1822,10236
5700,6994,1822,9598
4780,8598,9963,10866
3544,2032,5068,10817
2025,8598,3565,10077
2954,1909,5611,10956
7256,2032,3383,10039
2954,4470,2769,10295
4702,8598,3565,9759
2954,8598,726,10048
3276,8598,598,11467
551,2032,3565,9709
8349,8598,4527,9587
4997,4470,4899,11499
9593,1909,3565,9595
2172,8598,5578,11098
5076,2032,9963,11424
10167,3367,7238,10862
1225,4470,10723,9766
2954,4470,5534,9614
1204,8598,8781,10616
11119,8598,9739,10110
4780,5889,3565,11432
3565,5021,8900,9716
8333,6389,3383,9503
3558,8598,10926,10587
3558,2032,5247,10175
1096,1909,9963,11047
11588,5021,6975,11197
1096,1527,509,10516
3276,3367,3565,10943
10167,1909,4006,10220
132,9823,981,9402
3131,3367,9624,11254
9593,4470,7935,10062
6625,5021,6071,11284
598,1909,3565,10631
1555,4470,6502,10302
10693,8598,2305,11545
3276,6034,10723,10581
4248,8598,2027,10177
2954,1313,8947,9970
6605,3367,2814,10792
3558,7707,5463,10038
9052,8598,3565,11400
10677,7707,5636,10229
5259,4470,2032,10783
4780,1909,1925,10248
4364,4470,53,10831
4780,3367,7577,10986
2385,1911,1822,11546
2028,8598,909,11261
7086,2032,10117,9424
2954,1909,5611,9815
4780,1527,5611,11579
4780,7519,4841,10933
4780,8598,5611,11030
4780,1909,7690,9812
1225,8598,4899,10411
2553,8598,7284,9930
1225,1909,8668,11328
6199,1909,1822,9901
6374,8598,4899,10031
11483,2032,5463,10130
384,7476,288,9939
4308,3367,2330,11477
2954,5889,1863,11366
4480,1909,10723,11488
4780,5889,3565,9950
3247,1909,10195,10285
4780,5889,7238,9813
4308,4470,5463,10093
4780,1909,5247,10304
1225,4470,1925,10931
4780,5889,7645,11417
7935,418,78,11275
9944,3367,642,9966
7724,1480,766,10935
5367,4470,1925,11574
7106,7707,8112,9390
4780,8598,909,10372
1225,4470,9963,10850
384,1909,3565,10024
9432,5889,8869,11155
5700,4470,3565,10111
1096,1909,3565,9916
4780,8598,5578,10775
6605,1911,3255,10748
3558,8598,6502,9858
7086,2032,10117,10811
5259,8598,3565,9805
2970,8598,5611,10613
8108,3367,8112,10034
9944,8598,4527,10279
9990,1909,509,9465
10753,6389,1577,9448
551,2032,10637,10646
2761,8598,7238,9498
6009,3367,5436,11149
4780,5889,3565,11126
2954,3367,1822,11460
9990,2032,2814,9416
9593,4470,4899,9810
8975,2032,3654,11163
4308,7707,2032,9895
4094,5889,53,11152
2829,160,7877,9903
4780,11450,1822,9673
1041,6272,8900,9629
2446,9974,53,10946
11148,8598,316,10787
9592,8598,4948,11556
4997,8598,9591,10688
6199,1527,5611,10588
11512,1527,509,11147
2954,4470,2711,10450
2424,1909,3565,10799
2954,1909,53,10080
4780,4470,5463,9641
4308,1909,5578,10141
6157,3367,534,10151
11512,4470,3888,10816
10545,1527,7238,11617
4780,8598,10120,11390
4780,3367,3565,11109
5091,8598,3565,10741
4780,1909,509,11378
4780,4470,3565,10430
1041,1909,53,10483
2954,1909,909,9367
10311,1313,2044,10525
3217,7001,7642,9725
6625,8598,1547,9869
5076,3367,9148,9938
7245,1909,4899,9668
1225,4470,6075,9497
1225,4470,53,9434
5259,8598,3565,11220
3041,2032,7029,10252
5478,9974,5463,10261
9944,4470,8520,10510
5263,8598,3565,11158
6406,4470,9963,11643
827,1909,5611,11646
4780,1313,509,10458
2954,5889,53,10224
2954,1909,4899,10240
11512,8598,509,10826
3276,2490,5611,11016
6374,4470,4494,10428
4626,6669,2380,10531
4780,1313,911,11028
836,11645,10736,10814
2891,4470,4899,10125
4780,8598,2508,10608
1096,4470,6502,10760
8435,9974,7293,10010
551,608,7238,9829
6374,4470,726,9374
8349,11645,3565,9381
2954,1909,5611,10037
4780,8598,8642,9476
2031,1909,269,10099
2025,8598,7935,10769
4197,8598,717,10357
8348,1909,3565,10036
2954,3367,8947,9701
4780,4470,9963,11084
11512,4470,2814,9560
598,8598,10926,11456
11466,1778,1288,9632
1225,4470,6075,9650
4780,1909,8947,9905
11458,2032,11645,9842
4780,3061,7238,9870
384,160,4473,9864
4611,5889,8971,10362
2028,8598,7284,11086
10809,10545,6034,11498
6861,8598,5463,9452
4780,8598,1618,10401
1225,8598,3565,11064
4780,8598,53,11455
2891,4470,10178,10228
598,4470,9963,9579
9874,11645,2985,9909
6424,2032,3654,11434
3379,1313,10117,10392
726,4470,7238,10418
11512,1909,8520,9636
4780,1909,1925,10136
5281,4470,9963,11141
1096,4470,3565,10153
4780,5889,9963,10019
3103,1313,836,10536
9593,4470,5463,9661
794,4470,11458,10910
11512,8598,1822,11177
2954,1313,53,10050
11148,8598,5611,10839
4308,4470,53,10290
11150,10545,8150,10585
4533,2032,8112,10320
225,3367,4948,9570
1096,1313,5463,9519
4780,4470,1822,11515
2398,4470,4595,11304
4862,8598,5578,9965
1618,2032,9035,10836
911,1527,1485,9451
2706,1909,1822,11040
8781,11645,11292,10503
3558,1909,6502,10484
11512,8598,509,10160
4780,1258,3565,10681
7476,10806,10736,11166
4780,6034,509,11123
1225,4470,9963,10260
823,11645,2187,9802
9944,8598,8712,9803
1041,1909,3977,10788
4780,4470,3247,10275
3275,1313,2590,9892
11512,8598,3888,10717
5889,4470,1845,9425
7501,4470,10926,9765
6697,1313,5648,9391
3379,8598,7690,9463
7989,3536,7764,10522
1225,8598,3565,10341
6199,8598,8781,9590
6406,4470,5611,9491
2954,4470,6071,9830
6861,3367,99,11489
4410,10806,5499,11333
2801,8598,6975,9951
4780,1909,4006,9849
2761,1313,7877,10651
5700,8598,7238,10860
10901,5310,6502,11114
2954,8598,5533,9572
8435,572,5578,9421
726,5889,4308,10216
10112,9974,8869,11531
7649,572,8057,11172
4780,1313,8642,10394
1096,4470,4841,9618
1225,1909,5314,10427
1966,4470,5463,9630
5259,1909,2032,11487
1778,5310,10723,11317
5263,8598,1105,10655
2761,2032,3379,10022
7489,1313,5611,10822
4780,8598,509,9666
1096,4470,7238,10032
6861,8598,4948,11122
5463,5889,9739,10709
2172,8598,5578,11340
11588,572,10057,10632
2954,8598,4527,11104
2954,2705,5463,11153
2954,2705,10067,9438
11512,4470,5611,11357
4780,4470,5611,9494
1225,1909,4671,11083
9593,11645,3565,10185
6199,1909,7645,11514
4780,4470,981,10203
1096,1034,53,9704
3505,1909,5578,10872
11512,2705,4527,10596
9990,1909,1822,10061
9193,3367,7317,11585
3001,1909,5611,9947
236,1313,9722,11271
2172,1313,4899,9551
11497,731,4899,11136
4780,4470,11092,9527
9645,1909,1954,10969
4780,6994,10388,11281
5259,4470,1822,11365
11512,1909,1822,10784
2954,8598,5611,11072
5782,6034,8598,11262
5889,4470,11642,10434
1911,3910,969,10405
2954,8598,3565,11412
9990,6687,11227,10454
1225,2032,4948,10572
1225,1034,5463,10659
3536,1313,9739,10337
2446,1909,3565,11414
2761,6994,2628,9671
1225,4470,10926,9809
598,2705,78,11459
1577,8598,1822,10658
1225,5533,1822,10777
6005,1909,3655,11462
1965,1313,53,9558
8816,4470,1822,11069
6141,8240,53,10504
3505,8598,1822,10859
1713,1313,10282,10020
384,1313,9739,10126
3802,7001,7577,9368
5700,7409,5611,9379
4780,1909,5611,9499
3505,2490,3565,9843
11148,8598,5463,10566
1534,1313,9722,10870
4780,3367,53,11577
10437,5789,7690,10916
11558,1909,10630,10876
695,10408,3255,10452
6424,1909,3565,11651
4948,6994,3565,11452
4355,7001,11004,9509
11512,4470,4899,9773
2954,1909,5463,10145
3558,6687,10926,11165
4780,4470,3565,10512
1041,1313,53,10419
9944,5310,3565,11008
9944,1034,3565,10554
5700,6994,7843,10266
2954,4470,9963,11062
1863,1313,459,9596
7877,11645,6374,10025
4780,4470,3565,11135
4780,1909,1822,10143
7584,6272,10723,10289
4780,8598,5463,11553
1577,2490,6502,11383
11248,8598,5578,10131
6374,11645,9963,10478
4308,1909,3565,9473
244,1034,1822,10654
11512,4470,1822,10718
4862,1909,3565,11303
9990,2490,9963,11059
3576,10942,53,11465
4780,4470,6986,11320
5253,2490,8971,11351
4780,6994,5289,10874
5995,731,4899,11179
5700,6994,4899,10082
2862,4470,10809,10841
5700,4470,5463,9992
6424,11645,5578,10530
11248,429,9963,10582
3276,1909,3565,10829
2706,4470,9963,11307
4780,8598,5611,10494
3374,10729,3565,9717
2954,8598,10067,11521
3001,4470,726,10237
5533,10942,10723,10474
794,2705,909,10963
3558,5764,1618,10100
6406,7001,1303,9599
2738,1313,7238,10702
6157,1313,8972,11469
1041,4470,3655,9419
10425,1034,726,9976
9944,5310,3565,11600
1225,11645,3565,10376
1225,9974,8333,10201
4289,3289,5137,10250
7220,2490,9963,10638
11148,11645,5463,10047
1225,11645,1822,11022
2954,5764,909,10133
4780,1313,3565,10712
4780,1313,5611,9542
10402,2980,8900,9530
5889,4470,7935,11184
1577,4470,981,10991
6590,1313,10723,9846
9593,4470,5463,10278
11286,6994,3565,11633
11512,11645,3565,10158
1527,1313,1822,9914
4780,4470,11642,11243
9990,10942,2628,9458
4780,1313,509,10620
2424,2490,5611,10006
2954,8598,5463,11632
6861,4470,3565,9791
2954,1909,10323,10917
9891,8598,3565,9539
4780,1527,3565,9754
648,3367,5463,9386
8416,4470,1822,11321
5591,4470,726,9736
2954,8598,8642,10731
2954,1909,5463,11221
9593,4470,5463,9521
2954,5889,4202,9409
3276,1909,1822,11369
4308,2705,53,9913
9593,4470,3565,9504
6463,9591,3513,9550
6625,1911,7577,9748
384,8598,591,10974
4780,10332,3565,10396
1225,1909,1822,10871
7198,1909,5611,11601
3276,8598,5463,11345
218,1909,9148,9506
2706,2032,3565,10127
11652,1909,5611,10170
4780,4470,2490,11582
2954,8598,3565,10472
10901,3367,5611,9835
226,8598,5636,10307
837,1527,5611,11244
827,2032,3654,11058
10996,1527,8662,11513
7205,1313,53,9822
3558,4470,3565,9656
726,8598,1822,11107
4780,4470,53,11457
4780,4470,1822,9664
10970,2490,3565,10886
3558,8598,3565,10085
8348,3367,8642,10316
4780,2705,9722,10591
4780,4470,3565,9898
2761,3367,1822,10540
6590,2380,78,11091
1225,3367,5463,9528
667,1909,4841,11009
10167,8598,3565,10234
2954,1909,3565,10641
11512,3367,1845,11549
8662,3367,2938,10389
8340,1909,10624,10909
10113,8598,3565,10898
5259,5889,53,9423
384,2032,1954,10508
2031,8598,731,10564
4780,1096,5463,9983
2801,1909,909,10537
4780,8598,1618,10455
8828,136,1863,10542
5573,6400,5648,9415
3802,8196,1954,10812
4780,3367,5463,11520
10692,1909,10723,10014
4780,1909,642,11309
1225,1909,3565,10810
11292,1527,1925,10190
2954,3367,2938,10431
6199,4470,5463,9613
2891,4470,5821,9514
2954,1909,4527,11080
5263,8598,7831,11374
136,1480,1166,10262
1225,8598,3794,10420
8520,1911,717,11255
8257,5380,5499,9787
9990,1909,5247,9826
10167,608,5463,10407
11512,8598,10779,10988
11512,3367,3565,11509
8304,1313,1258,9745
4997,8598,1822,11257
11150,8598,5611,9373
9990,1909,1925,10091
218,3367,1827,10824
4780,1527,3565,10265
2954,4470,726,11176
1258,1527,9722,11389
5700,4470,11444,9697
4780,608,726,11518
1713,1909,3565,10604
2761,6669,7317,10749
4862,1909,6502,9886
4780,1909,5611,11438
2954,8598,3513,10481
6406,2032,5463,10947
2970,8598,10408,11019
6009,3367,53,9985
10120,8598,10323,11025
11287,8598,8112,10438
9944,5889,3565,9784
4780,4470,5611,11121
9722,1909,9963,11386
3217,7584,9722,11017
1096,3367,3565,10172
7256,160,3383,10762
1225,1909,9722,10453
9593,4470,1822,9445
2954,8598,8947,11006
2954,8598,1822,11622
2954,418,7238,11433
2031,132,10117,11523
4780,8598,3565,10235
9032,1909,1925,11024
4780,1313,5611,9972
9944,8598,5314,9581
4780,4470,8947,11073
5700,4470,3565,11454
2954,8598,9963,11315
9885,1909,53,11364
1097,1909,5611,11297
9593,1909,1822,11050
11512,1909,3565,10552
10113,5889,4948,9959
9944,3367,5247,11208
11642,1527,7645,9890
8348,1909,3565,9942
4780,4470,3565,9699
9990,1909,5611,10945
11588,8598,693,10164
9695,1313,3565,11198
4780,8598,8781,10767
5018,5889,5463,10670
3558,429,3011,9474
5824,2032,3255,9556
5359,418,10120,10579
4253,509,3255,10464
11490,1313,10195,11341
9944,8598,3565,9628
2954,4470,1822,10700
2954,1527,5611,9371
3558,1909,5463,10765
4780,8598,5611,9677
2980,2032,1258,11474
551,1909,10178,10152
391,8598,9739,11110
3468,3367,7519,11453
2954,8598,4202,11157
2954,3367,909,10042
3558,3367,6075,9847
2172,10729,1925,11191
10167,8598,4006,10251
2025,1313,53,9986
6250,1909,3565,10840
