title,manufacturer,price,SampleID
4780,6812,5463,9984
1041,1827,8900,9629
3558,6812,3565,11452
4780,4470,5975,10214
292,1909,726,11608
8108,7707,9963,11651
3788,6034,4202,10756
5463,1778,8330,10441
5700,1909,7238,11181
1225,4470,7415,10347
9130,6812,598,11074
9593,4470,53,9369
9722,3367,3565,10196
10167,5889,9963,9996
7464,4470,1925,9989
4780,1034,5463,10568
4780,3495,642,10575
2954,4470,5534,11048
11512,1034,1822,10784
4780,11645,726,10835
1038,1258,10736,10345
2172,1034,10577,10514
11160,1911,10282,10893
6009,1909,1822,9985
1225,4470,8916,9778
1225,4470,1925,10931
10861,9591,9963,9781
3276,1034,726,9679
2954,11055,5463,11381
5225,2827,53,11296
5539,9591,1875,11038
6463,1258,3565,10127
11512,4470,7415,9449
2172,6994,4527,10706
4780,7707,2892,9653
10901,1909,5611,9535
9696,3910,2373,10518
2706,4470,2628,10395
1206,2705,5247,9512
3558,11055,3011,11625
9695,4470,9963,10961
2172,1909,9741,9884
3276,7736,6837,9640
3098,1313,5611,11604
6406,4470,5611,9491
1225,11645,10809,10660
2553,4470,5463,9587
9990,4470,6502,10460
3558,1034,2938,11300
8435,5994,9526,10010
8669,976,5648,9415
11148,11055,8330,11322
2954,6994,5463,10680
2954,11519,3565,10013
4780,1034,3565,9882
5263,7372,3565,10144
9007,4470,5463,11295
1225,2705,5463,9528
1618,1258,10736,10140
2954,11055,1822,10571
2954,1911,3565,10027
837,1313,5611,11244
4780,1034,5289,10874
3737,1313,1485,9451
2954,2032,5611,11481
10167,1313,1822,9631
9944,11519,5247,11228
11512,1909,10723,10913
5889,4470,5247,10012
4780,1034,5463,10551
9944,7372,9741,9763
6005,4470,1822,10934
2954,4470,2711,10168
2031,4470,9087,9809
3558,4470,6812,10100
2954,4470,5578,10584
9891,10381,10809,10928
5130,1034,9963,11229
7256,5380,5542,10017
2954,4470,2032,10159
1096,11055,9741,10909
2172,11055,1925,10353
5591,4470,726,9736
4780,1034,3565,11272
3217,11055,1822,10222
2954,1034,3565,10741
2954,6994,3977,11204
1669,8257,6770,9752
136,11248,1166,10262
1225,1911,1822,11226
1978,9591,7577,9516
2954,1034,7238,11655
1618,1258,11645,9799
4248,6994,2027,10177
4780,1034,1822,10859
5700,4470,3565,11454
726,1034,3565,10415
2172,1034,5578,9435
11512,4470,8520,9636
6590,10545,11645,11091
9032,11055,3565,11126
10049,11055,5463,10670
4780,1909,4006,10511
2954,5889,5463,10764
6633,9591,3157,11061
2031,2032,3381,10663
667,9591,1157,11009
4780,4470,3565,11135
2172,1909,5611,10956
4780,4470,8781,10767
4780,1034,6502,11230
4308,1034,3565,11414
9944,4470,10809,9385
9990,5533,11231,10182
2025,4470,9087,9765
4780,4470,8947,10327
1225,1909,3565,9469
2954,1034,3565,11633
4862,11519,3565,9832
2584,11055,1845,10506
4780,7113,7284,10435
11466,11248,9818,9632
3737,1034,726,10192
1225,1034,5611,10390
4780,11055,726,10629
2761,3374,1258,10778
2954,4470,3565,10286
6199,4470,3565,9768
11512,1034,5463,11037
11512,4470,5611,11357
9696,1034,3565,10468
8348,1909,3565,10446
5263,9708,4123,11374
5496,1313,11168,9952
4780,4470,3655,10309
4207,202,9739,11070
5130,976,1925,10256
2489,1313,5648,11532
1618,1258,5137,10892
731,11519,10809,9924
1577,4470,8417,10991
6005,9591,9863,10642
9944,3495,5611,9943
6075,4551,4308,10621
2954,11645,909,11312
2031,6812,7284,9728
4780,3367,642,9720
5259,8712,3565,11220
10425,1034,726,9976
2172,6812,7238,9383
731,1313,3565,9811
4780,1313,5611,11527
1225,11055,11231,11536
6406,4470,5463,11643
6625,6812,1547,9869
7340,1313,8049,9838
11512,6034,7238,9819
2954,1034,1822,11622
1225,4470,5578,9988
3103,1313,836,10536
7245,11055,5463,10268
5563,10545,2061,9881
3558,6994,3565,11101
10120,2705,5463,9386
9944,6812,3565,10234
2970,11519,10408,11019
7205,8435,9863,11495
5700,11645,2628,10385
9193,3367,7317,11585
6250,5533,1822,10871
5091,6994,10920,9951
8332,1909,5611,10711
2172,6812,4899,11344
4780,4470,1822,11611
2954,4470,5463,11500
10693,11519,10067,11517
4364,2705,9722,9623
9944,1909,10491,10427
1534,6687,4473,10329
2954,11055,1822,11393
1096,11055,9963,10170
598,459,9963,9777
4473,6812,7820,11600
3266,1313,10692,10955
2954,4470,5463,11014
3217,1909,9891,9746
11216,2380,11227,11015
9974,418,10843,11353
4780,4470,3565,9690
5700,6994,5611,10281
4394,1313,8557,11159
2035,1911,9130,11607
1822,6143,2380,9638
3014,3367,6837,10937
7902,4470,5463,9461
1166,9591,911,10788
9767,2032,2814,10124
384,10719,8417,10666
2490,2032,3565,9958
4495,418,1669,10696
8816,2705,3655,11462
2954,4470,4899,9773
2954,6994,4899,10731
5263,418,6837,11656
5259,4470,1822,10887
4780,7113,7238,10069
2954,6812,1822,10558
10779,6143,4123,10868
4780,11055,1157,10284
598,1911,5463,9579
2954,11055,3565,9946
4780,2705,5611,11217
4780,4470,3565,10007
2954,1034,5463,9546
4780,5889,5611,10752
4780,7113,2938,10541
2954,2705,9087,10096
3558,1911,1822,9664
4094,11248,3574,10119
7645,509,9863,10184
4780,4470,5463,10225
5481,9426,10736,10704
11512,4470,3888,11190
9593,4551,53,11031
218,5533,10923,9506
6157,1313,8972,11469
8816,608,8947,11511
9593,1313,10723,10474
5008,2827,7577,11164
2954,2705,3565,11081
4780,3388,907,11018
4780,7113,7238,9997
1225,11055,5463,11246
5854,1909,5611,9406
5700,4470,2711,10982
4253,418,969,10405
4091,1480,391,10432
4780,4470,5463,9613
4780,2032,53,9439
823,6812,6424,9915
4780,4470,2711,11503
522,11216,3381,10407
3822,2705,1822,11544
2954,1034,5611,10623
391,8712,9739,11110
5648,1909,3565,10829
8348,1313,3565,9862
2954,1909,1822,11460
1225,9591,8057,11506
8108,4470,2938,11202
5889,4470,9087,10461
2954,1034,9963,9887
2862,2032,1845,10834
6009,7707,1993,10473
11292,1313,1925,10190
4780,8712,3565,10538
2954,1313,1822,9970
7461,8712,3131,11391
6005,1313,5611,10513
2738,1034,5405,10142
7205,1313,10195,9822
8257,10806,1258,9842
6250,11645,2628,10751
1524,2032,4123,10561
2761,6994,2628,9671
1204,1313,509,10482
2954,4689,4527,9505
5259,7584,5764,9875
4509,1034,731,10564
3275,1909,5463,10761
11150,6812,7409,11178
3558,1909,3513,10655
6157,7318,5695,11493
4780,6812,3565,11554
1096,1909,3565,11416
1225,4470,11458,10111
2970,1313,1822,10236
10067,2827,7577,10197
9818,6812,5611,9804
4780,1909,9130,9856
4780,1313,3565,10702
8304,4689,2200,9821
1166,8227,4526,11659
4509,1909,3565,10386
1225,4470,3565,10669
225,1313,5732,11396
4248,4470,5534,9614
9432,1909,1258,11594
9593,4470,5463,9661
6625,2380,9722,9693
136,6812,6424,9460
4780,6034,509,11123
2954,11055,1772,11077
11248,2705,9963,10582
114,7707,1822,11079
1713,1313,7415,10020
10545,7584,3381,10601
5263,2032,3655,9396
6199,1909,1822,9901
218,7476,5824,11270
11512,6812,5578,10609
2706,1313,1822,9779
4308,1909,3565,11628
429,8900,918,11212
2172,6812,5821,11550
7489,1911,6975,10416
4780,1909,5476,9853
4410,2027,2590,9601
9990,1909,509,9465
7106,7707,9863,9390
7519,8598,3565,10187
2172,6812,4948,11041
3379,418,3643,10820
2031,2032,53,9568
8177,5310,6770,9743
5463,5889,909,10391
6250,1909,1822,11431
1225,4470,909,11629
10167,4470,1822,9934
2761,4470,10117,11112
5259,1313,3565,10965
384,10719,7645,11418
4780,6812,3565,10975
4780,1909,1822,9905
6374,4470,726,9374
10545,11645,3574,11308
8257,1778,6424,11218
2801,1313,3565,9510
1778,2827,5499,11475
2172,2032,3565,11350
3115,2705,10195,11318
1166,1911,10480,11103
1965,7736,6502,11066
2954,7707,8947,10960
4780,6812,5611,11182
2172,1909,1925,10248
911,4470,5821,9514
1097,6812,3565,10983
4780,1909,9722,9395
4780,1313,4006,11291
2954,10942,1822,10080
3558,2827,2110,10257
2172,9894,1925,10287
384,3367,5877,9981
1965,1909,4626,10626
4780,1313,3565,10798
9195,1313,7464,9670
2584,1313,6770,9594
2954,5310,3565,9718
1577,5533,8642,10066
3956,11645,4394,10359
1225,4470,3565,10900
6424,695,6502,11222
4780,4470,3565,9898
3276,8598,3565,10549
3576,11645,53,9674
1524,8598,8771,10364
132,7279,8417,9402
1258,1313,9722,11389
9990,7707,1954,10091
2954,4470,5463,9906
9874,6073,5347,10331
4780,1313,5463,9525
11292,5889,7238,9829
7354,1313,9722,10832
2761,6812,3565,10773
1225,1313,3565,11000
11490,1313,10195,11341
5263,6812,4123,10442
1206,8598,4899,10076
823,418,2391,10406
2172,1313,236,9859
2761,6669,7317,10749
8108,5889,1822,10622
1832,2032,1993,10378
4780,1313,3565,9825
2954,4470,2628,10897
10677,2827,1157,10864
4780,4470,8417,9646
9944,6812,4202,10873
4780,8598,5611,10494
4780,2705,9722,10591
4780,8598,4598,9534
1041,1313,5611,10419
2761,4470,6502,10485
1225,6812,3565,10341
4780,4470,53,9713
8163,5,4899,9877
4780,1909,9087,10695
4780,10113,5463,10264
384,7001,11004,11138
3737,1909,1925,10628
4780,4470,2711,11570
5889,4470,10117,10885
4780,6812,1822,10384
2025,1313,53,9986
8503,6812,3565,9955
961,7584,2508,10819
7447,4470,4899,10968
2891,6812,726,9785
2923,4470,4447,9770
2031,1911,5463,10487
204,3367,53,9530
5259,3367,5611,10981
4948,4470,3565,11587
4197,11227,945,10318
9818,11645,5463,10914
2172,8598,642,11371
9130,6812,3565,9731
8349,6812,9963,10690
6374,4470,5611,10478
10169,1909,3565,10417
5475,9591,1105,11597
9130,8598,4899,9544
8975,2032,1822,9709
3737,4470,10603,11323
1096,1909,3565,9916
10402,3367,7317,11260
1225,4470,4948,9730
4780,6812,5463,11553
391,1909,3565,10807
2706,11645,3041,10837
5889,4470,5578,10813
2891,4470,10624,11251
2028,6812,11231,11261
1225,1034,5463,10659
8346,4470,1822,9973
2954,8598,5611,10790
11119,11415,5463,11211
2172,6812,236,9937
11588,1909,509,10137
2172,1909,5821,10556
9944,7862,509,10148
9944,4470,8520,10510
2954,6812,3565,11509
4780,1313,5611,9542
11512,8598,4899,11057
5261,4470,1822,10028
2663,4470,11458,10371
3276,6812,3247,9922
3505,6034,5611,9619
3217,9591,9722,11017
6590,1313,9722,10870
4780,4470,2711,11306
9453,5481,3536,11124
2172,1909,1925,11269
244,10332,7645,10208
4780,1313,3565,11537
3558,4055,5611,11598
6528,10942,10117,10682
6625,6812,4123,10110
1041,4470,11231,9586
4780,1909,5463,10602
4780,8598,9722,9394
11512,6812,10577,11224
2954,4470,3565,10918
4780,6812,5578,10043
9944,459,10063,11143
384,8257,6709,10780
5533,11645,4055,10008
3041,4470,4948,9667
11512,1909,3565,10338
3565,6812,2095,10200
4780,1313,509,11169
2954,4470,9963,11644
8781,11645,11292,10503
5463,4470,6502,9562
5591,1909,5463,11463
4780,1909,4899,11534
8807,6812,9722,9876
9722,6812,726,11324
4780,4470,7645,10883
7877,8598,8781,9495
4780,4470,8417,10203
1204,1313,7238,10283
2954,1909,5611,9660
3558,4470,4899,11524
2761,4470,11231,10726
1752,2827,6502,10035
10070,2032,3011,11023
6009,1909,3266,10322
2954,4470,53,10740
5263,6812,8642,11173
2761,2027,1822,10540
2954,4470,1822,10700
9944,1909,3565,10523
1046,5310,8869,11647
4094,6812,1822,11356
2954,6812,3565,10374
2954,6812,4899,10459
3468,3367,7519,11453
2954,6812,3888,10717
4780,4470,7577,10493
11119,695,1863,11484
8348,11055,78,10828
4780,6812,11231,11256
10402,1313,10323,11234
3276,1909,1822,11369
4780,4470,9963,11330
9184,7736,6395,9485
5700,1909,1863,11236
4780,8598,3565,10030
4780,1909,1822,10949
827,7584,3654,11058
8346,3367,3565,9808
10920,8598,726,11528
4780,1313,9722,10995
4780,6812,598,11555
3379,10113,5463,11245
4780,1909,3565,10254
2801,6812,5463,11658
6374,6812,4899,10031
11588,1313,4948,9436
1225,1909,9963,10938
4308,4470,5463,9907
8520,11055,4123,11255
1845,2032,11450,9612
7245,3367,4899,9668
4780,4470,11231,10825
11132,4470,1822,10174
6199,1313,5611,10588
316,2032,9963,11059
598,10332,909,9388
2954,1909,53,10339
108,3367,99,11489
4780,4470,4899,9468
218,1313,1258,11426
9696,8598,5463,10098
6406,4470,11231,9615
9990,1909,11231,11241
5625,11415,10806,11046
11458,2032,11645,9844
1096,2032,5463,11076
8435,10113,5578,9421
2954,8598,3565,10387
2954,6812,5314,9581
5568,4470,1822,11102
9944,6034,509,10562
11512,7279,10637,11491
1863,1313,459,9596
9990,8598,3565,10173
7489,11055,726,11624
204,5310,225,10134
4780,1909,909,10565
1225,4470,53,10845
2954,4470,5463,9537
6009,418,5436,11149
7877,4470,3565,10501
1096,4470,3565,10153
794,4470,10723,10910
6009,418,11004,9871
5261,11645,6071,11284
2726,1909,3565,10488
6374,4470,4494,10428
2954,2032,53,10598
2172,1909,509,10808
4780,1909,8947,11225
10112,1313,8712,9663
11529,5889,53,10490
9508,7584,10117,10811
10375,2032,5292,10802
726,8598,2027,10308
5700,8598,1822,11510
3014,4470,5578,10530
6770,1909,53,10444
4780,2027,3565,9843
2954,5889,1822,10818
1752,1313,3367,10270
384,695,4473,9864
9722,6812,5463,9652
5259,5889,53,9423
2954,1313,1822,11258
5879,6812,3565,11362
8333,11645,6770,9503
3505,1909,5578,10872
6861,11055,4006,9501
3276,10942,53,10662
2954,1909,2628,9702
2028,1909,2628,9747
2954,8598,7238,9523
5130,8598,11231,10774
9944,4470,5463,10578
4948,1909,4006,10936
1096,4470,5463,9618
2954,1909,5611,10917
7256,695,6770,10762
9944,6812,2628,9585
391,11645,10736,10973
2954,6812,3565,11113
1704,6812,7354,10040
3558,6812,3565,10393
726,1313,5611,10683
4780,6812,5463,11358
2172,1313,509,10458
2172,8598,2711,9936
8340,4470,10809,11186
731,1034,6502,10340
2028,6812,7284,11086
7489,1313,5611,10822
2031,1313,5611,10165
5475,1909,5463,10730
5889,4470,6502,9772
4495,11645,8346,10277
598,2827,1105,9565
11512,459,4018,11053
384,6034,8303,10413
11248,1313,5463,9519
1713,3367,3565,10604
1225,6812,3565,9686
6199,4470,9863,10966
1778,2032,3565,10083
11512,6812,9963,11177
8735,5704,9591,9467
3505,6812,5463,10566
6687,11335,6365,9827
11512,11055,5463,10583
2954,4470,10809,11595
3041,132,726,10794
2891,4470,53,11457
3558,4470,3565,10158
2025,2032,9130,10152
4780,4470,11231,9634
9944,4470,8352,10527
7203,5889,8971,10362
551,1909,3565,9961
3802,3367,586,10306
11497,1909,5611,11136
2954,6812,3565,10967
2891,4470,5463,10721
2954,1909,3565,11592
5700,6812,911,11005
2172,6812,10603,9539
4948,4470,5463,11044
5130,6812,5476,10421
1225,2705,5463,9470
1225,2827,2110,10998
4780,4470,1822,10675
10545,1909,7238,10957
9990,418,11227,10454
3001,1909,5611,9947
5263,2032,8598,9807
4780,3367,1822,9574
3565,7001,10155,9774
4780,4470,7238,10412
9818,2705,3565,10073
4480,4470,1845,9896
4780,4689,236,10698
6590,6272,2330,9735
2172,10729,1925,9471
5091,1909,3565,10785
2172,6812,10624,11188
2031,5889,1822,9464
731,1313,9894,11042
9990,1909,8971,11502
3558,4470,3565,9656
7501,4470,5463,11288
2172,6812,4527,11367
3276,1909,1822,10930
5478,11645,1822,11515
4308,5889,5463,11359
1225,8598,5611,10993
5016,3367,2177,9806
9722,1909,9963,11386
4862,1909,6502,9886
2938,8240,5068,9703
9593,6812,5611,9582
5700,4470,2938,10976
1555,4470,4899,9680
11512,6812,726,10648
225,3367,11591,9570
2954,6812,5463,10133
4780,6812,11231,10071
4780,11055,7645,11417
1752,1909,3565,11274
10901,4470,10809,10841
823,1778,7238,11567
4780,5889,3565,11432
5636,418,2200,9794
2172,1909,4787,9788
4780,1909,3565,10103
2031,6812,3565,9578
10112,418,7057,10586
11132,4470,7577,11616
2954,4470,726,11176
2172,6812,236,11146
4780,1909,1822,9472
2706,4470,3565,11307
5700,1909,261,11083
1225,1911,3565,10241
726,6812,3565,9597
10167,6812,5463,10279
2954,7113,7238,10121
3737,4470,2938,10776
2954,6812,1822,11441
2954,4470,7577,10059
9696,1909,5611,9883
3098,2705,5463,10929
4780,1909,5611,11641
11119,7879,6837,11326
2954,2705,598,10179
4780,1313,5463,11541
2761,6812,3565,9380
2954,6812,3513,10481
2761,8257,9863,11508
5539,6687,7690,9463
591,598,2628,10639
4137,1911,2061,9444
1225,4470,53,9434
2954,4470,3565,9447
136,11055,2330,9576
5889,4470,514,10907
9874,11415,2318,10065
11642,1313,7645,9890
4780,6812,1822,9398
4289,1909,4899,11560
1778,2032,3565,10344
225,1313,53,9520
4780,1909,2161,11142
4780,1313,9722,11442
3576,10942,1609,11465
5539,6812,9894,11449
4780,6812,1772,9755
5130,6812,3697,11562
1041,1911,53,9957
4780,4470,3247,10275
8662,5889,2938,10389
2954,4470,5463,10857
1096,4470,3565,10951
5253,11055,8971,11351
1225,1909,2380,10453
9944,8598,3565,10554
5225,11645,7111,9599
10901,1909,1822,11035
4780,4470,9130,10228
10167,6812,10545,10524
5259,1313,5648,10653
2954,1034,3565,10959
3103,6812,3574,11206
4780,8598,8947,11233
2031,4470,5463,10093
1225,4470,5463,9559
4780,7707,6614,11167
2954,4470,9963,10649
4780,6812,3565,10804
9593,2705,6424,9840
3276,3367,10120,9971
2954,1909,1822,10862
2954,6812,5463,11363
7463,418,969,9960
7415,6812,3565,11240
218,7001,8900,11590
4780,1313,5611,9972
9944,8598,9087,10212
4308,3367,5611,10739
7198,8304,1004,11601
4780,9591,11231,9649
5700,6812,7843,10266
8348,3367,10723,10147
1041,10942,53,10483
2954,2705,5463,11153
4780,6812,3565,10235
11512,4470,1822,10718
9593,4470,5463,9521
5700,5310,11231,10189
2954,3367,5463,9782
6157,3367,9894,10151
11372,5533,9963,11530
1204,459,4202,9712
5648,8598,5463,11060
3725,1909,7284,10701
2954,3367,1822,11264
4780,2032,2628,11606
1225,6812,4899,10411
2954,11055,1863,11366
7649,10113,8057,11172
8561,1313,9863,10933
4780,1313,509,9675
4780,1313,3565,10475
3276,5533,4494,9609
9593,1909,3565,10108
4780,11645,6502,10400
5700,6812,8781,10082
5261,4470,1822,9868
4780,8598,7284,9548
3737,8598,726,10081
3802,2032,1258,10796
3536,1313,9739,10337
4873,11055,4948,10053
6998,3367,3643,10921
384,1909,1822,9861
9593,4470,1822,9504
6770,5704,11227,11199
2553,6812,1822,11301
2954,6812,4527,9727
598,8598,3565,9584
5700,4470,3565,10198
3558,1909,5463,11421
11512,2705,7238,10596
9130,6994,1822,9598
9969,1911,8662,9750
9944,6812,5247,11208
2970,6812,4948,11446
2761,6812,598,9760
2737,11645,7415,9492
1752,1313,10736,10990
794,4470,53,11280
2172,6812,3977,10221
5700,4470,8947,9621
8150,4551,53,9687
9593,8598,1822,10658
9593,4470,5463,10278
5259,7736,53,10288
11512,4470,9148,11111
6625,11645,8737,11029
2954,4470,1822,10879
4780,1909,3565,11109
2031,1313,8238,11338
1416,7736,5764,11634
4780,4470,1822,10791
4780,6812,11231,10372
7354,2827,391,9995
7256,6073,6770,10039
8807,3607,11529,9536
11512,6812,509,10160
6424,4470,1822,10156
5478,2827,5463,10261
2172,6812,726,10048
4780,1909,3655,9790
4308,1909,3565,11636
2954,6812,1822,10172
8227,6687,9422,11653
726,4470,726,10237
4780,4470,10809,11093
9944,3388,7238,10714
1225,2705,3513,11621
9593,6812,2711,9626
9593,6812,986,10725
794,8598,3655,10750
5091,6812,5463,10611
4780,1909,5247,10175
9645,1034,316,11114
2954,1909,1822,10239
4780,459,909,11165
9593,4470,1822,11440
1225,4470,6075,9497
1225,4470,5611,11121
2031,4470,53,9529
2954,4470,10779,10896
225,418,3157,9532
3576,1313,10692,10335
2970,8598,5463,10902
2954,6812,5611,11072
4780,4470,6502,9933
2761,1034,1822,9834
2954,5533,726,11003
1534,6034,1258,11448
2954,5889,9963,10019
6157,3607,10439,10815
10996,1313,8662,11513
4308,1911,53,9913
10677,2705,9963,11492
136,1313,1954,10546
5263,1909,6837,9437
2954,6812,11231,11535
2970,6812,4202,10245
10067,4470,9963,10045
2025,8598,5476,10769
4780,1313,7645,10300
3725,11055,4899,10899
8348,1909,3565,10036
11529,8598,9087,10895
3468,11160,6770,10797
1225,418,1845,10467
823,7001,8669,9802
3151,2027,9148,9418
10167,8598,2628,10139
421,2827,2027,10687
2584,1909,11231,10713
5700,4470,7645,10842
6770,10332,5436,10971
5130,3495,459,10707
5130,8598,10112,10077
9588,7736,53,10515
2954,1034,3565,9987
1555,4470,3247,9633
384,8346,3565,11605
4780,11645,8900,11314
2954,1034,3565,10472
10112,3607,8869,11531
3558,6812,10408,11128
391,3607,10117,11494
1225,2827,8333,10201
7935,418,78,11275
5889,4470,3565,10499
766,7584,53,11580
3266,3607,969,11293
4780,6812,9963,9798
2553,1313,5463,9413
1225,4470,3011,10398
836,11645,10736,10814
6653,8598,5463,10330
9944,7707,726,10641
3558,8598,5314,11543
4780,459,2330,10350
7584,2027,10723,10289
2980,726,459,9744
3802,2827,1954,10987
5263,2032,2980,10373
4509,11055,10117,11523
6697,5533,2628,10498
11512,6812,509,10826
1046,4470,1822,10466
1752,2032,7831,10927
8520,2032,969,11360
384,648,288,9939
10167,1313,53,10050
3802,2827,1954,10812
8520,2032,4123,9860
2954,1034,3565,9932
2954,8598,5463,10686
2761,8257,10851,11388
4308,7009,4899,11654
7989,11248,11132,10522
5821,11055,1822,10792
2031,1909,1822,11559
1097,6812,5463,10342
9944,6994,7645,9628
4780,5533,3565,9813
8771,11519,1875,9685
2172,4470,726,11501
1225,11645,1822,10104
10167,8598,8233,9979
2954,1313,7238,11327
4780,6812,1822,9715
11540,4470,5463,10567
1096,4470,3565,11130
4780,6812,5578,10775
2391,1909,3565,10824
5367,10545,3565,11631
5259,1034,53,11355
1534,1313,9739,10745
4780,4470,3655,9475
3151,5732,4702,10939
4780,10719,7690,9812
