authors,a1,title,affiliation,proceeding,location,a2,a3,pages,editor,a4,a5,sample_id
14.446934700012207,13.101436614990234,13.816581726074219,10.362754821777344,13.069588661193848,13.120610237121582,14.343473434448242,14.366484642028809,12.463725090026855,12.332763671875,12.315573692321777,12.394691467285156,6811
15.21170711517334,13.831929206848145,14.56575870513916,11.101275444030762,13.837203979492188,13.192879676818848,13.231305122375488,14.632011413574219,12.585687637329102,12.582625389099121,12.41053295135498,13.123212814331055,7415
14.494180679321289,13.061302185058594,14.391961097717285,10.333261489868164,13.060308456420898,13.083719253540039,13.783313751220703,13.850607872009277,12.418264389038086,11.786040306091309,11.777195930480957,12.345735549926758,8747
14.33076000213623,13.017610549926758,13.733977317810059,10.899654388427734,12.435859680175781,13.0299654006958,13.630353927612305,13.801643371582031,12.313117027282715,12.29540729522705,11.676620483398438,12.373517036437988,8956
5.643026828765869,10.343412399291992,4.31997537612915,11.78136157989502,6.97904109954834,9.74898624420166,10.439278602600098,7.689067363739014,9.72492504119873,10.429001808166504,12.346710205078125,11.724959373474121,8143
15.294489860534668,13.910974502563477,15.222233772277832,11.18517017364502,13.8836030960083,13.285042762756348,13.952526092529297,14.69487190246582,13.227179527282715,13.131383895874023,12.549592971801758,13.22788143157959,8993
14.505974769592285,13.05101203918457,13.844581604003906,10.33969783782959,13.073134422302246,13.101786613464355,13.141532897949219,13.86242961883545,12.35666561126709,11.788525581359863,11.713886260986328,12.372660636901855,9525
14.498948097229004,13.063272476196289,14.396615028381348,10.403005599975586,13.090359687805176,13.091353416442871,13.759283065795898,13.85448169708252,12.45181941986084,12.338860511779785,11.805724143981934,12.384407043457031,9714
15.381697654724121,13.87508487701416,14.651907920837402,11.13860034942627,13.941282272338867,13.949870109558105,14.598721504211426,14.706456184387207,13.223783493041992,12.607999801635742,12.582805633544922,13.188138008117676,9831
14.334932327270508,12.361998558044434,14.292069435119629,10.26369571685791,12.990154266357422,12.957589149475098,14.284260749816895,13.696259498596191,12.902687072753906,11.519238471984863,12.299819946289062,11.669748306274414,6960
15.169534683227539,13.158994674682617,15.141207695007324,11.01162338256836,13.732502937316895,13.730117797851562,15.049213409423828,14.491398811340332,13.162281036376953,12.343196868896484,13.02238655090332,12.458563804626465,7965
14.574131965637207,13.144829750061035,14.455849647521973,10.412447929382324,13.172380447387695,13.173693656921387,14.425579071044922,14.43127727508545,13.054227828979492,12.407709121704102,12.405171394348145,12.459835052490234,9731
15.08689022064209,13.092337608337402,15.083451271057129,10.97992992401123,13.155454635620117,13.643972396850586,14.352542877197266,14.405253410339355,13.055126190185547,11.72613525390625,12.429109573364258,12.386015892028809,8442
10.942123413085938,13.058960914611816,11.484010696411133,10.949182510375977,12.246850967407227,13.10473346710205,13.028124809265137,13.062323570251465,12.455873489379883,11.639609336853027,12.406633377075195,12.348748207092285,7456
3.4978883266448975,6.910423278808594,2.301595449447632,5.002384662628174,4.221681594848633,6.311867713928223,6.923510551452637,4.373041152954102,5.563981533050537,8.197471618652344,9.645062446594238,8.305696487426758,9014
15.260504722595215,13.842154502868652,15.168582916259766,11.077442169189453,13.817910194396973,13.782955169677734,14.481086730957031,14.593409538269043,13.212818145751953,12.574234008789062,13.030746459960938,13.12264347076416,7837
15.337505340576172,13.900396347045898,15.273998260498047,11.184164047241211,13.91197681427002,13.2953462600708,13.894954681396484,14.696125030517578,13.234623908996582,12.608022689819336,12.545361518859863,13.161052703857422,8782
15.134055137634277,13.146464347839355,15.086689949035645,10.99325180053711,13.182758331298828,13.738729476928711,14.479500770568848,14.469622611999512,13.075543403625488,11.804012298583984,12.456669807434082,12.428730010986328,7804
15.232100486755371,13.82390308380127,14.61695671081543,11.076159477233887,13.290027618408203,13.855463027954102,14.435441970825195,14.64355182647705,13.111177444458008,12.532191276550293,12.461339950561523,13.112010955810547,7017
15.218316078186035,13.811586380004883,14.609159469604492,11.05782413482666,13.841447830200195,13.196224212646484,13.886557579040527,14.574974060058594,13.127511978149414,12.57863712310791,12.52289867401123,13.110427856445312,7379
14.556408882141113,13.111495018005371,13.910386085510254,10.446949005126953,13.180281639099121,13.116771697998047,13.1490478515625,14.444400787353516,12.432929039001465,12.382111549377441,11.78477954864502,12.423530578613281,8082
15.208650588989258,13.221294403076172,14.537503242492676,10.437451362609863,13.220827102661133,13.244901657104492,13.86314582824707,14.539521217346191,12.528338432312012,12.453452110290527,11.853384971618652,12.507464408874512,8473
15.3533935546875,13.898380279541016,15.167034149169922,11.138842582702637,13.925487518310547,14.000182151794434,15.35802173614502,15.234481811523438,13.30785846710205,13.161168098449707,13.151323318481445,13.179104804992676,7368
14.52328872680664,13.083538055419922,13.831513404846191,10.372225761413574,13.087869644165039,13.1052885055542,13.69478702545166,13.866856575012207,12.40526008605957,12.348152160644531,11.754063606262207,12.401164054870605,7955
15.909175872802734,13.890372276306152,15.287824630737305,11.216933250427246,14.51722240447998,14.498551368713379,15.34555721282959,15.311545372009277,13.917311668395996,12.509181022644043,13.739824295043945,13.119268417358398,7824
14.414637565612793,13.03597640991211,13.836250305175781,10.376675605773926,13.019762992858887,12.44898796081543,13.002511978149414,13.81209659576416,12.338163375854492,11.794700622558594,11.672365188598633,12.3235502243042,7958
15.170833587646484,13.770977020263672,14.44736099243164,10.484089851379395,13.199400901794434,13.868742942810059,14.621932029724121,14.448216438293457,13.135125160217285,12.427817344665527,12.543139457702637,12.556219100952148,6898
14.475969314575195,13.008108139038086,10.982139587402344,10.386180877685547,13.096067428588867,13.650732040405273,13.094893455505371,13.79418659210205,12.970419883728027,11.117940902709961,12.403623580932617,12.292464256286621,8797
15.113524436950684,13.206411361694336,14.48270320892334,10.949548721313477,13.21750545501709,13.164523124694824,14.394308090209961,14.44599723815918,13.057916641235352,12.479866981506348,12.431418418884277,13.036161422729492,7294
15.210067749023438,13.169615745544434,14.544102668762207,10.41070556640625,13.197407722473145,13.737451553344727,14.390209197998047,14.507723808288574,13.080416679382324,11.772527694702148,12.457443237304688,12.445592880249023,8123
15.077814102172852,13.11989974975586,14.45844841003418,10.410747528076172,13.166719436645508,13.170609474182129,14.49603271484375,14.408090591430664,13.061373710632324,12.367804527282715,12.459766387939453,12.431774139404297,7847
14.476481437683105,13.032694816589355,14.412481307983398,10.939534187316895,13.078619956970215,13.052446365356445,13.637749671936035,14.358963012695312,12.42039966583252,12.310242652893066,11.772004127502441,12.372742652893066,8075
14.613656044006348,13.163616180419922,14.536356925964355,10.43224811553955,13.22177791595459,13.112455368041992,13.174820899963379,13.95370864868164,12.464509963989258,12.451986312866211,11.822346687316895,12.478118896484375,7639
15.328662872314453,13.86984634399414,15.241024017333984,11.135449409484863,13.901535987854004,13.816728591918945,13.979467391967773,14.687682151794434,13.214823722839355,12.622298240661621,12.586040496826172,13.188252449035645,7418
15.22570514678955,13.821267127990723,14.551581382751465,11.101785659790039,13.800603866577148,13.76023006439209,14.398666381835938,14.563019752502441,13.118958473205566,12.557889938354492,12.414026260375977,13.133973121643066,7397
15.135732650756836,13.168808937072754,15.084734916687012,11.012852668762207,13.184669494628906,13.141776084899902,13.816393852233887,14.4474458694458,13.054413795471191,12.392345428466797,12.410720825195312,12.492807388305664,6930
14.499307632446289,13.123108863830566,13.8965482711792,10.464619636535645,13.126145362854004,12.522042274475098,12.50139331817627,13.92339038848877,12.395185470581055,12.3734712600708,11.675920486450195,12.394381523132324,7460
6.902451515197754,11.705382347106934,5.033381462097168,11.101432800292969,8.396195411682129,11.020767211914062,11.214582443237305,9.036893844604492,11.03679084777832,11.075509071350098,13.022788047790527,12.36475944519043,6829
14.385704040527344,13.001309394836426,13.794736862182617,10.335671424865723,13.036096572875977,12.449244499206543,13.035360336303711,13.778076171875,12.332906723022461,11.788507461547852,11.680536270141602,12.311641693115234,8836
14.424395561218262,13.035774230957031,13.835836410522461,10.353011131286621,13.036873817443848,13.004741668701172,13.067964553833008,13.83089542388916,12.353324890136719,11.773371696472168,11.675299644470215,12.321344375610352,8036
15.301118850708008,13.811622619628906,14.626595497131348,11.121993064880371,13.869523048400879,13.87131404876709,14.540587425231934,14.656108856201172,13.207468032836914,12.527571678161621,12.551445007324219,13.124557495117188,6877
14.440254211425781,13.010167121887207,14.39934253692627,10.34580135345459,13.002570152282715,12.474542617797852,13.062931060791016,13.808662414550781,12.343271255493164,11.769037246704102,11.711827278137207,11.789593696594238,10131
15.943964958190918,13.883689880371094,15.32231616973877,11.144719123840332,13.942221641540527,13.96939754486084,15.259939193725586,14.666114807128906,13.834376335144043,12.622815132141113,13.219319343566895,13.163012504577637,8350
15.236003875732422,13.852931022644043,14.664027214050293,11.059167861938477,13.274608612060547,13.902180671691895,15.216375350952148,14.613146781921387,13.247654914855957,12.503096580505371,12.622526168823242,12.612082481384277,9328
14.52573013305664,13.122634887695312,14.533994674682617,10.45365047454834,13.133044242858887,13.208077430725098,13.673063278198242,14.484139442443848,12.400174140930176,11.740934371948242,11.807509422302246,11.848589897155762,8345
15.289711952209473,13.785717964172363,15.207893371582031,11.063336372375488,13.806807518005371,13.817784309387207,14.519790649414062,14.595906257629395,13.181255340576172,12.521819114685059,12.54739761352539,12.580580711364746,7450
15.329225540161133,13.91523265838623,15.238545417785645,11.711577415466309,13.931427955627441,13.915590286254883,14.585944175720215,15.250971794128418,13.254987716674805,13.164963722229004,13.1282377243042,13.20745849609375,7889
14.381257057189941,12.485873222351074,13.784136772155762,10.316730499267578,13.034780502319336,12.434608459472656,12.969341278076172,13.789234161376953,12.30093002319336,11.799324035644531,11.646526336669922,11.808282852172852,7348
15.17501163482666,13.217761039733887,15.129053115844727,11.036272048950195,13.245340347290039,13.196986198425293,14.375537872314453,14.51522159576416,13.087085723876953,12.435856819152832,12.481893539428711,12.49280834197998,8072
15.411521911621094,14.011398315429688,15.184730529785156,11.201725959777832,13.988856315612793,13.97006607055664,14.613183975219727,15.277514457702637,13.258047103881836,13.226262092590332,12.575909614562988,13.314130783081055,7323
6.986756324768066,11.759373664855957,5.449985980987549,10.402936935424805,8.312432289123535,11.666751861572266,11.175321578979492,9.046655654907227,10.9707670211792,11.001452445983887,12.422924041748047,11.789095878601074,8254
15.118485450744629,13.24164867401123,14.52756404876709,11.033472061157227,13.748503684997559,13.109029769897461,13.179030418395996,14.503995895385742,13.055375099182129,12.47927188873291,12.358672142028809,12.513226509094238,9048
15.104982376098633,13.149009704589844,14.52252197265625,10.416426658630371,13.132975578308105,13.714237213134766,14.362131118774414,14.449694633483887,12.487144470214844,12.33439826965332,12.373492240905762,12.43254566192627,8757
15.249128341674805,13.284634590148926,15.169977188110352,11.125497817993164,13.833575248718262,13.26915168762207,13.913718223571777,14.617947578430176,13.137533187866211,12.558013916015625,12.472428321838379,13.092682838439941,7853
15.153555870056152,13.181469917297363,14.505941390991211,11.01085090637207,13.2080717086792,13.170345306396484,14.382722854614258,14.47453498840332,13.058158874511719,12.390534400939941,12.386890411376953,12.487458229064941,6958
13.798287391662598,12.41834831237793,13.692928314208984,10.276589393615723,12.376673698425293,12.422119140625,12.394598007202148,13.722673416137695,11.71132755279541,11.68867015838623,11.029241561889648,11.741903305053711,8266
15.240994453430176,13.755416870117188,15.18128490447998,11.121780395507812,13.794279098510742,13.842172622680664,15.08855152130127,14.5732421875,13.178837776184082,12.447091102600098,13.061800956726074,13.054893493652344,7505
14.691076278686523,13.895167350769043,14.555159568786621,11.178847312927246,13.858115196228027,13.292789459228516,13.267477035522461,14.677434921264648,12.563118934631348,13.142889022827148,11.908308982849121,13.170659065246582,8086
15.20177936553955,13.240163803100586,15.120885848999023,10.988360404968262,13.251152992248535,13.79769515991211,14.577667236328125,14.540081024169922,13.138806343078613,12.419856071472168,12.519463539123535,12.510130882263184,10227
14.619853973388672,13.225223541259766,14.531723022460938,11.030786514282227,13.218433380126953,13.117247581481934,13.197336196899414,13.959867477416992,12.52187442779541,12.45900821685791,11.854930877685547,12.50107192993164,7458
15.229292869567871,13.207271575927734,14.4901762008667,10.44511890411377,13.258174896240234,13.200319290161133,13.795798301696777,14.48852252960205,12.540853500366211,12.456501960754395,11.847578048706055,12.527764320373535,7789
10.470099449157715,13.073160171508789,8.319986343383789,11.082304000854492,11.794589042663574,13.119634628295898,13.104158401489258,13.11286735534668,12.461158752441406,11.681314468383789,12.957850456237793,12.386992454528809,7112
14.574041366577148,13.175043106079102,14.484973907470703,10.99946403503418,13.181961059570312,13.06943416595459,13.176888465881348,14.451912879943848,12.497414588928223,12.426165580749512,11.831591606140137,12.449563026428223,6932
13.820799827575684,12.430096626281738,13.636947631835938,10.233553886413574,12.428309440612793,12.429895401000977,12.971858978271484,13.714103698730469,11.732068061828613,11.713590621948242,11.049666404724121,11.744503021240234,9052
15.271418571472168,13.265219688415527,14.608412742614746,11.04776382446289,13.305066108703613,13.817774772644043,13.848628044128418,14.62672233581543,12.586139678955078,12.475447654724121,11.898395538330078,12.571244239807129,7823
15.141241073608398,13.16645336151123,15.080422401428223,11.024588584899902,13.729052543640137,13.138343811035156,14.36975383758545,14.442254066467285,13.091623306274414,12.425310134887695,12.4712495803833,12.480224609375,7899
15.285781860351562,13.294589042663574,15.192211151123047,11.070878982543945,13.299476623535156,13.90284538269043,14.715412139892578,14.581491470336914,13.2772798538208,12.58242130279541,13.14912223815918,13.135302543640137,8466
14.568009376525879,13.107620239257812,14.46655559539795,10.943683624267578,13.106767654418945,13.091201782226562,13.763197898864746,13.855913162231445,12.503708839416504,12.355514526367188,11.832818031311035,12.422401428222656,8156
14.434453010559082,13.004242897033691,13.736201286315918,10.286977767944336,12.499298095703125,12.48655891418457,13.069401741027832,13.778010368347168,12.314249038696289,11.75754165649414,11.623124122619629,12.31413745880127,8495
16.140850067138672,14.134313583374023,15.527908325195312,11.360847473144531,14.181904792785645,14.081574440002441,14.66976547241211,15.474225044250488,13.458624839782715,13.342286109924316,12.765725135803223,13.402658462524414,10102
15.213600158691406,13.752473831176758,15.118803977966309,11.025157928466797,13.263062477111816,13.8514404296875,15.137262344360352,14.52510929107666,13.193929672241211,12.410832405090332,13.088512420654297,13.033053398132324,7765
13.71146011352539,12.286972045898438,13.059576034545898,10.166991233825684,12.3146333694458,12.369351387023926,12.362218856811523,13.62698745727539,11.605789184570312,11.030072212219238,10.975229263305664,11.623469352722168,10218
13.48245906829834,11.519394874572754,12.896919250488281,9.515972137451172,11.562994003295898,11.555861473083496,12.160799026489258,12.768865585327148,11.46449089050293,10.803857803344727,10.814620971679688,10.863597869873047,7469
13.651453018188477,12.230877876281738,13.484810829162598,9.552556037902832,12.23996353149414,12.297379493713379,12.893905639648438,13.533110618591309,11.579318046569824,10.970297813415527,10.946736335754395,11.559727668762207,8840
7.76250696182251,12.519085884094238,7.015427589416504,11.062999725341797,9.608692169189453,11.858450889587402,11.760701179504395,11.025580406188965,11.096651077270508,11.690903663635254,12.42508602142334,12.410518646240234,6857
15.137519836425781,13.751165390014648,14.459226608276367,10.443312644958496,13.209063529968262,13.883092880249023,13.931682586669922,14.570791244506836,13.123038291931152,11.82060718536377,12.53345775604248,12.506040573120117,9147
14.512487411499023,13.132914543151855,14.426440238952637,10.397753715515137,13.13495922088623,13.063281059265137,13.1356201171875,13.923813819885254,12.434633255004883,12.39420223236084,11.769365310668945,12.419805526733398,6975
14.55649471282959,13.122820854187012,14.493874549865723,10.422863006591797,13.140281677246094,13.03994369506836,13.151845932006836,13.917872428894043,12.449256896972656,12.360030174255371,11.819024085998535,12.395108222961426,9040
14.546684265136719,13.111313819885254,14.42697811126709,10.430599212646484,13.15735149383545,12.499380111694336,13.075302124023438,13.911291122436523,12.398330688476562,12.364972114562988,11.762762069702148,12.377728462219238,9399
15.167587280273438,13.873047828674316,13.922154426574707,10.499171257019043,13.256465911865234,13.981486320495605,14.50943660736084,14.662026405334473,12.59348201751709,12.520527839660645,12.474066734313965,13.148158073425293,8838
14.636041641235352,13.244132995605469,14.444551467895508,10.439971923828125,13.18588638305664,13.271621704101562,13.907303810119629,14.58546257019043,12.568808555603027,11.908953666687012,11.895182609558105,12.549641609191895,8220
14.468791007995605,13.032661437988281,13.849149703979492,10.382061004638672,13.088759422302246,12.46605396270752,13.054037094116211,13.836697578430176,12.382426261901855,12.321917533874512,11.7434663772583,12.359283447265625,9018
15.193368911743164,13.814839363098145,14.629059791564941,11.0994873046875,13.284953117370605,13.243199348449707,13.8635835647583,14.614376068115234,13.100442886352539,12.559825897216797,12.464520454406738,13.140957832336426,7285
15.214471817016602,13.77329158782959,15.09533405303955,11.098688125610352,13.773097038269043,13.787764549255371,14.550597190856934,14.621984481811523,13.153035163879395,12.54697322845459,12.449590682983398,13.072352409362793,9723
15.299972534179688,13.309666633605957,15.212799072265625,11.085674285888672,13.856377601623535,13.239688873291016,13.879122734069824,14.643722534179688,13.154314041137695,12.539011001586914,12.506550788879395,12.587594985961914,8601
14.501425743103027,13.168329238891602,13.839216232299805,11.006855010986328,13.094619750976562,13.180034637451172,13.816370010375977,14.461307525634766,12.479150772094727,12.425806999206543,11.765130996704102,12.489792823791504,9688
9.102008819580078,13.194207191467285,7.607999324798584,11.209389686584473,10.482566833496094,12.553890228271484,12.532393455505371,11.80150032043457,12.479073524475098,11.831053733825684,13.135753631591797,13.080595016479492,8711
15.353377342224121,13.933613777160645,15.242000579833984,11.221117973327637,13.394841194152832,14.554679870605469,15.261445999145508,15.227439880371094,13.293424606323242,12.64300537109375,13.164641380310059,13.220114707946777,7859
15.314131736755371,13.82157039642334,15.272708892822266,11.11577320098877,13.839237213134766,13.837502479553223,15.12338924407959,14.598745346069336,13.239730834960938,12.51227855682373,13.129172325134277,13.11219310760498,8588
14.49902057647705,13.021921157836914,13.83714771270752,10.364931106567383,12.523594856262207,13.103657722473145,13.712865829467773,13.82094669342041,12.416108131408691,11.802620887756348,11.744638442993164,12.339073181152344,6866
1.81606125831604,3.0304718017578125,1.2780264616012573,2.4411232471466064,1.8581870794296265,3.0029048919677734,3.5685031414031982,2.4105870723724365,2.9705288410186768,3.576690435409546,3.607550621032715,4.149126052856445,6815
15.400221824645996,13.921524047851562,15.391925811767578,11.72810173034668,13.963921546936035,13.943805694580078,15.266316413879395,15.245436668395996,13.858940124511719,12.618250846862793,13.249871253967285,13.193643569946289,9614
1.9181541204452515,3.2460427284240723,1.351555347442627,2.5875625610351562,1.987761378288269,3.2035739421844482,3.2497291564941406,2.5365285873413086,2.6168251037597656,4.3776445388793945,5.030391216278076,4.390079498291016,7957
14.478742599487305,13.066277503967285,14.396342277526855,10.40024185180664,13.144923210144043,12.441495895385742,13.600324630737305,13.817676544189453,12.439624786376953,12.352631568908691,12.286337852478027,12.372786521911621,7011
15.178114891052246,13.199736595153809,14.551288604736328,11.037789344787598,13.822802543640137,13.168338775634766,13.909393310546875,14.51697826385498,13.113471031188965,12.506291389465332,12.519871711730957,12.514993667602539,7644
15.28357219696045,13.247647285461426,15.190374374389648,11.022876739501953,13.827085494995117,13.204093933105469,14.434136390686035,14.507392883300781,13.172785758972168,12.491436958312988,13.041640281677246,12.54336929321289,7863
15.037288665771484,13.165921211242676,14.437853813171387,10.401656150817871,13.158727645874023,13.095988273620605,14.335153579711914,14.391462326049805,13.041940689086914,12.415938377380371,12.367081642150879,12.459763526916504,7825
15.38160514831543,13.979836463928223,15.209075927734375,11.73291301727295,13.949440956115723,13.916643142700195,14.551898956298828,15.251501083374023,13.244933128356934,13.193597793579102,12.576387405395508,13.294290542602539,9187
15.3289213180542,13.890783309936523,14.726271629333496,11.133729934692383,13.932780265808105,13.244673728942871,13.911273956298828,14.669655799865723,13.196720123291016,12.616569519042969,12.56260871887207,13.179695129394531,8044
15.342409133911133,13.31804084777832,15.217671394348145,11.072928428649902,13.927239418029785,13.862375259399414,15.200157165527344,14.638551712036133,13.28513240814209,12.561105728149414,13.145157814025879,12.60694408416748,6973
15.27292537689209,13.210400581359863,14.552695274353027,10.439101219177246,13.765924453735352,13.889320373535156,13.22147274017334,14.594018936157227,13.081329345703125,11.78609848022461,13.024496078491211,12.477075576782227,8004
15.240735054016113,13.216897010803223,15.128588676452637,11.01481819152832,13.819670677185059,13.748416900634766,14.567548751831055,14.537978172302246,13.176840782165527,12.460834503173828,13.049398422241211,12.523608207702637,7554
14.535795211791992,13.103510856628418,13.894497871398926,10.401206970214844,13.178180694580078,13.065868377685547,13.085421562194824,13.933201789855957,12.402852058410645,12.391307830810547,11.708078384399414,12.391033172607422,9257
10.226327896118164,12.285919189453125,7.716350078582764,10.908391952514648,10.991204261779785,12.209634780883789,12.33321475982666,11.631723403930664,12.845187187194824,10.916738510131836,12.2713623046875,11.654460906982422,8930
3.6191093921661377,7.573319911956787,2.9108781814575195,6.139532089233398,4.826265811920166,6.984219551086426,7.623366355895996,5.006668567657471,6.250394344329834,8.787753105163574,9.581733703613281,8.962897300720215,7631
15.211584091186523,13.269312858581543,14.620598793029785,11.109450340270996,13.813289642333984,13.160758018493652,13.72272777557373,14.571670532226562,13.088617324829102,12.51366901397705,12.403473854064941,12.553658485412598,7201
13.66271686553955,12.320383071899414,13.024687767028809,10.21633529663086,12.307855606079102,12.30752182006836,12.321696281433105,13.610284805297852,11.622800827026367,11.613889694213867,10.909636497497559,11.651246070861816,7478
15.30197811126709,13.936009407043457,14.53887939453125,11.09401798248291,13.933448791503906,14.037554740905762,14.713234901428223,15.240139961242676,13.300515174865723,12.53188705444336,13.18320369720459,13.17409896850586,8591
13.671600341796875,12.30005168914795,13.045470237731934,10.172541618347168,12.311922073364258,12.316282272338867,12.86961841583252,13.582268714904785,11.628156661987305,11.59641170501709,10.971633911132812,11.631648063659668,7061
15.337843894958496,14.035085678100586,14.400125503540039,10.506897926330566,13.933897972106934,14.698758125305176,14.056830406188965,15.328225135803223,13.336202621459961,12.55061149597168,13.245774269104004,13.246312141418457,10068
15.113656044006348,13.183770179748535,14.506401062011719,10.959235191345215,13.198528289794922,13.13768196105957,13.824450492858887,14.456422805786133,13.026128768920898,12.449479103088379,12.382715225219727,12.48889446258545,8382
15.184184074401855,13.730780601501465,14.592604637145996,11.066102027893066,13.190442085266113,13.173315048217773,13.798641204833984,14.525612831115723,13.042866706848145,12.429956436157227,12.372274398803711,12.514284133911133,8962
15.174790382385254,13.225162506103516,14.532718658447266,11.003948211669922,13.23602294921875,13.19495964050293,13.800993919372559,14.538811683654785,12.55606746673584,12.464820861816406,11.870461463928223,12.524937629699707,9130
14.55923080444336,13.095836639404297,14.44701862335205,10.401535034179688,13.116991996765137,13.140262603759766,13.841706275939941,14.394458770751953,12.487237930297852,11.821174621582031,12.36666488647461,12.388278007507324,10246
4.99724006652832,9.097883224487305,4.229006767272949,10.73470687866211,6.2883124351501465,9.072723388671875,9.101981163024902,7.015509605407715,7.765919208526611,10.251215934753418,10.325756072998047,10.924383163452148,8958
13.800312042236328,12.49998950958252,13.063319206237793,10.258482933044434,12.462347984313965,12.41552734375,12.314812660217285,13.739243507385254,11.694438934326172,11.76708698272705,10.958226203918457,11.789239883422852,10060
16.210742950439453,14.765657424926758,15.30892562866211,11.236576080322266,14.250307083129883,15.43435287475586,15.55824089050293,15.554221153259277,14.121333122253418,12.830449104309082,13.9981050491333,13.521570205688477,7790
15.089941024780273,13.090960502624512,14.502723693847656,10.955244064331055,13.148446083068848,13.172751426696777,14.397479057312012,13.864516258239746,13.057106018066406,12.323026657104492,12.419133186340332,12.403984069824219,9621
15.21685791015625,13.77665901184082,15.10839557647705,11.044882774353027,13.811300277709961,13.201592445373535,14.434288024902344,14.504646301269531,13.166457176208496,12.536559104919434,12.501343727111816,12.546142578125,8694
9.097034454345703,12.97900676727295,12.94096851348877,10.998151779174805,10.411372184753418,13.079103469848633,14.333819389343262,14.220226287841797,12.946935653686523,11.711832046508789,12.315975189208984,12.295182228088379,7330
14.528274536132812,13.024931907653809,13.862741470336914,10.389612197875977,13.693792343139648,12.994656562805176,13.721380233764648,13.826704978942871,12.469710350036621,12.332653045654297,12.406930923461914,12.356440544128418,8011
15.24808120727539,13.251256942749023,14.623551368713379,11.046004295349121,13.302517890930176,13.254374504089355,13.883840560913086,14.58109188079834,13.11286735534668,12.49443244934082,12.445999145507812,12.575894355773926,8670
14.576339721679688,13.224933624267578,14.462010383605957,10.977014541625977,13.218814849853516,13.107083320617676,13.161301612854004,14.470986366271973,12.487410545349121,12.482935905456543,11.782620429992676,12.504536628723145,9828
15.298983573913574,13.233015060424805,15.106781959533691,10.482077598571777,13.826387405395508,13.81750202178955,15.125950813293457,14.543702125549316,13.194259643554688,12.458414077758789,13.055742263793945,13.051289558410645,6851
14.541361808776855,13.115610122680664,14.431907653808594,10.421574592590332,13.155702590942383,13.045117378234863,13.138252258300781,14.41552734375,12.461249351501465,12.379122734069824,11.759812355041504,12.44435977935791,9682
4.348228454589844,9.272356986999512,3.06424617767334,7.683785915374756,5.160863876342773,8.4946870803833,9.18665885925293,5.8512749671936035,7.214273452758789,9.885371208190918,12.676071166992188,10.64934253692627,6924
14.431029319763184,13.008633613586426,13.825821876525879,10.328346252441406,13.021943092346191,12.46152400970459,13.119714736938477,13.787480354309082,12.372625350952148,11.773710250854492,11.71556282043457,12.31756591796875,8212
16.01658821105957,14.701783180236816,14.667238235473633,11.15822982788086,14.060197830200195,14.814478874206543,15.496237754821777,15.483924865722656,14.016582489013672,12.737295150756836,13.427262306213379,13.41960334777832,8448
