ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818-788-3536,` french bistro ',3,` sushi nozawa ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,"('name',)"
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818-788-3536,` french bistro ',3,` art \ 's deli ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,"('name',)"
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818-788-3536,` french bistro ',3,` rubin \ 's red hots ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,"('name',)"
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818-788-3536,` french bistro ',3,` pinot bistro ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,"('name',)"
seryna,'11 e. 53rd st. ',` new york ',212/980 -9393,asian,59,` china grill ','11 e. 53rd st. ',` new york city ',212-980-9393,japanese,59,"('name',)"
seryna,'11 e. 53rd st. ',` new york ',212/980 -9393,asian,59,` il nido ','11 e. 53rd st. ',` new york city ',212-980-9393,japanese,59,"('name',)"
` la cote basque ','60 w. 55th st. between 5th and 6th ave. ',` new york ',212/688 -6525,french,40,` china grill ','60 w. 55th st. ',` new york city ',212-688-6525,` french ( classic ) ',40,"('name',)"
` la cote basque ','60 w. 55th st. between 5th and 6th ave. ',` new york ',212/688 -6525,french,40,lespinasse,'60 w. 55th st. ',` new york city ',212-688-6525,` french ( classic ) ',40,"('name',)"
` la cote basque ','60 w. 55th st. between 5th and 6th ave. ',` new york ',212/688 -6525,french,40,` tang pavillion ','60 w. 55th st. ',` new york city ',212-688-6525,` french ( classic ) ',40,"('name',)"
` la cote basque ','60 w. 55th st. between 5th and 6th ave. ',` new york ',212/688 -6525,french,40,` monkey bar ','60 w. 55th st. ',` new york city ',212-688-6525,` french ( classic ) ',40,"('name',)"
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,52,"('class',)"
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,march,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,33,"('name',)"
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,dawat,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,33,"('name',)"
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,32,"('class',)"
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,44,"('class',)"
felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,33,` lespinasse ( new york city ) ',' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,"('name',)"
felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,33,felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,44,"('class',)"
felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,33,march,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,"('name',)"
felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,33,felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,52,"('class',)"
felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,33,dawat,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,"('name',)"
felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,33,felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,32,"('class',)"
felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,33,` les celebrites ',' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,"('name',)"
felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,33,felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,42,"('class',)"
lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43,lutece,' 2 e. 55th st. ',` new york city ',212-339-6719,asian,43,"('name',)"
lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43,` lespinasse ( new york city ) ',' 2 e. 55th st. ',` new york city ',212-339-6719,asian,44,"('class',)"
lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43,` cafe pierre ',' 2 e. 55th st. ',` new york city ',212-339-6719,asian,43,"('name',)"
lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43,` tang pavillion ',' 2 e. 55th st. ',` new york city ',212-339-6719,asian,43,"('name',)"
lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43,` lespinasse ( new york city ) ',' 2 e. 55th st. ',` new york city ',212-339-6719,asian,356,"('class',)"
lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43,` pen & pencil ',' 2 e. 55th st. ',` new york city ',212-339-6719,asian,43,"('name',)"
lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43,` la caravelle ',' 2 e. 55th st. ',` new york city ',212-339-6719,asian,43,"('name',)"
lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43,dawat,' 2 e. 55th st. ',` new york city ',212-339-6719,asian,43,"('name',)"
` lespinasse ( new york city ) ',' 2 e. 55th st. ',` new york city ',212-339-6719,asian,43,felidia,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43,"('name',)"
` lespinasse ( new york city ) ',' 2 e. 55th st. ',` new york city ',212-339-6719,asian,43,lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,american,44,"('class',)"
` lespinasse ( new york city ) ',' 2 e. 55th st. ',` new york city ',212-339-6719,asian,43,dawat,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43,"('name',)"
lutece,' 249 e. 50th st. ',` new york ',212/752 -2225,french,44,dawat,' 249 e. 50th st. ',` new york city ',212-752-2225,` french ( classic ) ',44,"('name',)"
lutece,' 249 e. 50th st. ',` new york ',212/752 -2225,french,44,lutece,' 249 e. 50th st. ',` new york city ',212-752-2225,` french ( classic ) ',373,"('class',)"
lutece,' 249 e. 50th st. ',` new york ',212/752 -2225,french,44,` water club ',' 249 e. 50th st. ',` new york city ',212-752-2225,` french ( classic ) ',44,"('name',)"
lutece,' 249 e. 50th st. ',` new york ',212/752 -2225,french,44,lutece,' 249 e. 50th st. ',` new york city ',212-752-2225,` french ( classic ) ',374,"('class',)"
lutece,' 249 e. 50th st. ',` new york ',212/752 -2225,french,44,lutece,' 249 e. 50th st. ',` new york city ',212-752-2225,` french ( classic ) ',33,"('class',)"
lutece,' 249 e. 50th st. ',` new york ',212/752 -2225,french,44,` le colonial ',' 249 e. 50th st. ',` new york city ',212-752-2225,` french ( classic ) ',44,"('name',)"
lutece,' 249 e. 50th st. ',` new york city ',212-752-2225,` french ( classic ) ',44,lutece,' 249 e. 50th st. ',` new york ',212/752 -2225,french,43,"('class',)"
lutece,' 249 e. 50th st. ',` new york city ',212-752-2225,` french ( classic ) ',44,dawat,' 249 e. 50th st. ',` new york ',212/752 -2225,french,44,"('name',)"
lutece,' 249 e. 50th st. ',` new york city ',212-752-2225,` french ( classic ) ',44,lutece,' 249 e. 50th st. ',` new york ',212/752 -2225,french,33,"('class',)"
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,lespinasse,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,"('name',)"
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,vong,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,"('name',)"
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,petrossian,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,"('name',)"
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,chiam,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,"('name',)"
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,218,"('class',)"
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,lutece,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,"('name',)"
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,bruno,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,"('name',)"
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,felidia,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,"('name',)"
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,33,"('class',)"
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,46,"('class',)"
dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,lutece,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,"('name',)"
dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,` sparks steak house ',' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,"('name',)"
dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,petrossian,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,"('name',)"
dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,46,"('class',)"
dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,felidia,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,"('name',)"
dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,33,"('class',)"
dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,` lespinasse ( new york city ) ',' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,"('name',)"
dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,` les celebrites ',' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,"('name',)"
dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,32,dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,42,"('class',)"
oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,` fifty seven fifty seven ','55 e. 54th st. ',` new york city ',212-759-5941,seafood,50,"('name',)"
oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,oceana,'55 e. 54th st. ',` new york city ',212-759-5941,seafood,239,"('class',)"
oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,oceana,'55 e. 54th st. ',` new york city ',212-759-5941,seafood,373,"('class',)"
oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,` san pietro ','55 e. 54th st. ',` new york city ',212-759-5941,seafood,50,"('name',)"
oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,oceana,'55 e. 54th st. ',` new york city ',212-759-5941,seafood,308,"('class',)"
oceana,'55 e. 54th st. ',` new york city ',212-759-5941,seafood,50,` shun lee palace ','55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,"('name',)"
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,` monkey bar ','13 w. 54th st. ',` new york city ',212-307-7311,scandinavian,24,"('name',)"
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,` la caravelle ','13 w. 54th st. ',` new york city ',212-307-7311,scandinavian,24,"('name',)"
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,` jewel of india ','13 w. 54th st. ',` new york city ',212-307-7311,scandinavian,24,"('name',)"
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,` san pietro ','13 w. 54th st. ',` new york city ',212-307-7311,scandinavian,24,"('name',)"
aquavit,'13 w. 54th st. ',` new york city ',212-307-7311,scandinavian,24,` la caravelle ','13 w. 54th st. ',` new york ',212/307 -7311,continental,24,"('name',)"
march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46,march,' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',52,"('class',)"
march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46,` le perigord ',' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',46,"('name',)"
march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46,march,' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',291,"('class',)"
march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46,` pen & pencil ',' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',46,"('name',)"
march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46,march,' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',325,"('class',)"
march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46,march,' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',32,"('class',)"
march,' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',46,` shun lee palace ',' 405 e. 58th st. ',` new york ',212/754 -6272,american,46,"('name',)"
march,' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',46,march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,60,"('class',)"
march,' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',46,march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,52,"('class',)"
march,' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',46,` wollensky \ 's grill ',' 405 e. 58th st. ',` new york ',212/754 -6272,american,46,"('name',)"
march,' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',46,` les celebrites ',' 405 e. 58th st. ',` new york ',212/754 -6272,american,46,"('name',)"
march,' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',46,march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,42,"('class',)"
march,' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',46,march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,32,"('class',)"
patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,eclipse,' 5955 melrose ave. ',` los angeles ',213-467-1108,californian,16,"('name',)"
patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,` tommy tang \ 's ',' 5955 melrose ave. ',` los angeles ',213-467-1108,californian,16,"('name',)"
patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,` le chardonnay ',' 5955 melrose ave. ',` los angeles ',213-467-1108,californian,16,"('name',)"
patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,` morton \ 's ',' 5955 melrose ave. ',` los angeles ',213-467-1108,californian,16,"('name',)"
patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,citrus,' 5955 melrose ave. ',` los angeles ',213-467-1108,californian,16,"('name',)"
patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,` tavola calda ',' 5955 melrose ave. ',` los angeles ',213-467-1108,californian,16,"('name',)"
patina,' 5955 melrose ave. ',` los angeles ',213-467-1108,californian,16,` mo better meatty meat ',' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,"('name',)"
patina,' 5955 melrose ave. ',` los angeles ',213-467-1108,californian,16,` johnny rockets ( la ) ',' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,"('name',)"
patina,' 5955 melrose ave. ',` los angeles ',213-467-1108,californian,16,` le chardonnay ( los angeles ) ',' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,"('name',)"
patina,' 5955 melrose ave. ',` los angeles ',213-467-1108,californian,16,` sweet lady jane ',' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,"('name',)"
patina,' 5955 melrose ave. ',` los angeles ',213-467-1108,californian,16,citrus,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,"('name',)"
citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,eclipse,' 6703 melrose ave. ',` los angeles ',213-857-0034,californian,6,"('name',)"
citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ',' 6703 melrose ave. ',` los angeles ',213-857-0034,californian,6,"('name',)"
citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` morton \ 's ',' 6703 melrose ave. ',` los angeles ',213-857-0034,californian,6,"('name',)"
citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` tavola calda ',' 6703 melrose ave. ',` los angeles ',213-857-0034,californian,6,"('name',)"
citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` tommy tang \ 's ',' 6703 melrose ave. ',` los angeles ',213-857-0034,californian,6,"('name',)"
