ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,west virginia mountaineers iphone 4 case silicone cover,computers accessories,tribeca,,24.99,"('price',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,"('title',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,oklahoma city thunder iphone 4 case silicone cover,electronics - general,tribeca,,17.99,"('category',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,oklahoma city thunder iphone 4 case silicone cover,computers accessories,tribeca,,17.99,"('brand',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,oklahoma city thunder iphone 4 case silicone cover,computers accessories,tribeca,,24.99,"('price',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,"('title',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,boston bruins iphone 4 case silicone cover,electronics - general,tribeca,,17.99,"('category',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,boston bruins iphone 4 case silicone cover,computers accessories,tribeca,,17.99,"('brand',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,boston bruins iphone 4 case silicone cover,computers accessories,tribeca,,24.99,"('price',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,15.42,"('title',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,"('title',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,auburn tigers iphone 4 case silicone cover,electronics - general,tribeca,,17.99,"('category',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,auburn tigers iphone 4 case silicone cover,computers accessories,tribeca,,17.99,"('brand',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,auburn tigers iphone 4 case silicone cover,computers accessories,tribeca,,24.99,"('price',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,"('title',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,wisconsin badgers iphone 4 case silicone cover,electronics - general,tribeca,,17.99,"('category',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,wisconsin badgers iphone 4 case silicone cover,computers accessories,tribeca,,17.99,"('brand',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,wisconsin badgers iphone 4 case silicone cover,computers accessories,tribeca,,24.99,"('price',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,"('title',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,utah jazz iphone 4 case silicone cover,electronics - general,tribeca,,17.99,"('category',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,utah jazz iphone 4 case silicone cover,computers accessories,tribeca,,17.99,"('brand',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,utah jazz iphone 4 case silicone cover,computers accessories,tribeca,,24.99,"('price',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,16.99,"('title',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,minnesota wild iphone 4 case silicone cover,electronics - general,tribeca,,16.99,"('category',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,minnesota wild iphone 4 case silicone cover,computers accessories,tribeca,,16.99,"('brand',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,minnesota wild iphone 4 case silicone cover,computers accessories,tribeca,,24.99,"('price',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,michigan wolverines iphone 4 case silicone cover,cases,tribeca,,17.99,"('title',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,michigan wolverines iphone 4 case silicone cover,cases,tribeca,,17.99,"('title',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,washington capitals iphone 4 case silicone cover,electronics - general,tribeca,,17.99,"('category',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,washington capitals iphone 4 case silicone cover,cases,tribeca,,17.99,"('brand',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,washington capitals iphone 4 case silicone cover,cases,tribeca,,24.99,"('price',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.74,"('title',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,alabama crimson tide iphone 4 case silicone cover,electronics - general,tribeca,,17.74,"('category',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,alabama crimson tide iphone 4 case silicone cover,computers accessories,tribeca,,17.74,"('brand',)"
michigan wolverines iphone 4 case silicone cover,computers accessories,tribeca,,17.99,alabama crimson tide iphone 4 case silicone cover,computers accessories,tribeca,,24.99,"('price',)"
innovera d2130b black compatible high-yield toner print cartridge,printers,innovera,d2130b,58.9,new-innovera d2130b - d2130b compatible high-yield toner 2500 page-yield black - ivrd2130b,stationery & office machinery,innovera,d3010,68.35,"('title',)"
new-innovera d2130b - d2130b compatible high-yield toner 2500 page-yield black - ivrd2130b,computer accessories,innovera,,78.0,innovera 106 - 106 compatible toner 5000 page-yield black,storage presentation materials,innovera,,58.9,"('price',)"
new-innovera d2130b - d2130b compatible high-yield toner 2500 page-yield black - ivrd2130b,computer accessories,innovera,,78.0,innovera b435a - b435a compatible toner 1500 page-yield black,computers accessories,innovera,,58.9,"('price',)"
new-innovera d2130b - d2130b compatible high-yield toner 2500 page-yield black - ivrd2130b,computer accessories,innovera,,78.0,compatible dell 1815dn laser printer high yield black toner cartridge,inkjet printer ink,innovera,,26.82,"('brand',)"
new-innovera d2130b - d2130b compatible high-yield toner 2500 page-yield black - ivrd2130b,computer accessories,innovera,,78.0,innovera d2130b black compatible high-yield toner print cartridge,printer ink toner,innovera,,13.13,"('title',)"
new-innovera d2130b - d2130b compatible high-yield toner 2500 page-yield black - ivrd2130b,computer accessories,innovera,,78.0,innovera e40 - 15026363 compatible high-yield toner 4000 page-yield black,computer accessories,innovera,,58.9,"('price',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27528,2608.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27544,2931.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27647,1919.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27559,1630.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27602,920.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27651,6128.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,23046,13997.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27915,7443.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27655,1752.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27580,1892.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27604,1609.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27650,4958.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,20030,1600.0,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27917,5391.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite da-glas standard rear projection screen 81 x 108 video format,electronics - general,da-lite,,5391.99,"('modelno',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27575,2680.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27503,3561.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,23096,10048.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,23077,11385.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27557,6426.99,"('title',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite da-glas standard rear projection screen - 50 x 50 av format,electronics - general,da-lite,,1631.99,"('modelno',)"
da-lite da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27639,4448.99,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,electronics - general,da-lite,27571,4629.99,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,27149,7864.0,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,23049,10252.0,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,1669.99,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,27150,9255.17,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,2622.99,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,7950.0,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,23055,12222.0,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,27514,8094.0,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,23065,12909.87,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,23168,10185.3,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,3127.99,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,3095.99,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,1199.99,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,1519.99,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,23056,8729.48,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,,da-lite,,,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,23040,11346.11,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,1525.99,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,7400.0,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,5912.99,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,23078,9044.23,"('title',)"
da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,da-lite da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,"('title',)"
