ltable_id,rtable_id,label
5146,44694,0
1164,9943,0
2862,42525,0
5207,22901,0
1184,12106,0
3104,22995,1
1598,52923,0
289,22313,0
1195,28050,0
3236,5545,0
4659,41090,1
5518,9828,1
2020,28308,0
1193,28008,1
3499,54794,0
5073,34877,0
5515,9835,0
311,22308,0
325,22311,0
3574,53962,0
3507,23084,1
1570,27494,0
3398,7369,0
2375,3581,1
5985,38096,0
265,52970,0
2959,7497,0
3308,7387,0
416,33321,1
3440,34314,0
1269,28015,0
1182,34041,0
3634,54794,0
6314,20455,0
1301,28063,0
3870,23901,1
4761,6235,0
1669,52916,0
4326,23361,1
4678,41114,0
249,53087,1
1316,9940,0
5695,37659,0
6289,47836,0
4743,41115,0
426,33282,1
498,29283,1
6011,47246,0
6851,39325,0
588,55899,1
5201,22909,0
1264,34920,0
969,41979,0
1558,41579,0
6762,51437,0
1156,34921,0
1685,23820,0
3312,34309,0
368,19176,0
3413,34349,0
2979,37085,0
3527,54789,0
1164,27989,0
5122,34113,1
3421,34320,1
1069,11277,1
3451,34326,0
310,22304,0
4587,26140,1
1263,34898,0
2959,22498,0
5161,34090,0
2022,28367,0
1155,31283,0
2301,1238,0
3412,7387,0
6876,13612,0
2394,29834,1
3341,7371,0
2653,44051,0
3409,7357,0
264,53050,0
2702,17183,0
6282,47824,0
1750,54953,0
3264,25857,0
1199,27988,0
3452,34332,0
2972,2040,0
1251,33712,0
4547,31670,0
6093,18314,0
4752,41720,0
253,5327,0
6737,43676,0
5936,6069,0
3407,15881,0
2065,51653,0
82,16316,0
440,31524,0
5927,49677,0
1259,44198,0
4341,10602,0
1683,16347,0
2628,36924,0
6409,35394,0
3338,39127,0
5608,18658,0
5327,22908,0
104,19550,0
2271,10120,0
6098,34354,0
6121,2584,0
6063,14734,0
675,32001,0
2675,5600,0
5105,10755,0
536,18600,0
5312,29484,0
4950,16011,0
999,19272,0
3143,4771,0
4807,9280,0
1767,50634,0
6189,43416,0
4491,36000,0
5015,33135,0
4169,32186,0
3604,49885,0
1755,42885,0
3083,3365,0
3746,27749,0
1445,45844,0
4142,47662,0
5167,13542,0
6755,19630,0
1422,46684,0
1542,54671,0
5977,39533,0
4869,47393,0
1818,24326,0
5014,16637,0
2989,11828,0
3393,51937,0
1894,17219,0
4855,32849,0
3762,21617,0
791,1506,0
6238,40487,0
4914,41104,0
6680,26292,0
198,40936,0
6060,52726,0
6511,24138,0
6635,31420,0
50,17713,0
5413,18360,0
6658,538,0
2059,52725,0
3027,47764,0
5366,10722,0
5545,18548,0
6742,54671,0
2916,15560,0
6891,4254,0
3826,37217,0
6813,44127,0
2289,11539,0
4540,1705,0
3008,19981,0
5093,12716,0
1307,16623,0
1433,35418,0
5650,34991,0
5492,12408,0
4020,52818,0
6798,54372,0
369,47908,0
1460,648,0
568,31665,0
2912,3695,0
6581,41939,0
6030,20907,0
6431,41739,0
2945,31807,0
79,29144,0
6168,24010,0
5725,50045,0
1054,38979,0
2288,22963,0
5004,39609,0
3424,22414,0
3679,784,0
3928,42833,0
1827,869,0
4574,44702,0
6333,13726,0
6194,44677,0
6608,22264,0
6776,10403,0
1499,23731,0
371,367,0
960,54860,0
1782,11449,0
2292,7242,0
2933,40081,0
6891,18995,0
2545,32341,0
6626,50177,0
1184,47761,0
4838,17109,0
5870,53575,0
693,35777,0
1701,26609,0
5677,45198,0
585,29826,0
3509,39982,0
4502,43917,0
941,26616,0
5568,26392,0
18,34943,0
3578,32764,0
4200,31551,0
1175,51260,0
1571,31421,0
3039,8983,0
247,52726,0
2021,12976,0
936,10081,0
5278,10749,0
898,29002,0
1059,28811,0
2,46086,0
4119,43691,0
6011,52202,0
3672,410,0
55,990,0
4552,13171,0
5711,11938,0
1885,5922,0
4851,14760,0
6528,23673,0
4291,32270,0
6089,33661,0
1434,22108,0
256,45748,0
6681,24573,0
375,10854,0
6522,7071,0
6325,694,0
4830,25682,0
4348,2983,0
3509,3173,0
5810,44187,0
2290,39433,0
6092,13151,0
5255,14139,0
1341,25609,0
3062,14274,0
1691,10824,0
3225,29894,0
5865,834,0
4443,13205,0
4493,39544,0
5642,52149,0
1720,55860,0
3669,23869,0
3375,27009,0
1554,38123,0
2403,31838,0
75,12218,0
5213,15022,0
3297,46152,0
910,3219,0
1218,43317,0
1858,22352,0
3774,49800,0
5105,26094,0
4705,42764,0
2548,25961,0
1422,53907,0
5730,34639,0
3526,51837,0
