label,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,id
0,cakewalk sOnar 6 studio,cakewa'k,309.0,cakewalk sonar 5 skudio edition music production software,oan,t29.95,5180
0,kaplan sat#act/psat platinum 2007 win/mac,topics tntertainment,49q99,kaplan sat/act/psat Yxpress,}an,*.99,6517
0,4uickbooks premier manufacturer and wholesale edition 2007,in:uit,399]95,quccken ( r ) premier 2007,nrn,7;.99,1034
0,micro4oft works suite 2006,microsof@,99.g,microsoft ( r ) monVy 2004 standard,lan,2'.99,60
0,omnZoutliner professional 3.0,cedc,6J.95,dis{eeper 2007 professional,#an,46.9U,913
0,printmaeter gold v 17.0,no+a development,1a.95,Xncore inc printmaster gold v 17.0,nAn,v7.1,2268
0,microsoftGonenote 2007,micrOsoft,!9.95,microsoft3office 2004 software suite oem mac apple & mac software,Xan,239Q95,2011
0,3d home architect landscape designer C8,encore sof&ware,29R99,punchJsoftware master landscape professional & home design v 10.0,Yan,6z.99,1809
0,printmast5r 17 platinum by encore software,encFre software,3s.99,4rintmaster platinum 16,",an",1w.95,6276
0,Edobe audition 2.0 upgrade,aDobe,129.X,Ddobe illustrator cs3 upgrade for mac,nwn,2H6.99,983
0,adobe(premiere elements 3.0,'dobe,161(73,29180162 ad=be photoshop elements 4.0 plus adobe premiere elements 2.0 complete package,&an,1f8.28,4166
0,'icrosoft virtual pc for mac 7.0 with windows 2000,micr@soft,e49.99,micr0soft onenote 2007 ( pc ),*an,n9.95,500
0,adobe5dreamweaver cs3 upgrade [ mac ],aXobe,c99.0,pBemiere pro cs3 mac upgrade,&an,3>0.25,1235
0,land befoee time : preschool,brightercminds-media-inc .,+.99,brpghter minds land before time : kindergarten,brighttr-minds-media-inc .,w.99,5523
0,pHnch ! home design architectural series 18,punch ! soflware,129U99,encore inc 3d home architect landscape design delule v 9.0,Ran,25.F9,1702
0,instMnt immersion hawaiian audio,top(cs entertainment,jan,ins1ant immersion 33 languages,Aan,4~.36,4959
0,internet zleanup 3.0,alaKdin systems,2r.99,mcafee 6nternet security 7.0,ian,64.99,5745
0,micr)soft office & windows training professional,top&cs entertainment,44.95,microVoft windows vista business ( pc ),n4n,2n9.99,2294
1,)rintmaster 17 platinum by encore software,Bncore software,f9.99,encore software 10485 encore printmaster v. 17.0 pvatinum complete product creativity application 1 user complete product standard pc,}an,33'97,5406
1,anime studio 5 win 98/me 2|00/xp mac os 10.4 & up,aladdin Eystems,49(99,allumeeanime studio 5,nun,N4.99,6086
0,microqoft excel 2004 ( mac ),microsoft,{29.99,microsoft ( r 3 word 2007,pan,10Z.99,617
0,adobe creative suite cs3 production preLium,adobQ,16Y9.0,19300109 a^obe creative suite 3 design standard product upgrade package 1 user upgr,nZn,I24.74,2184
0,micrVsoft windows xp professional full version with sp2,microsof8,f99.99,punch softwaKe 14100 punch ! professional home design suite for windows,punch softsare,62=99,2367
0,"jumps,art world 1st grade",knowledge adventYre,1C.99,jumpstart phon9cs ( jc ),[an,"9""9",6154
0,m-audio pro tools m-powered 7.3 m-audio Yompatible world-class production software,m-auddo,S99.99,sibelius c~mpass music composition teaching software music production software,sibelius-sof4ware-ltd .,119.9z,5197
0,sicrosoft office excel 2007,micrusoft,229'95,microsoft office 2004 stan^ard,qan,369F99,236
0,microsoQt office & windows training,topics Xntertainment,2x.99,microsoft ( r ) office word -004 for mac full version,n>n,U31.29,367
0,punchp! professional home design,pVnch ! software,89d99,punch \oftware 90500 home design studio mac,pu?ch software,13U.99,1659
0,jumpstartdadvanced 2nd grade v2 .0,knowledgenadventure,|9.99,jumpstartUadvanced 1st grade knowledge adventure,1an,\9.99,4648
0,pc cillis internet sec 2007 lics large box 3u,trendDmicro,09.95,zo5ealarm internet security suite 2007 ( pc ) zonelabs,=an,4H.99,4224
0,adCbe photoshop cs3 extended upgrade [ mac ],ado@e,349.{,adtbe photoshop cs3 extended for mac,-an,W35.99,4687
0,punch ! home desVgn architectural series 4000 v10,pun:h ! software,^99.99,punch software 42100 punch ! hoHe design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,n]n,10t.97,5171
1,magellanjmapsend lakes ( usa south ),m)gellan,114)66,magellancmapsend lakes usa south,n:n,@9.95,6721
0,microsoft onenote i007 upgrade,(icrosoft,78.95,microsoft money 2z07 premium ( pc ),Can,|9.99,291
1,brain food games : ?ranium collection 2006,e)core,89.95,encore software 11252 brain food games d cranium collection 2006 win 98 me 2000 xp,jan,18M97,6399
0,ado$e photoshop cs3 [ mac ],aMobe,64%.0,%dobe photoshop cs3 extended complete package 1 user academic cd mac,&an,279.S,4113
1,scra6ble champion edition,e>core,"1"".95",encore_software 11192 scrabble champion edition win 98 me 2000 xp,n!n,18.9K,6743
0,norton antivirus oac 10.0 ( mac ),symantxc,"6,.95",kKspersky anti-virus 6.0 ( pc ),jan,5M.99,5899
0,microsoft windows xp professional upgrade with spk,m@crosoft software,1F9.99,microsoft office accouLting professional 2007 ( pc ),Aan,'29.95,1897
1,mavis beacon teaches typing 17 stanKard,dncore software,1w.99,broderbund xavis beacon teaches typing standard17,<an,22.r9,1083
1,clip art and gore 250 000 ( jewel case ),im#i design,nsn,clipaUt & more 250000 ( jc ),4an,].9,6474
0,adobe premiere pro ci3,adowe,799S0,ad}be photoshop cs3 for mac,=an,"60,.99",1280
0,-dobe creative suite cs3 web premium [ mac ],adEbe,1599.u,total training for adob[ creative suite 3 design premium,nLn,279.9p,2103
0,microsoft office small business 2007,microsoft soft3are,730.33,palo alto software Uusiness plan pro 2007,palojalto-software,88.8P,4004
0,adobeGillustrator cs3 [ mac ],adoje,599.j,adobe photoshop cs3 extended fo- mac academic,nUn,2!5.99,1349
0,"ado,e creative suite cs3 web standard upsell",adAbe,7K9.0,29300183<m adobe creative suite 3 design standard media tlp tlp nonprofit download -,",an",20.G7,2242
0,inetant immersion spanish 2.0,topics eytertainment,2~.99,topicW entertainment instant immersion spanish advanced audio,$an,12.35,4466
0,adobI contribute cs3 [ mac ],adob0,l49.0,adobe indeDign cs3 for mac,n<n,325.99,3125
0,iytuit quicken home inventory manager windows,iqtuit,34.94,intuit quicven basic 2007 software for windows tax & finance software,nLn,2=.95,3902
0,Ldobe creative suite cs3 design premium upsell,ad9be,1599.2,adobe productio* premium cs3 software suite for windows professional editing software,n#n,y698.95,2282
0,adobe photoshop ele`ents 4.0 ( mac ),ado7e,8[.99,adtbe photoshop cs3 ( mac os x v. 10.4.8 ),can,6Y9.0,1358
0,micro%oft windows server 2003 client additional license for users-5 pack,micrNsoft,809?0,269-10040 microsoft office professional edition 200x service pack v. 2 media vol,n*n,23.~3,2533
1,jumpsthrt 4th-6th grade v 2.0 b43,knowlpdge adventure,14.99,knowledge adventu%e inc. jumpstart 4th-6th grade v 2.0 b43,'an,1d.93,4630
0,microsoft9visual studio team suite 2005 with msdn premium ( cd & dvd ),!icrosoft,1E949.0,f1q-0030j microsoft visual studio 2005 professional edition upgrade package + msdn profe,%an,757.7>,49
0,bnues clues preschool,hu'ongous entertainment,<an,brein play preschool-1st grade,n]n,17.9,5951
0,middle vchool success deluxe 2008,/opics entertainment,4'.99,britannica deluge 2008,Gan,26p5,4555
1,total {d home & landscape design suite version 9,Mndividual software,(9.99,individ;al software inc total 3d home & landscape deluxe 9,Zan,3335,5989
0,adobb creative suite cs3 production premium,adBbe,1699.q,adobehcreative suite 3 ( cs3 ) design premium upgrade mac,?an,`69.97,1522
0,i|stant immersion japanese 2.0,topics entertQinment,1D.99,~nstant home design 3.0,Dan,15(9,3341
0,century software tinyterm jlus v. 4.0 complete product,centZry software,'an,encore:software 10599 encore registry mechanic v. 5.1 complete product utility 1 user ( s ) complete product standard pc,Van,25r97,5006
0,-he print shop 21 deluxe by broderbund,enc^re software,nxn,encore sof@ware 10072 mavis beacon typing 17 deluxe by broderbund,ntn,33.07,1097
0,datawatch monarch v7 ntwk-starter cd most 8u f$m32c070-a08n ),d;tawatch,n_n,monarch=std ( v9 .0 ) network starter 4-user rtl box datawatch fpm32c090-a04n,Ian,M157.21,6543
0,jump}tart 1st grade,"kn""wledge adventure",/an,jumpstPrt advanced 1st grade knowledge adventure,n^n,Y9.99,4650
0,micr?soft word 2007 version upgrade,mkcrosoft,109f95,word mac 2M04 upgrade microsoft d48-00488,n[n,[7.36,2880
0,custom l+nddesigner 3d design 7.0,siZrra on-line,"""an",nncore inc 3d home architect landscape designer v 8.0,kan,2M.49,1647
0,"microsoft office fro""tpage 2003 academic version windows )",micrdsoft,159R98,micrrsoft w87-02380 office sbe 2007 win32,}an,m00.34,521
0,"instant immersion italian ,.0",topics.entertainment,2!.99,_opics entertainment instant immersion spanish advanced audio,5an,12@05,4464
0,hallmark card Ltudio 2005 deluxe,sierra home,?9.99,sierrah{me hse hallmark card studio special edition win 98 me 2000 xp,iierrahome,19#26,5059
0,instxnt immersion spanish ( audio book ),topics zntertainment,nVn,topIcs entertainment instant immersion spanish advanced audio,ban,12.u5,4463
0,pdachtree by sage complete accounting 2007,|age software,26d.99,pOachtree software vernfp2008rt sage peachtree premium accounting 2008 for nonprofits financial management pc,lan,540C97,4479
0,microsoft word 2007 version upXrade,micrUsoft,10g.95,microsoft ( r ) project stanEard 2007,Dan,34N.95,240
0,microsoft offic- 2004 standard upgrade ( mac ),mrcrosoft,233.99,microsoft`( r ) office standard 2007,?an,"3""9.99",420
0,insmant immersion german deluxe 2.0,topics eStertainment,34.99,nopics entertainment instant immersion ingles audio deluxe,n]n,>7.55,3312
0,microsoft windows small busin'ss server cal 2003 license pack 20 client addpack device,microsoft softwcre,_an,microsoft r18-00908 windows sQrver 2003 client access license 20-pack ( per user ),mgcrosoft,6K8.99,3486
0,"micro""oft windows vista business 32-bit for system builders",microsoWt,17!.99,microsoftRvirtual pc 7.0 windows xp home,n5n,20/.99,2047
0,miSrosoft windows small business server cal 2003 license pack 20 client addpack device,>icrosoft software,ian,11105947 symanrec backup exec 11d for windows small business server standard w / continu,n|n,479.*2,5416
0,quickWooks premier nonprofit edition 2007,in7uit,399|95,learning0quickbooks 2007,iAtuit,38.i9,4545
1,merriam-webster 's dictiMnary ( win/mac ) ( jewel case ),fogware puFlishing,N.99,merriam-webster='s dictionary ( win/mac ) ( jewel case ) ( 10462 ),nGn,9.K9,4871
0,projectpx project management software,maAware,<99.95,now softwa@e nuw45e1k now up-to-date & contact complete product content management 1 user ( s ) complete product standard pc,Zan,107(97,5483
0,zicrosoft student with encarta premium 2008 dvd,microsof8,!9.95,fb7-005768microsoft encarta premium 2007 media volume cd win french,ban,e3.53,5462
0,adnbe creative suite cs3 web standard upsell,ahobe,799U0,adobe cjeative suite ( v3 .0 ) design premium mac adobe 19500009,dan,F482.0,2171
0,professionalxhome design suite platinum,punch ! software,99o95,rezume maker professional 12,_an,17.X5,3381
0,printmaster 1P gold by encore software,encore Foftware,Y0.66,encore software 13771 super granny 3,",an",17.<7,5016
1,peachtnee by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage so&tware,1179.99,sage/( ptree ) premium accounting for manufacturing 2007 multi-user,Pan,118-.37,3798
0,Lnone software intellihance pro 4.1,onone soQtware,nKn,onone software hpr-40211 mask pro 4 1-user full win xp vista/mac 10.4 or,Tnone software,179S94,5288
0,adobe creative Auite cs3 design premium upsell [ mac ],adobF,15G9.0,"adobe prod,ction premium cs3 software suite for mac av production software",[an,1v98.95,1447
0,v.omm system suite professional 7,avan}uest,4/.95,individual software inc systemsuite 8 $rofessional ( us pos ),ran,4w.42,4705
0,i copy dvds 2 professional ediQion,me-too-softwa1e,6B.99,resumeAmaker professional 12,van,@7.95,3385
0,the?print shop 22 sb cs by the print shop,"encore so,tware",ean,+ncore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop,ran,81.u7,5790
0,pokemonQteam turbo ( jewel case ),valuwoft,H.99,po`emon team turbo,n)n,7.9E,6656
0,!he print shop 21 deluxe by broderbund,encore softwZre,n(n,rncore software 10741 the print shop 22 deluxe sb cs by the print shop,Oan,4:.97,4354
1,corel ven}ura 10 dvd,c]rel,699P0,ventNra 10 dvd,n8n,66J.5,6862
1,pun#h ! home design architectura series 18,pu2ch ! software,12H.99,punco software 41100 punch ! home design architectural series 18,punHh software,118.99,1629
0,hoyl< board games,enBore,a.99,freeverse!software 4015 big bang board games,freeverse sofhware,:8.99,6303
0,micr{soft windows vista business 32-bit for system builders,"microsof,",17&.99,microsoftNwinvista bus upsa 1y acq y3 ent w/visent 66j-01685,=an,144X0,3194
0,m8crosoft office frontpage 2003 academic version windows ),micro$oft,S59.98,microsoft hindows xp pro sp2 retail,Uan,2B9.99,2032
1,final draft 7/syd field 's screenwriting wvrkshop dvd bundle,fin#l draft,24b.99,final-draft final draft 7.0 with syd fields workshop bundle screen writing software,n9n,2V7.95,6697
0,micro[pot macdraft pe ( mac ),4icrospot ltd.,99.9#,microspot interiors ( mEc 10.2 or later ),zan,39.95,4103
0,microsoftloffice 2004 professional ( mac ),mi[rosoft,4l9.99,microsoft officT outlook 2007,nMn,10j.95,632
0,values5ft tune transfer for ipod software for windows xp,value!oft,2k.95,iparrqt spanish/english phrase translator software for ipod ipod software,n0n,1>.95,3889
0,panda~internet security 2007 3-user,panda sYftware,61.95,kasperskyn( r ) internet security 6.0,Dan,76.39,4057
0,microsoftDexcel 2004 ( mac ),micrMsoft,22L.99,microsoft`( r ) money 2007 deluxe,nqn,49s99,477
0,microsoft visual studio team edition for software architect 200> with msdn premium,Wicrosoft,5479K0,123-00001 microsoft visual studio 2005 team test load agent comelete package 1 process,Lan,47V2.85,2942
0,microcoft visual studio professional 2005 upgrade,micCosoft software,54C.0,microsoftv( r ) project 2002,n8n,32r.99,547
0,8unch ! master landscape professional & home design v 10.0,punnh ! software,"6"".95",encore!inc 3d home architect landscape design deluxe v 9.0,tan,2t.49,1709
0,adobeephotoshop elements 4.0 ( mac ),aMobe,8^.99,adobe ( r ) pootoshop ( r ) 7.0 upgrade for pc,gan,67-.99,5238
0,microsoft office & wifdows training,jopics entertainment,2!.99,microsoftrwindows xp pro sp2 retail,Gan,299i99,2036
