label,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,id
1,adobe cs3 design standard macosx dvd,adobe,399.0,adobe cs3 design standard academic,,385.99,591
1,printmaster gold v 17.0,nova development,19.95,printmaster gold v 17.0 ( win 98 me 2000 xp ),,19.95,5922
1,printmaster gold v 17.0,encore software,19.99,encore inc printmaster gold v 17.0,,17.1,278
1,adobe creative suite cs3 production premium,adobe,1699.0,adobe production premium cs3 software suite for windows professional editing software,,1698.95,4398
1,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows vista business ( pc ),,299.99,4647
1,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft windows xp pro oem sp2 no open box returns,,149.99,5279
1,professor teaches windows xp,individual software,19.99,professor teaches windows xp individual software,,19.99,4093
1,adobe photoshop cs3 extended,adobe,999.0,adobe photoshop cs3 extended software full version for windows,,969.0,182
1,microsoft windows vista business 32-bit for system builders,microsoft,179.99,microsoft windows vista business 32-bit oem,,149.99,6838
1,avid liquid vs 7 software,avid technology,888.75,avid liquid 7.0 professional video editing software for windows professional editing software,,439.95,1236
1,microsoft office excel 2007,microsoft,229.95,microsoft excel 2007 ( pc ),,229.95,468
1,microsoft office & windows training professional,topics entertainment,49.95,microsoft office and windows training professional,,29.99,4234
1,microsoft office & windows training,topics entertainment,29.99,microsoft office and windows training ( win 98 me nt 2000 xp ),,29.95,3094
1,smart steps 4th grade,dorling-kindersley-multimedia - ( dk ),29.95,smart steps 4th grade ( jc ),dorling-kindersley-multimedia - ( dk ),11.95,5206
1,dk smart steps 3rd grade,global-software-publishing,9.99,global software a0454jch dk smart steps 3rd grade win 95 98 me 2000 xp vista,global-software-publishing,9.08,2601
1,geometry ( win/mac ) ( jewel case ),fogware publishing,9.99,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59,5908
1,cross stitch design studio ( jewel case ),m-and-r-technologies,9.99,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59,4869
1,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,topics entertainment instant immersion italian 2.0,,17.55,1306
1,instant immersion german deluxe 2.0,topics entertainment,39.99,instant immers german dlux 2.0,,36.11,5629
1,instant immersion 33 languages,topics entertainment,49.99,instant immersion 33 languages,topics entertainment,43.99,3607
1,instant immersion italian platinum,topics entertainment,129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,3285
1,instant immersion german audio,topics entertainment,,topics entertainment instant immersion german audio,,12.05,3776
1,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,2847
1,onone software pxl smartscale windows and macintosh ),onone software,,pxl smartscale for mac/win,,159.95,3444
1,onone plug-in suite 3 for adobe photoshop,onone software,399.95,onone software plug-in suite full,,393.68,5094
1,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,microsoft e32-00575 sql server 2005 developer edition x64 complete product dbms 1 developer ( s ) complete product standard english pc,,43.97,112
1,microspot interiors ( mac ),microspot ltd.,99.95,microspot interiors version 3.6,,85.99,3529
1,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,microsoft 059-03871 molpc word sa,,111.78,927
1,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe photoshop cs3 extended for mac upgrade,,329.99,2686
1,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,adobe illustrator cs3 upgrade from freehand for mac,,206.99,3323
1,hoyle : classic collection 2006,encore,19.99,encore software 11052 hoyle : classic collection 2006 win 98 me 2000 xp,,18.97,5398
1,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe cs3 production premium upgrade,,822.99,2973
1,adobe indesign cs3 [ mac ],adobe,699.0,adobe indesign cs3 for mac,,725.99,6404
1,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe cs3 master collection upsell from cs1,,2054.99,5135
1,midway arcade treasures ( jewel case ),encore software,9.99,encore inc 28453 midway arcade treasures win 98 me 2000 xp,encore inc,19.38,4956
1,apple garageband jam pack : symphony orchestra,apple,99.0,apple garageband jam pack : symphony orchestra,,95.99,2032
1,apple garageband jam pack : world music,apple,99.0,apple garageband jam pack : world music,,95.99,4648
1,instant immersion french deluxe 2.0,topics entertainment,49.99,instant immers french dlx 2,,27.57,1571
1,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),,31.06,968
1,instant immersion japanese deluxe 2.0,topics entertainment,39.99,instant immers japanese dlx 2 .,,36.11,4804
1,instant immersion ingles audio deluxe,topics entertainment,,topics entertainment instant immersion ingles audio deluxe,,17.55,1915
1,instant play guitar deluxe v2 .,topics entertainment,39.48,topics entertainment instant play guitar deluxe v2 .0,,31.06,2985
1,punch ! professional home design platinum v10,punch ! software,99.0,punch software 86100 prof home design platinum v10 sb win 98 me nt 2000 xp,,84.97,491
1,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,adobe cs3 design standard,,1243.99,6287
1,adobe creative suite cs3 web standard [ mac ],adobe,999.0,adobe cs3 web standard,,1035.99,3263
1,apple logic pro 7.2 retail,apple,999.0,apple/emagic logic pro 7.2 software music production software,,999.0,5686
1,makemusic finale 2007 win/mac,emedia,600.0,make finale 2007 software music production software,,429.95,3123
1,sibelius 5 professional edition,sibelius-software-ltd .,599.0,sibelius sibelius 5 software music production software,sibelius-software-ltd .,449.95,165
1,digidesign music production toolkit ( pro tools le ),digidesign,495.0,digidesign music production toolkit music production software,,495.0,2099
1,steinberg sequel ( pc or mac ) music creation & performance software,steinberg,129.0,steinberg sequel music software music production software,,99.99,2324
1,sibelius 4 professional edition,sibelius-software-ltd .,599.99,sibelius sibelius 4 software music production software,sibelius-software-ltd .,449.95,1677
1,adobe creative suite cs3 master collection [ mac ],adobe,2499.0,adobe cs3 master collection,,2499.99,2850
1,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe cs3 web standard upsell,,819.99,376
1,the logo creator ( mac ),laughing bird,39.99,laughingbird the logo creator,,34.99,84
1,reel deal slots 2.0 for pc,phantom efx,9.99,phantom efx reel deal slots v 2.0,,7.36,1634
1,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft office 2004 student/teacher,,145.99,5089
1,instant immersion italian deluxe 2.0,topics entertainment,49.99,instant immers italian dlux 2 .,,36.11,2450
1,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0,adobe acrobat v8 .0 professional for mac upgrade,,145.99,4289
1,acrobat professional 8 ( windows ),adobe,273.0,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36,4774
1,final cut express 2.0 upgrade,apple computer,99.99,apple software m9372z/a final cut express 2.0 upgrade,apple software,79.99,6666
1,apple final cut studio 2 ( mac ),apple,1299.0,apple final cut studio 2,,1299.99,1337
1,apple final cut studio 2 ( mac ),apple,1299.0,apple final cut studio 2 production suite for mac av production software,,1298.95,5042
1,apple final cut express hd 3.5 ( mac ),apple computer,299.0,apple final cut express hd 3.5,,299.99,1501
1,elementary school success deluxe 2006,topics entertainment,49.99,elementary school success deluxe 2006,,15.9,1808
1,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft windows vista ultimate retail no open box returns,,399.99,3388
1,services for netware 5.0,microsoft,149.0,microsoft windows services for netware v. 5.0 complete package,,138.17,1185
1,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software,1199.99,sage ( ptree ) premium accounting for manufacturing 2007 multi-user,,1180.37,1671
1,peachtree by sage premium accounting 2007 accountants ' edition,sage software,499.99,sage ( ptree ) premium accounting accountants edition 2007,,492.01,3350
1,peachtree by sage complete accounting 2007,sage software,269.99,sage software peachtree complete accounting 2007 software for windows tax & finance software,,249.95,2721
1,adobe creative suite cs3 production premium upgrade,adobe,799.0,production prem cs3 mac upgrad,,808.15,6727
1,adobe production studio premium,adobe,1699.0,adobe production studio premium software suite video software bundles,,1698.95,4891
1,adobe audition 2.0,adobe,349.0,adobe audition 2.0 audio production software music production software,,348.95,4524
1,computrace lojack for laptops : 1 year subscription,absolute software,49.99,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp ),,41.97,2225
1,computrace lojack for laptops : 3 year subscription,absolute software,99.99,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ),,85.97,1018
1,computrace lojack for laptops 4 year subscription,absolute software,119.99,absolute software lfl-n2-48 computrace lojack for laptops 4 year license,,105.68,910
1,pinnacle mobile media converter,pinnacle,29.99,pinnacle mobile media converter software for windows ipod software,,29.95,5580
1,adobe captivate 2.0,adobe,1083.95,adobe captivate 2 software for windows presentation software,,598.95,1452
1,quicken 2007 basic,intuit,29.95,intuit quicken basic 2007 software for windows tax & finance software,,29.95,3473
1,quicken 2007 deluxe,intuit,59.95,intuit quicken deluxe 2007 software for windows tax & finance software,,54.95,1143
1,quickbooks pro 2007 small business financial software,intuit,199.95,intuit quickbooks pro 2007 software for windows tax & finance software,,179.95,4068
1,sibelius 5 educational edition,sibelius-software-ltd .,329.0,sibelius sibelius 5 software educational discount music production software,sibelius-software-ltd .,248.95,4693
1,entertainment partners budgeting ( mac ),entertainment partners,699.0,entertainment partners ep budgeting for film,,415.99,3927
1,phonics success essentials : grades 7-9,topics education,19.99,topics entertainment phonics success essentials,,17.55,5172
1,atlantis quest,got game,19.99,got game entertainment atlantis quest,,17.27,3212
1,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,topics entertainment learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),6.56,5055
1,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51,2629
1,photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ),adobe,242.62,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51,6214
1,adobe premiere elements 3.0,adobe,161.73,adobe premiere elements 3 ( pc ),,99.99,4181
1,adobe premiere elements 3.0,adobe,99.99,adobe premiere elements 3 ( pc ),,99.99,768
1,quicken legal business pro 2007,nolo press,79.99,nolo quicken legal business pro 2007,,67.94,4566
1,palo alto business plan pro 2007,palo-alto-software,99.95,palo alto software business plan pro 2007,palo-alto-software,88.83,1072
1,world of rainbow fish,global-software-publishing,19.99,world of rainbow fish ( a9839m2h ),global-software-publishing,19.19,1725
1,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95,1175
1,mcafee total protection 2007 3 users,mcafee,99.99,mcafee inc total protection 2007 3-user,,92.51,439
1,internet security barrier x4 antispam edition,intego inc,,intego inc internet security barrier x4 antispam edition,,71.75,2494
1,upg sgms 1000 incremental node,sonic-systems-inc .,,sonicwall gms 1000 upgrade,,63074.12,2212
1,irispen express translator,iris,149.99,iris inc irispen express translator,,142.29,4183
1,microspot interiors,microspot ltd.,99.95,microspot interiors ( mac 10.2 or later ),,99.95,1876
1,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95,63
1,photoshop elements 4 mac retail eng 1u ( 19230169 ),adobe,145.39,adobe photoshop elements 4.0 photo-editing software for mac,,85.95,930
1,photoshop elements 4 edu mac 1u,adobe-education-box,69.0,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99,1389
1,snap ! spelling ( jewel case ),topics entertainment,19.95,spelling,,4.93,5975
1,netmanage upg rumba unix-hp edition level 902453-007-c ),netmanage,,902453-007-b rumba unix-hp edition upgrade license 1 user volume level b 5-49 c,,147.73,1504
1,panda internet security 2007 3-user,panda software,69.95,panda software panda internet security 2007,,69.99,3743
1,zonealarm pro firewall,zone labs,39.99,zone labs zonealarm pro,,30.17,1235
1,norton internet security mac 3.0 [ antivirus firewall privacy controls iclean ],symantec,99.95,symantec norton internet security 3.0 software for macintosh apple & mac software,,89.95,3113
1,zonealarm internet security suite,zone labs,49.99,zonealarm internet security suite 2007 ( pc ) zonelabs,,49.99,2357
1,mediafour macdrive 6 for windows,mediafour corporation,49.99,mediafour macdrive 6 access mac partition in windows,,43.99,4578
1,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,office mac student/teach 04,,146.02,5229
1,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,intuit inc quickbooks premier edition 2007 5 user,,1309.31,2334
1,quicken 2007 for mac,intuit,69.95,intuit quicken 2007 macintosh,,69.99,3270
1,quicken 2007 premier,intuit,79.95,intuit quicken premier 2007 software for windows tax & finance software,,73.95,1488
1,national geographic presents : redshift 5 planetarium software,topics entertainment,39.99,redshift 5 ( national geographic presents ) ( win 98 me 2000 xp ),,39.99,5221
1,national geographic photo gallery ( jewel case ),topics entertainment,9.99,national geographic photo gallery topics,,9.95,169
1,national geographic presents : forces of nature,topics entertainment,29.99,national geographic : forces of nature,,12.9,2765
1,riverdeep the print shop zoom dvd,riverdeep,,encore software 11941 the print shop zoom,,17.97,6871
1,the print shop 22 deluxe,encore,49.99,the printshop v22 deluxe,,29.9,178
1,the print shop 22 deluxe sb cs by the print shop,encore software,49.95,encore software 10741 the print shop 22 deluxe sb cs by the print shop,,42.97,6026
1,cosmi rom03558 print perfect clip art deluxe,cosmi,,cosmi print perfect clip art deluxe,,6.99,6371
1,norton antivirus 2007,symantec,39.99,symantec norton anti-virus 2007 windows,,39.99,3812
1,panda antivirus 2007,panda software,29.95,sos aggregation company panda antivirus 2007,,23.72,6785
1,adobe soundbooth cs3 [ mac ],adobe,199.0,adobe soundbooth cs3 audio editing software mac music production software,,198.95,3095
1,power production storyboard quick,power production,,power production storyboard quick 5 software for mac and windows animation software,,299.0,5082
1,power production storyboard artist 4,power production,,power production power production storyboard artist software animation software,,498.95,6511
1,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe after effects professional 7.0 software effects software,,998.95,2142
1,rollercoaster tycoon 3 ( mac ),aspyr media,49.99,aspyr roller coaster tycoon 3 mac os x,,45.99,2503
1,rollercoaster tycoon 3 : soaked,aspyr media,19.99,rollercoaster tycoon 3 soaked,,23.99,154
1,ulead systems dvd workshop 2,ulead systems,494.99,corel ulead dvd workshop 2 authoring software,,299.95,527
1,recam remote monitoring software,mobi-technologies-inc .,129.0,mobi-cam 70008 monitoring and notification software,mobi-technologies-inc .,89.69,4765
1,mobi recam camera monitoring and notification software,mobi,119.99,mobi-cam 70008 monitoring and notification software,mobi-technologies-inc .,89.69,1771
1,logic pro 6 upgrade from logic platinum/gold 5 & 6,apple,199.99,apple software t9161ll/a logic platinum / gold 5 & 6 to logic pro 6 update,apple software,149.0,1296
1,encyclopedia britannica deluxe 2008 win/mac,avanquest,29.95,britannica deluxe 2008,,26.5,888
1,3d bridge deluxe ( mac ),freeverse software,24.99,freeverse 3d bridge deluxe,,24.99,2683
1,tlc arthur 's kindergarten learning system 2008,encore,19.99,tlc arthur 's kindergarten learning system ( pc ) encore,,19.95,1151
1,riverdeep arthur 's kindergarten,riverdeep,,tlc arthur 's kindergarten learning system ( pc ) encore,,19.95,6596
1,instant play electric guitar deluxe,topics entertainment,39.99,topics entertainment topics entertainment play electric guitar deluxe windows,,39.9,3075
1,jumpstart 4th-6th grade v 2.0 b43,knowledge adventure,19.99,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43,,16.93,3603
1,jumpstart advanced 3rd grade v2 .0,knowledge adventure,19.99,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure,,19.99,1984
1,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,19.99,2857
1,jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,jumpstart advanced 1st grade knowledge adventure,,19.99,3889
1,jumpstart advanced preschool v2 .0,knowledge adventure,19.99,knowledge adventure inc. jumpstart advanced preschool v2 .0,,16.93,1605
1,aquarium 3-in-one collection ( win/mac ),encore software,19.99,aquarium 3-in-one limited edition ( win 95 98 me 2000 xp/mac 10.1 or higher ),,19.95,3697
1,aquarium 3 in 1 collection limited edition for win/mac,encore software,19.99,encore software 10123 aquarium 3-in-one limited edition ( eurpac ) win 95 98 me 2000 xp,,18.97,1155
1,hoyle casino 2007,encore,19.95,encore software 10673 hoyle casino 2007 win 98 me 2000 xp,,18.97,6377
1,hoyle casino ( 2007 ),encore,19.99,encore software 10675 hoyle casino 2007 win 98 me 2000 xp,,18.97,2763
1,procurve vpn client software unlimited client licenses,hewlett packard,,procurve vpn client software unlimited client licenses,,2598.96,6605
1,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop cs3 extended for mac,,935.99,6730
1,systemsuite 8 professional,individual software,49.99,individual software inc systemsuite 8 professional ( us pos ),,46.42,6311
1,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95,absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher,,80.97,3112
1,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95,computrace lojack for laptops 3 yr subscription,,89.99,3684
1,punch ! super home suite,punch ! software,49.99,punch software punch ! super home suite,,49.95,2852
1,instant home design ( jewel case ),topics entertainment,9.99,instant home design 1 ( jc ),,12.9,3931
1,punch ! professional home design suite,punch ! software,69.99,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99,4981
1,punch super home suite 3.0,punch ! software,49.99,punch software 17100 punch ! super home suite,punch software,45.99,121
1,family tree maker 2008 platinum,encore,99.95,encore inc family tree maker 2008 platinum,,85.07,6347
1,family tree maker version 16 essentials,encore,29.95,encore inc family tree maker v 16 essentials,,25.75,6142
1,family tree maker 11.2 collector 's edition,encore,109.95,family tree maker 11 collector 's edition,,34.9,1903
1,math advantage 2008,encore,39.99,encore inc math advantage 2008,,33.89,3829
1,elementary advantage 2008,encore,39.99,elementary advantage 2008 encore,,39.95,5749
1,turbocad mac 3d for mac,imsi,249.99,imsi design llc turbocad mac 3d,,204.67,6167
1,sound studio 3 : record edit add effects to audio ( mac ),freeverse software,79.99,sound studio 3 for mac,,79.99,109
1,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),,9.59,850
1,usa/world extreme landscapes bundle,abacus,39.95,abacus usa/world extreme landscapes bundle,,38.43,5418
1,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,sony media software cinescore soundtrack creation software audio software for video,sony-pictures-digital-entertainment,179.95,4262
1,emc retrospect 7.5 svr 1-client windows,dantz,249.0,emc insignia retrospect server client v. 7.5 complete package,,181.97,5248
1,aircraft collector 's second edition,abacus,19.95,abacus aircraft collectors second edition,,17.55,168
1,family tree maker version 16 deluxe,encore,69.95,family tree maker version 16 deluxe ( 10870 ),,57.59,3439
1,emedia bass method win/mac,emedia,59.99,emedia eg03014 bass method os x,emedia,53.99,5428
1,emedia intermediate guitar method os x,emedia,59.99,emedia eg04025 intermediate guitar method complete package,emedia,53.99,144
1,steinberg cubase 4 digital audio software,steinberg,999.99,steinberg cubase 4 software music production software,,799.99,6791
1,steinberg cubase studio 4,steinberg,499.99,steinberg cubase studio 4 software music production software,,399.99,5197
