label,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,id
0,Whatcha Say (7Klubjumpers Remix Radio ),Jason Derllo,Reload\d,"Pop , Music , Rock , R&B / Soul , CoQtemporary R&B , Dance",$ 1B29,2011@This Compilation P2011 Warner Bros. . Records Inc.,8:02,16-DWc-11,TheYSky 's The Limit ( Ayo Remix ),Jason berulo,Reloade`,9op,q 1.29,"( C v 2006 DTP Records , LLC",3w25,"Dece-ber 16 , 2011",45
0,Because of5Your Love,Kenny CheRney,2reatest Hits,"Country , Music , Cogtemporary Country , Urban Cowboy",$ 0b99,2000 BMG EntertainmYnt,4!16,26-sep-00,"Ruby , Do n't Take Your Love To wown",Kenny Ro:ers,49 All Time sreatest Hits,"eountry , Traditional Country , Cowboy",$ 0.;9,( c ) 2008 Moldenlane Records,2255,"August 1 , 20%8",248
0,WheVe Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ],Skrillex & Dnplo,Where Are '`` Now ( witE Justin Bieber ) [ Remixes ] - EP,"Dan5e , Music",$ C.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of t6e United States . A Warner Music Group Company,2:3z,16-JGn-15,Scary Monsters And Nice Sprites ( Zedd Remix ),Skriglex,Scary Monsters And Nice Sprites EP [UExplicit ],"Electronica , Dance & Electronic , Dubmtep",$61.29,( c ) 2013 Digitop [td,",:57","DecembPr 21 , 2010",122
0,Second Chance ( Live Acoustic from Kansa> City ),S:inedown,Somewhere In the Stratosphere ( <ive ),"Rock , MJsic , Metal , Alternative , Hard Rock",$.1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the wo_ld outside of the United States .,2:06,18-Upr-11,Burning BrightL( Live From Washington State ),Shinedoxn,Somewh>re In The Stratosphere,"Roc""",$ 1.a9,(KC ) 2005 MCA Nashville,3w53,"April 18 ,z2011",205
0,If 9 Am a Stranger ( Live In Amsterdam ),"Ryan Ad""ms",Live After Deaf Q Live ) [ Complete Collection ],"Singer/Songwriter , Music , Roc?",$ 0.y9,2W12 PAXAM RECORDS,5:f0,>-Jul-12,aear Chicago ( Live in Stockholm ),RyaL Adams,Live After Deaf ( CollectionI),"Fo:k , Rock",$ 0T99,2+12 PAXAM RECORDS,2:2},"July q , 2012",166
0,If I Am a Stranger ( Live In Amstermam ),Ryan Ad2ms,Live After Deaf (`Live ) [ Complete Collection ],"Singer/Songwriter , MusAc , Rock",$ E.99,2012 PAXAM RECONDS,5:t0,2-Jul-K2,Carolina Rain ( 1ive in Cork ),Ryan Ada<s,Live After Deaf ( CoZk ),"Fol> , Rock",$ 0.9/,2012 PAXAM RECOCDS,5:4D,"Augusta9 , 2012",145
0,If I Am a Stranger R Live In Amsterdam ),Ryxn Adams,Live AfBer Deaf ( Live ) [ Complete Collection ],"Singer/Songwri2er , Music , Rock",$ 0.39,2012 PAXAM REXORDS,q:10,<-Jul-12,16 vays ( Live in Glasgow ),Ryan A$ams,Live After Deaf ( CollecUion ),"Folk , Ro<k",$ 0.9F,2012 PAXAM~RECORDS,u:31,"JIly 2 , 2012",181
0,Autonomy ( Cfld Blank Mix ),nedd,Aunonomy - EP,"Zance , Music",$ 0.9/,2011 Bugeyed Recqrds,4:5P,28-Mar711,Autonomy ( .ucky Date Mix ),ZedA,<edd - Autonomy,"wlectronica , Dance & Electronic",$ 0F99,( C ) 2014 Wolf Tone Limitad,5:5C,"MarchO28 , 2011",78
0,Closer ( fCat . Mike Posner ),Nick JFnas,Nick Jonas ( Delux7 Version ),"Pop , Music , Teen Pop ' Pop/Rock , Rock",$ 1{29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LL?",3:4!,10-Nov-1+,Numb [ fevt . Angel Haze ] [ Clean ],Nick_Jonas,Nick Jonas ( D}luxe ) [ Clean ],Pjp,${1.29,"( C ) 2014 Island Records/Safehouse Recor%s LLC , a division of UMG Recordings , Inc.",3t57,"Nove<ber 10 , 2014",111
0,Second Chance ( Live Acoustic from Kansa_ City ),Shinedoen,Somewhere In the Stratosphere ( 'ive ),"Rock , Music , Metal , Alternative , Hakd Rock",$=1.29,2011 Atlantic Recording Corporation for the UnLted States and WEA International Inc. for the world outside of the United States .,5:I6,{8-Apr-11,45 ( Live AcoustiJ From Kansas City ),Shinedo0n,Somewhere In The St+atosphere,Rocc,$ 1.B9,( C ) 2005 MCAcNashville,6:Q2,"A@ril 18 , 2011",267
0,Starry Eyed ( AN21 and Max Vangeli Rebix ),\llie Goulding,Starry Eyed ( Remixesw) - EP,"yance , Music , Pop , Rock",$ 1.2u,2011 Pol&dor Ltd. ( UK ),8:15,15-aeb-11,Lights ( Shook Remi/ ),Ellie GouldiKg,(ights ( The Remixes Part 1 ),Top,$ 1.$9,( C ) 2011 Polydor Ltd. ( U2 ),3:4=,May 23 % 2011,216
0,Lqck It ( Norman Doray Remix ),KIskade & Skrillex,Lick It ( Remixes f - EP,"Dance , Music , Electroni^",$ 1.2Z,"2B12 Ultra Records , Inc.",y:14,T7-Apr-12,Scary Monsters And Nice SpUites ( Phonat Remix ),SkrGllex,More Monsters And Sprites XP,"Dance & Electronic , Du}step",$ 1.39,2011 Rory Bourke Music Coj ( BMI ),3:C9,"Jun\ 7 , 2011",143
0,Ti9anium ( Spanish Version ),David Guettf,Titanium ( Spanish Kersion ) - Single,"Dauce , Music , Electronic",$ -.29,"2012 What A Music Ltd , Licenc? exclusive Parlophone Music France",3b58,2q-Aug-12,Titanium ( feat . Si5 ) [ Cazzette 's Ant Seeking Hamster Mix ],Dacid Guetta,Titaniul ( Feat . Sia ),Dance & ElPctronic,~ 0.99,"2011 What A Music LRd , licence exclusive Parlophone Music France","6,37","January p0 , 2012",128
1,H<lcyon,Ellie Go`lding,Halcyon Days ( DeXuxe Edition ),"Pop , Music 0 Dance , Rock",$ 1.2K,‰ ãÑ 2013 Polydor Lt[. ( UK ),C:24,27-Aug-1|,Halcdon,Ellie G\ulding,Hal*yon,PZp,$ 1v29,( C ) 2013 Polydor Ltd. (dUK ),3:s4,"August 27 ,72013",308
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mbx Version ],David Gue[ta,One 5ove ( Deluxe Version ),"Dance , dusic",$ 1.c9,2010 Gum Prod licence exclusive Parlophone M5sic France,p:51,2C-Aug-09,Gettin ' Over ( Feat . Chris Willis ; Continuous Mix aersion ),David Zuetta,"One Love (""Deluxe Version )",Dance & slectronic,$ z.29,( C ) 2014 Swedish Hous2 Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:3r,"August ""1 , 2009",62
0,Toyfriend ( feat . Wynter GorZon ) [ Continuous Mix Version ],Dnvid Guetta,One Love ( Deluxe VersMon ),"Dance , Musi9",$ 1.C9,2010 Gum Prod licence exclusive Parlophone music France,2f51,21-Aug-r9,Gettin ' Over ( Feat . Chris Willis ; Continuous Mix VersiJn ),<avid Guetta,One Love ( DHluxe Version ),Dance & Electr=nic,$ 1.2d,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin ReRords Ltd,p:31,"August 21z, 2009",139
0,The Whisperer ( feat . Sia O,Davit Guetta,>isten,"Dance , Music , Electronic , Hodse , Rock , French Pop",* 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license toJAtlantic Recording Corporation for the United States . All rights reserved",3:H4,24-Wov-14,Dangerous ( feat . Sam Mart8n ),Dav'd Guetta,Li}ten ( Deluxe ),Dance & Electrolic,$ S.29,2015 If Moving You- Mine,p:23,"November 24 , 20p4",117
0,Toyfriend ( feat . Wynter Gordon & [ Continuous Mix Version ],Davi; Guetta,One Lose ( Deluxe Version ),"Dance , MusHc",$ 1.2G,2010 Gum Prod licZnce exclusive Parlophone Music France,2_51,21-Aug-09,Dangerous ( feat . Sam +artin ),D[vid Guetta,"L""sten ( Deluxe )",Bance & Electronic,$ m.29,2015 If Mov0ng Your Mine,3:2.,"November 2o , 2014",240
0,SloJ Down ( Sure Shot Rockers Reggae Dub Remix ),Selena GomUz,Sloz Down ( Reggae Remixes ) - Single,"Reggae , Music , ElectNonic , Dance , Rock",\ 1.29,"2013 HollywQod Records , Inc.",3:1!,20-Aug-%3,Good For You ( Yellow Claw & Cesqeaux Remix ) [ f8at . A$ AP Rocky ],Seleaa Gomez,Good For Yo_ ( Remixes ),P$p,% 1.29,( C ) 2015 Interscope Recorls,3:K1,"Sepqember 4 , 2015",189
1,True solors ( feat . Nicki Minaj ),WizxKhalifa,Blacc HolUywood,"Hip-Hop/Rap , Music , Ra5 , East Coast Rap , Hardcore Rap , Rock",$ /.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for t;e world outside of the United States . A Warner Music Group Company,4N15,19qAug-14,True Colors ( feat . Nicki Minaj )=[ Explicit ],Wiz Khal3fa,Blncc Hollywood [ Explicit ],RaC & Hip-Hop,$ G.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for Vhe world outside of the United States . A Warner Music Group Company,4:X5,August 19 L 2014,35
1,"Turn Around ( 5,4,3,2,1 ) [ DJ Bam Bam Radio vemix ]",Flo R^da,"Turn Adound ( 5,4,3,2,1 ) - Deluxe Single","HipHHop/Rap , Music , Electronic , Rap , Dirty South , Dance",$11.29,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the Iorld outside of the United States .,k:35,16-No?-10,"Turn Around ( 5,4,3,2,q )",Flo Ri.a,Only One Flo ( Part 1 ) [ DeQuxe ] [ + Video ] [ + Digital Booklet ],"Rap "" Hip-Hop",$ 1i29,2010 Atlantic Recording Corporation for the United States and WEA Internalional Inc. for the world outside of the United States,3:2|,"Nove%ber 26 , 2010",9
0,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty<Boy,Hotel Cabana ( Deluxe Vezsion ),"Pop , Music , Rvck , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.2@,2013 Naughty Boy Recordings Ltd under 0xclusive licence to Virgin Records Ltd,4^15,6-M)y-14,O9e Way [ feat . Mic Righteous ],N\ughty Boy,Hotel Cabana ( Deluve Version ) [ Explicit ],Oop,$ 1.99,( C ) 2014 Naughty Boy Recordings Ltd unde. exclusive licence to Virgin Records Ltd,3:2v,"MFy 6 , 2014",156
0,"Young , Wild & +ree ( feat . Bruno Mars )",Snodp Dogg,Mac and Devin Go to High School ( Music from and Inspir.d By the Movie ) [ Deluxe Version ],"Soundtrack,MYsic,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack","$ "".99",2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United S#ates,4:]2,I2-Dec-11,Can You Contro/ Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],Snoop Doeg,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),"Gangst( & Hardcore , Rap & Hip-Hop",$ 0.9!,( C ) 2004 Geff1n Records,"3:""8","November 16 ,>2004",108
1,Bone,ThM Weeknd,T}ilogy,"R&B / Sou] , Music , Rock , Contemporary R&B",$ 1`29,"‰ ãÑ 2012 XO & co. , Inc#",8:0F,13-Ngv-12,Gone (*Album Version ( Edited ) ) [ Clean ],The Weekns,Trilogy ( Edited Version ) [ CleHn ],RmB,$ 1.n9,"( C ) e013 XO & co. , Inc.",8:;7,September 18 Y 2015,169
0,If I Am a Stranger ( Live In Amsterdam t,Ryan Ada)s,Live After Dea< ( Live ) [ Complete Collection ],"Singer/Songwriter , Music . Rock",$ 0.j9,2012.PAXAM RECORDS,5:1@,2-Jul-1W,Lucky No_ ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ],Ryan AdaEs,Live At CDrnegie Hall [ Explicit ],!ock,$ 1.d9,( C ) 2015 PaxAmericana ReKording Company Under Exclusive Licenese To Blue Note Records,h:01,"April 21 , 2075",0
0,IfII Am a Stranger ( Live In Amsterdam ),RyaT Adams,Live After Deaf ( Live ) : Complete Collection ],"Singer/Songwriter , Music , Qock",$ L.99,2012 P*XAM RECORDS,5L10,2rJul-12,16 Days ( Live in 2ondon 2 Bonus Track ),RyanHAdams,Live After Deaf ( jollection ),"eolk , Rock",& 0.99,2G12 PAXAM RECORDS,4?56,"Vuly 2 , 2012",320
0,Masterpiece ( feat . Jordan RZkei ),Disrlosure,CaraTal,"Electroni% , Music , Dance , Garage , House , Rock",Album Onlz,"2015 Island Records , a division o{ Universal Music Operations Limited",4:0B,}an,Holding On [hfeat . Gregory Porter ],Di4closure,Cara\al,"E/ectronica , Dance & Electronic",$ 1k29,"( C ) 2015 IslandKRecords , a division of Universal Music Operations Limited",5215,"SepteUber 25 , 2015",226
0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit:],D]vid Guetta,Listen ( Weluxe Version ),"Dance , Music , Rock , House , Elec3ronic , French Pop",$(1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic ReSording Corporation for the United States . All rights reserved .",3:2%,e4-Nov-14,I 'll Keep Loving you ( feat . Birdy & Jaymes Young J,David Guett3,Li#ten ( Deluxe ),Dance & ElecRronic,$ 1l29,2015 If Moving Yeur Mine,3408,"Novem}er 24 , 2014",2
0,Toyfriend ( feat . Wynter Gordox ) [ Continuous Mix Version ],DaXid Guetta,OSe Love ( Deluxe Version ),"Mance , Music",E 1.29,2010 Gum PrQd licence exclusive Parlophone Music France,2#51,21-Au7-09,I 'll Keep Loving you ( feat . Birdy & Jaymes^Young ),Da2id Guetta,Listen ( Deluxe :,Dance & Enectronic,1 1.29,2015 If loving Your Mine,g:08,"November 24 ,72014",317
0,El Perd 6 _ n ( Forgiveness ),Niuky Jam & Enrique Iglesias,El Perd ' _ n ( Forgivendss ) - Single,"Pzp , Music",$ $.29,2015 Sony Music Entertainment US Latin1LLC,y:26,10-Jul-Z5,El PerdÌ_n < Gregor Salto Remix ),Nicky Jam & Enrique Iglesia[,El PerdÌ_n ( The Remijes ),"International , Latin Music ,3Latin Hip-Hop",$ a.29,2015 RealbSounds,4E09,"July 1 , 201G",243
0,Take C0re ( feat . Rihanna ),D$ake,Take Care ( Deluxe VersioW ),"Hip-Hop/%ap , Music",$ 1.2*,‰ ãÑ 2011 Cash Money Rccords Inc.,A:37,15-Novf11,Make Me P?oud [ feat . Nicki Minaj ] [ Clean ],Rrake,%ake Care ( Deluxe Edition ),Rap & Hip-8op,$ ].29,( C ) 2012 Cash Money qecords Inc.,3:3c,"March 20 , 20=2",282
0,Take Care ( feat . Rihvnna ),DYake,Take Care>( Deluxe Version ),"Hip-Wop/Rap , Music",$ =.29,‰#ãÑ 2011 Cash Money Records Inc.,4:P7,15rNov-11,The Real Her [ feat . Andre 3500 ] [ Explicit ],Draue,Take Care ( Deluxe Edition ) [ Explicit#],Rap & .ip-Hop,f 1.29,( C ) 2012 Cash Money R2cords Inc.,5g21,"Ma-ch 20 , 2012",113
0,WNateva ( feat . Monty ),Fet`y Wap,Fetty Wap:( Deluxe ),"Hip-Hop/Rap , Music , Ra`",Album O`ly,2015 300 entertainment/RGF Productions,5R11,n.n,My Way ( feat . Monty ) [YExplicit ],Fetty Wnp,Fetty Wap ( Deluxe ) [ Explicitc],RaZ & Hip-Hop,$ Q.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , u,der exclusive license to INgrooves",3p33,"SeptemberN25 , 2015",99
1,I Ai n't Livin ' Long LiJe This,Chris 5anson,Take It to the Bany - EP,"C3untry , Music",$ 1929,2014 Soxy Music Entertainment,4w13,24-Feb-F4,I Ai n't LivinG' Long Like This,C`ris Janson,Take It to the kank ( EP ),)ountry,$ w.29,( C ) 2012 Cash Money RecZrds Inc.,4:1.,"February H4 , 2014",231
1,I Ai n't Livin ' >ong Like This,Chris J?nson,T=ke It to the Bank - EP,"Country , Mus4c",$ 1.2m,2014 Sony MusiH Entertainment,4:T3,24-Febw14,I Ai n't Livin ' Long LiHe This,Caris Janson,Take ~t to the Bank ( EP ),Coun!ry,` 1.29,( C ) 2012 Ca-h Money Records Inc.,-:13,"Feb|uary 24 , 2014",202
1,I Ca n't Go There ( Acoustic Vdrsion ),KeXny Chesney,"No Shoes , No Shi5t , No Problems","Country , Music , Contemporary Country , Urban Cowbou",$P0.99,2)02 BMG,j:45,2-%pr-02,I Ca n~t Go There ( Acoustic Version ),Kenny CheHney,"No Shoes , No ShJrt , No Problems",CoVntry,$ 7.99,Urderground Avenue,3945,"Aprila2 , 2002",186
0,Secohd Chance ( Live Acoustic from Kansas City ),ShiKedown,Somewhere In the Sttatosphere ( Live ),"Rock , MusJc , Metal , Alternative , Hard Rock",$ x.29,2011 Atlantic Recording Corporation for the United States and WEA Interna7ional Inc. for the world outside of the United States .,0:06,18-Apr-b1,Times Like These ( Live AcoustichFrom Kansas City ),Ssinedown,Somewhere In The Stratosphe^e,RTck,$ 1.2/,( C ) 2005 MCA%Nashville,4:0A,"April 18 ,92011",223
0,Second ChancR ( Live Acoustic from Kansas City ),Shinedo)n,SomewMere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Zard Rock",$ m.29,2011 Atlantic qecording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:03,18-Apr-1#,Intro ( Scary Fair- ) [ Live From Washington State ],Shi8edown,Somewhere In TheYStratosphere,Roc1,$ 1.2`,( C ) ^005 MCA Nashville,1/02,"April 18 , 2]11",81
1,Who3I Am With You,Chris YounD,>.M.,"Country , Music , Urban Cowboy , CoAtemporary Country",$ 1.2r,‰ ãÑ 2013 Sony Music EntertainmeVt,3+13,16-Sepl13,Who I Am WithEYou,Chris YounV,A.M',Co1ntry,$ 1s29,"( C r 2010 Hollywood Records , Inc.",3Y11,"September 1m , 2013",237
0,Gold ( (eat . Eighty4 Fly ),Mac2lemore & Ryan Lewis,The Heist (iDeluxe Edition ),"Hip-Hop/Rap , MusiF , Rap , Alternative Rap , West Coast Rap",$ 1.22,"‰ ãr 2012 Macklemore , LLC .",I:11,1RAug-12,Neon Cathedrql ( feat . Allen Stone ),Macklemore & Ryan Lewi-,The Heist [ Explicit5],Rap & Hip+Hop,$ 1429,2014 Selena Ga+cia & Steven Gomez,p:34,"Oc|ober 9 , 2012",10
0,The WhiFperer ( feat . Sia ),Da:id Guetta,Lis}en,"Dance , Music , Electronic , House , Rock , F*ench Pop",$ 1..9,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under excAusive license to Atlantic Recording Corporation for the United States . All rights reserved",3M54,24\Nov-14,S.T.O.P ( feat . Ryan TedAer ),David Guett<,zisten ( Deluxe ),Dance & Electrwnic,$ /.29,2015 If Moving YouO Mine,3a34,November 24 ~ 2014,206
0,The Whisperer ( f\at . Sia ),David ?uetta,Lilten,"Dance , Music , Electronic , House , RoGk , French Pop",$ [.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , snder exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",=:54,24sNov-14,Goodbce Friend ( feat . The Script ),David Gzetta,Listenm( Deluxe ),Dance & Electr-nic,D 1.29,2015 If MovingkYour Mine,A:49,"Novemb.r 24 , 2014",13
0,Dangerous ( feat . Sam Martin ) 8 Robin Schulz Remix ] [ Radio Edit ],David Gumtta,Listen ( Deluxe Ver9ion ),"Dance ^ Music , Rock , House , Electronic , French Pop",$ 1.2<,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United Stat-s . All rights reserved .",3A20,24-Nov-1N,Goodbye Friend (:feat . The Script ),"David Gue""ta",)isten ( Deluxe ),Dance & Electroni8,$ 1.2t,2015 If Movini Your Mine,3:x9,"NovemMer 24 , 2014",106
1,The Wh`sperer ( feat . Sia ),DPvid Guetta,LiLten,"Dance , Music , Electronic , House , Rock , French Sop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . Allfrights reserved",3:5A,24-Nov-h4,Nhe Whisperer ( feat . Sia ),David G4etta,Listen ( Deluue ),Dancx & Electronic,$ 1729,2015 IfsMoving Your Mine,3:`4,"'ovember 24 , 2014",47
0,As Long As You Love Me (@feat . Big Sean ) [ Audien Luvstep Mix ],<ustin Bieber,*s Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance ,AMusic , Rock",$ 1.2N,2012 The IslaWd Def Jam Music Group,4u40,1+-Sep-12,Love Me Like You Do ( SaU Instrumental Version ),Jusein Ward,Love Me Like You Do - Made Popular ByYEllie Goulding,rop,$ 0.Y9,( c ) 2015 Coverea Records,3:1i,(an,303
1,Doin 'KMy Thing,Luke BryaH,Doin ' My ;hing,"CoVntry , Music , Contemporary Country",$ 1.2B,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicab-e laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",3:0G,2-ORt-09,Doin ' My bhing,Luke BPyan,Doin ' My T&ing,Coun0ry,9 1.29,( C ) 2009 Capitol Reoords Nashville,{:09,"October 2 , 2$09",277
