title,category,brand,modelno,price,SampleID
8681,5585,9689,3582,9890,8484
3798,8487,9689,6863,8832,10153
7187,1028,7223,35,9565,10094
2388,5585,9689,7937,3274,10133
3085,1028,53,5929,4650,9152
3798,5585,8156,3804,3274,10353
7083,7834,9689,7196,8832,10289
2268,1028,8156,1177,4701,8821
9307,5585,8156,3291,3274,9067
3798,5585,9689,4871,4701,9455
3798,5585,9689,4871,38,9769
528,8487,8156,3582,7830,10087
3798,5585,8156,3804,3337,8587
2085,5585,53,3000,1097,8759
3798,5585,9689,3582,4701,8768
5539,8569,8156,3804,8689,10407
3798,5585,9689,6863,4701,10130
5867,5585,8156,6863,3274,9208
9643,5585,9689,2662,7830,10439
7119,5585,9689,6384,8832,9401
3798,5585,9689,3582,4701,9633
5687,8220,53,3582,3284,9922
2132,7834,8156,2178,8832,9925
8275,5585,8156,3582,4701,8533
2132,5585,8156,2662,4701,10420
2878,561,8444,9753,8568,9652
8681,5585,8156,3804,6399,9588
10265,8220,53,7830,5037,9095
3798,1028,8255,8600,1717,8562
4897,5585,9689,3582,3274,9985
5286,4309,53,1286,4701,9822
8681,5585,9689,3582,3274,9179
3798,5585,8156,7382,3274,9921
3766,7196,8957,9429,8832,9327
4670,8674,53,867,7183,10281
8681,5585,9689,6882,4701,8680
5539,8487,8957,2662,8832,10156
5226,5585,8156,3291,4701,8552
5008,1028,53,2662,4701,10139
8681,10191,8156,3291,38,9658
2803,1028,53,5221,4650,9022
9702,5585,8156,3582,3337,9279
7083,8487,9689,7262,8832,10181
8681,5585,8156,9429,5597,8701
3798,5585,9689,3582,9258,9549
3085,5585,9689,3291,7830,8871
3798,5585,8156,3582,4701,10054
3798,8487,8156,3634,8832,10217
1679,7834,8957,3732,8832,9573
4670,1028,9725,3582,3337,9459
2132,5585,9689,3291,3337,9802
9586,8220,53,9357,9258,9519
7263,1028,53,867,8917,9550
9319,5585,9689,6384,7830,8775
5539,8487,8156,5526,8832,8402
7083,7834,8957,7196,7337,10436
8681,10191,8156,7937,4701,8617
8681,8487,8156,9429,8832,8841
8681,5585,9689,6863,4701,8557
8681,8674,53,3722,8255,9542
8681,10191,53,2662,1097,8920
951,5585,9689,7196,4701,8652
789,1028,53,3804,5110,9826
6061,5585,8156,3291,4701,9133
3798,4309,53,865,1992,8734
437,8487,8957,7262,1875,9783
8681,7834,8156,9429,7830,9512
8681,5585,8156,5526,7830,8671
3798,1028,53,3804,3337,9227
8681,5585,9689,7821,7830,10089
9752,8569,9689,4206,8832,9718
9307,5585,9725,4871,4734,8987
915,5585,8156,3804,3274,9564
8681,8487,9689,6384,8832,10288
3798,5585,9689,3582,8832,8995
3798,1028,53,3582,9139,10122
3798,1155,53,1505,9258,8852
4897,2094,53,35,4701,8778
9702,5585,9689,3582,3337,8421
9307,5585,9725,10307,9258,9123
7083,7834,8957,2963,8832,9131
4699,8220,53,9395,528,8819
4216,5585,8156,2093,4701,8844
3582,1028,53,3582,8917,9172
3798,1028,9725,4206,4701,8559
3798,5585,9689,10207,4701,10184
2803,5585,9689,5526,9565,9257
3798,8569,9689,9888,4701,8599
7083,5585,8156,3291,8803,9353
3798,1028,7223,9252,1097,9062
2268,1028,53,3582,9258,8410
1679,5585,9689,8275,4486,9140
8681,8674,53,3722,6399,9064
5286,10131,53,2093,9565,10350
3798,5585,53,1286,9565,10110
3297,10191,53,1286,4650,9840
3798,5585,53,2093,9258,9596
2268,4309,53,5169,4309,9857
9053,1028,53,9382,1717,10103
2132,5585,9689,2963,5597,10330
3798,5585,9689,3582,9258,8948
8681,5585,9689,4019,1717,10331
951,8487,9689,9888,8832,8885
1679,7834,8571,552,7830,9873
9752,5585,9689,3582,3274,9132
2268,8569,8156,1737,4701,10222
680,10191,8156,3291,6399,8984
7083,5585,9689,6863,8832,8703
2268,5585,8156,7382,3337,9818
1178,5585,8156,9678,7545,8584
7083,5585,8957,5526,8832,8862
1679,5585,9689,6863,8832,10429
7083,5585,9689,7196,8832,8876
4589,1028,53,2186,4701,9186
537,8569,8156,2093,3337,9441
1719,1028,53,5169,4701,10109
7853,9640,53,8429,1097,8609
3582,5585,8156,9429,3274,9792
3798,5585,9689,6863,4701,8981
8681,5585,9689,3582,7545,9766
5539,8487,8957,7262,8832,9560
2650,1028,53,6714,9565,8488
9164,589,5193,4646,7909,9378
9307,1028,53,3804,4701,9975
9625,1028,53,7937,9258,10430
8877,561,6934,867,2649,10159
8681,2548,53,867,9565,9020
5687,8220,53,2971,9258,10299
1679,789,8957,3732,8832,9130
3798,5585,9689,10307,4701,10273
9625,7834,8957,552,8832,8735
2268,8569,9725,4206,9258,8497
1719,5585,2641,3582,4701,8745
3798,5585,8156,3582,7830,9649
5388,5585,8156,10307,4701,10214
9357,1094,53,10207,3274,10212
5539,5585,9689,5526,7830,8840
7301,8220,53,141,4701,10355
6301,10164,10396,8069,1018,8527
4574,5585,8957,7196,8832,9635
1679,5585,8957,7196,7830,10440
8681,8569,8156,3804,4701,8541
1679,7834,8957,7262,8832,9312
915,1028,53,867,4650,9855
8686,5585,8156,3582,3274,9413
1719,5585,9689,7262,3274,8596
3798,8569,9725,1097,4701,10284
9625,8487,9689,5526,8832,9469
8225,1028,53,9307,3337,10338
7083,7834,8957,7196,8832,9663
5539,8487,8156,3804,3337,9159
3766,8487,8957,5526,8832,9145
3509,4988,9785,8823,6301,9486
9752,2548,53,4852,9258,9260
3798,2901,53,2403,4701,10320
1719,5585,9689,9888,3337,9115
3798,5585,9689,3582,1717,9828
817,1028,53,4852,3274,8961
9307,5585,9689,3582,7830,9641
8957,2901,8156,8823,3274,8863
6544,589,5193,4067,2633,9281
5286,8569,8156,9382,9258,8787
2878,5585,9689,3291,3274,9440
3085,1028,53,7937,4701,8738
2132,7834,8957,7196,8832,10270
1679,8487,8957,7262,8832,8649
2268,7577,53,8230,5781,8808
3798,1028,9725,2662,4701,10033
2268,4309,53,3291,6803,9878
3798,5585,9689,2641,7830,8414
8696,8220,53,2094,5110,10268
8025,10191,8156,7937,38,8796
4715,10191,1619,1286,8505,9863
4699,5585,8156,3368,5037,9964
3798,8487,9689,9888,789,8807
6819,1028,53,867,3337,9483
3798,5585,9689,5526,4701,9661
3798,5585,9689,7009,7821,10359
8681,5585,8156,10307,1097,9905
7083,7196,8957,7771,8832,10182
3798,5585,9689,4871,3274,10242
4574,1028,7223,4712,7309,9287
3798,5585,9689,3582,4701,8934
951,8569,8156,3291,4701,8765
2268,1028,9689,7382,4701,8447
3798,7834,8957,5526,8832,8576
3798,5585,9689,6384,8832,8873
1679,7834,8957,552,8832,8608
6640,1028,53,3804,9565,8663
5539,10191,53,3804,7545,10187
6735,5585,9689,3291,4701,8814
3582,5585,9725,5994,1365,8551
3798,5585,8156,3582,3274,9523
3798,5585,9689,5526,9139,9836
9625,5585,9689,1177,3274,9355
2268,5585,9725,10207,4701,9499
789,8220,53,5296,9258,9518
8681,8487,8156,1353,8832,9262
1791,10164,53,1286,8255,8864
2268,1028,53,4019,9258,8955
8681,8487,8957,1353,8832,10319
3582,5585,9725,9429,3274,10195
8681,5585,9689,3804,4701,10129
8681,5585,8156,4871,7830,8706
5687,3634,53,5296,10009,8547
9138,1028,53,2662,3337,10143
2787,2548,53,9382,4701,9485
1679,5585,8156,6863,38,8405
6945,5585,9689,2093,4701,9245
7083,5585,8571,7196,7337,10152
817,1028,53,3582,9258,8454
3798,3423,53,2186,4701,9642
8681,10191,53,2662,8634,8989
1679,5585,9689,6384,8832,9231
9307,2548,8156,3291,3274,10366
93,5585,9689,3804,3274,10083
3798,8487,8957,9888,8832,10373
437,5585,9689,2963,52,9373
7083,8487,8957,7196,8832,8654
3798,5585,8156,7937,4650,9311
2332,5585,8156,3291,4701,10263
3798,5585,9689,4871,7830,9777
8681,10191,9689,3291,8832,10154
7083,5585,8156,3291,5597,8837
9307,7834,8957,5526,8832,9664
5539,8487,8156,3291,8832,8645
3798,5585,8156,3582,4701,8515
2085,1028,53,5994,4701,8472
3798,5585,9689,3582,7830,10074
9307,2548,53,3582,9258,8635
1719,5585,9725,3804,3274,8426
5996,3163,53,1836,5847,9340
3798,5585,9689,4871,3337,9497
1719,5585,9689,9249,4701,9644
93,5585,9689,3582,4701,9531
3798,5585,8957,6863,7830,9141
3798,8487,9689,3291,8832,9001
7083,7196,8957,6863,8832,9439
7504,8220,53,2662,9565,8529
2132,5585,8957,7196,8832,9541
2268,8569,8156,2093,3337,8393
6945,8569,53,9429,4701,9959
2144,7909,53,5169,7661,8401
2268,5585,53,7382,1097,9254
2377,8487,9689,7196,8832,10253
5687,8569,8156,4871,3274,9907
2268,2748,53,1177,8020,8595
3798,8487,8156,5526,7830,8905
2268,4309,53,3126,2347,10241
8681,8569,9725,4206,9258,10067
3798,1028,53,9753,4701,9533
2803,1028,53,35,9565,9297
7083,7834,8957,7262,8832,10024
1094,8569,8156,9429,3337,8991
8681,5585,8156,3582,4701,9737
8681,7993,53,729,7309,9699
3798,8569,53,7382,4701,8723
3798,5585,973,3582,3337,8781
2132,5585,8156,3291,8832,8936
4899,5585,8156,9429,4701,8882
3798,8569,8156,3291,4701,9470
7083,7196,8957,7262,8832,9522
10177,3563,8230,9666,6443,9120
3582,5585,8156,3804,4701,8930
3798,5585,9689,7262,3274,9433
8817,2548,53,3215,3274,9990
8681,5585,8156,3582,4701,9796
1679,5585,8957,7196,8832,8664
3798,5585,53,2662,9258,8677
1679,7196,8957,9429,8832,10206
5687,8569,8156,141,9565,9609
8681,1028,53,6252,8593,9241
3798,5585,53,4206,9565,9403
3798,9933,9689,7196,8832,9021
537,8569,8156,9357,4701,9936
817,8674,53,7937,7822,9156
3582,1028,53,9505,8886,9895
7083,5585,9689,7196,8832,10298
2332,5585,6322,9249,3274,10333
8681,10191,8156,1353,3274,9831
2132,7834,8957,6863,8832,9513
3798,5585,8957,7196,8832,9830
3798,7842,53,1286,1460,9665
789,7272,8230,1934,1795,10251
2392,4988,8230,9666,7272,9529
951,5585,9689,3582,4701,8438
2132,7834,8957,7196,8832,9414
4589,8569,8156,3804,4701,9506
9752,5585,8156,2093,3337,9662
3798,2548,9725,4019,4701,9815
200,1028,8156,1737,3337,9225
789,1028,53,3582,5847,9291
9625,5585,9689,3582,8832,10151
613,8487,8957,5526,8832,10329
2132,5585,9689,7937,3337,8754
7083,7834,8957,7196,8832,9631
7083,7196,8957,9429,8832,9148
1719,8487,8156,3804,3274,10026
8681,7272,8230,3722,7976,10004
1679,7834,8571,7262,8832,10311
3798,1028,9725,4206,1097,9710
9146,1028,53,9429,7545,10239
3798,5585,8255,4019,4701,9329
2085,5585,8156,9429,3274,8913
3798,7834,8957,7262,8832,9184
3798,8487,8156,6863,3274,10347
3798,3634,53,218,3274,9359
7083,789,8957,1769,8832,9195
3798,5585,8156,1956,3337,9849
8681,5585,9689,3582,3274,9988
9307,5585,9689,7382,4701,9646
2268,5585,9689,9249,9258,8578
3798,5585,8957,6384,7821,9647
3798,5585,8156,5526,8832,9881
4483,1028,53,9788,4701,9970
3798,3634,53,3240,4330,9520
9307,5585,8156,3804,7545,8618
8681,5585,9689,3582,3337,10433
698,589,8230,1323,1460,9059
3798,8220,53,4523,8917,9178
3798,1028,8156,3582,4486,9568
8681,10191,53,3291,1084,8628
1656,10191,53,5296,4701,9356
6945,8569,8156,35,3274,8938
7119,5585,9689,3582,8832,8702
7297,7834,9689,1956,5597,10075
4900,5585,9689,6384,4701,9074
4699,4767,53,1286,7309,9502
3798,1028,53,218,865,9623
6353,10191,53,9357,7545,9515
7301,10131,53,2662,9715,8960
3798,5585,9689,9249,4701,8909
2268,8220,53,1791,7545,9026
437,5585,8957,6863,8832,9841
9307,5585,9689,3582,1717,8620
2699,5585,8156,5377,9565,8736
6863,5585,9689,2662,7830,10354
3798,5585,53,3582,4701,9276
8681,5585,8156,6384,5597,8468
789,2094,53,3804,9258,8900
3798,5585,8156,3582,3274,8699
1719,1028,8156,9429,9258,9274
7909,4988,8230,9666,1262,10205
2268,1028,9725,1956,3337,9473
8613,5585,8156,9429,3274,9286
9752,1028,8156,867,4701,9535
3798,5585,9689,6863,7830,10150
7083,7834,8957,7262,8832,8970
9785,7834,8957,7262,5597,9704
2388,1028,8255,7382,4701,10141
3400,1028,53,9357,4701,8776
3798,8487,8957,9586,8832,9767
3798,1028,53,3582,3337,9019
1679,7834,8156,7196,8832,8623
437,7834,8156,3291,8832,8943
3798,5585,9689,6384,3274,8636
1223,1028,53,5169,38,8604
2268,5585,8156,3582,3274,8979
2803,8674,53,3368,9561,8540
5008,8487,8156,3582,8832,9229
3798,5585,8957,6384,38,8795
5913,8220,53,4019,9565,8676
3798,5585,9689,3582,7830,10386
435,7272,5996,9357,10009,8690
3798,5585,8156,3291,38,10065
8681,7272,53,4852,9561,8632
2160,5585,9689,4206,4701,10111
9319,5585,8957,1956,7830,9151
3798,5585,8156,4206,4701,8793
7083,5585,9689,7196,8832,9041
8275,8569,53,4019,4701,10269
7083,5585,8957,7196,8832,10328
2268,10254,53,3240,9258,10018
9307,5569,53,2662,3373,9345
2268,1028,53,9788,9565,8524
737,2548,53,4019,4701,9584
5008,5585,9689,7262,8832,9516
2803,7272,8230,1286,4589,9958
9625,5585,8957,6863,7830,10291
2268,1028,8156,3582,7545,9216
5125,8569,9689,3804,4701,10437
1679,7834,8957,7262,8832,9659
2132,5585,9689,3291,8832,10260
9307,1028,53,5651,4701,9112
2803,589,53,7382,1737,9394
3274,8569,8156,35,4701,9379
9307,5585,973,3582,4701,9948
3798,8487,8957,6384,8832,10046
6678,7849,5890,5023,5387,10381
3798,5585,9725,3582,4701,8700
8681,9040,8156,9429,8832,10395
2803,10191,53,6252,2419,8612
8681,5585,8156,4206,4701,9570
9625,5585,9689,9888,4701,8740
1679,5585,8156,6863,7830,10204
951,4309,53,4206,7309,9189
5539,5585,8156,3582,4701,10421
8696,8674,53,2965,4701,9142
9752,1028,53,7937,6864,8908
8681,5585,9689,6882,7830,9200
5687,8569,8156,1177,7545,9937
2132,5585,9689,3291,8832,9077
8681,5585,8156,3291,7545,9842
7083,8487,8957,552,8832,9622
9169,5585,9689,6863,9139,9976
5867,8569,53,3582,9565,9457
3798,2046,8156,7196,8832,10007
9307,8220,53,4019,1737,8626
1365,5585,4267,35,3274,8785
3798,5585,8156,3582,7830,8586
7083,7196,8957,7262,8832,8453
3798,5585,8156,4871,3337,9058
9625,5585,9689,2178,8832,10277
9752,8487,5612,6384,8832,10219
4574,5585,9689,7196,8832,9977
3798,4988,9532,4852,4701,8941
3798,5585,8255,3582,4701,9563
7187,7909,53,7834,9565,10234
3766,7834,8957,7196,8832,8944
3798,8487,8957,9586,8832,9282
1869,561,5890,9146,2994,9006
3798,5585,8156,5526,4701,8408
3798,1028,53,3672,2893,8993
8681,10191,8156,9357,7545,10197
5539,8487,8957,6384,8832,8548
2268,8569,8156,7382,38,8720
3798,2094,53,8886,9565,9701
8681,5585,9689,10207,7545,10418
2268,1028,53,956,1097,10292
2268,8569,9725,2093,4701,10209
7083,7834,8957,6384,8832,9932
3798,5585,8156,2093,4701,9776
1719,8220,53,4852,4701,10397
2268,8220,53,1817,4309,9207
7083,7834,8957,7196,8832,8794
9307,5585,8156,3510,3337,8887
9625,5585,9689,6863,8832,9014
3798,5585,9689,6863,4701,8820
2268,2548,53,7382,8917,10301
3798,5585,9689,9888,8832,9993
3798,8569,8156,3582,5526,9484
8681,10191,53,3722,865,9885
3798,5585,9689,6863,3269,10405
8681,10191,8156,3291,9258,8715
8681,5585,8156,4387,3274,10106
4650,1028,9725,867,4701,9263
3798,5585,8156,1737,38,9482
9307,5585,8156,5526,1097,9507
3798,1028,53,867,4701,8486
2132,5585,8156,2963,6399,10081
3798,2491,1365,1151,8255,8714
3798,5585,8957,7262,8832,8815
1719,5585,9689,3582,7830,9501
8681,8674,53,7834,1097,9835
7083,789,8957,7262,8832,9337
2268,8220,53,3319,9258,9616
3798,5585,9689,7196,5037,9786
5762,4443,8230,7937,3960,9495
3582,5585,9689,3291,3274,8666
2268,8569,8571,3582,5037,9628
6945,3163,53,35,5037,10389
737,286,5996,682,4701,8594
1679,5585,9689,4896,38,8535
5286,1028,53,2093,8917,10431
3798,5585,9725,8069,4701,10335
8681,8220,53,5628,7661,8550
3798,8569,8156,9357,3337,10398
8681,8487,8156,3403,7830,8750
9307,7842,53,1286,4335,9233
1719,5585,8156,3582,3337,9892
3798,5585,9689,1177,4701,9978
9808,1094,53,9357,3274,9244
7187,5585,8156,5526,9258,9677
1679,7834,8957,552,7830,10043
6096,8220,53,7382,5037,10114
3798,1028,9725,2622,3337,9180
1641,4852,53,1286,1460,9982
817,10191,53,3798,4701,9428
4715,8674,53,5169,5696,8503
3798,5585,8156,6384,4701,8695
3798,5585,8255,2093,4701,9676
817,10191,53,53,4701,9460
3798,5585,8156,9357,7830,9492
8681,10191,8156,3291,38,10072
3798,5585,9689,7262,7830,9694
1719,1028,53,218,38,9081
1365,5585,9689,6252,3274,8996
5377,659,53,5296,3732,9094
2132,5585,8156,2963,8832,9076
8681,5585,8156,3582,9139,9600
2499,8674,5996,7937,2699,9605
3582,5585,9689,3582,4701,8752
546,1155,53,8683,4309,8638
3798,5585,9689,6863,7830,9306
7083,789,8957,3732,8832,9740
2268,2901,53,4483,9565,9237
737,1028,53,867,4701,10125
8681,8569,8156,3582,4701,8769
7083,7196,8957,9429,8832,10378
2268,4309,53,1737,3337,10225
8681,5585,9689,7262,7830,10042
5539,7834,8957,6863,8832,10238
9565,8220,53,2186,9258,9743
3798,5585,9689,7262,7830,8843
2268,1028,9725,4019,3337,8457
3798,5585,9689,6863,7821,9952
3798,5585,8156,3582,1717,8502
4961,5585,8156,2093,1992,9261
3798,5585,9689,4871,4701,9191
546,3634,53,1097,2160,8525
3798,1028,53,4852,9565,8500
1764,1028,53,5152,1737,10059
7654,2094,8156,4206,3337,10186
3798,789,8957,7196,8832,9476
546,3426,53,2712,8917,8419
8681,1028,53,7834,4701,10342
4699,8220,53,3582,4701,8581
4699,8569,8156,1177,7545,9626
7853,8220,53,2536,9258,8946
3798,8569,8156,3291,38,9772
3582,3634,53,1286,7661,9300
5008,9040,8957,7262,8832,9399
3798,5585,9689,3291,8832,9271
8681,8487,9689,6384,8832,10140
5539,7834,8957,6384,8832,8470
3798,5585,9689,2622,4701,10078
9752,2094,53,9249,9258,8531
7083,8487,8957,7262,8832,9381
3582,5585,8156,3582,4701,10128
7083,8020,8957,3732,8832,9082
3798,5585,9689,9429,3274,8896
3302,1028,53,867,3337,9212
2803,1028,53,1286,4701,9105
2268,1028,53,4650,3337,8964
2132,7834,8156,3291,8832,9289
4699,5585,8156,7821,3274,10406
3798,5585,9689,7196,8832,10142
2377,1028,8156,2662,4701,8687
3302,5585,8156,3582,4701,8501
2268,2548,53,4387,9258,9278
3798,5585,8156,2093,4701,10297
3798,5585,8156,1956,8832,8949
5867,5585,9689,3634,3337,8621
435,5585,8156,3804,4701,8721
9565,8220,53,9382,8917,10171
3798,5585,8156,6863,7545,8726
7782,1155,53,7937,4701,9866
5867,5585,9689,3510,4701,9734
9139,5585,8156,9357,4701,9461
3798,5585,8156,3582,4701,10374
3798,5585,9689,6863,4486,10404
9307,5585,9689,4206,8832,9672
2268,7842,53,1674,7349,9728
5286,5585,9725,867,9258,10410
1719,8569,973,7382,4701,9187
6945,2094,53,5296,3274,9853
2268,5585,53,2093,4701,9421
3798,5585,8156,6384,8832,8460
3798,5585,9689,3582,3337,9368
817,2094,53,3291,4701,9458
2132,5585,8957,7262,8832,10196
3766,8487,8156,6384,8832,8416
7083,8487,8957,7262,8832,9111
3798,5585,8156,3582,3337,10367
8686,5585,8156,3291,3274,9412
3798,7834,9689,7262,8832,8692
3798,5585,9689,6863,8832,9569
9357,7842,53,5296,9258,8707
2268,1028,53,2698,7545,9092
1679,7196,8957,7262,8832,9779
2268,1028,9725,1533,4701,8510
7083,5585,9689,7196,8832,9375
3798,5585,8156,9357,3274,8746
1801,1155,53,3215,5037,9365
3798,5585,8156,6863,3274,9477
3582,10191,53,1286,1217,8999
9169,3634,53,9678,4650,8400
2268,8220,53,3509,4701,9603
3798,5585,8957,7262,8832,8897
8681,5585,8156,1956,10271,8462
8803,8569,9689,9888,4701,8911
2803,1028,9725,2093,9258,8988
7342,10191,53,4852,38,8884
737,4852,53,2424,9565,10411
817,5585,9689,9429,4701,9036
3798,5585,9689,9429,3274,9361
5687,5585,9689,6384,4701,9832
