title,category,brand,modelno,price,SampleID
5451,-1,-1,2852,6267,9601
3898,2095,-1,3853,6267,8811
2925,-1,-1,-1,-1,10065
5125,-1,-1,2852,6267,10153
4780,1338,-1,5572,698,10195
546,2095,10048,9357,2962,9230
3319,-1,-1,8415,1217,8502
2377,-1,-1,-1,-1,10117
2160,-1,-1,6094,-1,8708
52,-1,-1,-1,-1,8760
671,6066,-1,7775,3400,9987
546,-1,-1,-1,-1,10285
7853,7357,-1,1737,8973,9113
2375,-1,-1,-1,-1,9644
-1,-1,-1,1737,-1,9865
1094,-1,-1,-1,-1,9737
7853,7357,-1,1278,4650,9092
9702,537,-1,1737,7661,9970
4216,-1,-1,5651,-1,8731
-1,-1,-1,3863,-1,9981
1398,-1,-1,-1,-1,9627
926,4206,-1,5406,1323,10205
-1,-1,-1,5651,7661,10349
9702,-1,-1,7359,-1,10129
8681,-1,-1,2662,-1,8431
4394,-1,-1,5651,-1,10095
546,-1,-1,1286,-1,9176
546,7357,-1,5651,7309,9887
7853,5781,-1,7834,8950,8609
5152,3675,-1,9357,7661,9704
-1,-1,-1,-1,5511,8876
1885,-1,-1,498,7309,8633
9983,-1,-1,1286,2699,8777
52,-1,-1,5651,-1,10420
10164,-1,-1,2748,-1,9621
7301,2095,-1,1278,8441,10362
4780,-1,-1,2968,7661,8461
-1,-1,-1,5335,-1,10225
3898,-1,-1,9395,-1,10179
5824,-1,-1,7937,8255,9023
-1,-1,-1,2930,-1,10283
8681,-1,-1,9678,-1,8924
10265,8445,-1,6659,5536,8734
2633,-1,-1,5296,7661,10083
2377,-1,-1,5651,6267,8587
4852,-1,-1,2662,-1,9504
2377,-1,-1,-1,-1,10099
5511,7357,-1,1737,7661,9967
2650,-1,-1,8217,6267,9524
6260,3675,-1,2662,8520,9285
7853,-1,-1,5651,7661,10301
9698,-1,-1,3853,-1,8792
7187,4686,-1,681,4826,10352
5847,-1,-1,2852,-1,10290
1329,-1,-1,1286,7909,10332
2649,7443,546,2662,7661,9106
6703,-1,-1,-1,-1,8525
-1,-1,-1,-1,-1,9716
937,4109,-1,9395,9966,9611
546,8156,-1,5023,5431,10251
5996,-1,-1,6385,-1,8533
2377,-1,-1,-1,-1,9421
6735,-1,-1,327,-1,10126
6703,-1,-1,-1,-1,9579
2093,3644,-1,4735,9606,9213
334,1108,-1,681,4826,8629
7187,8156,-1,1737,8255,10288
-1,-1,-1,3853,-1,9607
3798,-1,-1,-1,-1,9132
-1,-1,-1,-1,-1,9513
6703,-1,-1,-1,-1,8841
8681,-1,-1,4058,-1,9660
6703,-1,-1,1737,-1,8887
52,2095,-1,2852,2699,9094
10164,-1,-1,5651,-1,8861
3693,7183,-1,4930,8684,9240
3798,2095,-1,35,4534,8403
-1,4109,-1,5651,3988,9525
-1,-1,-1,-1,-1,10116
9983,-1,-1,-1,-1,9896
7187,-1,-1,5388,-1,9091
38,-1,-1,6661,-1,8867
-1,-1,-1,9249,7661,9894
5511,4394,-1,2852,7661,9013
10164,2095,-1,4058,6696,9864
8681,7357,-1,3798,3422,9648
1320,-1,-1,3853,-1,8854
7853,716,-1,5760,3732,9189
8681,-1,-1,9395,-1,10393
1656,3676,-1,9678,6844,8989
-1,-1,-1,-1,-1,8732
8681,-1,-1,1737,-1,9878
3693,8696,-1,2852,8747,10057
4216,2095,-1,9249,-1,9696
4899,3675,-1,4058,41,8991
-1,-1,-1,-1,-1,8661
-1,-1,-1,-1,-1,9582
4852,-1,-1,8415,-1,9413
8593,-1,-1,3853,-1,9074
-1,-1,-1,-1,-1,9301
2962,8696,-1,3319,-1,8707
4670,-1,-1,7382,-1,10044
2968,950,1850,2633,7730,9717
-1,-1,-1,-1,-1,9422
9565,2095,-1,9898,1329,8595
5625,-1,-1,2968,-1,9926
2754,-1,-1,4058,-1,8711
7301,537,4216,737,4523,9112
8681,5008,-1,7937,9543,8565
680,7357,-1,9678,1262,9086
5572,-1,-1,327,6267,8795
8681,-1,-1,-1,-1,10429
2375,-1,-1,-1,-1,10163
9565,-1,-1,3319,5110,8665
2377,-1,-1,-1,-1,9675
680,-1,4216,5483,7661,8404
537,1108,-1,5296,5625,9215
5125,-1,-1,1737,-1,9343
6703,-1,-1,2852,5051,10434
4223,-1,4216,5651,6267,8705
5815,-1,-1,2852,-1,9353
2377,-1,-1,-1,-1,8469
3798,-1,-1,-1,-1,10262
10164,1094,7263,4852,9335,10422
1719,-1,-1,-1,-1,9654
8681,8156,-1,5651,3292,10106
4780,-1,-1,2662,-1,9309
2093,3301,-1,2852,6696,8467
-1,-1,-1,6733,-1,9953
5125,-1,-1,-1,-1,8635
1398,-1,-1,-1,-1,8654
5572,-1,-1,737,6399,9670
8681,1108,-1,5651,3292,10341
9702,-1,-1,9888,7661,9473
7853,-1,-1,1737,-1,9171
4780,-1,-1,2852,3563,9507
-1,-1,-1,-1,-1,8794
8681,-1,-1,3291,-1,8434
4050,-1,-1,-1,-1,9299
1398,-1,-1,-1,5511,9364
546,-1,-1,9395,-1,10147
6399,4206,9725,-1,6599,8564
8681,-1,-1,-1,-1,9609
8681,3676,-1,7937,1108,10154
7187,-1,-1,9678,4650,9302
7771,-1,-1,4058,3988,10281
-1,-1,-1,-1,-1,8859
-1,-1,-1,-1,-1,9988
