title,category,brand,modelno,price,SampleID
4219,-1,1151,546,3646,10281
9139,-1,1151,1323,1296,10062
9725,1216,737,8954,2687,9798
1241,10131,-1,10271,8522,9009
5526,-1,3951,9808,2160,9179
18,-1,-1,6751,8230,9650
4370,-1,-1,7276,10164,8939
6941,-1,7263,3988,1177,9838
6066,-1,-1,2334,1888,8633
3658,7486,1023,4580,1196,10363
788,-1,-1,334,7712,9369
5335,-1,7220,7276,2885,8628
9731,-1,-1,6790,7641,8405
3895,-1,-1,9280,9731,8902
10048,10131,-1,8674,5824,9390
8603,10131,-1,7262,6324,8467
8773,8556,-1,2962,-1,8724
8076,-1,-1,4747,5226,9422
8823,7263,5473,1928,7771,8852
7192,-1,-1,1888,8450,8648
18,-1,-1,8696,9640,10362
3868,-1,-1,9429,9656,8892
3133,-1,-1,8600,10009,9318
1933,-1,-1,4701,4155,9455
4219,-1,7220,6689,4734,9423
4580,2677,18,9164,8076,9151
2662,10131,-1,5965,4312,9892
6385,8556,-1,2698,8439,8419
4991,4223,-1,2962,-1,10040
9983,1216,2111,9702,3215,10427
545,-1,8211,3299,6659,10374
2392,-1,1151,6094,2687,9661
5144,2901,18,4589,334,9031
3563,-1,-1,6751,7545,8913
5473,-1,7220,3798,6324,9595
915,-1,1151,5387,334,9302
8556,-1,-1,7957,3240,8519
7577,3213,148,3085,4675,9968
817,-1,-1,3501,4767,10381
2712,-1,-1,7163,1997,10250
2901,-1,2178,545,5597,8601
7849,-1,-1,5890,2831,9919
4494,-1,8950,6751,6087,8642
4435,-1,-1,9280,7276,9180
8950,-1,-1,1247,6324,10306
7507,-1,-1,711,8553,9824
1656,-1,-1,9543,8568,8420
533,2621,10155,1336,5175,9061
4954,-1,-1,7634,4586,9675
1674,-1,-1,5325,3625,8807
4117,-1,-1,5489,6771,8678
5146,-1,-1,5182,10190,8661
6936,7342,1769,5017,9782,9441
3569,-1,8211,7656,3068,8953
1262,3182,3301,956,1679,8611
8681,-1,-1,8830,5526,8462
4019,-1,-1,1336,7603,10044
4224,1125,-1,8104,9604,10209
1933,-1,8894,1888,5226,10397
1869,-1,18,2499,1346,9717
1365,7656,3509,4767,618,9370
9725,3634,-1,2361,4650,8548
9553,-1,-1,2089,2885,9506
4511,498,1144,3400,5526,9470
5182,10131,-1,8240,3261,9091
162,-1,1151,5388,1084,9087
6630,-1,-1,10070,4988,8900
2741,-1,8950,7262,7297,9780
3368,-1,1151,3291,5364,10391
9785,-1,8211,9966,2712,8709
38,3423,5639,6087,7309,9314
6934,-1,-1,5798,741,9492
456,-1,-1,3133,6751,8896
6322,-1,-1,7957,5301,10210
3898,10164,7821,958,2675,10234
1241,-1,-1,7470,674,8523
8593,-1,-1,2754,5497,9259
3853,-1,1151,35,3895,8540
10264,-1,-1,6267,3068,9882
2901,-1,1151,5335,1112,8890
4729,-1,1151,53,3337,9417
6399,-1,4767,5572,8108,9340
3403,-1,1151,2963,3898,10197
8684,8025,1717,1888,6678,10334
5687,3829,-1,9007,9139,10255
5575,2962,148,10257,4670,8700
10164,-1,8211,8593,1296,10317
4580,-1,-1,5798,7337,9162
8963,5301,7263,1151,4675,9982
3422,7263,3496,35,7516,8673
3563,-1,-1,3688,714,10093
5182,-1,1151,2748,7316,9551
52,8556,1549,9307,7495,8867
7192,-1,-1,1505,867,8453
2388,-1,1151,8522,6399,9036
4050,-1,1151,53,8553,9735
7993,-1,-1,9955,4988,9690
3387,-1,18,4701,5938,9654
8593,2901,418,10265,3499,9397
7156,-1,3951,5798,7834,9976
8076,-1,-1,5182,3532,9995
62,-1,-1,2144,1505,8607
9785,3672,8211,3305,7192,9868
3240,6094,-1,4223,1460,9973
3085,-1,8950,7295,2334,9548
3068,-1,-1,3269,7337,10283
7654,6443,10131,2893,1869,9097
5590,2901,-1,8441,5406,9617
6384,-1,7220,10265,4589,8875
5760,-1,-1,2965,1084,8604
4534,-1,-1,8255,9678,10424
9547,-1,1151,8441,8763,9204
7682,-1,8950,4686,4658,8602
2388,-1,1151,9150,1737,9143
7730,6892,1769,9177,7785,9158
561,-1,3046,7849,331,10020
1489,6892,9382,8886,8096,10118
2268,1734,5473,9858,3774,8417
199,3829,-1,1308,5597,9193
2085,2712,-1,8020,2925,8809
5017,9689,2111,5182,6500,8933
6579,-1,6353,8441,3756,9056
9357,-1,-1,546,7337,9804
3005,9640,7554,3773,8174,9408
6301,-1,1151,6790,6399,8394
4729,-1,1151,1365,2395,9682
3005,7495,8954,3587,8069,9719
4148,4715,3846,25,8634,8714
3403,-1,7220,5335,8963,10341
3068,370,6353,9731,7513,9562
8217,6094,7554,2748,7782,10019
817,-1,-1,9966,5388,8475
5639,-1,6353,6689,2073,9354
6674,-1,-1,1084,8782,8930
3085,5994,8950,7295,2334,9027
2046,2445,18,9904,5406,8598
9983,5335,-1,7656,9280,9997
7849,5335,4019,8284,8450,9849
4517,1618,7708,9280,6324,9416
6322,-1,-1,8284,4141,10099
9464,-1,-1,5526,3688,9716
4650,10131,2111,8682,8211,8671
8832,-1,18,1888,5796,9445
8832,1216,18,6428,5125,9718
7192,-1,-1,9586,-1,9336
9785,6640,1151,6790,2675,9256
8733,-1,-1,5497,3951,8433
3222,-1,2377,7443,4735,10161
7993,-1,7220,2837,4734,9591
9983,-1,-1,8255,5890,10211
8681,-1,1151,2712,6115,9173
2144,-1,-1,8096,5157,10290
2712,2901,-1,2971,1296,9750
6941,528,-1,5310,1643,8965
9858,-1,-1,2971,2885,10051
2388,-1,-1,2527,4734,8826
7309,-1,3046,5696,7301,10417
1538,10351,-1,6094,-1,9184
9785,7446,5193,8571,5557,9679
3569,-1,-1,3582,-1,9393
5182,-1,-1,682,9731,10120
1869,-1,-1,1928,4169,8545
8681,528,5169,6678,5890,8412
6384,-1,18,7006,5406,9344
4675,-1,1151,533,2575,9706
8681,-1,1151,8593,8450,8802
2268,3895,5473,305,221,9987
4747,9768,9319,5527,3898,9246
9580,-1,-1,6260,9785,9619
5527,-1,1151,8877,10396,10052
3085,-1,2178,5296,3501,9149
1196,-1,1151,5388,3764,8701
9547,-1,7220,6661,8211,8713
5301,-1,-1,9357,456,9927
4155,-1,-1,9904,1212,9192
7119,-1,-1,2965,35,8711
6322,-1,3563,5265,200,8938
3274,-1,-1,1216,2388,8988
4675,-1,1151,5387,937,9080
1817,3853,4767,8682,6332,9026
674,-1,-1,2754,5890,10365
9904,-1,3951,4216,6284,9978
3509,-1,-1,5696,9280,10241
4802,-1,-1,3368,3693,9477
5612,-1,-1,3085,9586,9233
1597,8674,-1,6875,4148,9392
2662,-1,-1,9955,2132,9721
3853,-1,7220,8603,2885,9439
5597,-1,-1,711,8570,9738
3853,-1,7220,2963,1888,10081
4675,-1,18,8104,498,8736
3403,-1,7220,5444,9288,9064
546,-1,9715,9146,6066,9599
3133,-1,-1,9753,7830,10084
1817,-1,-1,1505,2372,10159
6941,-1,8211,8556,1177,8707
4675,7486,6353,7775,7966,9467
7902,-1,-1,334,2609,8858
6875,-1,1151,7945,6399,9401
3403,-1,7220,3863,1734,9315
1850,528,-1,4216,3291,10038
7192,-1,-1,2787,3280,9345
2741,-1,8950,7295,2334,10345
737,-1,-1,682,3240,9623
2419,-1,-1,6751,5994,9864
8582,6094,-1,3077,7957,8860
3387,-1,-1,9904,6500,8766
2388,-1,7220,5310,4734,8490
9552,-1,-1,4593,7821,10308
5023,-1,-1,8833,4235,9923
4580,-1,9725,5182,2885,8995
38,-1,-1,9472,4443,9352
2698,8556,3509,8415,4309,8638
2662,-1,-1,8833,5715,10170
4954,3634,-1,682,3732,10034
3085,5994,8950,6678,7301,8666
2687,-1,3420,8571,3489,8541
3085,-1,8950,5444,8782,8755
5649,-1,-1,8284,3764,9403
5312,-1,-1,9904,8255,10143
8683,-1,-1,8830,903,9550
6934,-1,-1,2968,2885,9294
5489,-1,-1,3688,2372,9380
199,-1,8957,4216,9604,9109
8681,-1,1151,5387,3451,9597
3085,-1,8950,5221,7661,9517
8681,3644,8950,4050,1217,9579
6708,3672,4019,6629,9018,9383
2388,-1,8950,6790,6399,8640
7950,-1,8211,4216,1564,8961
6875,-1,1151,7821,6399,9098
1108,6513,-1,9638,9409,10036
6384,-1,-1,8096,2536,8883
1352,-1,-1,926,545,8515
8076,-1,9768,3672,7276,9163
4511,6621,1641,305,2633,9096
3373,-1,-1,2388,6301,8668
1265,4735,9561,1286,5590,9879
8681,-1,1151,9164,6661,9202
1398,-1,-1,6384,7771,10153
7849,-1,-1,4404,4486,8576
7263,779,3420,8022,3695,8400
1656,-1,-1,5473,2857,9468
9994,-1,-1,4701,7187,9942
8681,-1,8950,8556,7301,10083
3301,-1,1151,5388,1084,9404
9552,-1,-1,5696,9060,8840
3988,-1,8950,9150,9288,10382
5649,-1,-1,4239,5124,8437
50,-1,-1,7634,8439,10416
9904,-1,6926,7797,8450,9839
4219,-1,7220,4589,5013,9428
9040,-1,-1,3951,9169,9482
4152,-1,-1,10257,537,10295
2548,-1,-1,4216,221,8851
2178,-1,7220,4216,9169,9632
4455,-1,-1,1353,2403,9670
3988,10131,3774,7891,8784,8734
8917,-1,1151,5296,3635,9878
8957,53,1365,9146,7966,9295
7220,-1,-1,7634,4155,10346
7849,-1,-1,6934,1177,10123
2160,-1,-1,4898,8022,9821
2173,-1,-1,4701,5226,10400
659,-1,9785,7297,9656,8645
5687,-1,-1,4216,5312,9457
1869,-1,-1,1411,4312,10212
8076,-1,-1,5483,9409,8991
6252,4330,18,8733,5051,8531
38,3213,-1,8582,8603,8457
10322,10131,-1,6267,2445,10386
9904,1216,-1,9280,9606,9528
1643,1411,9890,2698,5511,8967
5612,-1,-1,8593,7486,9213
5387,-1,-1,3133,3675,9198
3569,7446,5193,6061,5557,9217
3658,-1,1151,6260,9702,10092
22,-1,7220,1717,5296,10269
8603,-1,-1,4216,6301,10214
3658,-1,8950,6629,7603,8479
2641,5651,-1,7656,5796,9145
3403,-1,7220,2963,1084,8431
1869,-1,-1,8275,1651,9057
8681,-1,-1,3046,8957,9356
7223,6892,1023,3299,4650,8737
4791,-1,8211,1801,10164,9873
7993,-1,-1,2698,6623,8636
3501,-1,-1,4526,9890,8583
4729,-1,8950,2575,5796,9200
9768,-1,6353,305,9585,9049
1674,-1,-1,7443,9640,10217
7291,7446,-1,4701,4067,8639
6087,6066,4899,3509,1997,8476
6941,7446,7263,7297,7096,8863
950,-1,3046,4701,1460,9909
9051,-1,-1,8600,1869,8908
18,-1,7220,4593,8762,10095
5310,9788,-1,9280,5364,10335
7867,-1,-1,4239,7486,9485
1933,8556,-1,7957,41,10359
4455,7263,-1,3846,3299,9820
3085,-1,1151,3291,7259,9415
8832,-1,-1,3182,7495,8538
5312,5335,-1,9580,7775,10258
8786,370,1719,546,9552,9019
1933,-1,18,8830,2160,9850
2675,4715,3301,1336,7545,8424
7993,-1,-1,9164,148,10054
8415,9625,8230,5296,1112,8482
2268,5388,2712,5489,9164,8396
7821,-1,-1,9904,950,9469
2662,-1,-1,7634,7712,9501
5696,6094,-1,5847,8174,10436
7220,-1,-1,3773,8980,9316
7220,-1,-1,7682,8240,9022
8076,6640,-1,3182,148,8945
9768,-1,4586,2575,3299,9996
4457,528,6322,1151,5526,9567
3085,8022,8950,6678,7301,9857
3868,6094,-1,5335,6827,9400
10164,-1,-1,1177,4312,9161
8681,-1,1151,5483,8849,8997
4494,3644,1151,1365,5867,9479
7192,-1,-1,6094,6926,8788
5965,5388,-1,8441,1613,10268
4675,-1,-1,7661,2548,9608
8600,-1,-1,956,6864,9769
1643,3182,8522,681,7830,9720
1196,528,1151,6689,1795,9182
2388,-1,7220,3798,4734,8494
10164,7156,8957,2499,1286,9435
6066,10131,-1,8849,8553,8874
10191,-1,-1,6751,6864,9637
10048,6094,545,3569,4637,9372
9060,-1,1151,1618,4141,8448
2677,3676,-1,10271,10322,9748
8917,-1,1151,7297,4617,9658
8682,-1,-1,4701,5051,9136
5387,-1,1151,9890,6507,9981
7220,9382,3951,8104,3291,9894
2633,-1,-1,8674,2445,8510
867,-1,7220,10265,7545,9462
5447,-1,-1,1860,8877,8699
9552,-1,-1,1837,1084,10185
3732,-1,-1,9731,-1,9526
5312,3644,8255,3688,8686,8949
5936,-1,6353,5696,1112,10126
8832,-1,-1,3182,8973,10058
2388,-1,-1,3031,386,9686
1850,6066,8957,1323,9505,8688
7443,-1,1549,9731,589,9430
2662,-1,-1,4267,9169,8574
9785,7446,5193,7009,7507,10108
1346,-1,-1,2754,9280,8644
8444,-1,-1,1923,3764,9084
305,-1,-1,8582,4312,9355
7682,-1,1151,305,5796,8477
8681,-1,8950,8284,7301,9760
3563,-1,10413,4404,3085,10379
4650,-1,1023,9164,1196,9554
8973,6616,4586,8849,4155,9612
8104,3148,-1,4370,8613,9089
7156,-1,-1,4898,-1,9343
8748,-1,8894,7545,3951,9726
7785,-1,-1,2178,3895,8483
9553,-1,2905,7661,1734,8660
5037,-1,3951,10351,4589,8732
7771,-1,1151,6661,9288,8507
10009,-1,-1,7006,8570,10343
5402,-1,5431,1928,6749,10014
5364,7470,10164,8957,9018,10430
3085,5994,8950,5651,7301,10438
2491,-1,-1,545,6640,9265
3868,10131,-1,5388,5520,10339
5687,-1,-1,2962,789,9922
4580,-1,3774,6507,8684,8655
3319,4394,7708,7771,1795,10287
18,-1,1151,3798,6301,9802
2144,7486,714,2901,4239,10333
8748,-1,1679,57,8022,8983
741,-1,8950,6066,8886,9475
9785,3829,8211,9018,6094,9268
3569,-1,-1,9791,6324,10358
681,9625,8950,659,6139,8422
1278,-1,-1,9731,5152,10146
5639,-1,-1,6689,9418,10388
38,-1,-1,8255,9678,8919
10009,-1,-1,10164,7782,9046
7782,10131,-1,5965,7891,10285
3426,6443,-1,8582,3261,8979
2388,-1,1151,2403,3068,8715
9725,9146,-1,8096,1837,9205
1365,-1,18,5473,1296,9043
8240,-1,1151,4267,1338,9041
6066,9638,-1,7443,6301,8436
3261,-1,-1,6267,4058,9044
671,789,9382,926,9933,9402
57,3569,8211,2575,618,9556
5310,-1,-1,1717,537,9843
456,-1,-1,7634,2885,10349
7342,-1,-1,4991,1933,8880
22,-1,7902,8877,7083,8767
2662,-1,-1,5847,4611,9426
7785,-1,-1,1247,1296,9290
4511,-1,7220,9164,9357,9845
4511,-1,-1,9955,9139,10300
3764,9851,8211,1923,6703,9901
8963,-1,8211,7006,1679,8993
7156,196,-1,8593,4050,10248
7902,-1,-1,3269,9288,9809
5387,-1,-1,8104,-1,8922
5447,-1,-1,7634,7782,9685
3496,-1,1151,2965,3646,8698
7119,-1,-1,4712,3502,8646
4526,-1,-1,4267,10271,9815
3403,-1,7220,4593,4734,10166
975,-1,-1,3077,8230,9361
5338,3676,-1,8748,7276,8827
5936,-1,3452,7183,698,10107
9547,-1,1151,5335,435,9847
3301,3644,8950,5649,7652,10005
2419,-1,-1,7623,2447,8909
2548,8556,3420,10164,1217,9733
1336,-1,-1,1247,8670,8702
18,-1,1151,1196,1365,9758
9963,-1,-1,4267,9656,9358
4675,-1,1151,1151,6803,10364
3587,-1,-1,2334,6864,9819
3756,-1,-1,8441,2852,8881
7849,-1,-1,9164,6066,8592
3085,-1,7220,3798,4734,9831
737,-1,-1,3077,2675,9531
3563,-1,-1,2965,4067,9918
8553,-1,1151,9280,915,9779
8674,-1,-1,9007,4734,9624
3274,-1,-1,3077,3068,8793
9558,-1,3951,711,7821,8447
4637,6892,3658,10207,2388,10121
7446,9788,-1,4387,7276,9251
7446,-1,1151,3269,9898,9953
7682,-1,5169,2089,5798,9806
8553,-1,8950,5798,4155,10221
4896,-1,7220,8096,2536,8760
4580,286,-1,2712,5169,9093
6689,-1,1151,1151,1084,8697
4523,5489,9955,1764,5431,8848
2073,6066,6066,8957,4586,9240
1850,528,-1,4216,5983,8898
8917,-1,1151,958,1084,10399
7291,8556,-1,2971,5226,9974
5637,1216,2111,4216,-1,8577
3646,-1,-1,3248,1769,9917
2388,-1,1151,9150,4148,9885
9558,-1,-1,545,5537,9569
8784,-1,-1,5762,7902,10174
6500,-1,-1,5539,5301,10437
1933,8782,3951,9409,7349,9216
3509,5762,93,2377,5310,9762
3732,528,7220,2963,1084,9991
6284,-1,-1,7359,2675,9870
7784,-1,9319,1817,3280,8560
3868,-1,-1,9429,3635,10263
9785,7446,5193,4699,5557,9016
5387,10131,-1,5182,148,8402
3644,-1,-1,2754,8505,8509
2963,-1,-1,4650,3248,8624
2741,-1,1151,5221,8450,8764
53,-1,1023,4267,6513,9105
2347,-1,-1,5890,9848,8606
3569,7446,7263,7297,4947,10057
53,-1,8950,6066,3451,9129
3509,-1,1023,9808,7834,9533
8603,1411,8211,7957,6703,9683
6066,9788,4526,10271,5867,9459
8284,-1,8950,7295,2334,8837
1278,-1,-1,5497,4767,9897
9904,-1,-1,5169,537,8399
2388,-1,7220,4712,7782,10147
5965,-1,-1,9731,8450,8492
605,1216,-1,4701,456,8605
8553,-1,1151,9898,6621,9396
6785,8683,-1,5847,3502,9058
5443,3634,1679,9904,5431,8590
4335,5473,8211,1274,3291,9191
737,4394,-1,7545,4033,9855
2178,8022,7220,4767,1956,9264
7119,-1,2377,5473,6371,9195
8681,-1,5169,2901,4940,9437
1885,-1,-1,8957,4712,9969
10307,-1,1151,7276,8571,9887
7656,6094,-1,9319,1084,9772
4235,-1,-1,1336,8553,10275
2905,-1,-1,5023,4767,9327
8593,6892,5905,2403,141,10320
7259,-1,7220,4387,1734,9790
3337,3509,-1,8823,6443,9732
4896,-1,8950,4686,5715,9840
1933,-1,-1,7634,8784,9387
865,3960,7902,4494,9169,10340
2741,-1,1151,2754,5169,8974
3582,7545,8894,4239,7771,8695
5687,-1,-1,3688,2268,10299
9558,-1,-1,5597,4646,8727
5473,-1,7220,8025,3635,9166
5301,6094,-1,8600,6934,9770
2178,-1,1151,6934,2046,9312
2388,-1,-1,5649,9060,9694
8600,-1,-1,1505,741,10182
7092,-1,8950,9955,915,8572
4024,5651,8600,10396,3658,9699
8733,-1,-1,5310,7359,9490
5310,-1,1679,4267,5687,10348
4109,-1,-1,6260,1217,10202
2662,-1,1151,2963,5572,10276
7220,6371,-1,6751,3895,8594
7507,-1,-1,3077,6324,9653
5338,-1,3951,6629,4155,9074
3261,-1,-1,2754,5537,9881
2347,-1,-1,6260,-1,10102
2837,2901,-1,4216,2885,9434
3658,-1,-1,3496,4148,8614
10396,7486,1023,1308,1196,8798
4511,-1,-1,8441,1023,8421
8681,-1,1151,9580,5023,9687
10413,-1,1023,2361,10271,9110
4455,-1,-1,1764,3299,10096
18,-1,1151,1151,5431,9209
2388,-1,1151,5221,8450,9965
3301,-1,7220,5388,1084,9660
10009,-1,-1,4216,3240,9771
9886,1108,5715,8748,5152,8567
5687,-1,-1,5696,7782,9208
6252,-1,-1,6875,2675,8870
956,-1,-1,8849,7349,8730
3563,528,5169,8556,5520,9037
5473,-1,7220,1365,148,9835
9666,7830,8886,7486,4455,10354
1278,528,-1,3688,2675,9584
6934,-1,3046,1177,2384,9398
5495,-1,-1,3688,9585,10039
5447,-1,-1,4701,2837,9883
2831,9625,8950,4206,5388,10181
8681,7341,2377,1125,8450,9317
9782,-1,-1,6267,3868,8511
834,8022,8950,2575,6703,9374
533,7220,4745,1928,4670,9693
5867,10131,-1,4267,2675,8585
10307,-1,-1,1365,4988,8407
5473,-1,7220,4593,4734,9452
3403,-1,8950,4686,5715,9262
1997,-1,-1,8877,2754,8929
5387,-1,-1,7006,7487,8862
1084,-1,8950,3163,5715,9220
1627,7495,1084,3400,9565,9377
9768,-1,8211,5649,9606,8753
3068,6941,9565,4239,8439,9593
561,-1,-1,6094,7178,9594
8849,-1,-1,9553,8284,9631
3587,-1,1151,6661,3299,9489
7577,-1,6353,8957,3895,9351
4442,-1,-1,9150,4679,9877
9382,-1,1151,9788,8505,9863
9689,-1,-1,4370,4312,9763
9075,2901,-1,5762,4686,10030
8441,4956,-1,9164,7470,9710
5301,5364,148,9731,7771,9545
7785,-1,-1,5798,5597,9673
6260,10351,5175,737,5497,8619
2388,-1,8950,9280,6431,10157
7231,7264,6353,10070,5867,10042
8156,-1,8211,9904,5444,9476
5798,4715,4899,9788,1656,10238
4435,-1,-1,3299,903,8935
5527,-1,7220,5364,9731,10187
7634,6094,7554,5169,3501,9936
5760,-1,-1,8674,680,9410
7784,286,3951,6882,3895,9601
3085,3301,8950,6260,1217,9566
1933,-1,2111,5364,9018,10411
9558,-1,-1,8522,3311,9388
915,-1,1643,9280,7382,9564
3403,-1,1151,2963,6623,8924
4947,-1,-1,10413,3764,8934
199,-1,-1,867,-1,10240
2499,-1,-1,1177,6875,9438
18,-1,-1,3569,8553,10412
9580,-1,1151,3798,41,9648
7220,-1,6353,2575,674,8904
7309,-1,-1,305,8441,9970
7730,-1,-1,5649,3046,9522
8600,-1,-1,6661,865,9745
3658,-1,1151,334,9656,9308
38,6892,3420,35,7516,10091
5146,9146,-1,8096,334,8586
3853,-1,7220,4494,5597,10086
2419,-1,975,6751,6864,9903
3085,8556,8950,2837,2330,8806
5312,-1,-1,62,5226,9199
3301,-1,4511,7656,1352,8537
1262,5335,-1,7634,3502,9450
5527,-1,8950,6066,915,9231
7993,-1,2111,5965,7470,8409
8748,-1,-1,3046,7545,9465
8076,-1,1151,1888,3068,9440
2872,-1,-1,926,9139,9647
4961,-1,-1,10257,-1,9603
1627,5221,53,8696,903,8785
6260,5335,6353,2144,9782,8513
6599,6094,-1,7241,3077,9856
4580,-1,3951,3773,1084,8978
10254,-1,7263,3988,4675,9636
2845,-1,-1,3182,-1,10434
4729,-1,1023,2754,7834,9986
1241,-1,-1,5182,7451,8495
10009,-1,-1,3582,5520,10246
7784,-1,-1,1717,4019,10415
2268,9249,5473,8973,4988,8527
9585,-1,975,2388,2392,9111
10351,6443,5431,7178,681,9365
5368,741,1365,8973,3489,10029
6384,-1,-1,3133,3261,8620
6322,-1,-1,7006,9782,8596
7163,-1,3688,552,5157,9985
4219,-1,1151,1460,8603,9156
5023,2962,148,10213,10307,10080
4780,-1,-1,7262,3305,8667
4224,1125,-1,7661,9053,10041
5364,2901,4019,1888,8450,8657
3085,-1,1151,5221,4312,8989
5612,1223,4019,926,6139,8626
6252,3148,5473,8441,7470,8847
7259,-1,7220,9150,1734,8970
7902,-1,-1,7443,3337,8518
4780,-1,-1,6507,8803,9578
3301,-1,5169,2527,2330,8969
5527,-1,1151,7276,1352,8865
7634,-1,-1,3311,1296,9287
141,10351,-1,8406,7259,10204
5473,3301,7220,1764,2375,8662
2160,9625,8950,5017,5905,9073
7295,-1,7263,7297,1992,9378
754,-1,1023,8823,1084,9695
1346,9586,8211,8877,8429,10279
1933,528,-1,9890,10048,9714
6936,7342,1769,5017,7993,10350
3658,-1,3774,1888,1196,8891
4675,-1,148,2334,6301,9015
8230,-1,-1,8600,2085,10136
10009,53,-1,3046,7272,8561
3675,-1,-1,9007,5696,9908
5687,-1,-1,4580,5110,9223
9768,10351,-1,9018,35,8474
5936,-1,6353,4526,9983,9514
2384,5157,-1,9307,7486,10018
3452,-1,2905,3368,7276,9299
9553,4679,-1,1369,3724,9385
789,3301,8950,7295,6323,8542
5760,-1,-1,6094,674,8842
1764,-1,6353,9150,2885,9121
2963,6892,5152,10164,5169,10128
18,-1,1992,2089,221,10324
8570,-1,-1,2901,3373,9052
6941,-1,-1,7006,5226,9577
4152,10131,-1,8877,3868,8977
9580,-1,1151,1627,435,10393
3403,-1,7220,5388,8963,9478
4152,5335,-1,2754,8782,9186
3222,-1,-1,3724,6507,8925
3988,3509,6353,682,5520,9168
8748,-1,-1,1769,4058,9869
3695,-1,8211,8674,2675,9651
3587,-1,7220,8284,7624,9332
1151,-1,-1,2178,5124,10193
2901,-1,1151,879,4141,9900
7577,4735,5193,1028,5557,8828
9994,-1,-1,8096,2878,9447
3756,-1,-1,7661,6267,9331
613,-1,3046,9409,4767,10173
7262,3634,-1,5296,4767,8899
