title,category,brand,modelno,price,SampleID
7097,7638,6898,9020,4867,9093
3788,7366,7668,5705,10205,9721
9084,7638,4783,9438,3288,9332
6318,7638,3137,9020,2715,9099
1552,3517,6780,7402,5558,9630
7177,6136,7675,9438,10336,9783
9699,7635,1952,774,542,10214
4851,6136,4783,7637,4867,8501
9120,5705,6114,9853,3121,8639
2580,6136,6898,7043,4867,8463
5412,6136,4327,7043,360,10155
3310,5118,3438,9728,8572,8816
7097,6136,4327,7637,4867,9655
9120,8157,4972,687,6530,8698
9929,2246,8446,4418,4381,8901
6828,8195,9086,1561,2032,9697
3975,5474,6059,9438,9477,9189
2985,8766,8911,2567,3405,9602
7907,7726,2208,7600,2945,8660
5997,5433,6541,3223,9104,10271
1908,3987,5108,7722,5932,8715
7097,6136,4327,7043,4867,9973
8197,5111,923,2467,2948,9981
10338,6136,2661,7043,131,10056
1975,1871,3197,5199,2949,9887
1686,6136,2381,9438,7526,8452
984,7638,8199,7043,360,9068
1893,499,6937,4823,10259,9417
4748,2246,9132,8058,2554,10210
5118,2174,6059,7637,4867,10086
9611,8107,5108,7698,3844,10357
