title,category,brand,modelno,price,SampleID
8275,6708,4455,2831,1997,9131
2129,9007,2330,9395,1748,9656
9146,4749,3182,5489,6696,8842
4455,2963,8686,1791,6882,8402
8211,3658,5938,4580,2375,10290
6094,2963,6139,7834,7993,8809
1860,286,8275,2872,6385,8565
4930,3773,9966,5539,10190,8428
2499,7656,3028,3068,5377,9733
3764,6096,3299,7262,1329,9398
4914,3658,6357,5539,4483,8838
1296,2347,7516,7656,2334,8933
546,2963,2741,2971,7804,10194
3546,6096,789,2831,9678,8814
1286,4852,9625,4991,8681,8485
561,6708,2687,9702,546,8582
8773,561,331,5572,9552,8707
6934,3773,8894,5867,8174,9755
2622,8220,8686,2361,9255,10002
4480,4930,1018,2712,737,8599
2173,3766,2330,8600,1296,9170
6629,2963,3646,5017,2621,9578
5451,3773,3182,788,1533,9345
10070,5929,1837,2089,7316,9220
6819,1776,9638,9146,4457,9801
3292,1155,9638,6428,5368,8860
613,3299,9983,1748,2965,10335
9546,7656,6945,5796,93,8573
5296,9007,5037,4589,9177,8971
2046,7554,8429,7262,1023,9575
546,7006,3299,7775,2662,8590
6941,9146,2741,4747,1885,10235
6623,3302,3658,5649,8230,9328
8569,2347,4219,5265,1262,9880
7577,50,3853,9307,4526,9232
546,741,7192,8156,8681,8846
6674,3188,2741,9702,10264,9416
1885,3766,2330,2361,4443,9275
5905,8556,7804,6875,2901,8401
9983,2963,7804,7297,9146,10383
8520,5497,5649,3672,4406,8609
3764,1411,8817,3587,5286,9702
4802,2963,7804,1748,2885,10369
7011,1613,9656,1613,5444,10428
7624,9007,8450,1748,6324,9889
6936,6513,4580,5221,4370,8751
4387,9007,3635,2372,4067,10414
2173,7495,5335,7966,6882,9012
8696,2963,6926,6785,3644,9129
9858,3773,9638,8849,6385,8654
8733,1411,7634,9858,4050,9459
2930,8696,1018,6785,1178,9590
2633,7554,9858,8681,671,8843
6819,3773,4455,4580,4701,9316
4387,2347,5637,7196,3634,10141
1855,199,3284,7297,7804,8674
1308,9768,1627,1860,151,10352
1365,9561,2741,8877,9255,9507
4117,741,2687,8174,9890,8747
3085,3766,10006,5388,7349,10346
2831,3658,6926,6714,1869,9503
7937,9007,9418,2901,3085,9628
2173,8230,1018,5628,5444,9274
5483,3766,5637,1618,4617,9039
4802,1018,5649,545,9075,9395
5536,8782,9638,6301,738,10364
5125,3145,7634,3182,5637,9784
8832,9007,4219,5152,2662,8972
7624,3773,2536,1795,7782,8636
9585,1956,2741,4223,5938,9963
9395,7656,8022,4701,3085,8871
7125,4686,6544,6267,3829,10019
5936,9007,1338,545,7231,9484
8832,3299,7621,8849,8022,9215
8556,5364,148,4404,327,9020
7125,3658,7804,1028,10207,9504
1836,1411,7842,1278,151,9107
4109,6096,4219,5473,6324,9354
5451,4852,950,2712,1018,8492
9788,3658,9638,2994,2403,9604
327,7341,3764,2662,8973,8465
5169,3773,5983,926,62,9451
3722,9007,3635,8240,4701,9106
6945,2963,7804,9429,3773,10130
738,3387,7682,8681,8022,8710
9586,6096,10307,3145,9580,9389
5639,199,5938,5310,8450,8975
2129,3766,10006,1748,1296,8977
7624,8696,9898,3587,370,8456
331,7495,1338,3846,9463,9547
573,4267,1627,3804,1155,8873
2878,1618,2445,9280,9678,9831
2132,10198,1717,4896,7902,9228
3759,3766,6640,7966,7661,10202
950,741,2347,6087,386,9422
6629,7656,2741,5473,9255,8690
1641,1411,4593,2971,9418,9682
9249,4679,6357,9164,8686,8826
533,2831,3028,2527,3677,9084
2129,3644,716,1028,1869,10077
8773,4267,9357,4370,6703,9589
9725,8957,3766,7849,4206,9739
4117,3274,4455,9955,9890,9195
1151,8696,3422,9702,3846,8850
7784,7656,4123,10070,546,9238
6678,7652,3766,2687,2930,9013
3676,5612,3774,5649,2872,8514
7011,8532,3635,9890,3766,9800
1597,3658,5847,659,2925,8889
5483,9007,9508,7957,9075,8413
3373,3773,2687,5473,2375,10169
7976,3773,3182,1656,2375,8483
4058,716,1308,4580,8959,8991
3532,3658,3274,5152,4670,9970
7624,9007,7006,9395,2662,10138
2994,6544,1748,8823,4206,9092
9586,3569,5511,5649,4239,8792
5483,9007,3635,4699,9963,9514
7621,1734,4781,7241,62,8805
8959,3766,1338,5572,3131,8922
5265,6708,2741,7891,1776,8788
3077,3766,5335,4235,4791,10064
9890,6096,10070,6094,3675,10303
3766,3766,2330,1892,2403,10147
6629,4871,7909,1888,8917,8512
2878,3274,9983,8415,8532,9669
6833,589,9725,2831,8240,9176
5497,3766,10006,1353,4791,9626
1875,9561,4090,8174,9255,9154
10254,1776,9638,4235,4457,9396
4109,3766,6640,4517,3829,10020
9638,20,9638,5125,6844,9900
2699,1734,148,8957,4617,8880
5451,3188,9638,6094,8670,10340
8733,9146,6892,4747,4663,10433
5387,3188,9146,3046,8439,8796
3077,6892,4767,5364,9255,9939
5936,9007,1338,1928,1892,9008
6629,3004,148,5325,1643,8507
3085,9007,2330,2905,3951,10083
2699,1125,6819,6385,1992,10089
3077,7603,4767,3688,1312,9225
2491,7656,6680,2641,4961,8887
6714,2347,9715,3804,7183,9583
1562,3766,5637,8441,2803,8678
4001,8696,1869,7295,498,9600
7957,1144,10351,6629,1837,8423
1018,8696,2837,4940,370,8655
903,8443,9508,4309,8022,10408
2968,6431,8156,3248,7006,10272
7641,8786,7192,9409,4483,9253
5483,3766,3635,1336,4767,9468
1365,7656,3182,5539,2662,9121
1564,3773,10351,6674,9643,9290
5402,7656,8445,4330,4899,8899
10070,5364,9656,9808,8832,9337
3496,9007,6640,7009,3292,9670
4897,6096,2445,2178,4646,9341
3085,3644,1023,4235,1933,9819
5936,9007,1338,716,9496,8898
4123,2347,3182,926,4767,9097
7773,2499,6819,2186,1217,8910
1296,7656,9625,6066,1860,9594
4141,3658,8686,3302,2129,9192
9890,1411,9725,5539,9255,8643
3766,3766,2330,5890,8849,8837
7937,9007,4219,5489,5388,9747
8773,3773,8505,9580,2173,9010
7624,5536,9638,3853,5226,9061
1836,4679,789,9580,25,8580
4747,1028,789,3853,5597,8738
1801,2963,10396,1619,6385,8819
3532,7656,9725,5152,2395,8949
7009,3658,7804,4235,6385,9427
5569,9007,3635,5388,2741,9474
10164,6096,9357,1860,6388,9100
1562,3766,5637,8917,9963,10055
8803,8568,7849,5649,6385,9977
3452,2963,7804,4235,9429,8868
4729,3773,4455,3311,10207,10023
618,3895,8782,1216,6324,10074
3163,2111,8228,1619,6385,10013
7125,9007,2330,8748,3131,8542
9983,8025,3182,3068,7316,8539
8458,6708,9585,7262,975,9622
4940,7196,8810,8593,3798,8489
6443,199,8228,4940,286,9302
3759,3773,9725,4239,8076,9324
3031,3658,6252,6751,8849,9221
6323,2963,20,1934,10396,8555
1869,8670,1369,3774,2392,9698
6066,8696,3766,5489,2905,9975
956,3403,9640,6267,2392,10050
5312,3773,10351,7470,4486,9683
2968,5146,9307,3182,7125,8961
1564,5146,2741,545,9963,9425
3085,9007,2330,5483,7661,9058
2094,3773,8275,711,6332,9897
8801,4679,8156,1151,2334,8952
1641,20,5649,4370,8450,9138
3292,2622,3400,7262,6385,9624
7316,716,5649,7603,7682,9945
7263,8211,1155,7623,9508,8607
5483,1795,2687,6066,8096,9059
3226,1155,7771,8600,6385,9288
7993,6322,1934,6428,6322,10101
5110,9007,9418,1151,6863,10092
8211,6708,2129,9472,7950,9386
3085,3766,1338,3951,5511,9447
1717,9007,9638,5388,4457,9052
10307,1411,9638,456,9139,9839
5447,3773,1353,5539,7009,8513
9994,3085,9638,1353,6696,10189
3766,9007,5637,2186,151,9087
7785,4852,7504,4898,1860,9525
6475,3658,1748,2527,7603,9466
1641,6094,4511,8069,3452,10167
5483,3766,3635,8104,1212,9704
3085,3766,2330,5495,7661,9941
6467,6708,7192,8156,5597,10093
3332,8443,1336,5265,6324,9206
1223,3658,7804,4574,5310,9536
5169,8696,2741,552,6892,9264
3077,3766,2330,533,1084,9445
1151,2622,9288,9702,6500,9890
5637,2712,3274,2527,1956,10260
4033,3126,7259,1717,8603,8785
7624,3658,3510,4387,2741,9690
7263,7009,9638,10271,286,10310
151,3028,3422,5444,10201,9751
6819,3773,2536,4699,7782,8619
7446,9561,9983,20,38,9926
7641,6708,671,7634,10190,9833
435,3658,3299,2971,3499,8563
2878,6096,9418,4898,3387,10062
4387,3766,9418,7470,3131,10281
5649,3420,386,5364,62,9935
8803,1411,3658,2395,2046,9871
561,6708,9638,8104,546,8548
6094,3766,3635,7263,8762,8903
6284,3658,148,7966,10201,9028
950,716,9656,5182,7341,8544
5497,3766,5637,7231,3766,9789
4729,2622,1717,4404,3724,9047
6115,8556,9418,779,1489,10377
7957,8696,3853,7966,9791,9633
4930,1155,2474,9146,1217,9559
4914,4930,2677,6267,3508,9775
3496,3766,3635,1336,4767,9667
5696,3766,5637,2144,4900,9515
4480,5364,1018,9698,6385,8646
7957,741,6139,1795,3724,9413
5312,6096,3658,4747,3031,8740
3658,1411,1353,5473,5824,9102
6819,7006,3182,7163,6833,9847
9782,199,221,8522,5696,8947
7342,8220,7842,1411,2548,10026
6443,7341,5193,7623,8832,10054
7634,741,9418,10413,1178,10393
4387,3766,3635,8600,4617,8928
8950,5146,9307,3898,4802,10220
435,741,7516,7957,7950,9385
6474,6096,3240,3133,6385,9158
4930,3188,9638,8415,3046,9393
5936,9007,5637,2831,2375,8591
10009,1151,1748,7178,9808,10360
3658,1411,3004,6115,93,8437
4973,3773,2741,5364,9018,8918
2687,9007,5023,5388,7183,8450
7577,3274,1278,4767,5444,9857
7680,5473,10351,5489,7463,9806
6301,3766,1338,8556,4791,8786
3373,8696,9638,5388,7470,9722
9552,1411,9638,6087,221,8716
6819,8696,8894,9280,738,9194
38,20,3853,4896,6703,8667
1151,5536,8894,2144,1791,8648
3546,5364,8228,5628,5444,9782
9280,2963,7804,7797,2403,9030
7784,9561,3853,1460,9139,10349
7187,9007,2330,7301,18,10009
5929,3766,7359,5649,8686,10124
4019,2963,8686,2551,8733,8799
4747,3773,3774,926,7276,9766
6544,4930,8228,3898,5557,9928
5451,8443,9638,779,1411,9286
3502,5364,8076,2551,5637,9046
6661,3766,5335,7966,7661,8447
737,8696,4443,6689,4457,9499
9666,7341,3299,9702,10265,9362
5890,9768,5483,3688,698,8611
9580,199,10006,4235,6882,8572
1353,3004,2361,7661,8553,10421
3020,9768,9638,1928,6803,9665
435,3766,2330,3688,5996,8518
4235,8532,8030,8877,5175,9654
6714,7804,7656,2085,8522,9364
3898,3773,3240,3305,2662,10329
2129,1719,3284,7297,1217,8956
1855,3658,7804,7297,9429,9811
2878,8568,3274,2395,6385,8939
605,6096,1888,7470,2132,9183
7577,8696,9638,1296,1411,9487
9785,6892,7513,6093,7220,8668
8211,5473,8217,5473,498,9960
7785,2347,2741,3451,6139,10404
6634,8443,9418,4991,6475,9186
2173,3766,3635,5388,9963,9399
9051,8782,148,3305,3724,9861
6674,3773,1353,4526,3508,10413
9768,6096,35,5696,2774,10099
950,5146,3400,6267,7183,10111
2094,9146,2687,1717,5338,9004
809,5364,7603,1613,8894,8464
573,3188,3004,5539,1097,8856
5483,6819,589,528,5368,10049
3280,2621,3853,865,6703,10391
3046,8670,6332,1928,200,9661
82,1956,7513,7178,4871,10123
4749,4686,6819,9496,1855,9104
5447,8443,3774,4896,7316,10432
4442,3126,7652,2424,7834,9942
4650,6096,1338,5649,2474,8943
7623,3126,1125,5796,6696,8864
5296,9007,5037,1795,7891,9241
1151,3145,3182,6094,305,10283
7470,3028,8211,3291,10307,9443
6467,3773,6428,5489,3635,8794
4387,3766,3635,8877,4715,10330
7976,6096,9585,2527,3635,10405
9983,2963,7804,2963,1217,10154
1562,5146,2741,7163,1769,9687
1885,3766,2330,4517,7504,9075
1613,3028,3766,7196,5649,9982
9553,4712,3299,4898,4956,9284
10307,7656,8217,5489,5368,9679
3077,7196,9656,1278,1885,8556
9725,7656,3766,418,6385,9930
4123,7656,4593,3031,6096,10084
7937,4930,8894,2395,6332,9111
9638,1549,1641,4235,3646,9383
546,6708,4216,8275,5536,10178
2930,5146,7220,4370,9553,8528
5451,1618,2445,9280,1296,10296
2094,3766,8156,2963,1564,9737
9075,5364,148,7830,3546,8981
4729,7554,8275,9580,221,8845
546,7656,10201,6428,1216,10315
2857,6892,8211,7183,6385,8959
4387,3658,6926,1286,9146,9014
2548,2963,7220,6689,6696,9021
1817,9007,5637,9702,2662,9534
3722,9146,9418,1888,10264,8833
5387,741,3422,9146,3452,9956
8801,6096,5146,7849,5124,8766
8773,3658,5796,3302,2129,9369
6630,2347,1369,7196,6089,9736
8600,7341,4947,456,9075,9193
9586,3658,9638,8957,7661,9062
4729,9007,4523,6629,148,10252
2622,9007,5037,9146,8220,9822
8505,3284,1837,8593,370,8775
3635,3274,6582,6066,6579,8791
8600,561,3774,5489,435,10394
3496,3766,6640,2963,1217,9573
10265,3126,7634,5569,9464,9886
9994,8443,2474,6751,6500,10359
3658,1411,3240,3126,2330,9513
6384,4517,2687,6094,9553,9370
8832,3766,5335,3368,2677,8398
7577,8696,9638,2963,8104,9407
573,2347,8275,3311,2662,8914
528,674,1748,9858,9808,10370
8458,1411,6357,5473,1286,9678
1125,9561,9357,7163,5444,8400
2963,7554,3853,9139,3337,9673
9075,1956,4511,1956,6385,10429
1125,2622,418,6252,6385,9157
9357,3773,8817,7661,4791,9268
5569,3766,5637,5597,5444,9740
1717,1641,2837,9858,7708,10307
6301,3766,2330,6661,3829,9772
3077,2384,4767,3688,1312,9944
3853,5536,9638,2971,1329,9684
1817,3766,5637,456,7192,8795
5451,9150,4517,8973,3337,8502
4729,8443,8894,779,4826,9043
903,8593,9983,7276,10207,9867
8255,3028,3774,3569,789,9027
3403,199,7682,7295,6882,9180
1627,716,1308,5364,6819,9588
546,3773,3182,926,5867,8945
1460,3188,2741,2662,7192,9574
5569,3766,10006,1923,4715,9023
5296,716,9656,9463,6703,9896
6934,3766,2330,8415,3305,9615
3658,1411,4593,6284,9791,8498
2186,3766,3635,5495,7661,9505
7443,9007,8817,4580,9382,9864
3722,9007,3635,5597,9018,9298
8957,3658,7804,4235,5649,9486
3569,3766,3853,7262,8104,9974
4123,1411,2741,4580,9532,8604
5125,6094,7621,4896,4523,10386
6399,1776,5335,2965,7125,9235
3569,8696,4443,950,4802,9549
7220,1795,5938,2971,2919,9367
4675,6819,4991,8020,4443,10085
5936,9007,9418,5696,6431,10120
3853,3188,2178,779,738,8564
2845,9768,9983,3133,4735,8524
3400,9146,7359,4940,327,8719
7804,3773,3240,9146,4899,10280
546,8782,3182,3068,6385,9156
7507,3773,10351,1278,3131,9161
6582,9768,1764,7988,5296,9169
5402,9007,9418,9753,9552,9088
8450,9768,1764,6301,5431,8962
4802,1411,6941,7178,9138,8662
7301,3766,5637,57,1928,9120
1564,8782,7680,9858,10322,8729
3496,9007,5637,1795,2919,8420
2649,6708,1791,5265,2872,9464
3501,7656,3240,545,9888,9734
7009,2963,7804,2787,6385,9521
4511,3773,7680,9007,2905,9141
6284,7656,5335,52,8505,8937
4123,741,7192,9553,9731,8732
2499,9007,1338,5890,6324,9035
5296,9007,5037,2787,9689,9674
8833,3766,3635,1278,975,9608
4511,6096,9725,6674,4586,9579
3502,9146,3940,6353,4574,9949
8950,6096,6066,5520,3724,9297
8443,9768,2687,4898,3131,9460
2499,7656,2536,9904,7621,8997
9752,7656,1619,5444,9788,9719
6371,3773,5983,926,6844,10258
6819,3773,2178,6066,2388,9197
7957,3188,8894,1717,8959,9036
8959,2347,3635,3133,1178,10333
4767,9007,5483,3988,5847,9496
4235,3766,5637,2641,7259,8586
8683,6096,4455,9858,9338,10326
4729,1411,2129,7262,52,9668
4224,7495,2741,3569,9464,10249
3569,8696,4443,1934,4457,9011
1888,7656,9395,3182,5444,9577
4141,8670,7680,1888,3798,10012
9638,2963,7804,4235,6061,9919
6714,3658,2536,6661,1296,10437
4148,3773,8817,4940,711,9794
7976,3766,3635,4699,4734,9406
5575,674,8228,4747,4457,9379
5483,2963,9725,4483,10271,9950
6629,7554,4930,1717,7867,9371
10198,3766,3182,8748,7470,8694
4223,6096,3658,1928,7950,8505
1748,8696,7263,950,4802,9248
950,5743,6066,1748,6357,10191
7654,1411,9983,7470,6324,10361
9357,741,2178,8571,6882,8875
9994,4852,7842,1353,1411,8882
10070,2963,8025,2965,5743,9308
3046,6096,4455,5489,9075,9404
10254,7513,3658,3126,1329,9199
6467,6096,8275,7470,7009,8858
5387,4679,7359,4580,3898,10152
6544,3766,9409,2963,9146,9489
8801,8696,6252,545,7183,9828
4141,9007,3635,5597,9018,9266
8810,2347,7849,4747,2392,8714
5146,9146,2687,6267,6139,9707
6703,2621,9656,2536,6703,10358
7009,2347,10070,9543,8022,10136
573,7656,1717,7262,8973,8436
613,8696,10198,4940,3724,10219
8570,7656,561,4940,148,8568
4534,1549,3486,1286,9146,10259
3403,2963,10006,716,8505,9117
3085,3033,5628,8683,2677,9454
5335,3658,8228,2963,1217,9738
3373,7656,9638,5539,8505,9287
3085,9007,5335,2905,3951,9769
4387,3766,3635,8600,4617,9433
8950,6708,9725,10413,3634,8737
4897,6096,9725,9702,4523,9644
6399,3766,5023,3510,7822,10299
1956,2347,3563,1674,8686,8756
3953,3658,9508,52,8505,9995
2878,2831,2741,8593,5312,9556
7443,9007,8603,4589,8733,9788
2160,9007,5335,1247,8784,9826
4141,3766,5637,1411,3292,8781
573,8670,9585,5696,2662,9212
2633,2831,950,2872,3829,9147
25,3732,9418,5489,4019,9646
7641,8786,3766,3068,4483,9251
3829,8782,6428,9791,38,9033
4930,3658,9638,1084,7316,10139
10164,1411,2741,5628,2499,8446
3496,3766,3635,6061,1296,10143
1641,7656,9725,6066,8973,10403
8801,3773,7771,7241,2803,8867
6790,8211,4947,7830,4675,10366
6252,3766,5335,587,2372,8924
6474,5364,7259,7163,573,8431
6674,3004,1018,4747,738,8718
3085,3033,716,52,956,9712
6623,3658,2837,9785,1018,8967
10070,2963,7804,10307,4117,9925
