ltable_ele,ltable_label,ltable_lat,ltable_lon,ltable_ontology,rtable_ele,rtable_label,rtable_lat,rtable_lon,rtable_ontology,alteredAttributes,originalRightId
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),32.7868,-79.7948,http://data.nytimes.com/,"('ele', 'label')",1@4963
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),51.5084,-79.7948,http://data.nytimes.com/,"('label', 'lat')",1@4963
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),32.7868,-0.125533,http://data.nytimes.com/,"('label', 'lon')",1@4963
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),32.7868,-79.7948,http://data.nytimes.com/,"('label', 'ontology')",1@4963
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),51.5084,-79.7948,http://data.nytimes.com/,"('ele', 'label', 'lat')",1@4963
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),32.7868,-0.125533,http://data.nytimes.com/,"('ele', 'label', 'lon')",1@4963
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),32.7868,-79.7948,http://data.nytimes.com/,"('ele', 'label', 'ontology')",1@4963
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),51.5084,-0.125533,http://data.nytimes.com/,"('label', 'lat', 'lon')",1@4963
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),51.5084,-79.7948,http://data.nytimes.com/,"('label', 'lat', 'ontology')",1@4963
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),32.7868,-0.125533,http://data.nytimes.com/,"('label', 'lon', 'ontology')",1@4963
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),51.5084,-0.125533,http://data.nytimes.com/,"('ele', 'label', 'lat', 'lon')",1@4963
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),51.5084,-79.7948,http://data.nytimes.com/,"('ele', 'label', 'lat', 'ontology')",1@4963
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),32.7868,-0.125533,http://data.nytimes.com/,"('ele', 'label', 'lon', 'ontology')",1@4963
,London,51.5005,-0.128832,http://sws.geonames.org/,,London (England),51.5084,-0.125533,http://data.nytimes.com/,"('label', 'lat', 'lon', 'ontology')",1@4963
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,40.7224,-73.9996,http://sws.geonames.org/,"('label',)",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,40.7224,-73.9996,http://sws.geonames.org/,"('ele', 'label')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,-73.9996,http://sws.geonames.org/,"('label', 'lat')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,40.7224,4.89222,http://sws.geonames.org/,"('label', 'lon')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,40.7224,-73.9996,http://dbpedia.org/,"('label', 'ontology')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,-73.9996,http://sws.geonames.org/,"('ele', 'label', 'lat')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,40.7224,4.89222,http://sws.geonames.org/,"('ele', 'label', 'lon')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,40.7224,-73.9996,http://dbpedia.org/,"('ele', 'label', 'ontology')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,4.89222,http://sws.geonames.org/,"('label', 'lat', 'lon')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,-73.9996,http://dbpedia.org/,"('label', 'lat', 'ontology')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,40.7224,4.89222,http://dbpedia.org/,"('label', 'lon', 'ontology')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,4.89222,http://sws.geonames.org/,"('ele', 'label', 'lat', 'lon')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,-73.9996,http://dbpedia.org/,"('ele', 'label', 'lat', 'ontology')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,40.7224,4.89222,http://dbpedia.org/,"('ele', 'label', 'lon', 'ontology')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,4.89222,http://dbpedia.org/,"('label', 'lat', 'lon', 'ontology')",0@570
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,33.8889,35.4944,http://sws.geonames.org/,"('label',)",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,33.8889,35.4944,http://sws.geonames.org/,"('ele', 'label')",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,35.4944,http://sws.geonames.org/,"('label', 'lat')",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,33.8889,4.89222,http://sws.geonames.org/,"('label', 'lon')",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,33.8889,35.4944,http://dbpedia.org/,"('label', 'ontology')",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,35.4944,http://sws.geonames.org/,"('ele', 'label', 'lat')",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,33.8889,4.89222,http://sws.geonames.org/,"('ele', 'label', 'lon')",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,33.8889,35.4944,http://dbpedia.org/,"('ele', 'label', 'ontology')",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,4.89222,http://sws.geonames.org/,"('label', 'lat', 'lon')",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,35.4944,http://dbpedia.org/,"('label', 'lat', 'ontology')",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,33.8889,4.89222,http://dbpedia.org/,"('label', 'lon', 'ontology')",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,4.89222,http://sws.geonames.org/,"('ele', 'label', 'lat', 'lon')",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,35.4944,http://dbpedia.org/,"('ele', 'label', 'lat', 'ontology')",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,33.8889,4.89222,http://dbpedia.org/,"('ele', 'label', 'lon', 'ontology')",0@2485
,Amsterdam,52.374,4.88969,http://sws.geonames.org/,,Amsterdam,52.3731,4.89222,http://dbpedia.org/,"('label', 'lat', 'lon', 'ontology')",0@2485
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,35.6833,139.767,http://rdf.freebase.com/,"('label',)",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,35.6833,139.767,http://rdf.freebase.com/,"('ele', 'label')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,139.767,http://rdf.freebase.com/,"('label', 'lat')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,35.6833,4.88969,http://rdf.freebase.com/,"('label', 'lon')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,35.6833,139.767,http://sws.geonames.org/,"('label', 'ontology')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,139.767,http://rdf.freebase.com/,"('ele', 'label', 'lat')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,35.6833,4.88969,http://rdf.freebase.com/,"('ele', 'label', 'lon')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,35.6833,139.767,http://sws.geonames.org/,"('ele', 'label', 'ontology')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,4.88969,http://rdf.freebase.com/,"('label', 'lat', 'lon')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,139.767,http://sws.geonames.org/,"('label', 'lat', 'ontology')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,35.6833,4.88969,http://sws.geonames.org/,"('label', 'lon', 'ontology')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,4.88969,http://rdf.freebase.com/,"('ele', 'label', 'lat', 'lon')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,139.767,http://sws.geonames.org/,"('ele', 'label', 'lat', 'ontology')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,35.6833,4.88969,http://sws.geonames.org/,"('ele', 'label', 'lon', 'ontology')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,4.88969,http://sws.geonames.org/,"('label', 'lat', 'lon', 'ontology')",1@2327
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,22.55,114.1,http://dbpedia.org/,"('label',)",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,22.55,114.1,http://dbpedia.org/,"('ele', 'label')",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,114.1,http://dbpedia.org/,"('label', 'lat')",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,22.55,4.88969,http://dbpedia.org/,"('label', 'lon')",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,22.55,114.1,http://sws.geonames.org/,"('label', 'ontology')",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,114.1,http://dbpedia.org/,"('ele', 'label', 'lat')",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,22.55,4.88969,http://dbpedia.org/,"('ele', 'label', 'lon')",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,22.55,114.1,http://sws.geonames.org/,"('ele', 'label', 'ontology')",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,4.88969,http://dbpedia.org/,"('label', 'lat', 'lon')",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,114.1,http://sws.geonames.org/,"('label', 'lat', 'ontology')",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,22.55,4.88969,http://sws.geonames.org/,"('label', 'lon', 'ontology')",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,4.88969,http://dbpedia.org/,"('ele', 'label', 'lat', 'lon')",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,114.1,http://sws.geonames.org/,"('ele', 'label', 'lat', 'ontology')",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,22.55,4.88969,http://sws.geonames.org/,"('ele', 'label', 'lon', 'ontology')",1@2156
,Amsterdam,52.3731,4.89222,http://dbpedia.org/,,Amsterdam,52.374,4.88969,http://sws.geonames.org/,"('label', 'lat', 'lon', 'ontology')",1@2156
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,-13.1631,-74.2244,http://dbpedia.org/,"('label',)",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,-13.1631,-74.2244,http://dbpedia.org/,"('ele', 'label')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,46.6,-74.2244,http://dbpedia.org/,"('label', 'lat')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,-13.1631,7.91667,http://dbpedia.org/,"('label', 'lon')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,-13.1631,-74.2244,http://sws.geonames.org/,"('label', 'ontology')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,46.6,-74.2244,http://dbpedia.org/,"('ele', 'label', 'lat')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,-13.1631,7.91667,http://dbpedia.org/,"('ele', 'label', 'lon')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,-13.1631,-74.2244,http://sws.geonames.org/,"('ele', 'label', 'ontology')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,46.6,7.91667,http://dbpedia.org/,"('label', 'lat', 'lon')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,46.6,-74.2244,http://sws.geonames.org/,"('label', 'lat', 'ontology')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,-13.1631,7.91667,http://sws.geonames.org/,"('label', 'lon', 'ontology')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,46.6,7.91667,http://dbpedia.org/,"('ele', 'label', 'lat', 'lon')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,46.6,-74.2244,http://sws.geonames.org/,"('ele', 'label', 'lat', 'ontology')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,-13.1631,7.91667,http://sws.geonames.org/,"('ele', 'label', 'lon', 'ontology')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,46.6,7.91667,http://sws.geonames.org/,"('label', 'lat', 'lon', 'ontology')",1@6942
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,43.8442,10.5014,http://rdf.freebase.com/,"('label',)",1@3590
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,43.8442,10.5014,http://rdf.freebase.com/,"('ele', 'label')",1@3590
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,46.6,10.5014,http://rdf.freebase.com/,"('label', 'lat')",1@3590
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,43.8442,7.91667,http://rdf.freebase.com/,"('label', 'lon')",1@3590
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,43.8442,10.5014,http://sws.geonames.org/,"('label', 'ontology')",1@3590
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,46.6,10.5014,http://rdf.freebase.com/,"('ele', 'label', 'lat')",1@3590
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,43.8442,7.91667,http://rdf.freebase.com/,"('ele', 'label', 'lon')",1@3590
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,43.8442,10.5014,http://sws.geonames.org/,"('ele', 'label', 'ontology')",1@3590
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,46.6,7.91667,http://rdf.freebase.com/,"('label', 'lat', 'lon')",1@3590
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,46.6,10.5014,http://sws.geonames.org/,"('label', 'lat', 'ontology')",1@3590
,Wengen (Switzerland),46.6,7.91667,http://data.nytimes.com/,,Wengen,43.8442,7.91667,http://sws.geonames.org/,"('label', 'lon', 'ontology')",1@3590
