,0
Artist_Name/CopyRight/Released,0.03076923076923077
Artist_Name/Time/Released,0.49230769230769234
Album_Name/Genre/Price,0.2
Album_Name/Genre/CopyRight,0.06153846153846154
Album_Name/Genre/Time,0.5538461538461539
Album_Name/Genre/Released,0.06153846153846154
Album_Name/Price/CopyRight,0.2
Album_Name/Price/Time,0.6461538461538462
Album_Name/Price/Released,0.2
Album_Name/CopyRight/Time,0.5230769230769231
Album_Name/CopyRight/Released,0.06153846153846154
Album_Name/Time/Released,0.5230769230769231
Genre/Price/CopyRight,0.1076923076923077
Genre/Price/Time,0.5846153846153846
Genre/Price/Released,0.13846153846153847
Genre/CopyRight/Time,0.4461538461538462
Genre/CopyRight/Released,0.03076923076923077
Genre/Time/Released,0.4461538461538462
Price/CopyRight/Time,0.5846153846153846
Price/CopyRight/Released,0.13846153846153847
Price/Time/Released,0.5538461538461539
CopyRight/Time/Released,0.4307692307692308
Song_Name/Artist_Name/Album_Name/Genre,0.36923076923076925
Song_Name/Artist_Name/Album_Name/Price,0.5384615384615384
Song_Name/Artist_Name/Album_Name/CopyRight,0.38461538461538464
Song_Name/Artist_Name/Album_Name/Time,0.8769230769230769
Song_Name/Artist_Name/Album_Name/Released,0.36923076923076925
Song_Name/Artist_Name/Genre/Price,0.4307692307692308
Song_Name/Artist_Name/Genre/CopyRight,0.24615384615384617
Song_Name/Artist_Name/Genre/Time,0.7846153846153846
Song_Name/Artist_Name/Genre/Released,0.26153846153846155
Song_Name/Artist_Name/Price/CopyRight,0.4153846153846154
Song_Name/Artist_Name/Price/Time,0.8769230769230769
Song_Name/Artist_Name/Price/Released,0.4461538461538462
Song_Name/Artist_Name/CopyRight/Time,0.7538461538461538
Song_Name/Artist_Name/CopyRight/Released,0.26153846153846155
Song_Name/Artist_Name/Time/Released,0.7538461538461538
Song_Name/Album_Name/Genre/Price,0.5076923076923077
Song_Name/Album_Name/Genre/CopyRight,0.3384615384615385
Song_Name/Album_Name/Genre/Time,0.8923076923076924
Song_Name/Album_Name/Genre/Released,0.3230769230769231
Song_Name/Album_Name/Price/CopyRight,0.5076923076923077
Song_Name/Album_Name/Price/Time,0.9846153846153847
Song_Name/Album_Name/Price/Released,0.5230769230769231
Song_Name/Album_Name/CopyRight/Time,0.8923076923076924
Song_Name/Album_Name/CopyRight/Released,0.3384615384615385
Song_Name/Album_Name/Time/Released,0.8923076923076924
Song_Name/Genre/Price/CopyRight,0.4
Song_Name/Genre/Price/Time,0.8615384615384616
Song_Name/Genre/Price/Released,0.4153846153846154
Song_Name/Genre/CopyRight/Time,0.7538461538461538
Song_Name/Genre/CopyRight/Released,0.24615384615384617
Song_Name/Genre/Time/Released,0.7692307692307693
Song_Name/Price/CopyRight/Time,0.8461538461538461
Song_Name/Price/CopyRight/Released,0.36923076923076925
Song_Name/Price/Time/Released,0.8461538461538461
Song_Name/CopyRight/Time/Released,0.7538461538461538
Artist_Name/Album_Name/Genre/Price,0.2153846153846154
Artist_Name/Album_Name/Genre/CopyRight,0.06153846153846154
Artist_Name/Album_Name/Genre/Time,0.6
Artist_Name/Album_Name/Genre/Released,0.06153846153846154
Artist_Name/Album_Name/Price/CopyRight,0.2153846153846154
Artist_Name/Album_Name/Price/Time,0.676923076923077
Artist_Name/Album_Name/Price/Released,0.2153846153846154
Artist_Name/Album_Name/CopyRight/Time,0.5692307692307692
Artist_Name/Album_Name/CopyRight/Released,0.06153846153846154
Artist_Name/Album_Name/Time/Released,0.5692307692307692
Artist_Name/Genre/Price/CopyRight,0.15384615384615385
Artist_Name/Genre/Price/Time,0.6461538461538462
Artist_Name/Genre/Price/Released,0.16923076923076924
Artist_Name/Genre/CopyRight/Time,0.5076923076923077
Artist_Name/Genre/CopyRight/Released,0.03076923076923077
Artist_Name/Genre/Time/Released,0.5076923076923077
Artist_Name/Price/CopyRight/Time,0.6153846153846154
Artist_Name/Price/CopyRight/Released,0.13846153846153847
Artist_Name/Price/Time/Released,0.6153846153846154
Artist_Name/CopyRight/Time/Released,0.46153846153846156
Album_Name/Genre/Price/CopyRight,0.2
Album_Name/Genre/Price/Time,0.6461538461538462
Album_Name/Genre/Price/Released,0.2
Album_Name/Genre/CopyRight/Time,0.5538461538461539
Album_Name/Genre/CopyRight/Released,0.06153846153846154
Album_Name/Genre/Time/Released,0.5538461538461539
Album_Name/Price/CopyRight/Time,0.6307692307692307
Album_Name/Price/CopyRight/Released,0.18461538461538463
Album_Name/Price/Time/Released,0.6307692307692307
Album_Name/CopyRight/Time/Released,0.5230769230769231
Genre/Price/CopyRight/Time,0.5692307692307692
Genre/Price/CopyRight/Released,0.13846153846153847
Genre/Price/Time/Released,0.5538461538461539
Genre/CopyRight/Time/Released,0.4461538461538462
Price/CopyRight/Time/Released,0.5538461538461539
