title,authors,venue,year,SampleID
4287,9232,5700,6344,5894
1464,3992,2879,5200,5458
9175,9456,2879,351,2252
3881,5643,6673,5200,6940
11596,8169,5700,8791,3986
8157,9232,8244,1814,8520
11419,5643,4486,9797,9203
10254,11059,4486,7382,405
8153,6877,4486,5418,8274
9064,2371,7862,1814,6373
3913,8410,4486,5495,6957
10600,8410,4486,10535,4661
1708,10674,4486,11168,2725
10549,6458,10647,5418,8208
10473,11781,5700,3362,11600
5247,11781,3253,1814,145
11776,1174,8244,9797,5144
2150,10312,5700,9797,4705
8719,2371,11603,9772,7745
9519,9232,11603,6344,672
3064,6091,4486,10535,4894
9435,10839,5700,8244,3242
10368,7646,4486,9797,12556
2132,9232,3253,2808,1896
11279,10674,8244,9797,9080
10473,11781,11603,9154,3717
5,8334,4486,5916,7832
5677,11364,5700,3661,12335
120,4036,9424,5200,11794
9695,6091,502,5418,7718
9949,11781,3253,3964,10422
446,11781,8244,6344,3104
3789,2371,3253,2808,11561
1131,5703,12052,351,1996
9380,5122,5700,7382,11707
2717,11781,5700,1814,3756
5925,11781,1361,3661,1290
15,12127,4486,5418,11206
12256,10674,5700,8244,11484
1182,9232,3253,1814,5051
5385,8334,4486,10213,1928
10254,4468,5700,6580,12356
11449,4721,4486,5200,7237
2132,11781,11603,6344,9964
4045,6989,8244,4040,11175
1919,10312,8244,3661,8137
2110,9232,3253,31,6638
7812,8410,502,5418,7780
4886,182,5700,5418,6190
4758,3454,502,8791,1328
6513,1174,4486,5418,5475
8157,11781,3253,1814,6436
12308,11781,12284,31,1784
12354,1798,4486,9095,5474
3810,11781,11603,31,9503
923,10747,5700,8244,9615
8581,1275,502,1248,2562
2374,10674,5700,7382,8976
1514,11781,2879,9772,6125
6942,6091,12284,11709,2505
3947,5196,6673,5200,4098
7023,9267,5700,9797,9941
10473,11781,11603,1814,11204
8958,11364,5700,8244,12142
5091,11781,2879,4910,1763
7937,11781,1361,1814,2657
1630,11781,8244,1814,9388
10473,11781,11603,3555,5377
11631,2069,4486,5418,11582
3810,9232,11603,1814,9760
8799,11781,3253,6344,6793
3248,7646,4486,8244,916
6141,10500,2879,11168,7259
4783,9962,5700,8244,12454
939,10522,8244,3661,8063
11478,11781,3253,6344,5870
5247,11781,4203,1814,11473
5677,2256,502,8244,11616
1172,9523,8244,9797,7034
6247,1793,3477,9797,2746
8275,988,2879,7059,8750
5495,4426,502,9797,5033
3985,11781,8244,8620,12134
5247,9232,8244,5730,8540
10473,11781,8244,6344,2694
11934,11781,11603,9154,1486
6173,4633,6673,5200,2863
9084,6425,3423,9797,6282
3985,11781,3253,8573,4481
7789,1174,4486,5418,7911
939,1174,4486,5418,10152
9626,6457,502,1248,8820
11478,9232,5700,2885,7100
12354,6091,502,5418,5192
10602,7644,4486,5418,3061
11727,1097,5700,9797,3353
8581,6877,4486,4066,10125
7147,10747,502,3661,1936
8428,5643,2879,11037,1568
7795,7538,4486,9797,1880
6591,11781,7862,1814,8658
11456,11781,3253,6344,5328
3454,9962,5700,8244,7344
1919,11781,11603,5730,1320
12003,11781,11603,1814,8347
10473,9232,1361,9772,8271
137,11781,3253,6344,6412
508,6091,502,5418,10784
12429,10674,4486,8244,6700
3948,11781,11603,3951,1107
5247,11781,4203,1814,5482
9084,11364,4486,5418,4646
3274,11781,11603,3951,12502
8377,11781,8244,6344,7412
7527,499,8244,5200,6599
3413,2371,5700,3167,1883
1740,182,502,5418,2041
2609,11781,5700,3167,9468
5238,10674,4486,9797,2510
5425,1174,4486,11037,11053
3299,10597,2879,8791,8016
9519,2371,4203,2885,2738
9519,11781,7862,1814,9403
5892,6458,2879,9797,6950
1087,11781,2879,8244,7585
939,2069,2642,11037,125
9578,10674,2642,9797,4839
7817,8377,4486,9797,1889
3127,4468,4486,11168,10615
8283,2210,8244,4408,1177
2933,3901,2879,8244,1399
1708,5432,2642,5495,892
7287,1798,5700,9797,11675
6942,8410,502,8244,2025
10690,9227,502,11168,7688
8716,11781,8963,1174,4464
4107,1712,5700,9797,6865
9519,2371,3253,1814,11689
9695,6989,4486,11168,186
7951,212,3477,9797,10527
3982,10674,502,11037,5652
12221,11781,11603,6344,9199
2615,1785,3477,11168,375
7717,9227,502,5418,7529
8283,10312,10647,9797,6229
3352,4426,2642,5418,7637
4287,2371,3253,4782,4228
8157,11781,10647,1656,7678
3552,10747,4486,9797,11961
6009,2371,3253,1174,6472
7304,988,2642,8244,2155
10991,9232,2879,10535,1043
8337,10891,5700,4408,6789
2150,1174,4486,9797,3102
8764,2371,5700,3362,597
5303,10674,5700,9797,2791
10967,8217,7320,5418,1642
5336,413,4486,9797,2457
5677,496,5700,5418,4987
5335,10674,5700,9797,7096
9519,9232,3253,1174,8777
10680,720,5700,5418,321
4219,11781,11603,1814,8873
10254,10674,5700,5418,7741
5177,6989,4486,11037,12486
10512,3540,2879,5495,11290
7856,11781,2879,1814,8000
1514,11781,8244,2885,5084
1765,10341,8791,8791,5708
2793,4794,6673,5200,9867
11510,12165,2879,4040,39
5,8334,4486,5916,5666
260,6091,5700,9669,7671
3649,11764,2879,5495,10445
3913,5643,5700,5200,9356
11246,398,3477,9582,10955
9519,11781,3253,1814,3098
939,8334,8244,4040,8227
9486,9232,11603,8573,8927
5639,11781,2879,6344,10715
9078,73,4486,11037,6413
2132,2371,1361,4582,6558
1231,496,8244,11374,8603
11266,3128,2879,5200,4526
6976,11059,4486,7382,10830
11478,11781,11603,1814,382
2231,9267,5700,5495,9304
6491,4468,10647,9177,9900
11214,2371,7813,1814,8937
4287,11781,1361,1814,8095
3985,11781,2879,1814,8398
1708,12001,5700,4066,1761
2374,6458,5700,5418,4750
1725,6091,4486,1248,8709
10473,2371,7862,1814,1001
2615,6976,502,8244,12144
1172,4468,5700,8244,11874
8157,11781,8244,3951,11774
5989,1174,4486,9797,12310
5292,9267,4486,9797,5426
1725,9267,4486,6580,6585
10473,11781,11603,4582,11826
3203,9226,2879,4066,11134
9064,2371,7862,1814,9827
12462,988,8244,9797,957
8764,11781,10370,7016,1185
11478,11781,4203,1814,4502
281,10674,502,8244,1872
4219,2371,7862,1814,12034
484,10747,4486,7382,4746
10600,182,5700,4040,693
3985,11781,10647,31,9206
11478,11781,8244,2808,10605
8391,1174,8244,5418,6395
4804,12001,4486,8244,5353
11915,1174,2879,5418,12047
2848,12001,4486,9797,4412
11478,2371,2642,5730,7095
1556,10312,502,9797,6311
431,9232,10248,2808,4818
10292,6989,502,6580,8636
4483,6091,502,11037,3370
6097,2405,5700,9669,2758
1919,6091,4486,1814,5104
7343,9232,3253,1814,10901
11392,5612,2879,8244,1918
9519,11781,3253,10535,1372
11517,9226,71,11037,9771
8385,9523,5700,5418,7069
6200,10674,5700,7382,1504
7127,5122,2642,9797,5606
489,9267,2642,5418,893
6791,8169,4486,8244,9828
9519,11781,5700,3362,486
9519,9232,2879,1814,550
6445,9232,11603,2906,1223
7343,11781,3253,6344,559
1919,1132,4486,1248,3518
484,9232,10647,5418,6284
5498,6458,502,1248,5937
8283,11781,4203,9797,10692
10473,11781,8244,3586,4311
561,4468,502,9582,10130
310,5643,4486,8244,11275
3985,11781,2879,12236,981
1827,6989,4486,8244,4076
2231,6989,8244,5418,1141
2609,6091,502,4066,10827
9519,9232,3253,1814,1460
3203,9226,2879,11037,9242
4219,11781,1361,3555,11071
2121,9267,5700,11168,5576
2772,11781,5700,4582,458
1556,6877,4486,1248,5443
11478,2371,11603,1174,9313
4288,6091,4486,10535,8793
4209,12237,6673,5418,7267
9519,11781,1361,4582,8216
12003,11781,3253,6344,9713
8461,5390,502,11168,7885
3985,11781,7862,9154,2982
7277,10312,2879,11037,116
1708,654,502,5418,3688
11468,6400,4486,9797,2693
10549,3439,5700,5418,7080
10843,2371,8244,6580,10918
7343,11781,11603,4582,4636
3910,11781,11603,4582,2163
11715,9232,1361,1814,5352
6178,499,5700,5495,774
1514,11781,11603,31,10968
12324,6091,7813,5418,1909
3789,11781,1361,7016,1135
10473,9232,5700,1814,3146
12407,1793,5700,11531,9540
1961,10747,4486,11531,7299
12003,9232,2642,1814,8888
15,6877,4486,4066,58
7343,2371,11603,1814,7391
10473,9232,2642,1814,11701
2132,11781,3253,6344,4371
9947,2371,3253,31,9197
6012,11781,10647,8573,8164
9084,9267,4486,9797,158
1919,1798,5700,5418,2614
2132,11781,11603,5730,8843
4287,11781,8244,2808,6567
10473,9232,12052,4582,4458
9222,11781,11603,6344,7155
9337,1275,8244,9797,8287
11128,6976,2879,5495,12207
3413,5850,5700,9797,4889
5171,11781,3253,4782,2550
5481,988,4486,5418,10832
352,10312,2642,3661,1405
1708,9232,502,4040,4043
7726,10777,2879,11168,6182
9953,7786,2879,9669,710
1765,6091,3423,5495,2384
5509,6091,502,1248,12435
7127,7786,4486,3964,5634
3985,11781,7862,6344,2624
2132,11781,5700,3362,7588
8157,11781,10647,6344,4616
4535,10747,3253,6354,10648
2609,11781,3253,2808,602
8764,11781,3253,9154,3615
4334,4931,5700,11168,3221
3985,11781,4203,6344,9709
1514,11781,10248,5730,4927
2599,2448,5700,9797,1726
11599,9232,4486,3555,3813
9064,11781,5700,31,6088
8249,5643,9424,5200,3155
12354,1793,4486,3661,1418
3921,7646,4486,9797,3464
4287,11781,2885,9772,4751
12354,4817,4486,4040,1696
3413,10891,3253,10535,2097
1609,11781,11603,9224,8302
2430,1174,4486,11037,10493
8275,4854,3477,11168,3733
1514,11781,10647,2906,6845
6808,2795,502,8244,1560
1514,2371,8244,3362,6620
11478,9232,3253,6344,6962
3372,3659,8244,2136,4165
2132,11781,7862,1814,11883
15,8410,502,4066,5485
4177,12249,2879,4066,11171
3083,4468,5700,3661,5590
8377,6091,4486,4066,1165
8341,9523,4486,9797,5539
2,6877,5700,5418,4723
10690,10674,5700,9797,12199
5450,3901,4486,8244,721
12328,4939,11013,5418,6586
4880,11781,2879,3951,5746
12482,8715,4486,8244,5072
2425,1174,4486,7862,11613
6375,5122,8244,5495,607
15,11781,3253,1814,8167
11241,11781,8244,31,406
7609,9232,11603,31,4703
9519,11781,7862,1814,6418
3333,11781,3253,1814,4286
5525,11781,11603,4582,9192
1708,1275,8244,11168,6446
9061,11781,10647,3661,7917
7132,12509,8791,351,8564
4270,10674,5700,7382,10399
2116,10674,8244,9797,12051
1919,2069,8244,4040,6313
10977,10674,4486,9797,1074
12341,8378,7813,1322,8531
11805,10143,2879,8244,417
5204,11781,7862,5730,10630
9084,10674,502,9797,8590
15,1174,2642,11168,2273
10473,9232,11603,9154,9349
12325,11781,2879,9224,11355
10638,10747,502,1248,3482
1045,11781,3253,8573,776
8975,11115,8244,8244,11491
3713,1174,8244,5418,6179
8764,2371,3253,913,1921
4898,6091,4203,9669,11862
2132,11781,5700,1814,9741
5425,10674,8244,11168,6156
1238,9267,8244,9797,1520
3467,3048,6673,5200,9773
7343,11781,2879,4582,9822
3412,9267,8244,5418,504
10473,11781,71,4582,11490
431,9232,8244,1814,8572
8298,3540,10647,7813,1475
12409,12386,4486,8244,7694
3143,9232,5700,31,9074
2132,9232,5700,6344,5380
1708,4468,5700,11037,9982
9837,1798,502,7862,4776
8155,12001,502,9797,2098
8716,2200,5700,4040,11700
11510,11781,12284,4582,6526
10473,2371,4203,1814,3647
1041,4418,4486,10535,5534
3985,11781,2642,2885,11398
3606,8370,5700,9797,7371
10836,9232,11603,1814,1198
10435,9267,8244,8244,1230
1919,11364,4486,11531,3030
6496,2054,502,11037,4920
11478,9232,8244,1814,9839
5089,10674,8244,8244,7400
2394,10674,502,9797,530
6991,10674,5700,11531,1217
2132,11781,7862,1814,9608
4975,6457,502,9797,5000
10612,12099,8244,5418,12447
2609,4665,502,4040,1059
5292,1174,2642,5418,3004
2132,2371,11603,3555,3806
12354,11781,2879,6344,533
9519,11781,8244,1814,9854
1708,2069,4486,3661,4637
5176,73,4486,5418,7682
12256,10674,4486,7382,4964
11411,10674,3423,11531,5704
4219,11781,1361,1814,4733
2615,12001,4486,9797,172
1708,499,5700,11531,593
10473,11781,8244,2885,1808
9418,6091,4486,10535,2105
7665,10674,4486,7382,11044
11489,10674,4486,5418,2688
792,9232,3253,1814,884
8764,9232,11603,4582,215
1366,11781,3253,1814,8828
5329,11781,4203,1814,7108
3910,11781,11603,2906,5124
10549,182,5700,3661,12231
3143,2371,5700,31,6650
3985,9232,5700,3661,3843
5232,2371,2879,8573,9067
9855,8410,502,1248,11663
6375,2405,5700,5418,4881
1514,11781,8244,2885,11184
8764,11781,5700,6344,2904
9838,6896,4486,5418,3895
681,6458,8005,1814,3823
3064,5185,3423,5418,2681
9949,11781,2879,10535,5002
10602,10674,5700,5495,11529
8298,8689,8244,9797,1651
8764,11781,11603,1814,2958
281,278,4486,7382,2410
1630,11781,4203,1814,5389
5952,2795,4486,1248,9010
4730,5612,2879,5418,1060
142,10312,2642,5495,11439
10473,9232,8244,31,12275
10984,2371,2879,1814,3450
6315,4817,4486,1248,10876
8764,11781,3253,1814,10982
3101,4426,4486,11168,9833
7778,6091,5700,10535,1750
5494,6877,5700,11374,11481
5292,10674,5700,8244,12136
7127,6091,502,9797,9893
3894,11781,7862,9669,6504
6288,2405,5700,5418,10852
12101,10674,4486,8244,6130
7060,10747,502,11037,3750
4544,3958,5700,5495,3390
9084,1691,4486,8244,7144
9064,11781,1361,1814,2894
10297,7798,502,9797,10371
7191,11781,2642,4408,1027
2132,11781,11603,6344,1396
7839,9226,2879,9669,10338
5925,11781,5700,3661,2890
1045,9232,3253,8573,2595
6097,2405,5700,6580,10464
7817,8410,5700,8244,9763
8334,9232,8244,1814,4080
1252,9267,8244,5200,2921
2132,11781,11603,31,10587
8230,10674,5700,9797,5108
11392,7646,4486,11037,999
2021,2858,5700,8244,2645
7343,11781,1361,1814,11087
3203,8051,5700,9797,11797
6800,154,8791,5200,11665
9949,11781,8244,1814,7002
1876,1275,4486,5495,2485
9175,8295,6673,5200,4327
3894,10649,2879,11168,12080
12305,6976,5700,5495,9922
15,8915,3423,5495,12084
11478,2371,7838,31,2377
1919,10522,4486,9797,10388
9064,11781,4203,1814,4145
2132,9232,11603,1814,1837
5335,9267,5700,9797,4597
10473,9232,3253,8573,4826
6138,4468,5700,11531,8792
6942,11781,4203,9095,520
1833,182,502,4040,7618
12294,9346,5700,5495,4639
6714,5643,5700,4066,12197
11906,8910,8244,9797,7071
8157,2371,5700,1814,8379
5,9232,3579,1814,2820
281,11781,4203,6344,9888
11478,11781,5700,1814,11991
5,6091,5700,4040,11713
6138,6091,5700,3661,4476
7817,10889,502,8244,1727
10426,6659,8791,8791,5816
10549,8334,8244,8244,3761
3835,6091,502,11037,8012
9519,2371,2879,6344,1860
5288,1798,8244,9797,548
2057,12068,2879,2136,11464
1231,6838,2642,9797,5530
2132,11781,3253,1814,11623
3528,11781,3253,2744,7122
3982,1798,5700,4408,8368
9519,11781,3253,3964,4192
168,7862,5700,9797,4271
9408,8377,502,9797,6607
3963,6091,502,8244,5178
15,1174,4486,8244,1589
5395,4939,9424,5200,10792
11424,988,5700,5418,11902
6375,988,5700,11168,8414
1708,12512,4486,5418,133
9519,11781,4203,1814,9488
7159,11781,3579,1814,11253
2132,2371,11603,9154,8812
7159,11781,3579,5916,9641
7343,11781,3253,1814,952
9881,212,5700,5495,12465
7053,7646,4486,9797,4342
250,10747,8244,11037,12448
10473,11781,3253,3555,11436
10600,7646,3477,8244,344
9064,11781,8244,1814,4628
9061,4468,8244,5495,5514
2615,10674,4486,1248,6744
