title,authors,venue,year,SampleID
11915,1174,6808,6967,12047
7159,11781,10283,3581,9641
5677,2256,6302,1007,11616
6375,988,88,6860,8414
8157,11781,6808,6788,7678
4880,11781,6808,6788,5746
1708,2069,6302,726,4637
12256,10674,88,1007,11484
12003,11781,3075,1736,9118
3248,7646,6302,1007,916
7717,9227,6302,6967,7529
12003,11781,88,10520,7863
3913,8410,6302,1582,6957
5677,496,88,6967,4987
9519,11781,2795,10520,11689
4045,6989,88,6465,11175
9222,11781,3279,6949,9146
1708,10674,6302,6860,2725
8341,10312,88,1582,3028
11279,8410,6302,1582,8309
6268,11807,8460,6211,932
5509,6091,6302,6302,12435
2793,4794,8460,6211,9867
939,2069,88,6967,125
3985,11781,88,726,3843
9519,11781,5984,10520,2546
3985,11781,88,6949,11398
3835,2405,6302,6967,4954
3333,11781,3279,10520,4286
4975,12397,6302,1007,5000
5855,11781,2795,10520,5860
8764,11781,2795,9154,3615
3203,9226,5984,6860,11134
10991,11781,6808,4056,1043
7128,8370,88,6967,9658
10479,6091,6302,6967,10784
5495,4426,11214,1007,5033
1708,11781,6302,6064,4043
11266,3128,6808,6211,4526
9428,4468,88,6967,9448
4811,11781,12461,10520,4080
2132,11781,2795,10520,4139
7060,10747,6302,6967,3750
3849,8334,6302,3581,5666
4288,6091,6302,1007,9893
5425,10674,88,6860,6156
7812,8410,6302,6967,7780
10473,11781,8648,1736,11826
4287,11781,8648,6782,4228
12386,8410,6302,6302,11663
12354,1793,6302,726,1418
2150,10312,88,1007,4705
5425,1174,6302,6967,11053
11478,11781,2795,6782,9313
5089,10674,12461,1007,7400
11419,5643,6302,1007,9203
9175,9456,6808,6211,2252
2609,4665,6302,6064,1059
4287,11781,8648,10520,3734
9274,11364,88,6465,4905
9695,10341,1745,308,5708
3552,10747,6302,1007,11961
10843,11781,88,1582,10918
3789,11781,8648,8832,11561
10426,6659,1745,308,5816
4197,1174,6302,1007,2006
8716,11781,8648,10520,3374
12341,9239,1268,7664,8531
10473,11781,88,6949,1808
5942,11781,10283,10520,7874
2132,11781,5508,10520,1396
9084,10674,6302,1007,8590
1919,11364,6302,1582,3030
1908,8663,3398,1007,1463
5247,11781,88,10520,7029
11392,5612,6808,1007,1918
6746,11781,6808,8403,8774
6375,5122,88,1582,607
10690,9227,6302,6860,7688
1961,10747,6302,1582,7299
8764,11781,8648,1364,1921
9519,11781,8648,1736,8216
10549,182,88,9520,12231
8716,84,88,6465,11700
9798,1275,6302,6302,4022
6746,11781,2795,10520,1198
1711,8410,6302,541,7307
11727,1097,88,1007,3353
11246,398,6302,6302,10955
4753,12512,88,6967,2652
2110,11781,8648,6788,6638
9519,11781,6808,1736,596
3143,11781,88,6788,9074
9064,11781,88,10520,4628
5329,11781,726,1906,7108
7817,8377,6405,1007,1889
2132,11781,8648,9154,8812
8764,11781,2795,1736,215
6138,4468,88,1582,8792
7159,11781,10283,10520,11253
12462,988,88,1007,957
6200,10674,6302,1007,530
11424,988,88,6967,11902
5171,11781,5508,6782,2550
9949,2371,88,10520,7002
1630,11781,4064,10520,5389
3380,11256,88,6967,9557
5498,6458,6302,6302,5937
8705,11781,6808,6788,4167
1252,9267,88,6211,2921
9064,11781,726,1906,4145
1919,4632,6302,6967,4788
10512,3992,6808,6211,5458
10297,9346,6302,1007,8031
3835,6091,6302,6967,8012
3985,11781,6808,10520,8398
3849,8334,6302,3581,7832
3203,8377,6808,10728,9706
2120,1785,88,6860,9714
3101,4426,6302,6860,9833
10473,11781,8648,10520,5377
2132,11781,8648,10520,8914
8461,5390,6302,6860,7885
4804,12001,6302,1007,5353
2121,9267,88,6860,5576
10549,3439,88,6967,7080
10473,11781,8648,9154,3717
1514,11781,8756,11597,4927
1708,1275,88,6860,6446
10473,11781,6157,10520,6595
5481,988,6302,6967,10832
5232,11781,6808,9154,9067
5288,11059,88,1007,3743
3910,11781,2795,9335,5124
2772,11781,88,1736,458
2615,8370,6808,1007,8568
11478,11781,3075,6788,2377
1919,1132,6302,6302,3518
1708,12512,6302,6967,133
7051,10891,88,726,3633
7856,11781,6808,10520,8000
138,1398,6302,1007,481
10306,6091,6302,4056,35
310,5643,6302,1007,11275
3849,11781,10283,10520,2820
1514,11781,6808,1736,6845
7277,10312,6808,6967,116
1514,11781,3398,6949,11184
9837,1798,6302,308,4776
4906,5122,6405,1007,869
250,10747,88,6967,12448
1919,11781,3279,8832,1320
6097,2405,88,10728,2758
9337,1275,88,1007,8287
11020,988,12461,6967,7842
9078,73,6302,6967,6413
12003,11781,8648,11597,7102
8581,1275,6302,6302,2562
5335,9267,88,1007,4597
10473,11781,2795,10520,11436
6714,5643,3398,6860,12197
15,11781,2795,10520,8167
1919,10312,88,726,8137
11517,11781,2795,726,2016
5176,4468,6302,6860,10615
10297,7798,6302,1007,10371
2132,11781,2795,6788,4871
2132,11781,3279,11597,8843
5925,11781,2795,726,1290
2,6989,88,6967,4723
3963,6091,6302,1007,5178
9626,12397,6302,6302,8820
8249,6217,8460,6967,2996
1583,182,6302,6967,2041
5525,10143,6302,1582,6380
5247,11781,726,10520,11473
3789,11781,8648,9335,1135
11489,10674,6302,6967,2688
8719,11781,5508,10520,10100
142,10312,88,1582,11439
8157,11781,6808,10520,4616
7717,1174,6302,1007,10758
8799,11781,3279,1906,6793
8764,11781,88,6949,597
7132,12509,1745,6211,8564
6491,4468,6808,6788,9900
10473,11781,88,10520,2694
7175,10773,88,6967,1422
11934,11781,6808,1736,10228
2615,12001,6302,1007,172
12256,10674,6302,1007,4964
6588,10143,6808,1007,417
11714,9267,12461,1582,1627
12354,6091,6302,6967,5192
11478,11781,88,6949,7100
10967,8217,11450,6967,1642
2132,11781,88,10520,5380
10473,11781,9045,1736,4458
7348,6458,88,6967,1621
1708,654,6302,6967,3688
2430,1174,6302,6967,10493
8716,11781,10283,9154,4464
9519,11781,2795,10520,1754
8719,11781,5508,1364,7745
3454,9962,88,1007,7344
3910,11781,8756,10520,1388
11478,11781,2795,10520,6298
951,988,6302,6967,2314
10254,4468,88,1582,12356
11424,11781,6808,7664,11355
11667,7786,88,4056,6033
15,6877,6302,6860,58
8975,11115,88,1007,11491
4401,11781,10283,3581,8023
8428,10674,6405,1007,12333
1087,11781,6808,1007,7585
3894,11781,8648,10728,6504
6138,6989,88,6967,1141
4287,11781,88,10520,5894
6178,499,88,1582,774
3810,11781,8648,6788,9503
5395,4939,8460,8648,10792
6288,2405,88,6967,10852
7934,7862,6302,6967,2659
1273,3540,6808,6967,1475
11411,10674,6302,1582,5704
5892,6458,6808,1007,6950
2132,11781,8648,10520,4371
4287,11781,8648,1906,8095
1833,182,6302,6465,7618
11510,11781,1582,1736,6526
9949,11781,2795,4056,10422
4906,988,88,1007,8478
3454,2858,88,1007,2645
15,1174,6302,1007,1589
5204,11781,5508,11597,10630
15,8410,6302,6860,5485
4287,11781,4064,1364,4751
11449,4721,6302,6211,7237
8283,2210,88,10728,1177
3203,8051,88,1007,11797
7778,6091,88,4056,1750
3849,6091,88,6064,11713
8157,11781,88,6788,11774
1797,1785,88,1582,8552
6942,11781,726,1582,520
8283,10312,6808,1007,6229
12256,1174,6302,1582,10759
3335,11781,1268,10520,5218
11478,11781,5508,10520,382
7090,11354,6808,6967,2011
2132,11781,3279,1364,7049
5336,413,6302,1007,2457
12221,11781,2795,10520,9199
3985,11781,6808,6788,9206
12409,12386,6302,1007,7694
5925,11781,88,726,2890
9064,11781,2795,10520,6373
669,5122,88,6967,4307
9061,11781,8648,11597,3376
137,11781,8648,10520,6412
10600,182,88,6465,693
1514,11781,6808,1364,6125
4334,4931,88,6860,3221
9519,11781,2795,4056,4192
3467,3048,8460,8648,9773
3985,11781,4064,10520,9709
4270,12165,6302,6967,5388
716,11781,10283,1364,1307
1919,2069,88,6465,6313
1722,1174,6302,6967,8879
10680,720,88,6967,321
1172,9523,88,1007,7034
3344,11781,6157,1906,8683
11456,11781,2795,10520,5328
7726,10777,6808,6860,6182
6529,8295,8460,8648,4327
3985,11781,8648,9154,2982
11478,11781,3279,10520,983
5288,1798,3398,1007,548
3649,11764,6808,1582,10445
9408,8377,6302,1007,6607
3740,11781,6157,10520,12034
3947,5196,8460,6211,4098
8764,11781,5508,10520,10982
3810,11781,8648,10520,943
7693,1691,6302,1007,7144
8854,6091,6405,6967,3360
5184,11781,4064,9154,8268
2132,11781,88,6949,7588
923,10747,88,1007,9615
7937,11781,8648,1906,2657
4993,4943,6808,6967,9689
489,9267,88,6967,893
11510,12165,6808,6465,39
1514,11781,88,6949,6620
11478,11781,88,11597,7095
9084,6425,6302,1007,6282
5176,73,6302,6967,7682
5303,10674,88,1007,2791
10254,11059,6302,1007,405
5513,1174,88,1007,3366
8719,11781,2795,10520,6556
1514,11781,2795,1906,5312
3985,11781,9045,1736,11125
7789,1174,6302,6967,7911
2132,11781,6157,10520,1528
3881,5643,11065,8648,6940
9,4426,88,6967,7637
3985,11781,2795,9154,4481
10473,11781,8648,10520,1001
15,182,88,1007,1966
9380,6116,6302,11089,3643
9064,11781,2795,10520,2894
3948,11781,2795,3472,1107
8157,11781,5984,9154,2215
2615,10674,6302,6302,6744
10549,8334,88,1007,3761
9519,11781,8648,10520,3098
446,11781,2795,7664,8302
3064,5185,6302,6967,2681
8385,11781,6808,7664,4207
1725,9267,6302,1582,6585
6928,2795,88,6860,8972
6315,12397,6302,4056,9718
3833,11781,6301,6782,235
5009,12249,88,1007,9858
8377,11781,88,10520,7412
411,980,6302,1007,7750
1866,5362,88,1776,7413
5177,6989,6302,6967,12486
11279,10674,88,1007,9080
7191,11781,88,10728,1027
1708,9723,6302,1776,12473
2132,11781,6808,1906,1512
9519,11781,88,6949,486
1231,496,88,10728,8603
3372,3659,88,6211,4165
2933,3901,6808,1007,1399
5292,1174,6302,1007,7330
1630,11781,6808,1736,9822
5952,2795,6302,6302,9010
10600,8410,11214,4056,4661
4270,10674,88,1007,10399
2374,10674,88,1007,8976
8719,11781,2795,9154,10187
10977,10674,6302,1007,1074
11631,2069,6302,6967,11582
12003,11781,88,6949,3263
7881,10674,88,1007,9778
8304,7786,6808,4056,4302
3985,11781,2795,10520,2624
6800,154,1745,6211,11665
11596,8169,88,308,3986
7609,11781,5508,3472,4703
9061,4468,12461,1582,5514
12308,11781,1582,6788,1784
11890,11781,2795,6465,10688
4010,2069,88,1582,2971
7343,11781,5508,10520,789
120,4036,8460,6211,11794
3740,11781,6157,10520,11071
2116,10674,88,1007,12051
9352,4633,8460,8648,2863
939,8334,88,6465,8227
281,11781,4064,10520,9888
2519,11364,6302,6967,4646
7839,9226,6808,10728,10338
11392,7646,6302,6967,999
2848,12001,6302,1007,4412
5219,12001,6302,1007,963
8157,11781,8648,10520,6436
1366,11781,2795,1906,8828
8385,9523,88,6967,7069
1045,11781,2795,9154,776
1961,11781,8648,9335,8357
5641,7786,6808,1582,7955
3454,5185,88,6211,4566
7343,11781,5508,10520,559
11478,11781,88,10520,9839
6449,6091,88,6967,6883
2132,11781,5508,9154,2595
8275,988,6808,6860,8750
2132,11781,8648,1906,9608
11605,11781,8648,10520,8044
11776,1174,88,1007,5144
9215,9267,88,1007,1230
6012,11781,6808,9154,8589
11214,6091,6302,10520,8937
10473,11781,88,1906,3146
11478,11781,88,10520,11991
4107,1712,88,1007,6865
2057,12068,6808,6211,11464
10473,11781,6157,9154,4826
3083,10747,88,12288,12372
10473,11781,88,10520,11701
7555,7646,6302,1007,4342
322,11781,6302,10520,3813
7147,10747,6302,726,1936
3143,11781,88,6788,6650
8764,11781,88,10520,2904
12101,10674,6302,1007,6130
8377,6091,6302,6860,1165
3985,11781,88,3433,12134
9519,11781,2795,10520,672
1041,7646,6302,1007,7617
8153,6877,6302,6967,8274
1182,11781,2795,1906,5051
352,10312,88,726,1405
431,11781,12411,11597,4818
3913,5643,88,8648,9356
9265,11426,6302,6967,11028
168,7862,88,1007,4271
8050,7916,6808,1582,3846
3413,10891,2795,4056,2097
3910,11781,3279,1736,2163
11478,11781,8648,6782,5579
9078,12512,6302,1007,3
3118,11781,726,1736,7975
9061,11781,6808,726,7917
15,2054,6302,1007,1716
3413,5850,88,1007,4889
6942,8410,6302,1007,2025
1876,1275,6405,1582,2485
3412,9267,3398,6967,504
9103,6976,88,1582,9922
5247,11781,6808,9154,12170
3982,1798,88,10728,8368
9519,11781,8648,11597,2295
9486,11781,5508,6782,8927
5335,6458,5984,6967,8208
366,11781,1268,10520,4175
10473,11781,8648,10520,11204
11517,9226,6808,6967,9771
8337,10891,3398,10728,6789
1630,11781,88,10520,9388
6591,11781,2795,10520,8658
11478,11781,4064,10520,4502
9688,10312,88,1007,11675
6200,10674,88,1007,1504
3740,11781,8648,10520,4733
6942,6091,1745,6808,2505
8958,11364,88,1007,12142
939,10522,88,726,8063
7127,5122,88,1007,5606
7817,8410,88,1007,9763
792,11781,2795,10520,884
2132,11781,6157,1736,6558
5906,6458,88,10728,4220
12354,720,88,10728,11330
3985,11781,5984,88,981
5091,10500,6302,1007,2726
10473,11781,2795,6949,1530
431,11781,88,1906,8572
2132,11781,2795,10520,3806
137,11781,8648,6788,2253
1041,7786,88,11579,1003
9519,11781,2795,10520,9403
10473,11781,4064,10520,3647
10292,6989,6302,1582,8636
281,1793,88,1007,2410
11478,11781,12461,11597,10605
10473,11781,8648,9154,9349
1041,4418,6302,4056,5534
5247,11781,88,11597,5382
7795,7538,6302,1007,1880
7817,11781,88,10728,3912
489,12001,88,10728,9399
8391,1174,88,6967,6395
8334,11781,8648,10520,5352
5823,11781,726,6967,744
12354,4817,6302,6064,1696
8428,5643,6808,6967,1568
1630,11781,88,6788,10701
2132,11781,6157,10520,1837
939,1174,6302,6967,10152
12429,10674,6302,1007,6700
6097,2405,88,1582,10464
8829,11781,88,11597,12030
1852,10718,6808,6860,7259
561,4468,6302,6302,10130
9519,11781,88,10520,9854
5677,7646,88,726,12335
2132,11781,3279,10520,11623
8056,12165,6302,6302,1332
9477,9359,6302,6302,156
7343,11781,2795,6949,9614
7817,10889,6302,1007,1727
1708,12001,88,6860,1761
7951,212,6302,1007,10527
1765,6091,6302,1582,2384
12003,11781,6157,10520,8347
9519,11781,5508,10520,9107
5335,10674,88,1007,7096
561,4817,88,10728,689
191,7786,6302,4056,6602
2132,11781,2795,9335,5659
11128,6976,6808,1582,12207
1556,6877,6302,541,5443
8764,11781,6157,11597,9937
9294,1174,6302,6967,5475
15,1174,88,6860,2273
3740,11781,8648,10520,8873
4544,3958,88,1582,3390
5472,6896,6302,6967,3895
10690,10674,88,1007,12199
2132,11781,2795,10520,9964
11478,11781,3279,10520,4125
7345,6091,6302,4056,537
3810,11781,6808,11597,6041
8249,5643,8460,6211,3155
2399,1798,88,1582,2292
281,10674,6302,1007,1872
9519,11781,8648,4056,1372
1708,10889,6302,6967,2970
10984,11781,5984,10520,3450
3928,11781,1582,6949,30
7665,10674,6302,1007,11044
