title,authors,venue,year,SampleID
-1,2945,-1,-1,10998
-1,-1,-1,-1,10136
-1,2945,-1,-1,12067
633,8928,-1,-1,11847
633,5564,-1,-1,11616
-1,6193,-1,-1,10972
9198,2945,-1,-1,11710
-1,-1,-1,-1,12339
5652,1837,10759,-1,10603
9833,-1,-1,-1,11700
-1,-1,-1,-1,11181
-1,-1,-1,-1,12049
-1,-1,-1,-1,12251
-1,1552,-1,-1,10523
-1,263,-1,-1,11648
-1,10448,10759,-1,12397
-1,11377,-1,-1,10759
-1,-1,-1,-1,11994
-1,-1,-1,-1,11737
-1,-1,-1,-1,10108
4087,5801,10759,-1,10091
5514,-1,-1,-1,11730
-1,2945,-1,-1,11260
-1,-1,-1,-1,10402
-1,-1,-1,-1,10366
-1,-1,-1,-1,12421
-1,-1,-1,-1,11894
-1,-1,-1,-1,10477
-1,-1,-1,-1,10658
-1,-1,-1,-1,10272
-1,-1,-1,-1,12085
-1,10164,-1,-1,10119
-1,-1,-1,-1,10619
-1,-1,-1,-1,11749
-1,-1,-1,-1,11869
-1,-1,-1,-1,12479
-1,10765,5453,-1,10318
-1,-1,-1,-1,10571
-1,3482,-1,-1,11522
-1,3341,-1,-1,12120
-1,2945,-1,-1,10265
-1,-1,-1,-1,10190
-1,-1,-1,-1,11021
-1,9621,10759,-1,10978
1455,5465,1001,-1,11067
-1,-1,-1,-1,12241
-1,-1,-1,-1,11258
5870,2635,1001,-1,11911
-1,-1,-1,-1,11341
-1,-1,-1,-1,10715
-1,-1,-1,-1,10360
-1,2683,-1,-1,11535
-1,-1,-1,-1,11667
-1,2945,-1,-1,12406
-1,-1,-1,-1,10764
-1,3482,-1,-1,11446
-1,-1,-1,-1,11858
-1,5202,-1,-1,11324
1405,6510,10759,-1,11403
-1,1107,-1,-1,10742
-1,1308,-1,-1,12041
-1,-1,-1,-1,10811
9833,-1,-1,-1,10152
-1,-1,-1,-1,11907
-1,448,-1,-1,11265
1554,5475,6180,-1,11414
-1,-1,-1,-1,11457
-1,3482,-1,-1,11971
-1,-1,-1,-1,11393
-1,3235,10759,-1,11356
-1,8928,-1,-1,10751
-1,2683,-1,-1,11764
-1,4413,-1,-1,12293
-1,1092,-1,-1,12530
-1,-1,-1,-1,11716
-1,263,-1,-1,12375
-1,3341,-1,-1,12075
-1,-1,-1,-1,10144
-1,-1,-1,-1,12499
5652,-1,-1,-1,11053
633,5564,-1,-1,10934
-1,-1,-1,-1,12536
9833,-1,-1,-1,10997
-1,5564,-1,-1,11925
-1,-1,-1,-1,10233
-1,4413,-1,-1,11449
9198,11377,-1,-1,12475
-1,-1,1001,-1,10863
-1,8137,-1,-1,11062
-1,-1,-1,-1,10236
-1,11377,-1,-1,11444
-1,-1,-1,-1,11849
-1,-1,-1,-1,11514
-1,-1,-1,-1,12197
-1,-1,-1,-1,12115
-1,-1,-1,-1,11172
-1,-1,-1,-1,11246
-1,3341,-1,-1,10208
-1,-1,-1,-1,12132
-1,1198,-1,-1,11578
-1,-1,-1,-1,11041
-1,-1,-1,-1,11708
-1,-1,-1,-1,10095
9833,2683,10759,-1,12218
-1,-1,-1,-1,12292
-1,-1,-1,-1,11102
-1,-1,-1,-1,11081
-1,-1,-1,-1,12146
-1,-1,-1,-1,12073
-1,3341,-1,-1,12312
-1,2945,-1,-1,11979
-1,3267,-1,-1,10900
-1,3341,-1,-1,11531
-1,-1,-1,-1,12053
-1,-1,-1,-1,11686
-1,2683,-1,-1,10197
8964,-1,-1,-1,11468
-1,-1,-1,-1,10491
-1,-1,-1,-1,10514
-1,-1,-1,-1,12511
-1,-1,-1,-1,12277
-1,-1,-1,-1,11639
-1,4300,-1,-1,12394
-1,-1,-1,-1,10458
1512,-1,-1,-1,10180
-1,-1,-1,-1,12432
-1,-1,-1,-1,12213
-1,1107,-1,-1,10345
-1,-1,-1,-1,10337
1512,8928,-1,-1,10492
-1,-1,-1,-1,10575
932,1726,10759,-1,11117
2041,3872,-1,-1,11488
-1,3341,-1,-1,12336
-1,-1,-1,-1,10652
-1,-1,-1,-1,11809
-1,-1,-1,-1,11372
-1,-1,-1,-1,11418
-1,-1,-1,-1,12392
-1,-1,-1,-1,11626
-1,-1,-1,-1,12465
-1,3482,-1,-1,11768
-1,-1,-1,-1,11255
-1,-1,-1,-1,10496
-1,-1,-1,-1,11878
-1,-1,-1,-1,10984
-1,-1,-1,-1,11701
-1,-1,-1,-1,11833
-1,-1,-1,-1,10525
-1,-1,-1,-1,10688
-1,-1,-1,-1,10253
-1,-1,-1,-1,10707
-1,-1,-1,-1,10193
-1,-1,-1,-1,11551
-1,-1,-1,-1,11230
-1,1383,-1,-1,12545
-1,-1,-1,-1,11718
-1,-1,-1,-1,11808
-1,-1,-1,-1,11775
-1,1092,-1,-1,11606
-1,11377,-1,-1,11682
-1,-1,-1,-1,10352
-1,-1,-1,-1,11398
-1,4413,-1,-1,12087
-1,-1,-1,-1,12388
-1,-1,-1,-1,10726
-1,-1,-1,-1,11114
-1,-1,-1,-1,11507
-1,-1,-1,-1,11352
5638,2726,-1,-1,10153
-1,1308,-1,-1,10543
-1,4413,-1,-1,11251
-1,-1,-1,-1,10464
-1,2945,-1,-1,11778
-1,8928,-1,-1,10238
-1,3464,-1,-1,12362
-1,-1,-1,-1,11238
-1,-1,10759,-1,10338
-1,-1,-1,-1,10642
8964,-1,-1,-1,11017
-1,-1,-1,-1,10612
10610,5564,-1,-1,11922
-1,-1,-1,-1,11511
-1,-1,-1,-1,10602
-1,-1,-1,-1,11371
-1,8928,-1,-1,10094
277,1837,10759,-1,10895
-1,1552,10759,-1,12546
-1,-1,-1,-1,11309
-1,912,-1,-1,10995
-1,-1,-1,-1,11964
-1,-1,-1,-1,11769
-1,-1,-1,-1,11381
10610,-1,-1,-1,10267
-1,-1,-1,-1,11835
-1,1383,-1,-1,10374
5514,1552,5453,-1,10743
-1,-1,-1,-1,10825
-1,1107,-1,-1,11557
-1,-1,-1,-1,10290
-1,-1,-1,-1,12385
-1,125,-1,-1,11477
-1,-1,-1,-1,10712
-1,-1,-1,-1,10971
2041,10164,4905,-1,11930
-1,-1,-1,-1,11888
10610,448,-1,-1,10918
-1,-1,-1,-1,10330
-1,1308,-1,-1,10113
-1,-1,-1,-1,12372
-1,-1,-1,-1,11863
-1,1092,-1,-1,11882
-1,1092,-1,-1,10981
-1,-1,-1,-1,10747
2479,8928,-1,-1,11486
10610,10164,-1,-1,12194
-1,2683,-1,-1,10275
-1,-1,-1,-1,11529
-1,5564,-1,-1,12438
-1,-1,-1,-1,11504
-1,-1,-1,-1,11561
-1,-1,-1,-1,10872
-1,-1,-1,-1,10231
-1,-1,-1,-1,12433
633,1107,-1,-1,12047
-1,-1,-1,-1,11644
-1,-1,-1,-1,11727
-1,1107,-1,-1,10476
4776,6459,10759,-1,11714
-1,1092,-1,-1,11750
-1,5564,-1,-1,12182
-1,-1,-1,-1,11340
-1,-1,-1,-1,11582
-1,3482,-1,-1,12131
-1,-1,-1,-1,11691
-1,2683,-1,-1,11913
-1,-1,-1,-1,11116
-1,-1,-1,-1,10755
-1,4087,-1,-1,10560
-1,-1,-1,-1,10594
-1,-1,-1,-1,10822
-1,-1,-1,-1,11968
-1,-1,-1,-1,10625
-1,-1,-1,-1,11747
-1,-1,-1,-1,10420
-1,-1,-1,-1,12163
-1,5564,-1,-1,11047
-1,-1,-1,-1,10539
-1,-1,-1,-1,12381
-1,-1,-1,-1,10687
5652,-1,-1,-1,10160
-1,2945,-1,-1,11637
-1,5465,-1,-1,12424
-1,2945,-1,-1,12557
-1,-1,-1,-1,11050
-1,-1,-1,-1,12200
-1,-1,-1,-1,12410
-1,1107,-1,-1,10320
-1,-1,-1,-1,11272
-1,7071,10759,-1,10528
-1,3260,-1,-1,11127
5514,-1,-1,-1,12184
-1,10164,-1,-1,12548
-1,10832,-1,-1,10864
633,5564,-1,-1,11249
-1,-1,-1,-1,10762
-1,-1,-1,-1,10950
-1,-1,-1,-1,10754
-1,-1,-1,-1,10206
-1,-1,-1,-1,10573
-1,-1,-1,-1,11035
-1,11377,-1,-1,10479
-1,10164,-1,-1,10680
-1,-1,-1,-1,12144
-1,-1,-1,-1,10690
-1,-1,-1,-1,11503
-1,-1,-1,-1,11187
-1,-1,-1,-1,10874
-1,-1,-1,-1,12126
-1,2945,-1,-1,10494
-1,263,-1,-1,11999
-1,4277,-1,-1,10899
-1,8988,-1,-1,11866
-1,11175,-1,-1,10904
-1,-1,-1,-1,10948
-1,-1,-1,-1,11441
-1,-1,-1,-1,12454
-1,-1,-1,-1,11743
-1,-1,-1,-1,11585
-1,2945,-1,-1,11247
-1,-1,-1,-1,11168
-1,3341,-1,-1,11433
-1,-1,-1,-1,11929
-1,-1,-1,-1,12017
-1,-1,-1,-1,12330
-1,-1,-1,-1,10386
-1,-1,-1,-1,11434
-1,-1,-1,-1,11543
-1,1552,10759,-1,12252
-1,-1,-1,-1,12124
-1,2963,6180,-1,12508
-1,-1,-1,-1,10722
-1,-1,-1,-1,10451
-1,-1,-1,-1,12012
-1,3482,10759,-1,11349
-1,-1,-1,-1,11674
-1,263,-1,-1,10545
-1,125,-1,-1,12503
-1,-1,-1,-1,11320
-1,-1,-1,-1,10993
-1,6380,-1,-1,10328
-1,2945,-1,-1,11720
-1,2945,-1,-1,10677
-1,-1,-1,-1,10830
633,-1,-1,-1,10547
-1,-1,10759,-1,11745
5514,-1,-1,-1,11705
-1,-1,-1,-1,10745
-1,-1,-1,-1,11660
-1,1308,-1,-1,11693
-1,-1,-1,-1,12341
-1,-1,-1,-1,10877
-1,-1,-1,-1,12230
-1,2683,6180,-1,10866
-1,-1,-1,-1,10627
-1,-1,-1,-1,10828
-1,-1,-1,-1,11698
-1,-1,-1,-1,10462
-1,2945,-1,-1,11763
-1,-1,-1,-1,12464
-1,-1,-1,-1,10211
-1,-1,-1,-1,11143
-1,11053,10759,-1,12425
-1,-1,-1,-1,10700
-1,-1,-1,-1,11445
-1,-1,-1,-1,12077
-1,-1,-1,-1,12006
-1,-1,-1,-1,11776
-1,-1,-1,-1,10258
-1,-1,-1,-1,10644
-1,-1,-1,-1,10515
-1,4087,-1,-1,11439
-1,-1,-1,-1,10266
-1,-1,10759,-1,12377
5652,8928,-1,-1,10438
-1,-1,-1,-1,10969
-1,2945,-1,-1,11379
1512,5465,10759,-1,12486
-1,2945,-1,-1,12216
-1,-1,-1,-1,12329
-1,2683,-1,-1,12541
-1,-1,-1,-1,10859
-1,-1,-1,-1,12457
-1,-1,-1,-1,12440
-1,-1,-1,-1,11741
-1,-1,-1,-1,12331
-1,3260,5453,-1,10395
9530,10448,10759,-1,10987
-1,-1,-1,-1,12141
-1,-1,-1,-1,11386
-1,5606,-1,-1,10364
-1,-1,-1,-1,10304
-1,-1,-1,-1,10829
-1,2683,-1,-1,10958
-1,3067,-1,-1,12359
-1,1107,-1,-1,11647
-1,-1,-1,-1,11949
-1,2945,-1,-1,10256
-1,-1,-1,-1,11392
-1,-1,-1,-1,11489
-1,-1,-1,-1,11615
-1,3267,-1,-1,12268
-1,-1,-1,-1,11499
633,-1,-1,-1,10881
-1,-1,-1,-1,12206
-1,-1,-1,-1,11662
5514,-1,10759,-1,10308
-1,-1,-1,-1,11063
7233,2683,-1,-1,12358
-1,-1,-1,-1,11696
-1,3235,-1,-1,11131
-1,-1,-1,-1,10581
-1,-1,-1,-1,10943
-1,-1,-1,-1,12442
-1,-1,-1,-1,12148
-1,-1,-1,-1,12436
-1,-1,-1,-1,10365
-1,7635,10759,-1,12507
-1,11377,-1,-1,10527
-1,-1,-1,-1,11709
-1,1198,-1,-1,11064
-1,-1,-1,-1,10246
-1,-1,-1,-1,10473
-1,-1,-1,-1,11695
-1,-1,-1,-1,10182
-1,-1,-1,-1,12076
-1,-1,-1,-1,10890
-1,2945,-1,-1,10225
-1,10164,-1,-1,10199
-1,-1,-1,-1,10447
-1,2945,-1,-1,10156
5652,1092,-1,-1,10894
-1,-1,-1,-1,10553
-1,-1,-1,-1,10789
-1,-1,-1,-1,11677
-1,11053,10759,-1,11237
-1,-1,-1,-1,11343
5514,2945,-1,-1,11818
5514,-1,-1,-1,10947
-1,-1,-1,-1,10324
-1,7564,10759,-1,10186
-1,-1,-1,-1,10453
5514,-1,-1,-1,10129
-1,10760,-1,-1,11410
-1,2945,-1,-1,10624
-1,2945,-1,-1,10326
-1,-1,-1,-1,10518
-1,3341,-1,-1,11588
-1,-1,-1,-1,10824
-1,-1,-1,-1,11661
-1,-1,-1,-1,10975
-1,3341,-1,-1,11234
-1,3260,-1,-1,12152
-1,-1,-1,-1,12449
-1,-1,-1,-1,12493
-1,-1,-1,-1,10128
-1,-1,-1,-1,11170
-1,8928,-1,-1,12527
-1,-1,-1,-1,11199
-1,2945,-1,-1,10287
-1,-1,-1,-1,10580
-1,-1,-1,-1,11013
-1,-1,-1,-1,12229
-1,-1,-1,-1,12515
-1,-1,-1,-1,12323
-1,-1,-1,-1,11166
-1,2945,-1,-1,12137
-1,-1,-1,-1,10520
-1,-1,-1,-1,11604
-1,-1,-1,-1,10663
-1,3267,-1,-1,12430
6164,-1,10759,-1,12108
-1,6171,10759,-1,10650
-1,-1,-1,-1,12253
-1,-1,-1,-1,11805
-1,-1,-1,-1,10826
-1,-1,-1,-1,10319
9198,3341,-1,-1,11880
-1,-1,-1,-1,12520
-1,-1,-1,-1,11517
-1,-1,-1,-1,10858
-1,2945,-1,-1,11635
1705,-1,10759,-1,10952
-1,-1,-1,-1,10506
-1,-1,-1,-1,12072
-1,263,-1,-1,10538
-1,-1,-1,-1,11005
-1,-1,-1,-1,11182
-1,448,-1,-1,12400
-1,-1,-1,-1,11211
-1,3482,-1,-1,10468
-1,-1,-1,-1,11933
-1,-1,-1,-1,10529
-1,-1,-1,-1,11589
-1,-1,-1,-1,10167
-1,-1,-1,-1,10475
-1,-1,-1,-1,11972
2479,-1,-1,-1,11301
-1,4087,-1,-1,10482
-1,-1,-1,-1,10888
-1,-1,-1,-1,10839
-1,-1,-1,-1,12390
-1,-1,-1,-1,11784
-1,-1,-1,-1,10342
-1,-1,-1,-1,11180
-1,-1,-1,-1,10474
-1,2945,-1,-1,10662
-1,2945,-1,-1,11824
-1,1107,-1,-1,10853
-1,-1,-1,-1,11425
-1,-1,-1,-1,11201
-1,-1,-1,-1,10583
-1,8928,-1,-1,10542
-1,-1,-1,-1,11222
-1,-1,-1,-1,10974
-1,2945,-1,-1,10777
-1,3482,-1,-1,10924
-1,2683,5453,-1,10579
-1,-1,-1,-1,12319
-1,-1,-1,-1,12361
-1,-1,-1,-1,10414
2423,4473,-1,-1,10608
-1,-1,-1,-1,10323
5061,-1,10759,-1,11219
-1,-1,-1,-1,11156
2641,1217,10759,-1,11323
-1,-1,-1,-1,12058
-1,-1,-1,-1,12065
-1,-1,-1,-1,10785
-1,2945,-1,-1,11160
-1,-1,-1,-1,12368
-1,-1,-1,-1,10744
-1,-1,-1,-1,12429
-1,-1,-1,-1,12079
-1,-1,-1,-1,10530
-1,-1,-1,-1,12000
-1,-1,-1,-1,11395
-1,-1,-1,-1,10818
7525,3831,10759,-1,12551
-1,-1,-1,-1,10385
-1,-1,-1,-1,12275
-1,-1,-1,-1,11802
-1,-1,-1,-1,11423
-1,-1,-1,-1,11252
-1,-1,-1,-1,11493
-1,-1,-1,-1,10609
-1,8928,-1,-1,11856
-1,2945,-1,-1,11861
-1,-1,-1,-1,11850
-1,11377,-1,-1,11630
-1,-1,-1,-1,12264
-1,-1,-1,-1,10848
-1,-1,-1,-1,11892
-1,-1,-1,-1,10222
-1,-1,-1,-1,12405
-1,-1,-1,-1,11945
-1,-1,-1,-1,11111
633,8928,-1,-1,10697
-1,-1,-1,-1,10415
-1,-1,-1,-1,11906
-1,-1,-1,-1,10396
-1,-1,-1,-1,11668
10610,-1,-1,-1,10218
-1,-1,-1,-1,11072
-1,-1,-1,-1,11346
-1,-1,-1,-1,10996
-1,-1,-1,-1,10155
-1,-1,-1,-1,10865
-1,-1,-1,-1,12320
-1,-1,-1,-1,10595
-1,4300,-1,-1,11424
-1,1107,-1,-1,11812
2479,-1,-1,-1,11640
-1,-1,-1,-1,11407
-1,-1,-1,-1,10661
-1,-1,-1,-1,12028
-1,2945,-1,-1,10519
-1,-1,-1,-1,11612
-1,-1,-1,-1,11363
-1,1092,-1,-1,11685
-1,-1,-1,-1,10698
-1,-1,-1,-1,10356
-1,-1,-1,-1,10686
-1,-1,-1,-1,10622
-1,-1,-1,-1,11664
-1,-1,-1,-1,11472
-1,-1,-1,-1,12110
-1,-1,-1,-1,10767
8552,-1,-1,-1,12460
-1,-1,-1,-1,11829
-1,-1,-1,-1,10467
-1,1552,-1,-1,11475
-1,-1,-1,-1,11609
-1,3341,-1,-1,12354
-1,-1,-1,-1,10489
-1,448,-1,-1,12490
-1,-1,-1,-1,11843
-1,-1,-1,-1,10101
-1,-1,-1,-1,10739
-1,10164,-1,-1,10852
-1,-1,-1,-1,12026
-1,-1,-1,-1,10675
-1,2945,-1,-1,12481
-1,-1,-1,-1,11177
-1,-1,-1,-1,10913
2903,2343,10759,-1,11955
-1,-1,-1,-1,12130
-1,-1,-1,-1,12002
-1,8928,-1,-1,12129
-1,1107,-1,-1,10192
-1,-1,-1,-1,10284
-1,448,-1,-1,10626
-1,-1,-1,-1,10134
-1,-1,-1,-1,12083
-1,2945,-1,-1,10404
-1,-1,-1,-1,10472
-1,-1,-1,-1,11192
-1,8928,-1,-1,10143
-1,-1,-1,-1,11061
-1,-1,-1,-1,10592
-1,-1,-1,-1,10837
-1,-1,-1,-1,12281
8964,2945,-1,-1,11080
-1,-1,-1,-1,10823
-1,-1,-1,-1,11239
-1,2683,-1,-1,10161
-1,-1,-1,-1,12356
-1,6459,-1,-1,10931
-1,-1,-1,-1,11332
-1,6459,-1,-1,10912
1705,459,10759,-1,12175
-1,-1,-1,-1,11576
-1,2683,-1,-1,12173
-1,448,-1,-1,11002
-1,1107,-1,-1,11241
-1,-1,-1,-1,11296
-1,11053,-1,-1,10938
-1,-1,-1,-1,10955
-1,-1,-1,-1,12265
-1,-1,-1,-1,12417
-1,-1,-1,-1,10456
-1,-1,-1,-1,11676
-1,-1,-1,-1,12418
-1,-1,-1,-1,11042
4125,1383,-1,-1,11158
-1,-1,-1,-1,10986
-1,-1,-1,-1,12365
-1,-1,-1,-1,11136
-1,-1,-1,-1,10748
-1,-1,-1,-1,10329
-1,-1,-1,-1,11098
2479,1107,-1,-1,10305
-1,-1,-1,-1,11788
-1,4473,-1,-1,10857
-1,-1,-1,-1,12274
-1,-1,-1,-1,10869
-1,12314,-1,-1,11215
-1,-1,-1,-1,12452
-1,-1,-1,-1,10426
-1,125,-1,-1,11684
-1,-1,-1,-1,10953
1512,-1,-1,-1,12125
