title,authors,venue,year,SampleID
1961,1793,6166,3190,11936
4898,-1,-1,-1,10536
6138,11489,6166,4390,10133
8737,2754,6204,6056,11401
3164,6458,6204,2511,11719
-1,-1,-1,-1,11370
4187,1275,6204,412,10832
9863,10728,6204,4390,11212
8716,2371,-1,-1,10241
11221,-1,-1,-1,11183
3127,10747,6204,1051,11545
5866,5892,6815,2164,10784
-1,2371,-1,-1,10733
9271,4939,8604,6056,11614
-1,-1,-1,-1,10263
4,4468,10548,1183,12142
1335,9037,8740,3326,10831
4449,10143,6166,4390,10237
11489,2835,6204,6056,11600
815,2371,8740,-1,10646
-1,-1,-1,-1,11142
10549,8334,6204,4390,10850
-1,-1,-1,-1,12379
1231,2405,6166,4390,10667
-1,-1,-1,-1,11330
3722,-1,-1,-1,10601
1588,1798,6166,412,12355
1579,3460,8740,4390,11149
6466,9908,6204,412,11569
-1,-1,-1,-1,10409
-1,-1,-1,-1,11024
-1,-1,-1,-1,11153
-1,2371,-1,-1,11771
9791,4468,6204,3333,10100
11966,6005,6204,2164,11840
5,-1,-1,5711,10593
976,4886,3333,4390,11951
10154,2371,-1,-1,11908
798,-1,-1,-1,10200
10117,10312,6204,2164,11287
3840,8468,6204,3326,11144
8663,1097,8740,4390,11421
3835,3460,9947,2511,11619
6200,4943,6204,2511,10503
1720,4188,8740,2511,11483
-1,2371,-1,-1,11573
3928,7786,6204,4390,11369
9048,122,8740,4390,11625
9954,8980,5490,-1,11292
1087,2200,6204,2164,11877
8854,6110,6166,5716,12518
11966,6091,10548,3326,12257
7008,6989,10984,4390,11601
12526,10312,6204,-1,11096
707,4468,6166,-1,12389
5818,2060,6204,3892,12335
9606,10312,6166,-1,12497
-1,2371,-1,-1,10651
-1,-1,-1,-1,11941
11460,393,6204,3326,10516
2519,496,6166,4390,11055
10526,6005,6204,6047,12338
10465,12001,6204,-1,10488
89,7783,6204,412,12038
2352,9782,6204,412,12303
6790,514,8740,2511,10369
-1,2371,-1,-1,12491
6163,10522,6166,5716,10175
9300,12418,225,4390,11090
7234,5122,6204,3333,11275
10993,122,6166,3190,10833
169,3928,6204,3326,12066
12526,10674,735,4390,10668
1133,182,8740,412,12179
5513,5122,6204,6056,12248
-1,2371,-1,-1,12168
7067,3623,6166,-1,12181
1231,1962,6204,3892,12156
10117,1174,10984,4390,12461
1071,1785,6204,6056,11333
8056,11426,225,3326,12413
-1,-1,-1,-1,12297
-1,9232,-1,-1,12187
9166,3037,6204,3326,11703
7959,1132,225,5716,10151
-1,-1,-1,-1,11451
12287,1798,6204,6056,11795
10465,5261,6204,2511,10639
5329,10312,6166,-1,11319
9380,2069,10984,4390,12337
539,1174,6166,4390,11976
281,1785,6204,4390,10940
2174,10312,3333,4390,11712
896,988,6166,-1,10117
8578,5612,225,6056,11376
5286,10674,6204,6056,10855
365,6163,6204,9675,11105
-1,2371,-1,-1,10216
8940,2824,6204,2511,10834
-1,2371,-1,-1,10148
7788,84,225,4390,11469
7238,1785,6204,6056,11049
484,9267,6166,2511,11864
12509,1798,6204,2164,11621
-1,-1,-1,-1,12403
-1,-1,-1,-1,12189
7234,-1,10548,12329,11806
3413,1275,6204,4390,11921
4783,9962,225,4390,12299
-1,9908,-1,-1,11501
12482,8410,225,-1,11270
6942,10949,6166,-1,10909
12482,6260,8740,2164,10921
7980,2214,6166,4390,10991
-1,-1,-1,-1,11934
3403,9267,6166,4390,10297
6892,2754,8740,412,12439
4898,988,6166,-1,11699
5097,12377,6204,-1,11496
1579,122,3333,-1,11766
12287,9908,10548,3719,11413
10811,11020,6204,4390,11584
12146,2795,6166,12063,12543
3560,-1,-1,-1,12107
3475,4468,10548,1051,10102
2615,2858,6166,9675,10112
9040,1785,6204,4390,11670
2626,5790,8740,3333,11313
-1,-1,-1,-1,10708
-1,2371,-1,-1,10331
11601,10728,6204,2511,10876
-1,2371,-1,-1,11019
2002,1097,8740,3326,10469
5009,5603,9947,3333,10448
1231,1798,6204,2164,10499
10254,1327,6166,2511,10357
1634,11830,6204,4390,12380
12350,8689,10984,4390,12423
-1,-1,-1,-1,11681
5288,12099,6204,4390,10457
260,4108,6204,4390,11107
6138,1446,6166,-1,10229
-1,2371,-1,-1,11470
