title,authors,venue,year,SampleID
8267,4898,1709,3139,10090
9836,8165,3693,-1,11105
8267,4898,1709,3139,11413
8267,-1,11705,3139,11791
8267,3911,8719,3139,10845
8267,-1,11705,3139,11095
8267,4898,3693,3139,12071
1822,4898,9207,1710,11771
8267,2288,11705,3139,11185
8267,7684,-1,3139,11266
8267,10108,4434,3139,10500
8267,-1,11705,3139,11681
8267,-1,11705,3139,10234
8267,-1,11705,3139,11311
8267,12495,4434,3139,11024
8267,4898,1709,3139,11353
8267,2288,11705,3139,11506
8267,4898,3594,3139,11345
8267,10108,10556,3139,12540
8267,10108,10556,3139,11855
8267,11533,3693,3139,12371
85,187,3693,-1,11554
8267,-1,-1,9054,10378
8267,12495,1709,3139,11699
6598,11965,3693,-1,10369
8267,4649,3693,3139,12066
11016,12145,3693,-1,10301
8267,2711,9054,3139,11729
8267,2711,11705,3139,10248
11187,5045,3693,-1,12057
8267,1977,10556,3139,12303
8267,10108,4434,3139,10810
8267,7323,10556,3139,10351
8267,4898,1709,3139,10756
8267,4575,1709,3139,11726
8267,3111,10556,3139,11513
8267,10108,4434,3139,10419
8267,4898,1709,3139,10684
7835,103,3693,-1,10959
8267,4898,4434,3139,10151
8267,4898,3693,3139,12555
8267,9083,9054,3139,10111
8267,4898,3693,3139,11029
8267,10240,4434,3139,12466
8267,8946,10556,3139,12513
8267,-1,11167,3139,10235
1013,306,3693,-1,10734
8267,4898,10556,3139,11206
4455,4898,4116,3139,10851
8267,4898,4434,3139,11998
8267,4898,1709,3139,11542
10278,10668,8719,-1,10671
8267,9083,10556,3139,10834
8267,4898,3693,3139,11212
8267,3382,4813,3139,11130
3649,8258,3693,-1,12156
8267,4898,3693,3139,12090
6836,7909,8080,-1,12185
8267,4832,3693,3139,11584
8267,10108,11705,3139,10194
8267,6799,10556,3139,10780
8267,4898,3693,3139,10331
8267,4898,11705,3139,10691
8267,-1,3594,3139,12020
9836,647,3693,-1,11377
8267,9966,3693,3139,10150
8267,2812,1709,3139,10117
8267,10227,4434,3139,11601
10485,8629,9207,-1,10636
8267,206,10556,3139,11774
8267,4898,4434,3139,10708
8267,2323,11705,3139,11579
3601,4757,9207,-1,11501
8267,-1,11705,3139,12157
8267,4039,10556,12292,11642
8267,2288,3693,3139,12333
8267,4898,4434,3139,11610
8267,4898,4434,3139,12386
8267,2288,1709,3139,10728
8267,4898,3594,3139,11712
8267,8554,4434,3139,12461
8267,3429,4813,3139,10229
8267,6862,10556,3139,10832
11187,1884,3693,-1,12046
3183,4898,4434,3139,10733
8267,3890,4434,3139,11090
8267,9930,4813,3139,12223
8267,9083,1709,3139,11534
8267,-1,3594,3139,11936
8267,2711,4813,3139,10112
8267,9083,10556,3139,11073
8267,4898,1709,3139,12181
8267,-1,11705,3139,11147
8267,-1,11705,3139,10163
8267,4898,-1,1710,10216
8267,4898,1709,3139,10833
8267,4898,3693,3139,10846
8267,10108,4434,3139,11011
8267,2288,1709,3139,12029
8267,4898,4434,3139,11370
8267,11970,12555,3139,10639
8267,4898,4116,3139,11155
8267,4898,-1,1710,11470
8267,4898,11705,3139,10142
8267,4898,4434,3139,11986
8267,2288,1709,3139,10879
8267,10402,9054,3139,10516
8267,2711,1709,3139,11357
8267,6233,1709,3139,11526
8267,803,10556,3139,11555
8267,4898,10556,3139,10172
8267,-1,1709,3139,12444
8267,4898,4116,3139,11430
8267,2711,10556,3139,11478
8267,1653,10556,3139,11487
8267,4898,1709,3139,11456
8267,210,3693,3139,10392
8267,2288,10556,3139,10729
8267,10108,1709,3139,10784
8267,5511,10556,3139,11065
8267,4898,10556,3139,12324
8267,2711,10556,3139,12198
8267,-1,-1,3139,11508
8267,9083,10556,3139,12498
8267,4898,1709,3139,12023
8267,2711,1709,3139,12403
8267,12495,9054,3139,12398
8267,9509,3693,3139,12101
2401,4280,3693,-1,12335
8267,4898,3693,3139,11141
8267,9083,10556,3139,10855
8267,4832,1709,3139,11734
8267,4898,4116,3139,11350
11450,4898,10195,3139,10576
8267,4898,10556,3139,10593
8267,10108,10556,3139,10719
11211,9226,3693,-1,12532
8267,7665,10556,3139,12291
8267,5439,3693,3139,11369
8267,4898,4116,3139,11816
8267,4898,9054,3139,12201
8267,5041,10556,3139,12245
8267,4898,1709,3139,10623
8267,9171,4116,3139,10381
8267,2288,1709,3139,10669
8267,8874,10556,3139,12308
8267,6233,10556,3139,10562
8267,4898,4116,3139,11567
8267,1604,4813,3139,10696
8267,2288,10556,3139,11275
8267,4898,1709,3139,12389
8267,3153,3693,3139,11483
8267,4350,10556,3139,11618
8267,-1,1709,3139,10148
8267,4898,9054,3139,10457
8267,3568,10556,3139,12416
8267,2288,10556,3139,11703
6847,2408,3693,-1,11313
8267,4898,3693,3139,10850
8267,10108,10556,3139,10100
8267,5305,10556,3139,12423
8267,4898,1709,3139,12496
8267,4898,9054,3139,12278
8267,10108,10556,3139,11689
1318,11564,3693,-1,11196
8267,9083,10556,3139,12189
2665,1190,3693,-1,12038
8267,11510,1709,3139,12351
8267,2288,4434,3139,10221
8267,7323,4434,3139,10389
8267,-1,11705,3139,10604
8267,4832,4813,3139,12237
8267,4898,11705,3139,10200
8267,2288,1709,3139,10102
8267,-1,11705,3139,11417
-1,12495,8719,-1,11152
8267,-1,11705,3139,12114
8267,-1,11705,3139,12088
5345,4898,4813,3139,10176
8267,4832,1709,3139,12355
8267,2288,11705,12292,12257
8267,9083,3594,3139,10667
8267,4898,3693,3139,11421
10611,3481,3693,-1,10876
8267,7323,11705,3139,12217
8267,2288,3594,3139,10448
8267,8951,10556,3139,10341
8267,4898,10556,3139,11533
8267,4898,10556,3139,10770
8267,4793,9054,3139,10921
8267,12495,10556,3139,11144
5094,11032,9207,-1,10349
8267,4898,1709,3139,12395
8267,4898,1709,3139,12025
8267,8354,10556,3139,11060
8267,2711,4434,3139,10841
8267,10386,2437,3139,10488
8267,4898,3693,3139,12179
8267,4898,4434,3139,12043
1362,4898,8719,1710,11545
8267,3508,8080,3139,10189
8267,9083,1709,3139,10237
8267,-1,11705,3139,11934
8267,5511,3594,3139,11333
-1,310,8719,-1,10835
8267,2288,1709,3139,12537
8267,2288,3594,3139,12357
8267,-1,11705,3139,11540
8267,4898,1709,3139,10300
8267,-1,11705,3139,11036
8267,10108,4434,3139,11044
8267,2288,11705,3139,11976
11402,451,3693,3139,12322
8267,11249,10556,3139,11795
8267,4898,4434,3139,12480
8267,6233,-1,3139,10241
8267,2323,4116,3139,10649
8267,-1,11705,3139,12491
8267,4793,11705,3139,11107
8267,-1,11705,3139,11169
8267,11970,1709,3139,11455
8267,7866,8719,3139,10817
7935,7893,9207,-1,12227
8267,9083,4434,3139,12415
8267,1476,4434,3139,10409
8267,2288,1709,3139,10920
8267,1588,3693,3139,12248
8267,4898,4434,3139,10672
8267,10108,10556,3139,10313
8267,4898,4434,3139,12528
8267,2288,1709,3139,11864
7119,8400,9207,-1,11469
949,8629,9207,-1,11614
8267,4898,3693,3139,11569
-1,3382,9207,-1,12258
8267,4898,4434,3139,12289
8267,4898,3693,3139,12294
8267,-1,11705,3139,12122
8267,7323,10556,3139,12177
8267,4898,4434,3139,10906
8267,6689,9054,3139,11049
8267,4898,4434,3139,10682
8267,6233,4434,3139,12478
8267,4832,10556,3139,12439
3429,171,309,3139,10565
8267,4898,4434,3139,11495
8267,-1,11705,3139,12168
8267,2918,309,3139,11428
-1,3306,3693,-1,11877
8267,540,4813,3139,11838
8267,9083,9054,3139,11401
8267,2711,10556,3139,11227
8267,2288,10556,3139,11909
8267,4898,3693,3139,12462
8267,4898,3693,3139,10469
8267,5511,4434,3139,10720
8267,4898,11705,3139,11362
8267,9083,10556,3139,11807
6060,5401,3693,-1,10503
8267,4898,4116,3139,10970
8267,4898,3693,3139,11149
8267,-1,11705,3139,11142
8267,9083,11705,3139,10683
8267,4898,3693,3139,10436
-1,2408,8080,-1,12121
8267,9083,10556,3139,10596
8267,8169,-1,3139,11100
8267,2383,10556,3139,10820
8267,-1,11705,3139,11153
8267,-1,11705,3139,10263
8267,2288,11705,3139,12497
8267,6799,10556,3139,11790
3598,6997,3693,-1,10831
8267,10940,1709,3139,11995
10160,1025,9207,-1,11279
8267,2288,11705,3139,10376
8267,4898,4434,3139,11178
8267,6598,3693,3139,11491
8267,4898,3693,3139,10202
8267,9083,10556,3139,10804
8267,9083,-1,3139,10721
8267,10108,9054,3139,12380
8267,9083,11705,3139,10945
8267,5589,3693,3139,11496
8267,2288,10556,3139,11839
8267,4898,1709,3139,11008
8267,-1,11705,3139,11622
8267,4898,10556,3139,12396
8267,4898,4813,3139,12119
8267,-1,11705,3139,11792
8267,10240,10556,3139,10940
8267,1977,10556,3139,11342
8267,4898,10556,3139,11871
8267,4898,4116,3139,11312
