Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released,SampleID
488,209,158,28,316,258,202,158,681
187,209,424,118,202,476,46,428,508
202,209,158,28,637,258,98,158,48
296,313,424,476,149,120,493,424,736
296,209,158,28,316,152,665,158,85
490,209,158,28,316,258,691,158,690
659,313,424,476,149,120,691,722,475
488,428,443,28,149,164,684,150,161
46,428,158,28,202,258,710,158,207
202,428,158,28,316,258,131,158,160
296,313,424,476,149,120,493,424,220
306,428,158,28,202,496,235,676,732
306,733,726,476,202,521,6,129,266
488,209,158,28,316,258,235,158,454
638,428,158,28,202,90,98,676,734
118,314,443,237,164,1,691,293,248
313,649,158,28,637,152,722,158,88
134,428,424,28,202,152,665,158,156
488,710,722,476,202,25,9,129,689
306,428,158,28,202,129,665,676,686
242,313,200,118,202,476,46,642,33
306,428,158,28,202,152,665,676,464
488,209,158,28,316,258,202,676,305
306,209,49,202,149,5,101,688,452
209,209,158,28,316,152,235,158,196
638,428,424,476,149,164,98,478,214
274,710,158,28,149,57,152,158,260
488,428,443,28,202,258,202,719,115
202,428,158,28,316,258,131,158,211
638,209,424,118,202,521,237,478,139
638,313,274,118,202,438,722,197,59
296,313,424,476,149,120,493,424,184
488,428,158,28,316,428,290,158,697
9,313,424,476,149,120,274,722,107
169,428,443,28,202,258,102,676,651
488,313,235,197,202,716,158,477,40
202,197,158,28,316,258,98,158,143
279,209,443,28,316,258,202,158,145
306,313,235,118,202,272,691,684,491
46,313,443,5,202,209,722,129,644
274,209,158,28,316,152,131,158,434
129,209,424,28,637,258,6,478,130
202,209,158,28,637,152,98,676,433
46,313,235,118,202,272,158,684,312
9,313,424,476,149,120,659,722,124
9,313,424,476,149,164,6,129,250
638,209,424,118,202,521,237,478,100
306,528,153,118,149,152,684,637,19
306,428,158,28,202,646,131,158,718
41,313,300,237,202,710,158,129,93
153,209,158,28,316,152,164,158,94
46,313,424,73,202,169,6,722,673
169,313,300,237,202,646,46,3,509
187,313,424,521,202,716,722,684,724
306,726,308,28,202,476,95,637,72
152,733,716,202,149,5,95,688,176
279,313,424,476,149,120,684,722,526
153,313,64,202,149,95,722,688,515
649,313,696,476,202,131,46,656,465
306,313,424,476,149,478,659,258,210
283,313,64,5,202,209,90,129,304
296,209,158,28,316,258,202,158,63
274,428,158,28,316,258,202,158,199
9,313,424,476,149,120,274,722,295
490,209,158,28,316,258,691,158,254
202,428,443,118,202,237,258,152,78
279,313,424,521,202,716,290,684,660
488,209,158,28,637,258,131,158,480
283,313,422,476,202,164,158,726,245
98,313,634,237,202,521,235,642,54
283,428,443,28,202,73,131,676,699
273,428,158,28,202,129,131,676,229
306,428,158,28,316,439,665,158,261
306,428,424,675,202,428,528,35,712
460,209,158,28,637,200,6,158,128
9,313,424,476,149,164,158,129,144
283,313,35,476,202,272,691,237,282
272,313,131,3,202,120,9,258,703
129,209,424,28,637,258,6,478,89
488,209,158,28,316,258,98,158,80
129,300,716,197,149,131,665,9,457
202,428,443,28,202,237,6,158,481
274,209,158,28,637,258,152,158,174
5,649,696,150,149,120,46,684,173
46,649,424,476,202,120,691,637,68
490,149,634,237,202,521,659,642,667
649,49,424,521,202,716,722,684,315
131,149,200,118,202,476,237,642,112
638,428,443,202,149,5,158,688,685
488,428,424,28,202,213,6,676,138
488,209,443,28,316,258,521,150,181
200,280,258,118,202,485,665,478,256
202,209,158,28,637,258,98,158,444
283,1,634,476,149,5,158,129,511
129,209,424,28,637,258,6,478,655
280,280,424,476,149,164,676,129,652
306,428,443,28,202,290,665,676,82
134,313,300,237,202,710,46,129,668
9,149,35,237,202,25,722,477,154
46,313,24,476,202,164,722,726,738
279,49,424,476,149,524,684,722,487
488,428,158,28,316,258,6,158,58
98,149,634,237,202,521,528,642,654
5,428,443,28,202,646,6,35,198
313,493,424,476,202,283,665,318,86
649,313,296,118,202,164,6,637,222
306,49,424,476,149,478,665,258,636
153,49,443,476,202,524,722,722,32
306,149,120,237,202,521,676,642,635
202,428,424,28,202,710,665,129,275
488,209,158,28,637,258,202,158,233
306,49,424,476,149,478,665,258,188
638,710,424,118,202,490,273,478,167
98,150,131,476,202,710,722,477,514
638,209,443,28,202,258,101,676,203
659,49,424,476,149,524,691,722,501
9,280,424,476,149,164,691,129,683
5,209,424,476,149,25,131,688,217
153,710,443,28,149,314,659,637,268
296,209,443,28,637,213,202,676,289
202,428,158,28,316,258,722,158,705
306,49,443,476,202,524,6,722,495
41,726,424,28,202,684,6,318,725
202,209,158,28,637,152,665,158,694
296,280,120,197,202,91,638,91,430
659,428,424,118,149,164,131,477,66
638,137,424,28,202,684,499,318,446
209,209,41,28,202,152,665,158,715
306,149,235,118,202,272,158,684,168
306,490,696,476,202,231,9,688,494
98,313,296,118,202,164,665,637,294
41,209,424,476,202,91,460,237,219
638,209,158,28,316,258,202,158,303
283,49,308,476,202,524,46,424,172
202,209,158,28,637,258,131,676,178
306,272,443,118,149,120,290,150,70
273,149,696,476,202,716,659,129,682
202,428,158,28,316,258,6,676,286
283,49,424,476,149,524,665,722,246
283,149,35,237,202,25,274,477,14
296,49,424,476,149,524,493,424,148
306,49,424,476,149,478,659,258,522
659,49,424,476,149,524,691,722,525
488,209,158,28,316,258,202,158,641
306,428,424,28,202,237,235,719,429
649,1,716,202,149,5,6,688,125
296,150,443,476,202,710,684,477,135
296,428,158,28,202,213,131,676,455
272,49,424,237,202,120,152,308,166
488,209,158,28,316,439,202,676,165
488,209,158,28,316,258,202,158,516
638,428,424,28,202,476,98,676,97
306,209,424,118,202,258,460,478,728
41,149,424,118,202,646,46,493,647
488,428,158,28,316,258,6,158,44
169,209,443,28,202,152,691,158,192
202,209,158,28,316,258,98,158,711
41,313,274,118,202,164,691,478,75
460,209,158,28,637,258,202,158,126
649,149,300,237,202,169,46,137,141
460,209,443,28,316,258,152,158,281
638,149,235,118,202,272,158,684,269
187,49,424,521,202,716,290,684,447
280,313,300,237,202,46,158,688,450
152,149,200,118,202,476,158,642,87
98,280,129,197,202,316,6,129,448
638,209,424,118,202,521,237,478,62
283,209,158,28,316,152,102,676,20
283,1,716,202,149,5,46,688,632
187,209,424,118,202,476,46,428,146
306,149,35,237,202,25,528,477,666
488,428,443,28,202,202,6,150,288
638,209,443,28,149,258,528,676,458
306,149,443,237,202,521,676,642,13
306,726,64,28,202,152,258,478,122
273,726,424,476,202,120,46,642,39
202,428,158,28,316,258,722,158,108
152,1,716,202,149,5,95,688,264
152,149,424,118,202,272,158,318,502
272,428,424,118,202,710,710,478,519
488,209,443,28,637,152,691,158,123
659,49,424,476,149,524,691,722,8
490,149,443,237,202,521,659,642,157
169,209,158,118,202,314,6,428,713
283,49,308,476,202,524,659,424,22
283,1,473,118,149,438,676,57,55
649,209,443,118,316,258,710,158,253
306,428,424,25,202,46,102,35,663
280,428,424,28,202,710,528,129,205
153,209,443,424,202,476,131,476,702
9,280,424,476,149,164,691,129,674
164,428,308,118,202,710,95,152,36
9,280,424,476,149,164,691,129,704
306,149,120,237,202,521,158,642,218
638,428,158,28,316,258,98,676,151
5,209,158,118,149,272,691,150,701
152,149,696,476,202,716,676,129,105
202,428,158,28,316,258,722,158,309
460,428,424,118,202,476,237,150,483
306,493,424,476,202,46,691,637,709
460,675,158,28,202,258,528,676,527
41,209,424,28,202,152,659,158,695
46,313,424,197,202,646,638,290,15
649,149,443,237,164,1,638,293,311
306,149,200,118,202,476,665,642,291
283,428,424,118,202,308,665,478,45
273,209,158,28,637,438,98,676,630
649,49,424,521,202,716,722,684,251
35,428,424,476,149,476,290,129,56
169,493,424,476,149,661,235,9,71
306,149,443,237,202,521,95,642,700
726,209,424,90,202,710,158,129,223
306,300,424,476,202,438,158,290,679
272,231,424,688,202,120,676,49,451
488,149,131,476,149,25,6,9,51
306,209,424,28,316,439,665,158,423
306,496,200,118,202,476,665,642,278
202,428,158,28,637,258,665,158,523
306,49,424,476,149,120,665,722,21
169,209,158,28,316,152,98,158,111
152,496,235,118,202,272,102,684,299
202,675,158,28,202,258,722,158,114
696,496,235,118,202,272,688,684,69
306,710,424,688,202,290,46,318,201
638,209,424,202,149,5,158,688,265
280,49,308,476,202,120,46,424,221
306,428,424,28,202,710,528,129,132
131,493,424,25,202,46,676,293,449
57,209,443,90,202,710,273,129,267
296,209,158,28,316,258,98,158,301
638,280,308,476,202,521,237,16,461
488,209,158,28,316,258,131,158,189
279,49,308,28,202,710,158,478,445
280,710,424,688,202,290,46,318,179
202,485,443,28,202,428,665,158,116
296,209,158,28,202,152,722,676,707
306,209,158,28,637,439,665,158,470
279,428,158,28,316,490,202,676,671
9,280,424,476,149,164,6,129,92
279,209,158,28,637,213,98,676,226
306,209,158,28,202,237,131,676,466
200,149,313,722,149,25,258,688,442
488,710,242,95,202,49,722,478,243
649,49,300,237,202,46,258,688,472
488,209,443,28,316,258,98,150,320
649,710,424,476,202,120,158,642,227
296,209,158,28,637,258,202,676,159
169,209,443,90,202,476,665,642,670
638,209,424,118,202,521,131,478,83
638,649,424,28,202,443,665,49,127
638,496,443,237,202,521,164,642,117
202,209,158,28,316,258,722,158,720
460,428,443,28,202,710,131,150,81
274,209,158,28,316,258,131,158,287
134,710,716,293,202,120,493,477,426
306,49,424,476,149,478,665,258,142
134,496,308,197,202,169,665,642,224
306,102,424,28,202,428,684,676,84
306,272,235,197,202,716,164,477,163
164,129,443,197,149,272,152,424,706
164,209,158,28,316,258,235,158,276
638,496,235,118,202,272,101,684,645
242,209,158,431,202,258,258,716,693
488,428,158,28,316,439,202,158,0
638,209,158,28,316,258,665,158,38
488,209,158,28,637,258,665,158,284
187,676,424,521,202,716,290,684,285
296,428,158,28,316,490,98,676,639
41,496,716,476,149,646,691,91,133
131,477,424,476,202,710,676,477,302
280,49,300,237,202,710,691,129,238
638,496,277,237,202,521,684,642,664
488,428,158,28,316,258,6,158,708
306,493,235,476,202,25,158,722,60
46,209,158,28,316,258,98,676,249
41,49,696,237,202,710,722,57,11
306,231,300,688,202,197,722,684,463
9,280,424,476,149,164,6,129,486
638,209,424,28,202,296,158,676,191
460,209,158,28,316,258,202,158,225
57,49,300,28,202,528,691,642,140
659,272,57,118,149,272,46,477,241
9,49,424,476,149,120,274,722,77
242,209,158,28,149,428,98,158,232
488,209,158,118,202,428,691,150,216
9,280,308,476,149,164,691,129,648
187,428,158,28,202,152,665,676,185
649,49,443,476,202,120,691,642,721
306,149,131,476,149,25,528,9,4
153,209,158,28,316,152,98,158,307
202,428,158,28,316,258,131,158,317
9,710,696,28,149,120,659,129,215
488,209,158,28,316,439,665,676,672
638,209,158,118,202,424,6,150,195
488,209,158,28,637,258,202,158,43
729,710,35,476,202,25,158,129,653
41,231,424,688,149,716,676,478,633
460,428,158,28,316,439,202,158,194
283,49,308,476,202,120,659,424,155
488,428,158,28,316,258,6,158,29
9,280,424,476,149,164,158,129,492
488,209,158,28,202,258,202,158,735
729,477,424,476,202,710,235,477,10
488,733,424,28,637,258,90,676,505
153,710,424,118,202,438,158,676,441
460,428,158,28,316,258,691,158,658
638,496,443,237,202,521,258,642,259
488,209,158,28,316,258,202,158,208
306,496,200,118,202,476,95,642,240
274,428,158,28,202,35,131,676,52
460,209,158,28,316,258,202,158,42
280,280,424,476,149,164,676,129,436
279,428,158,28,316,258,131,158,17
488,209,424,28,202,258,691,676,469
649,428,443,28,202,661,202,676,170
306,49,424,476,202,710,6,637,252
460,209,158,28,637,258,202,158,119
279,485,424,476,149,476,290,684,247
296,209,158,28,316,258,665,158,96
306,49,424,476,149,478,638,258,23
118,280,274,5,202,25,676,129,459
202,428,158,28,316,258,691,158,498
306,49,424,476,202,16,6,152,171
283,496,478,118,202,646,90,637,737
306,49,424,476,149,478,638,258,212
296,428,158,28,202,129,521,676,489
296,209,158,28,316,152,665,158,692
202,428,158,28,316,258,722,158,50
488,209,158,28,316,258,98,158,727
306,428,424,118,202,152,95,478,650
306,49,443,476,202,120,460,722,479
638,231,197,237,202,169,665,129,677
152,149,308,476,149,5,95,16,529
488,209,158,28,316,258,131,158,257
118,476,443,237,164,1,691,293,504
5,675,158,28,202,258,528,676,230
209,280,510,642,202,499,665,49,435
306,493,235,476,202,25,158,722,147
169,209,158,28,202,152,152,158,520
296,209,158,28,316,152,665,158,503
306,49,424,476,149,120,665,722,255
