Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released,SampleID
665,57,169,74,153,57,9,676,20
428,496,169,169,153,637,528,684,315
490,524,169,197,153,642,521,676,494
279,496,25,209,153,510,290,49,218
131,129,169,74,153,719,493,676,699
428,129,169,74,153,719,258,676,735
665,129,169,74,421,213,460,676,655
428,129,169,197,153,719,290,676,243
57,57,169,197,421,719,102,676,142
7,496,169,169,153,637,290,684,285
638,202,169,209,453,719,95,164,77
638,496,722,656,153,290,158,462,33
292,477,169,209,153,719,688,24,514
306,729,300,197,153,722,493,646,132
490,477,169,197,421,57,493,676,529
665,129,169,197,421,57,691,676,701
428,169,118,76,153,134,499,169,650
274,129,169,74,153,719,153,676,641
729,57,169,197,153,169,676,676,307
9,57,169,74,421,134,528,676,639
665,129,169,74,421,57,273,676,518
313,477,296,453,421,237,722,290,685
428,129,169,74,153,719,521,676,732
306,202,169,209,453,719,6,164,640
306,129,169,197,421,719,102,676,188
675,129,169,279,153,134,659,49,263
153,202,453,120,153,169,274,318,271
665,57,169,74,153,57,665,676,737
274,300,169,316,421,719,101,676,731
675,57,169,175,153,169,665,9,446
665,129,169,74,421,719,153,676,119
488,729,478,634,153,237,273,31,78
665,57,169,74,153,719,676,676,309
428,300,169,74,153,656,102,676,194
428,57,169,197,421,719,521,676,178
428,129,169,197,153,57,528,676,63
428,57,169,74,153,719,460,676,110
649,57,169,197,421,719,6,676,80
152,478,169,74,153,57,98,676,12
153,496,25,169,153,313,676,637,29
57,696,169,476,453,73,158,684,486
431,496,25,656,153,5,460,129,645
488,57,169,197,153,57,153,676,115
428,57,169,197,421,134,528,676,0
9,129,169,74,153,719,493,676,34
665,57,169,197,421,57,95,676,123
638,129,169,158,153,719,528,676,663
279,57,169,197,153,719,274,676,236
665,57,169,74,421,719,676,676,705
490,129,169,476,153,656,460,279,219
659,696,169,476,453,73,292,684,657
665,57,169,431,421,719,676,676,108
5,129,169,118,153,719,292,676,432
729,129,169,197,153,719,691,676,207
283,57,169,316,421,719,528,676,65
273,129,169,453,153,719,158,676,82
5,675,296,197,421,57,6,684,457
428,129,169,74,153,719,521,676,700
306,202,169,209,453,719,158,164,246
5,439,296,453,421,237,528,676,125
638,496,5,209,153,510,659,49,259
57,733,169,197,421,283,292,676,247
428,129,169,197,153,719,9,158,703
428,129,169,74,153,719,528,150,320
729,202,169,476,453,719,101,134,220
9,57,169,197,153,719,6,676,96
428,496,169,169,153,637,528,684,190
209,496,169,656,153,719,273,421,647
273,57,169,197,421,719,665,676,23
279,729,300,197,153,722,158,646,238
152,477,169,197,153,719,638,676,52
649,57,169,197,421,719,6,676,727
488,306,150,76,153,462,164,521,230
665,57,169,74,153,719,153,676,281
46,202,169,209,453,719,164,258,522
665,129,169,74,153,719,676,676,720
7,313,169,316,153,726,665,3,156
5,57,169,197,153,719,98,676,177
490,76,169,197,421,134,95,676,51
9,129,169,74,421,57,290,676,126
507,496,25,656,153,5,46,129,269
665,129,169,74,153,719,521,676,116
665,129,169,197,421,719,292,676,512
209,213,169,316,153,438,158,521,709
153,496,25,169,153,313,676,637,708
292,129,169,197,153,719,102,676,104
665,478,169,197,153,719,153,676,441
292,57,169,197,153,490,158,150,223
638,213,25,169,153,719,676,46,60
46,129,169,209,153,719,659,676,666
665,57,169,74,421,719,9,676,128
638,213,25,169,153,719,676,46,147
488,496,25,656,153,5,273,129,62
283,496,25,656,153,5,46,129,491
665,129,169,197,421,719,290,49,523
9,129,169,74,153,719,493,676,146
428,57,169,74,153,719,521,676,516
292,73,169,197,153,169,292,279,201
665,129,169,74,153,719,258,676,711
57,129,169,197,153,1,676,676,113
488,129,169,462,153,719,499,676,138
659,726,169,209,153,661,6,31,725
5,129,169,197,153,719,460,676,155
659,129,169,197,421,134,676,676,633
9,129,169,118,153,292,722,9,294
164,129,169,197,153,719,90,676,253
9,129,169,209,421,169,665,684,683
637,57,637,197,453,637,290,318,706
428,129,169,197,421,134,158,676,257
659,524,169,197,153,258,676,676,227
9,57,169,197,153,134,102,676,244
24,57,169,74,153,719,659,676,301
428,478,169,431,153,719,6,676,127
306,496,25,209,153,510,290,49,664
57,729,169,197,153,438,258,661,11
659,729,300,197,153,722,158,646,275
280,129,169,197,153,134,9,676,121
164,129,169,197,421,134,528,676,4
428,129,169,197,153,719,6,676,687
428,150,169,169,153,637,528,684,27
665,129,169,74,421,213,460,676,89
57,118,169,476,453,73,158,684,250
488,496,25,656,153,5,273,129,100
638,129,169,197,153,134,665,158,690
306,496,25,656,153,5,499,129,467
129,57,169,74,153,719,164,676,94
306,129,169,74,153,719,676,676,445
726,129,169,197,153,656,676,676,651
665,129,169,74,153,719,153,676,454
274,300,169,158,153,719,292,676,449
488,57,169,197,153,202,164,676,203
306,213,300,197,153,91,131,318,707
665,524,169,74,421,719,659,676,268
488,169,169,209,153,719,691,134,721
129,129,169,197,421,719,499,676,183
428,129,169,197,421,719,6,676,433
46,496,25,656,153,5,258,129,69
129,57,696,453,153,1,6,676,715
638,129,169,197,153,656,292,716,697
696,202,25,691,153,101,499,659,677
428,129,169,74,153,719,95,676,305
129,57,169,197,421,719,292,676,519
665,129,169,74,153,719,258,676,517
9,462,25,197,153,726,101,318,430
131,129,169,74,153,719,521,676,278
131,129,169,197,421,719,676,676,630
152,300,169,197,153,1,528,290,198
665,129,169,74,421,719,659,676,226
665,524,169,74,421,719,528,676,260
313,129,296,453,421,237,722,290,265
665,129,169,74,153,719,258,676,140
665,57,169,197,153,202,90,676,225
24,496,300,209,153,490,164,129,154
279,129,169,197,421,719,6,676,471
280,129,169,197,153,490,528,49,81
638,169,424,209,153,719,101,134,252
649,202,25,197,153,49,688,318,448
209,202,25,187,153,118,6,49,672
306,524,169,74,153,719,153,676,464
729,129,169,197,421,202,460,676,511
274,496,722,656,153,290,722,462,97
46,169,169,209,453,719,95,164,193
46,496,490,209,153,719,659,49,654
118,57,169,197,153,134,665,676,682
9,496,25,656,153,5,46,129,427
428,129,169,197,153,134,131,129,38
488,129,169,197,153,202,164,676,678
9,57,169,74,421,719,235,676,289
152,300,169,316,153,719,659,676,86
638,129,169,197,153,134,665,158,254
41,73,169,74,153,719,98,158,72
638,213,169,476,453,719,274,129,71
134,524,169,431,153,169,9,676,228
675,129,169,74,421,213,691,676,501
638,646,169,120,153,134,95,3,224
164,129,169,197,421,719,153,676,30
7,150,169,169,153,637,290,684,447
9,129,169,209,421,169,665,684,674
187,477,118,209,153,719,290,24,10
675,129,169,74,421,213,691,676,8
279,729,473,197,153,438,684,129,450
24,129,169,197,421,134,273,676,480
41,646,169,477,153,716,499,421,461
729,57,169,74,153,719,722,676,87
665,129,169,431,153,202,676,676,109
279,729,473,197,153,438,158,129,472
306,496,5,209,153,510,158,49,117
209,308,31,477,153,716,158,688,189
428,150,169,169,153,637,528,684,714
665,129,169,197,153,719,688,676,693
280,129,169,197,421,719,158,676,468
118,696,300,453,153,98,460,462,256
274,57,169,74,153,719,6,676,455
9,129,169,209,421,169,659,676,214
675,129,169,74,421,213,691,676,525
729,496,25,656,153,5,665,129,168
5,642,169,74,153,719,493,676,667
729,169,169,476,453,719,101,134,148
24,129,169,74,153,202,521,676,469
665,524,169,290,421,57,153,676,208
7,646,169,120,153,134,665,3,234
272,729,169,120,153,723,688,164,15
73,129,169,74,153,719,46,676,106
428,150,169,169,153,637,528,684,251
24,57,169,197,421,719,98,676,56
129,57,169,197,421,719,499,676,160
46,57,169,197,153,719,499,676,17
57,118,118,476,453,73,158,684,92
665,129,169,197,153,719,528,676,658
209,306,137,169,316,1,688,129,504
57,129,169,197,421,719,102,676,636
24,129,169,197,153,719,665,158,45
675,129,169,74,153,134,102,676,249
169,57,169,74,153,719,460,676,229
131,129,169,74,153,719,521,676,291
488,129,169,197,153,656,665,676,163
73,129,169,197,153,719,6,676,287
46,169,169,209,453,719,164,258,210
9,496,25,656,153,5,46,129,83
665,129,169,197,421,134,164,676,217
659,118,169,476,453,73,659,684,99
169,129,169,74,153,719,9,676,165
665,129,169,197,153,213,460,676,68
665,524,169,74,421,719,102,676,19
131,57,169,74,153,719,164,676,14
638,76,169,74,153,719,131,150,310
279,129,169,197,421,719,153,676,261
638,274,9,453,453,722,499,290,452
5,57,169,197,153,169,460,676,713
9,129,169,453,421,57,158,676,503
152,675,169,316,153,202,499,158,39
134,129,169,197,153,202,290,676,245
665,57,169,74,153,719,676,676,679
306,274,9,453,453,722,521,290,264
153,729,300,197,153,722,460,646,717
274,202,169,169,153,153,273,684,37
152,496,169,169,153,637,237,684,724
729,129,169,197,421,719,665,676,506
649,258,169,642,153,719,521,462,170
488,729,300,462,153,131,499,49,141
638,202,169,209,453,719,95,164,107
9,129,169,197,421,719,6,676,458
9,129,169,74,153,719,659,676,681
665,129,169,197,153,719,102,676,266
9,729,296,656,153,152,688,490,222
665,129,169,74,153,719,676,676,2
