Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released,SampleID
424,440,149,290,209,3,659,175,291
76,440,1,153,209,3,102,431,69
638,440,209,118,209,3,9,175,695
421,440,91,118,120,3,131,150,667
277,440,76,153,209,431,95,150,36
46,477,153,76,290,292,659,25,230
638,440,292,118,684,175,676,175,286
318,440,209,118,684,3,9,175,144
90,440,16,118,209,102,102,175,166
200,440,46,719,290,431,9,175,736
239,134,149,118,290,292,684,175,248
733,440,149,118,209,3,659,175,256
716,440,76,118,120,3,9,175,247
277,478,28,118,272,239,659,175,203
300,440,149,118,209,3,9,175,307
200,79,153,318,316,7,101,528,233
180,440,209,118,684,3,131,175,75
90,440,209,118,209,3,292,175,653
723,440,488,290,120,292,102,175,245
723,440,149,118,120,102,258,175,60
638,440,149,118,120,3,102,175,154
488,134,76,290,290,521,102,129,238
1,440,149,118,209,3,90,175,463
638,440,120,118,684,3,9,175,111
716,440,149,118,272,3,131,175,303
638,440,149,290,209,3,9,175,97
64,440,149,118,272,3,290,431,701
723,440,209,118,684,3,9,175,61
76,440,76,118,209,3,9,175,703
638,440,149,118,209,3,101,175,257
638,440,149,153,209,3,659,431,219
277,440,149,153,209,3,665,175,459
710,134,95,118,209,431,659,150,472
277,440,149,290,209,3,9,175,494
90,440,149,118,684,3,292,175,225
638,440,76,118,209,431,9,175,162
180,440,209,153,684,3,101,175,72
277,440,149,118,209,150,101,431,255
438,16,272,91,290,318,73,95,725
64,237,149,118,209,102,665,175,12
510,26,149,118,209,292,9,431,218
1,440,76,118,209,3,9,175,288
90,440,209,118,209,175,102,175,124
306,300,9,76,316,237,422,422,457
733,440,149,118,272,3,95,175,253
180,478,28,118,209,3,9,431,482
421,440,209,118,684,3,9,175,486
438,26,98,300,290,306,102,197,735
277,440,733,118,209,3,9,175,310
16,440,76,290,684,3,9,175,518
723,440,149,118,272,102,258,431,147
424,440,149,290,272,3,9,175,632
46,510,726,49,290,239,521,91,170
710,26,3,290,209,3,659,431,445
488,440,209,118,209,175,659,150,22
638,440,209,118,684,3,9,175,266
180,440,292,290,209,3,292,175,228
175,440,733,118,120,102,102,175,320
421,440,149,118,684,3,9,175,135
46,101,76,118,684,3,659,175,104
76,440,209,118,272,150,9,175,221
79,440,521,290,209,3,9,175,126
277,440,149,118,684,3,9,431,513
710,440,95,290,684,3,9,175,516
90,440,149,118,684,431,95,175,210
277,440,76,118,120,175,9,175,261
76,440,209,118,209,431,9,175,32
716,440,292,118,209,3,95,175,94
638,440,149,118,209,3,460,175,489
200,26,209,118,290,102,493,175,208
277,440,209,118,684,3,9,175,268
175,440,149,118,209,175,102,431,450
638,440,149,290,209,3,9,431,734
290,90,272,438,273,318,659,79,88
723,440,149,118,684,102,9,431,58
1,440,149,118,120,3,95,175,206
90,440,209,118,209,3,528,175,289
421,440,209,118,684,3,9,74,99
710,129,149,118,290,292,659,175,119
318,440,209,118,684,3,9,175,92
638,440,149,118,684,3,9,175,67
90,440,209,118,684,3,95,175,731
231,528,209,118,209,292,665,431,713
197,440,149,118,684,3,9,175,109
239,134,149,118,290,152,684,175,504
638,440,149,290,272,3,684,431,125
424,213,209,118,209,3,9,175,437
638,440,209,290,272,3,9,431,222
638,440,149,118,209,3,659,175,244
733,26,197,118,684,490,9,431,40
277,440,209,118,684,431,676,175,655
239,31,493,258,290,26,258,79,677
73,440,46,153,209,3,137,175,139
421,440,76,118,120,175,9,175,471
277,440,149,118,209,175,131,175,246
64,440,209,118,684,3,9,175,48
1,440,149,118,209,3,102,175,13
638,440,209,118,209,3,9,175,483
258,3,197,118,290,169,521,175,121
723,440,209,290,684,3,460,431,738
308,231,149,118,290,102,95,175,161
638,440,149,118,684,3,9,175,650
521,213,197,719,209,152,665,175,96
277,31,149,118,684,3,665,431,523
300,440,149,118,272,3,101,431,455
638,440,209,118,209,3,95,175,663
308,134,235,76,290,118,521,306,271
638,440,521,118,209,3,9,175,133
723,134,209,118,209,3,9,175,275
277,440,209,118,209,3,9,175,160
733,134,180,25,290,120,665,499,82
638,440,149,153,209,3,9,175,115
524,440,292,118,684,3,9,175,241
424,440,91,118,209,3,684,175,54
638,440,95,290,209,3,9,175,140
477,134,76,118,209,102,684,150,205
488,16,209,118,209,3,9,175,446
64,28,723,118,684,3,9,175,243
180,440,149,118,120,3,95,150,474
726,26,98,300,290,306,73,197,117
638,440,91,118,684,3,102,175,699
239,440,149,118,209,3,46,175,114
488,440,209,118,684,175,9,175,155
424,440,197,290,209,292,137,175,112
716,440,521,118,209,3,95,175,227
638,440,149,118,120,3,131,175,442
277,134,235,118,209,102,9,431,287
213,440,76,118,684,3,659,175,444
277,440,149,118,209,175,659,175,501
197,440,76,118,209,3,101,175,207
237,134,76,118,209,102,237,175,668
180,440,149,290,209,3,292,175,240
16,440,710,118,684,3,9,175,694
277,440,76,118,209,150,101,175,636
638,440,149,290,120,3,9,175,138
733,134,235,118,209,3,9,175,199
180,440,149,290,272,3,9,431,55
318,440,28,118,684,3,659,175,214
90,440,209,118,684,3,131,431,63
638,440,521,118,684,3,137,175,705
638,440,149,153,684,3,665,175,645
277,440,76,118,120,175,9,74,423
277,440,76,118,684,431,9,175,252
723,440,149,118,120,102,9,431,44
137,440,149,118,209,3,9,175,679
716,478,28,118,209,3,9,175,660
638,440,149,290,209,3,9,175,265
638,440,209,118,209,3,131,175,127
76,440,149,153,209,102,152,431,508
277,440,209,118,684,3,659,175,11
638,440,149,118,684,3,6,150,2
638,440,149,153,209,3,676,175,317
79,440,521,118,684,3,102,175,704
638,440,209,118,684,3,131,175,730
638,440,76,118,209,102,9,175,458
421,440,76,118,209,3,9,175,38
90,440,209,118,684,3,102,175,692
716,440,521,118,272,3,493,175,727
180,440,149,290,209,3,9,175,85
180,440,149,118,209,3,90,175,469
710,478,272,118,290,306,9,129,251
1,440,149,118,684,3,102,175,635
638,440,149,118,209,3,684,175,229
710,440,129,118,272,3,665,175,672
1,440,76,118,209,175,290,175,86
638,440,209,118,120,3,9,175,226
424,440,149,118,209,3,9,175,4
180,440,521,118,684,3,95,175,215
424,440,149,118,209,3,9,431,686
524,440,46,719,290,431,9,175,148
723,440,209,118,209,175,9,175,107
638,440,149,153,209,3,659,175,83
421,440,209,118,684,3,9,175,492
180,440,209,118,209,102,102,175,37
180,440,149,290,209,3,101,175,185
638,440,209,290,209,102,95,175,451
213,440,76,118,290,102,493,150,630
277,440,149,153,209,3,9,175,249
496,134,272,438,290,279,521,79,311
638,31,209,118,209,3,684,175,236
424,440,149,153,209,3,102,175,467
421,440,209,118,684,3,9,175,657
710,440,149,153,120,102,102,150,71
277,440,149,118,120,431,659,175,525
213,440,57,118,209,3,95,175,706
277,440,209,118,209,175,676,150,89
638,440,149,290,209,3,9,175,87
723,440,209,118,209,431,9,175,77
1,440,149,118,209,3,102,175,700
488,440,149,118,209,3,131,175,157
421,440,209,118,684,3,9,431,652
90,440,149,153,209,3,460,431,116
524,440,209,118,684,102,290,175,52
277,440,76,118,209,175,101,175,142
1,440,149,118,209,3,95,175,259
277,440,149,118,684,102,9,175,145
733,213,46,118,209,152,659,175,163
318,440,209,118,684,3,659,431,262
300,440,149,118,684,175,101,175,21
318,440,209,118,684,3,9,175,436
277,440,149,153,684,3,101,175,276
716,440,521,118,684,3,493,175,80
1,440,209,118,272,3,290,175,498
277,440,733,118,209,102,688,175,681
638,440,149,290,209,3,9,175,685
723,440,209,153,120,3,684,175,263
421,440,149,290,209,3,9,431,312
90,440,149,118,209,3,460,175,641
277,440,76,118,684,175,101,175,188
688,213,76,118,209,3,9,175,689
638,440,209,290,120,3,9,175,294
239,440,76,118,209,3,9,175,143
710,478,28,318,290,120,9,129,27
76,440,149,153,209,102,292,175,34
638,440,521,118,120,3,137,175,519
638,440,149,290,684,3,684,431,182
318,440,209,118,684,3,659,175,648
488,440,292,118,209,3,659,74,68
424,440,149,153,209,102,131,175,737
180,440,149,118,209,3,696,175,511
73,440,46,153,209,3,137,175,62
638,440,149,118,209,175,9,431,640
638,440,149,118,684,3,9,175,654
638,440,149,153,684,3,131,175,168
76,440,149,153,684,102,292,175,146
277,440,209,153,684,3,659,175,196
46,134,729,318,290,26,665,643,481
73,440,46,153,209,3,137,175,100
488,440,149,118,209,3,101,431,702
638,440,149,290,209,3,131,175,491
710,478,28,318,290,120,9,129,190
421,440,292,153,272,3,9,175,59
723,440,149,118,272,102,9,175,29
638,440,710,118,684,3,9,175,159
723,440,149,118,684,3,9,431,284
239,440,76,118,209,3,9,175,319
90,440,76,118,120,150,131,175,212
723,440,149,118,209,3,9,175,497
79,440,521,118,684,3,102,175,674
200,440,46,719,290,175,9,175,184
638,440,149,118,684,3,9,175,17
638,440,149,118,684,3,6,175,50
79,440,521,118,684,3,102,431,683
638,440,149,118,209,3,9,175,217
638,440,149,118,209,3,49,175,302
710,440,76,118,684,3,9,175,470
638,440,149,153,209,3,131,175,269
638,440,149,118,684,3,6,175,309
723,440,149,153,209,3,9,175,429
239,134,149,318,290,723,521,499,500
723,26,149,118,209,3,659,175,484
733,440,149,118,209,3,131,175,66
3,149,98,306,273,722,638,290,433
180,440,149,290,209,3,9,175,464
710,134,76,118,209,102,659,175,132
180,440,149,153,209,3,665,175,113
638,440,209,118,209,3,9,175,254
723,134,76,118,209,102,684,175,223
638,440,149,290,209,3,9,175,502
197,440,76,118,209,102,710,175,198
46,134,153,290,290,521,101,431,651
197,31,76,118,684,3,665,175,441
277,26,76,290,209,3,9,175,711
723,440,149,118,272,102,9,175,708
277,440,149,118,209,150,101,431,297
239,26,129,118,209,292,9,175,456
213,440,76,118,209,3,9,175,178
180,440,149,153,684,3,101,175,173
638,440,149,290,684,3,659,175,278
64,440,149,118,272,3,90,431,671
723,440,521,118,209,3,9,175,707
90,134,476,318,290,510,521,277,448
277,440,152,290,209,102,493,175,167
638,440,149,118,209,3,6,175,720
710,478,272,118,290,306,9,129,714
318,440,149,118,209,3,102,175,664
638,440,521,118,272,3,9,175,65
306,134,300,316,316,102,279,290,506
277,478,28,118,272,490,659,175,678
277,478,28,118,209,490,9,175,191
638,440,149,118,209,3,659,175,106
634,134,175,120,290,722,659,499,461
277,440,149,118,272,3,9,175,631
73,440,209,118,209,102,292,431,709
180,440,521,118,272,3,292,175,687
277,440,149,118,209,150,659,175,475
638,440,521,118,120,3,137,175,108
1,440,149,118,120,3,101,175,10
638,440,149,118,209,3,131,175,14
733,440,152,290,209,3,292,175,194
476,440,95,153,209,3,292,175,78
277,440,733,118,684,102,131,431,425
318,440,209,118,684,3,9,431,250
79,440,292,290,120,102,659,175,84
180,440,292,153,209,3,101,175,282
729,134,153,318,290,239,209,306,93
200,440,46,719,290,150,9,175,220
137,440,149,118,684,3,102,175,639
476,440,46,118,684,3,9,175,512
79,440,209,290,684,3,684,150,136
638,440,149,118,209,3,131,175,51
46,129,473,25,290,26,659,213,715
716,440,149,290,209,3,9,175,503
90,440,209,118,120,3,9,175,183
180,440,149,118,684,3,9,175,529
477,3,149,316,290,308,95,656,45
638,440,209,153,209,3,102,431,644
90,440,76,118,120,175,131,431,23
638,440,149,118,272,3,292,150,264
524,440,521,118,684,431,290,431,721
675,316,209,76,290,31,164,649,693
