Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released,SampleID
76,102,90,213,-1,296,103,101,451
76,64,237,213,-1,296,95,101,154
103,64,25,213,-1,296,242,101,39
231,64,237,213,186,296,9,101,58
149,64,237,213,186,296,292,101,250
318,64,237,213,-1,296,164,101,708
274,64,1,76,-1,103,242,101,112
49,64,25,213,-1,296,9,101,195
258,90,90,213,3,296,103,101,161
103,64,25,213,-1,296,95,101,124
235,25,98,47,316,90,164,9,88
149,57,25,213,-1,296,9,308,484
277,91,26,213,-1,258,9,101,678
149,90,237,213,186,296,290,101,523
149,64,1,213,-1,296,242,101,667
277,90,25,213,-1,296,95,101,450
103,57,237,213,-1,296,9,101,55
103,64,237,213,-1,296,9,197,252
76,57,237,213,-1,296,9,101,527
103,57,25,213,-1,296,46,101,692
76,64,237,213,-1,296,9,101,295
103,102,237,213,-1,296,9,101,122
213,102,120,213,-1,296,95,101,700
231,102,237,213,-1,296,9,101,707
76,64,103,213,-1,296,274,101,68
314,90,277,213,186,296,9,197,736
318,64,103,213,-1,296,90,101,670
277,90,25,213,-1,296,90,101,267
158,64,237,213,-1,296,9,101,249
41,308,25,76,-1,313,64,293,93
318,149,237,213,-1,9,292,101,141
16,102,237,213,-1,296,235,101,36
316,102,237,213,-1,296,292,101,10
277,102,91,213,186,296,9,101,281
180,102,6,213,-1,296,103,-1,706
76,57,103,213,-1,296,9,101,234
318,102,103,213,-1,296,46,101,60
158,57,25,213,-1,296,46,101,192
76,64,237,213,-1,296,9,101,666
76,64,103,213,-1,296,237,101,720
103,64,237,213,-1,296,242,101,427
103,64,237,213,-1,296,292,101,732
103,102,25,213,-1,296,103,101,33
76,64,25,76,-1,296,316,101,644
231,149,25,313,-1,200,9,279,223
149,57,237,213,-1,296,9,101,307
149,102,120,213,-1,296,95,101,13
231,102,237,213,-1,296,90,101,463
274,64,6,76,-1,296,242,101,100
158,64,16,213,186,296,102,101,52
103,64,237,213,-1,296,9,101,423
76,64,237,213,186,296,242,101,458
149,64,237,213,186,296,292,101,436
197,91,73,25,-1,313,164,9,170
103,64,25,213,-1,296,242,101,303
103,64,237,213,-1,296,9,101,185
103,64,90,213,186,296,242,101,289
76,64,103,213,-1,296,9,101,32
103,102,237,213,-1,296,9,101,673
180,186,103,213,186,296,9,101,70
149,64,237,213,-1,296,242,101,501
76,64,237,213,-1,296,242,101,168
76,64,237,213,-1,296,9,101,502
103,102,237,213,-1,296,242,101,727
103,90,237,213,186,296,9,197,123
180,102,237,213,-1,296,242,101,114
76,231,25,213,-1,296,9,101,446
316,64,237,213,186,296,9,101,284
314,90,197,213,-1,9,9,101,199
120,90,197,120,-1,103,6,197,96
76,64,237,213,-1,296,9,101,278
231,64,25,213,-1,296,164,101,263
103,64,237,213,186,296,9,101,513
149,57,25,213,-1,296,9,308,179
16,314,237,213,186,296,103,101,232
103,57,90,213,-1,296,9,101,254
277,102,213,213,186,296,158,101,78
76,102,237,213,186,296,314,101,505
103,64,25,213,186,296,242,101,674
103,102,237,213,-1,296,242,-1,183
274,64,237,213,-1,296,242,101,508
180,57,16,213,-1,296,292,101,143
76,64,237,213,-1,296,242,101,151
149,64,103,213,-1,296,9,101,702
158,102,25,213,-1,296,9,-1,0
28,90,277,120,-1,120,9,197,40
76,64,237,213,186,296,242,101,182
103,64,237,213,-1,296,292,101,464
316,64,237,213,-1,296,9,101,38
76,64,237,213,-1,296,242,101,14
158,102,25,213,-1,296,103,-1,253
103,64,237,213,-1,296,242,101,83
200,186,153,76,273,318,274,279,233
149,64,237,213,-1,296,9,101,107
103,102,25,213,-1,296,242,-1,75
158,90,237,213,-1,296,274,101,207
318,102,103,213,-1,296,46,101,147
103,57,103,213,-1,296,9,101,690
200,90,277,213,186,296,9,279,148
149,64,237,213,-1,296,9,101,59
76,64,237,213,-1,296,9,101,686
274,64,103,313,-1,103,9,197,218
76,102,237,213,-1,296,9,101,138
149,64,237,213,-1,296,292,101,297
316,149,25,313,-1,200,9,279,132
76,64,1,213,-1,296,242,101,54
316,90,25,213,-1,296,9,197,275
5,90,25,213,-1,296,9,101,236
149,150,129,213,-1,296,242,101,445
180,102,237,213,-1,296,274,-1,173
79,149,25,313,-1,200,164,279,717
103,64,25,213,186,296,242,101,683
76,64,237,213,-1,296,242,101,265
103,64,237,213,186,296,9,101,503
158,90,237,306,-1,296,274,118,171
235,64,16,213,3,296,101,197,630
318,102,25,213,-1,296,290,101,449
76,102,237,213,-1,296,164,101,244
103,64,237,213,-1,296,258,101,489
318,64,120,213,-1,296,95,101,664
314,91,103,213,-1,103,9,101,660
120,149,1,316,-1,318,95,273,430
76,64,25,213,-1,296,242,101,257
314,91,103,213,-1,103,9,101,447
103,64,237,213,-1,296,292,101,84
149,64,237,213,-1,296,9,101,471
76,64,237,213,-1,296,9,101,155
76,64,237,213,-1,296,292,101,299
149,90,237,213,-1,296,164,101,11
76,64,237,213,-1,296,131,101,699
158,90,237,213,-1,296,274,101,104
76,102,103,213,-1,296,9,101,67
76,64,237,213,-1,296,9,101,87
149,64,237,213,186,296,242,101,492
103,64,237,213,-1,296,292,101,282
76,186,237,213,186,296,242,101,108
274,231,98,26,-1,292,314,279,725
149,64,237,213,-1,296,242,101,246
316,102,25,213,-1,296,258,101,712
103,57,25,213,-1,296,90,101,730
103,57,25,213,-1,296,242,101,63
76,57,25,213,-1,296,9,101,437
103,64,237,213,-1,296,158,-1,641
277,102,1,213,186,296,9,101,512
200,25,103,213,3,274,101,308,208
158,102,237,213,-1,296,242,101,109
76,64,237,213,-1,296,164,101,17
231,64,237,213,186,296,9,101,56
76,64,237,213,186,296,242,101,217
316,102,306,213,186,296,9,101,468
76,64,25,213,-1,296,103,101,264
180,57,16,213,-1,296,292,101,319
76,102,237,213,-1,296,131,101,302
76,64,237,213,-1,296,9,101,654
76,64,237,213,-1,296,9,101,432
76,64,25,213,-1,296,242,101,51
103,64,237,213,-1,296,242,101,529
79,149,24,313,-1,296,9,101,472
76,102,237,213,-1,296,131,101,177
277,102,25,213,-1,296,273,101,671
24,258,308,169,3,296,64,79,487
103,64,237,213,186,296,9,101,128
103,64,25,213,-1,296,158,-1,225
76,64,237,213,186,296,9,101,266
274,64,26,213,-1,296,242,101,709
150,64,103,213,3,103,9,101,119
149,64,237,213,-1,296,242,101,162
149,64,25,213,186,296,292,101,657
231,64,237,213,-1,296,102,101,658
103,64,237,213,-1,296,242,101,130
158,64,25,213,-1,296,103,-1,215
76,64,237,213,-1,296,292,101,229
64,200,73,306,316,292,258,308,433
103,64,237,213,-1,296,9,101,188
103,64,237,213,-1,296,9,101,142
103,64,237,213,-1,296,164,101,196
158,102,90,213,-1,296,103,101,94
277,64,25,213,186,296,9,101,48
28,90,209,120,-1,103,164,197,163
76,64,237,213,-1,296,237,101,50
103,102,237,213,-1,296,242,101,80
274,64,237,213,-1,296,242,101,34
274,64,6,76,-1,296,242,101,139
24,258,308,169,3,296,64,79,506
103,102,237,213,-1,296,9,-1,483
149,64,237,213,-1,296,292,101,455
103,64,237,213,-1,296,258,101,167
277,102,91,213,186,296,9,101,145
180,57,314,213,-1,296,90,101,515
76,90,91,213,186,296,9,197,159
24,258,308,169,3,296,64,79,526
76,64,237,213,-1,296,9,-1,133
149,64,237,213,-1,296,242,101,475
197,300,137,213,-1,103,164,279,121
76,64,237,213,-1,296,242,101,442
149,64,237,213,-1,296,242,101,8
103,64,237,213,-1,296,274,101,276
76,102,237,213,-1,296,9,101,65
277,64,237,213,186,296,9,101,178
277,91,98,213,-1,258,9,101,191
316,102,237,213,-1,296,9,308,514
277,57,120,213,186,296,9,101,310
76,64,237,213,186,296,242,101,125
90,149,76,316,3,186,164,290,448
76,102,237,213,-1,296,9,101,286
103,102,25,213,-1,296,258,101,228
242,98,153,235,3,318,9,79,230
