Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released,SampleID
438,661,634,213,710,490,524,485,214
438,428,7,213,316,490,6,101,492
438,485,129,213,421,316,101,485,32
149,453,649,634,421,152,722,280,128
187,477,200,49,453,290,499,280,143
438,292,634,213,293,290,272,485,84
729,31,510,316,293,290,680,485,224
438,150,7,213,453,290,90,280,2
438,477,129,316,421,316,272,485,437
729,477,7,158,453,290,499,642,429
438,428,7,316,164,490,676,280,176
316,101,129,488,421,197,280,280,136
279,213,120,316,421,118,661,5,29
438,31,7,213,293,490,443,485,142
279,213,510,120,293,118,24,101,633
438,292,634,316,293,490,24,485,189
438,152,510,213,293,290,272,101,670
661,213,510,46,421,722,443,507,141
438,726,7,120,453,290,6,642,457
729,422,7,213,293,490,524,101,177
438,31,634,213,293,490,496,485,210
438,680,634,316,293,490,24,710,687
661,26,129,213,293,120,134,101,12
729,428,7,120,453,290,6,280,207
279,152,634,120,710,120,634,101,281
661,98,634,316,293,490,24,101,662
318,149,129,316,421,722,300,5,81
438,292,510,213,293,290,272,710,735
187,477,490,129,453,290,499,169,10
438,152,634,120,710,120,634,101,320
438,150,131,213,421,290,493,280,720
187,675,200,24,316,118,676,169,284
488,272,120,258,421,490,722,485,37
187,3,510,316,293,290,24,710,671
490,477,120,24,421,473,661,101,42
187,3,9,213,453,290,6,710,107
661,638,213,316,421,46,292,485,203
729,213,510,158,293,490,684,485,20
300,5,237,710,421,187,101,137,693
438,26,129,316,293,120,272,485,183
729,476,634,213,293,290,524,485,282
438,26,510,213,293,290,209,101,259
438,175,7,213,293,120,101,710,291
316,186,274,510,316,722,488,710,518
488,485,7,316,421,152,443,485,423
729,477,634,316,293,290,280,710,631
438,98,129,316,164,316,102,507,65
438,98,129,213,421,316,661,485,727
279,638,120,316,421,46,1,485,251
438,31,510,213,293,490,524,485,501
187,477,7,49,453,290,493,280,185
438,477,129,316,421,316,272,485,201
438,26,279,213,421,490,280,485,446
729,186,496,258,421,118,661,485,234
438,31,510,213,293,120,24,710,305
661,152,279,213,710,118,300,101,78
438,150,7,213,453,290,90,280,50
438,477,200,213,421,290,101,280,514
129,239,460,710,421,477,499,5,63
187,675,5,49,316,118,6,488,43
438,485,496,213,421,213,134,5,22
279,149,129,316,421,118,280,485,205
438,499,279,24,421,118,680,280,713
729,90,129,213,293,490,134,101,301
438,661,7,213,293,490,496,101,51
187,428,200,49,453,290,90,488,464
729,137,510,49,421,490,676,710,94
438,661,634,316,293,290,24,101,133
438,661,7,213,293,290,24,101,317
438,152,634,213,293,290,272,485,165
438,476,634,316,293,73,684,485,673
1,149,102,665,293,316,499,485,52
438,477,634,316,293,290,24,710,215
438,292,510,316,293,120,272,101,703
661,149,129,316,421,722,134,5,717
438,152,129,213,293,118,272,101,222
438,3,7,213,293,490,524,101,212
438,98,496,213,421,316,175,710,449
438,26,129,316,421,118,661,485,497
438,3,7,213,293,490,524,101,23
438,292,634,213,293,490,634,101,529
493,462,488,49,421,316,237,131,441
306,153,316,258,164,710,175,158,303
438,661,634,213,293,490,524,101,654
187,477,490,5,453,290,499,524,55
462,213,153,237,316,300,131,131,233
438,197,7,213,164,490,235,710,511
438,637,510,316,710,290,24,101,523
729,152,129,316,293,118,661,485,226
729,428,7,49,453,290,676,280,249
661,152,510,316,293,490,134,485,472
438,675,274,158,316,290,6,280,126
187,428,9,213,453,290,6,710,77
438,292,129,213,293,120,272,101,68
90,477,120,710,421,300,684,1,430
428,476,129,213,293,118,661,710,30
279,149,120,316,421,722,300,5,238
488,98,510,258,293,118,661,637,701
661,209,634,46,421,46,300,485,672
438,476,510,213,293,120,696,710,39
1,485,316,213,421,213,676,231,171
438,292,634,213,293,490,496,710,36
438,152,634,213,293,490,443,485,188
729,477,7,213,421,290,6,710,641
280,98,421,91,421,507,499,180,663
729,31,510,316,293,290,661,485,690
462,308,57,499,293,646,292,488,448
438,661,634,213,293,490,496,101,666
438,26,129,213,293,490,661,507,725
279,213,129,213,710,118,134,5,513
438,428,7,316,164,490,676,280,264
438,26,129,316,293,118,661,101,635
187,149,129,316,421,118,300,485,275
187,428,7,49,453,490,90,280,699
438,661,634,213,293,290,485,485,139
729,428,7,24,637,290,676,642,145
438,292,510,213,293,290,496,710,117
279,428,200,213,453,290,90,280,130
438,485,129,213,421,316,710,485,479
438,477,200,49,453,118,676,280,527
1,496,649,723,421,118,460,485,241
438,152,634,213,293,118,634,485,645
438,292,634,213,293,490,24,485,194
306,149,510,213,293,490,661,485,640
306,213,634,316,293,118,134,101,682
209,422,153,634,421,316,521,1,481
438,476,7,213,293,490,496,710,14
438,3,274,213,293,490,524,101,193
438,485,120,213,421,213,164,5,728
187,477,200,49,453,290,499,280,319
279,638,213,316,421,46,1,485,190
729,675,169,5,453,290,90,169,630
306,152,634,120,710,120,634,101,425
438,428,131,213,316,490,6,101,657
438,152,510,316,293,290,272,507,512
306,149,510,213,293,490,485,101,434
187,428,200,49,453,290,676,488,463
438,292,510,213,293,290,272,710,67
438,477,510,316,316,120,290,710,444
120,131,129,202,316,283,521,277,270
90,477,149,710,421,733,521,272,677
661,98,7,49,421,152,488,637,211
279,638,120,316,421,46,1,485,714
279,152,129,316,421,118,280,485,236
438,26,129,316,293,120,272,485,160
306,149,634,134,710,120,488,710,310
438,213,129,316,421,120,661,101,451
438,150,7,213,453,290,90,280,309
661,149,129,316,421,722,134,5,668
438,26,510,213,293,490,634,101,502
438,3,7,158,293,290,101,101,244
729,3,7,120,293,290,485,280,198
729,31,129,316,421,290,280,485,730
490,150,473,688,453,521,101,46,706
462,696,153,634,421,5,521,1,121
279,638,213,316,421,46,1,485,27
438,292,634,213,293,118,24,101,38
438,31,510,213,293,490,524,485,8
438,477,496,213,421,118,272,485,711
169,428,200,91,316,118,90,169,108
74,149,510,316,293,290,661,710,651
729,31,510,258,421,290,25,485,192
438,26,510,213,293,290,209,101,206
438,31,634,213,293,490,496,485,522
490,462,274,443,421,316,443,7,647
438,153,279,213,316,490,443,637,648
438,661,634,213,293,290,272,485,427
649,150,237,231,421,675,290,137,715
438,292,634,213,710,118,272,101,519
438,477,7,213,293,490,272,710,679
187,477,200,49,453,290,499,280,109
187,477,7,213,293,120,524,710,243
187,428,200,120,316,290,258,488,178
440,477,273,5,421,316,521,637,689
438,31,131,213,293,490,524,485,21
661,659,279,46,421,118,485,292,45
661,638,213,316,421,316,292,485,678
438,292,129,316,710,120,272,101,48
438,26,496,316,421,118,273,507,17
438,292,634,213,293,490,661,101,466
729,213,279,665,421,120,280,231,15
438,213,120,316,421,118,1,5,718
438,31,510,316,293,290,272,485,692
169,26,213,665,710,120,134,485,500
729,422,200,49,316,722,90,488,71
187,3,510,316,293,290,24,280,0
438,477,510,213,293,118,634,710,122
438,476,7,213,293,120,24,101,34
438,477,7,316,293,290,496,485,494
438,661,634,213,293,490,496,101,455
438,477,129,316,421,316,272,485,179
438,26,129,316,164,120,443,485,498
57,499,510,213,293,118,209,710,461
279,428,7,316,453,290,499,280,685
279,242,213,316,421,120,443,485,482
74,31,634,316,293,290,521,485,307
488,675,499,26,421,669,684,634,227
729,428,131,24,453,290,493,642,465
438,476,129,213,293,490,102,710,517
488,485,7,213,421,152,443,485,261
661,149,129,316,421,722,300,5,93
438,28,129,213,293,118,272,101,140
438,476,634,213,293,490,496,710,489
438,213,510,316,293,290,661,101,702
438,26,129,316,164,316,231,485,483
149,131,197,710,421,723,6,1,40
187,477,490,129,453,118,90,524,135
438,292,634,213,293,490,496,101,154
438,292,634,213,293,118,24,485,491
300,477,316,422,421,290,293,280,114
149,131,197,710,421,723,292,1,163
438,152,634,316,293,120,24,485,138
729,31,634,316,293,290,485,507,156
729,98,510,316,293,290,280,485,650
279,675,74,120,453,73,90,488,217
279,428,7,316,453,290,499,280,265
428,153,129,719,293,118,280,710,174
57,131,101,237,421,675,493,9,707
438,26,129,316,293,118,24,101,664
729,292,634,213,293,490,272,101,276
661,200,496,521,421,490,134,5,195
438,31,510,213,293,490,524,485,475
237,675,120,638,453,237,493,49,161
438,175,7,213,293,120,101,710,278
169,428,200,91,316,118,90,169,705
438,98,279,49,421,152,684,485,147
164,26,129,316,293,490,231,710,208
659,3,91,634,421,272,528,131,191
187,477,131,49,164,490,235,280,247
438,3,7,213,421,290,676,710,33
5,150,237,231,421,675,273,137,18
438,476,7,213,293,120,24,710,240
438,476,7,213,293,490,485,101,167
438,485,129,213,421,316,101,5,495
438,476,274,213,293,290,272,710,700
438,26,129,316,293,120,272,485,56
438,292,634,316,293,490,485,101,85
438,31,7,213,293,490,634,101,474
729,292,634,213,293,490,661,485,459
438,3,7,213,293,490,524,101,162
661,292,634,46,293,290,661,485,470
149,98,273,118,453,723,90,120,123
279,476,7,49,710,120,485,710,110
306,57,279,213,421,490,684,485,127
438,661,634,213,293,290,272,485,83
438,476,7,213,293,290,272,485,115
74,149,634,316,293,290,443,710,104
438,292,510,258,293,118,24,485,256
438,477,9,213,164,290,696,101,70
438,477,9,213,293,118,634,710,72
438,292,634,213,710,290,438,101,266
438,153,496,213,421,118,237,485,268
187,428,9,213,453,290,6,710,295
438,31,510,213,293,490,524,485,525
438,661,634,213,293,290,24,485,312
661,149,129,316,421,118,280,485,132
438,292,510,213,710,490,661,507,262
438,637,510,316,293,118,485,710,11
76,675,237,638,164,5,164,102,248
438,476,7,213,293,490,496,710,54
729,149,510,213,293,120,485,485,737
729,31,510,158,293,118,24,280,698
438,292,634,316,293,490,24,101,452
316,485,634,213,293,490,25,485,220
438,428,131,213,316,290,6,101,144
187,675,200,24,453,73,90,488,257
306,293,634,213,293,290,24,485,219
729,31,634,316,293,290,485,485,520
438,661,634,120,293,290,272,485,458
438,292,634,213,293,118,438,485,734
438,661,7,213,710,490,524,485,674
478,485,634,213,293,490,102,485,471
438,476,7,213,293,120,24,101,146
279,477,7,120,421,118,676,280,216
729,31,634,316,293,290,24,710,199
57,149,634,120,710,120,24,101,166
438,476,7,213,710,490,524,485,486
306,733,634,46,421,318,280,5,697
438,477,7,120,293,290,485,101,505
438,175,7,213,293,490,496,710,686
729,477,499,49,453,290,101,101,289
187,476,634,120,710,120,634,101,181
279,242,213,316,421,120,443,507,285
438,428,7,213,316,490,6,101,99
5,153,634,316,293,290,485,485,456
438,661,634,213,293,290,485,507,100
438,476,634,213,293,290,661,485,225
438,661,7,213,293,120,24,101,432
438,3,274,213,293,490,524,101,124
438,31,510,213,293,290,680,485,172
438,152,510,213,293,490,524,485,297
279,428,200,213,453,290,90,280,89
438,31,7,213,293,490,443,485,636
438,98,129,213,421,316,661,485,80
438,476,634,213,710,490,231,485,436
7,485,510,213,421,213,235,710,721
729,733,213,316,421,118,134,485,245
438,152,129,316,293,118,24,101,294
187,477,7,49,637,290,6,280,116
649,25,443,723,293,318,521,272,230
438,213,634,213,293,118,634,485,69
300,688,634,316,293,490,300,485,260
438,477,129,316,421,316,272,485,484
729,661,634,213,293,290,24,485,113
438,477,131,213,421,290,235,280,302
164,213,129,316,293,120,272,485,232
661,149,129,316,421,722,7,5,223
74,149,510,316,293,290,661,710,509
438,150,7,120,316,290,235,292,480
5,90,634,723,421,316,280,5,515
306,661,634,213,293,290,24,710,105
438,661,634,213,293,290,485,485,62
438,150,9,49,164,290,499,280,182
316,485,634,213,293,490,25,485,184
316,485,634,213,293,490,25,485,148
438,476,634,213,293,120,485,485,426
438,213,120,316,421,316,661,485,44
438,476,7,213,293,290,24,101,228
438,175,7,213,421,120,101,710,97
279,428,200,213,453,290,90,280,655
438,98,496,213,421,316,661,710,709
661,152,510,316,421,490,134,485,450
438,152,634,316,293,490,661,101,106
438,476,7,213,293,120,24,101,508
729,476,510,213,293,118,134,710,644
438,292,634,213,293,290,634,101,87
237,722,129,316,421,316,102,235,298
438,292,634,316,293,490,485,101,503
438,152,634,120,710,120,24,101,454
279,638,120,316,421,46,1,485,315
488,665,510,316,293,490,661,101,173
661,26,496,665,421,490,300,101,516
