ltable_id,rtable_id,label
5146,44694,0
1164,9943,0
2862,42525,0
5207,22901,0
1184,12106,0
3104,22995,1
1598,52923,0
289,22313,0
1195,28050,0
3236,5545,0
4659,41090,1
5518,9828,1
2020,28308,0
1193,28008,1
3499,54794,0
5073,34877,0
5515,9835,0
311,22308,0
325,22311,0
3574,53962,0
3507,23084,1
1570,27494,0
3398,7369,0
2375,3581,1
5985,38096,0
265,52970,0
2959,7497,0
3308,7387,0
416,33321,1
3440,34314,0
1269,28015,0
1182,34041,0
3634,54794,0
6314,20455,0
1301,28063,0
3870,23901,1
4761,6235,0
1669,52916,0
4326,23361,1
4678,41114,0
249,53087,1
1316,9940,0
5695,37659,0
6289,47836,0
4743,41115,0
426,33282,1
498,29283,1
6011,47246,0
6851,39325,0
588,55899,1
5201,22909,0
1264,34920,0
969,41979,0
1558,41579,0
6762,51437,0
1156,34921,0
1685,23820,0
3312,34309,0
368,19176,0
3413,34349,0
2979,37085,0
3527,54789,0
1164,27989,0
5122,34113,1
3421,34320,1
1069,11277,1
3451,34326,0
310,22304,0
4587,26140,1
1263,34898,0
2959,22498,0
5161,34090,0
2022,28367,0
1155,31283,0
2301,1238,0
3412,7387,0
6876,13612,0
2394,29834,1
3341,7371,0
2653,44051,0
3409,7357,0
264,53050,0
2702,17183,0
6282,47824,0
1750,54953,0
3264,25857,0
1199,27988,0
3452,34332,0
4839,26198,0
3351,51241,0
6594,24229,0
3535,21048,0
4645,52830,0
1835,11517,0
3973,21584,0
3502,27528,0
3438,19122,0
103,17999,0
2014,54816,0
5726,19211,0
708,28081,0
3647,4891,0
1554,11369,0
5295,17932,0
2612,32708,0
6725,21079,0
2045,43337,0
5980,14268,0
1743,31390,0
2918,52034,0
1739,5000,0
571,34968,0
2499,39161,0
1993,34071,0
32,41674,0
1532,50960,0
539,10302,0
4720,2066,0
2077,44461,0
5334,53449,0
4580,5883,0
6308,30387,0
5106,37198,0
2627,3167,0
2002,19106,0
5072,23851,0
896,51242,0
3306,26250,0
6109,48274,0
5963,45535,0
3140,16589,0
4986,33508,0
158,26383,0
5351,26101,0
6688,24787,0
3792,38528,0
5469,44061,0
6132,55911,0
5153,7943,0
3036,11054,0
6212,46267,0
5431,43525,0
3816,39141,0
6005,45003,0
2368,43243,0
5704,42419,0
6770,34647,0
3725,35249,0
4135,13486,0
2361,47270,0
6231,16843,0
3526,28312,0
2432,7289,0
738,33423,0
1036,34733,0
6700,52124,0
4872,27000,0
6104,41515,0
1100,55307,0
6336,48022,0
1245,52841,0
3967,12822,0
2327,18027,0
1238,22463,0
1263,47360,0
1426,35865,0
5729,30337,0
3009,43753,0
6816,18676,0
5762,4129,0
5365,28766,0
6831,14671,0
4389,12876,0
6152,47802,0
3523,39562,0
3030,55314,0
6354,18050,0
2225,710,0
2102,22194,0
3063,11304,0
5693,22209,0
885,30010,0
2578,38049,0
1408,25675,0
4307,38667,0
3375,40421,0
262,50027,0
4620,27753,0
4822,46917,0
2684,1147,0
1961,48776,0
5531,44166,0
488,429,0
1856,5972,0
3493,27023,0
5142,14599,0
6220,25569,0
1537,46670,0
1819,54861,0
4762,34836,0
2326,5093,0
4096,37727,0
2467,3550,0
119,482,0
220,5228,0
2927,9787,0
2095,21656,0
481,30306,0
4546,9072,0
1695,39437,0
6680,24319,0
6604,16532,0
6225,37392,0
106,31182,0
697,7221,0
1135,1572,0
1170,52782,0
4779,39448,0
6052,45611,0
2133,6512,0
1997,47771,0
850,14239,0
4980,34090,0
2607,28553,0
2181,8650,0
5974,34662,0
4306,29518,0
3525,55745,0
3651,42220,0
3734,26714,0
5141,39689,0
4880,31878,0
3418,47853,0
5563,44285,0
2491,48161,0
6489,45900,0
6872,16663,0
491,20197,0
6152,363,0
230,9946,0
843,27991,0
6789,36189,0
5223,48372,0
2875,40654,0
354,41698,0
1921,35098,0
4086,39329,0
2790,44352,0
5218,30732,0
3818,12655,0
4631,35069,0
3428,8943,0
5319,37359,0
4686,46223,0
4969,10516,0
52,29325,0
2448,7819,0
1552,5830,0
1858,45220,0
5133,6031,0
4349,14909,0
6435,20742,0
1698,776,0
3045,825,0
5612,13067,0
6658,34017,0
372,21090,0
260,53087,0
1097,44372,0
4290,6594,0
4945,8393,0
2238,5031,0
3802,29456,0
509,14521,0
4483,50029,0
3604,53859,0
368,12857,0
167,7832,0
1578,26278,0
872,29200,0
2346,48962,0
1492,39282,0
2420,2032,0
